,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
0,Fri Jan 24 20:30:39 +0000 2020,1220806138012278787,1220806138012278787,@HunterPresident @DuckietownAI @Hunter_College @Google This is great to see!,False,"[55, 76]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1219704479764877312,1219704479764877312,84380865,84380865,HunterPresident,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'HunterPresident', 'name': 'President J. Raab', 'id': 84380865, 'id_str': '84380865', 'indices': [0, 16]}, {'screen_name': 'DuckietownAI', 'name': 'Duckietown Foundation', 'id': 991690269975371776, 'id_str': '991690269975371776', 'indices': [17, 30]}, {'screen_name': 'Hunter_College', 'name': 'Hunter College', 'id': 350880390, 'id_str': '350880390', 'indices': [31, 46]}, {'screen_name': 'Google', 'name': 'Google', 'id': 20536157, 'id_str': '20536157', 'indices': [47, 54]}]",[],en,recent,983368083497775106,983368083497775106,womenspowergap,womenspowergap,"Massachusetts, USA",A major initiative of @EosFoundation; the goal of WPG is to dramatically increase the number of women & diverse leaders across all sectors of the MA economy.,https://t.co/dUatr5Ph0g,"[{'url': 'https://t.co/dUatr5Ph0g', 'expanded_url': 'http://www.womenspowergap.org', 'display_url': 'womenspowergap.org', 'indices': [0, 23]}]",[],False,484,456,5,Mon Apr 09 15:36:36 +0000 2018,916,,,False,False,2106,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1031926518094606337/gZwgywma_normal.jpg,https://pbs.twimg.com/profile_images/1031926518094606337/gZwgywma_normal.jpg,https://pbs.twimg.com/profile_banners/983368083497775106/1545232166,00CED1,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,
