,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls
5,Fri Jan 24 23:24:40 +0000 2020,1220849929230397440,1220849929230397440,RT @apadivision50: “It’s really important when working with communities to focus on those things that they identify as important to them an…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'apadivision50', 'name': 'APA Division 50 (Society of Addiction Psychology)', 'id': 3073276306, 'id_str': '3073276306', 'indices': [3, 17]}]",[],en,recent,1613205524,1613205524,"CRedding, PhD",creddingvye,RhodeIsland,"Health Psychologist, Population Health, Wife, Mom, Strong Woman...Lots O' RT...Amplify Science",,[],False,5084,5587,502,Mon Jul 22 16:39:45 +0000 2013,717531,,,False,False,60069,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/460809361409859584/qDVm1gi9_normal.jpeg,https://pbs.twimg.com/profile_images/460809361409859584/qDVm1gi9_normal.jpeg,https://pbs.twimg.com/profile_banners/1613205524/1398700591,088253,D3D2CF,E3E2DE,634047,True,False,False,False,False,False,False,none,,,,,,,,,,,Fri Apr 05 22:01:41 +0000 2019,1.1142870148646707e+18,1114287014864670720,“It’s really important when working with communities to focus on those things that they identify as important to them and to their health and well-being.” -  Dr. Nichea Spillane @universityofri #CPA2019,False,"[0, 202]","[{'text': 'CPA2019', 'indices': [194, 202]}]",[],"[{'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [178, 193]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3073276306.0,3073276306,APA Division 50 (Society of Addiction Psychology),apadivision50,,"News and updates for the Society of Addiction Psychology, Division 50 of the American Psychological Association. Unless noted, posts are not endorsements.",https://t.co/Z5A9MLsh5q,"[{'url': 'https://t.co/Z5A9MLsh5q', 'expanded_url': 'http://addictionpsychology.org', 'display_url': 'addictionpsychology.org', 'indices': [0, 23]}]",[],False,2109.0,222.0,25.0,Thu Mar 05 19:43:29 +0000 2015,665.0,,,True,False,4331.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/573569789907488769/Mx4OIGVJ_normal.jpeg,https://pbs.twimg.com/profile_images/573569789907488769/Mx4OIGVJ_normal.jpeg,https://pbs.twimg.com/profile_banners/3073276306/1425589584,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,6.0,False,False,en,
6,Fri Jan 24 20:34:01 +0000 2020,1220806986637500417,1220806986637500417,@HollyDunsworth @universityofri @HermanPontzer @DavidRaichlen @ferrisjabr I literally did that for one of the books in a 400 lvl sociology class. I think students draw comfort from having the book on hand throughout the semester though.,False,"[74, 236]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207265871313838e+18,1220726587131383813,551112681.0,551112681,HollyDunsworth,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'HollyDunsworth', 'name': 'Holly Dunsworth', 'id': 551112681, 'id_str': '551112681', 'indices': [0, 15]}, {'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [16, 31]}, {'screen_name': 'HermanPontzer', 'name': 'Herman Pontzer', 'id': 1689062472, 'id_str': '1689062472', 'indices': [32, 46]}, {'screen_name': 'DavidRaichlen', 'name': 'David Raichlen', 'id': 765036049, 'id_str': '765036049', 'indices': [47, 61]}, {'screen_name': 'ferrisjabr', 'name': 'Ferris Jabr', 'id': 45516390, 'id_str': '45516390', 'indices': [62, 73]}]",[],en,recent,467062689,467062689,Serene-117 🐉,sharkgirl09,Gaming somewhere,majoring in anthropology with a strong intrest in videogames. Tweets occasional wisdom & loves fan art! plays Halo & Destiny. @GTLOutlaws member,,[],False,670,284,19,Wed Jan 18 02:40:13 +0000 2012,4320,,,True,False,65748,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/865242016258588672/KQtneMLw_normal.jpg,https://pbs.twimg.com/profile_images/865242016258588672/KQtneMLw_normal.jpg,https://pbs.twimg.com/profile_banners/467062689/1493079443,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Fri Jan 24 15:14:33 +0000 2020,1220726587131383813,1220726587131383813,"@universityofri @HermanPontzer @DavidRaichlen @ferrisjabr In case people are wondering, there is a second option students may choose, instead, that I've called ""The Library Way""...",False,"[58, 180]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220725851878314e+18,1220725851878313984,551112681.0,551112681,HollyDunsworth,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [0, 15]}, {'screen_name': 'HermanPontzer', 'name': 'Herman Pontzer', 'id': 1689062472, 'id_str': '1689062472', 'indices': [16, 30]}, {'screen_name': 'DavidRaichlen', 'name': 'David Raichlen', 'id': 765036049, 'id_str': '765036049', 'indices': [31, 45]}, {'screen_name': 'ferrisjabr', 'name': 'Ferris Jabr', 'id': 45516390, 'id_str': '45516390', 'indices': [46, 57]}]",[],en,recent,551112681,551112681,Holly Dunsworth,HollyDunsworth,Rhode Island,"Anthropology professor, model citizen, zero discipline. Paired with @kstacey7  https://t.co/D6wDME97Iu",https://t.co/JP6r2Mgkif,"[{'url': 'https://t.co/D6wDME97Iu', 'expanded_url': 'http://ecodevoevo.blogspot.com', 'display_url': 'ecodevoevo.blogspot.com', 'indices': [79, 102]}]",False,5615,4958,205,Wed Apr 11 14:21:29 +0000 2012,15943,,,False,False,17624,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1212573039596130304/w9Qf5acF_normal.jpg,https://pbs.twimg.com/profile_images/1212573039596130304/w9Qf5acF_normal.jpg,https://pbs.twimg.com/profile_banners/551112681/1551807419,02141A,FFFFFF,DDEEF6,333333,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/JP6r2Mgkif', 'expanded_url': 'https://evolution-outreach.biomedcentral.com/articles/10.1186/s12052-019-0109-y', 'display_url': 'evolution-outreach.biomedcentral.com/articles/10.11…', 'indices': [0, 23]}]"
17,Wed Jan 22 22:02:26 +0000 2020,1220104462645309442,1220104462645309442,RT @thorrbjorn: Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,15,0,False,False,en,[],[],"[{'screen_name': 'thorrbjorn', 'name': 'Thorr Bjorn', 'id': 44975964, 'id_str': '44975964', 'indices': [3, 14]}, {'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [24, 39]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [104, 113]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [114, 130]}]",[],en,recent,365884680,365884680,Noah Williams,Nwizzzy1,"Rhode Island, USA",Mid Major and backdoor cover lover #Rhody,,[],False,366,395,2,Thu Sep 01 05:28:06 +0000 2011,4152,,,True,False,17079,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1004393375590764545/oIm5ptsz_normal.jpg,https://pbs.twimg.com/profile_images/1004393375590764545/oIm5ptsz_normal.jpg,https://pbs.twimg.com/profile_banners/365884680/1348086311,F70000,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,Wed Jan 22 15:23:42 +0000 2020,1.2200041169797693e+18,1220004116979769346,"Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs. Duquense at the Ryan Center! Game time is 7 pm. We need 2,000 plus @GoRhodyRams student fans tonight! Join the @RhodyRuckus !!!!!!",False,"[0, 255]",[],[],"[{'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [8, 23]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [88, 97]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [98, 114]}, {'screen_name': 'GoRhodyRams', 'name': 'Rhode Island Rams', 'id': 40047432, 'id_str': '40047432', 'indices': [192, 204]}, {'screen_name': 'RhodyRuckus', 'name': 'Rhody Ruckus', 'id': 20599261, 'id_str': '20599261', 'indices': [236, 248]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,44975964.0,44975964,Thorr Bjorn,thorrbjorn,"Kingston, RI",Proud husband and father to the greatest family in the world; Director of Athletics at the University of Rhode Island ⚓️ 🐏#RamFam #Gratitude,https://t.co/S5OZEEyo4B,"[{'url': 'https://t.co/S5OZEEyo4B', 'expanded_url': 'http://www.gorhody.com', 'display_url': 'gorhody.com', 'indices': [0, 23]}]",[],False,3864.0,1044.0,68.0,Fri Jun 05 19:41:44 +0000 2009,14006.0,,,True,False,11835.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_banners/44975964/1530829277,4993FD,FFFFFF,0E1C49,7D85B5,True,False,False,False,False,False,False,none,,,,,False,15.0,76.0,False,False,en,
18,Wed Jan 22 21:38:50 +0000 2020,1220098523372359680,1220098523372359680,@OrstedUS @RutgersU @universityofri @WHOI love this! Important research!,False,"[42, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200701862267249e+18,1220070186226724864,156298565.0,156298565,OrstedUS,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'OrstedUS', 'name': 'Ørsted U.S.', 'id': 156298565, 'id_str': '156298565', 'indices': [0, 9]}, {'screen_name': 'RutgersU', 'name': 'Rutgers University', 'id': 19272796, 'id_str': '19272796', 'indices': [10, 19]}, {'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [20, 35]}, {'screen_name': 'WHOI', 'name': 'WHOI', 'id': 1259839165, 'id_str': '1259839165', 'indices': [36, 41]}]",[],en,recent,619634181,619634181,Monica Bridgelall,mbridgelall,"Jersey City, NJ",Sustainability. Clean Tech. Geoscience. Climate. Team USA.,,[],False,274,508,14,Wed Jun 27 01:00:26 +0000 2012,33355,,,True,False,6950,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2344463871/image_normal.jpg,https://pbs.twimg.com/profile_images/2344463871/image_normal.jpg,https://pbs.twimg.com/profile_banners/619634181/1470770547,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Wed Jan 22 18:04:08 +0000 2020,1220044489269612547,1220044489269612547,RT @thorrbjorn: Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,15,0,False,False,en,[],[],"[{'screen_name': 'thorrbjorn', 'name': 'Thorr Bjorn', 'id': 44975964, 'id_str': '44975964', 'indices': [3, 14]}, {'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [24, 39]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [104, 113]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [114, 130]}]",[],en,recent,2570834151,2570834151,Patrick X Murphy,CoachMurphURI,"Kingston, RI","🧩Husband🧩Father🧩🏈Offensive Coordinator - University of Rhode Island🏈 
Recruiting: DMV, NC, SC🧩",,[],False,3979,1443,11,Thu May 29 18:50:21 +0000 2014,4954,,,False,False,3993,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1213266057378578433/GNxf7Cff_normal.jpg,https://pbs.twimg.com/profile_images/1213266057378578433/GNxf7Cff_normal.jpg,https://pbs.twimg.com/profile_banners/2570834151/1578100144,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,Wed Jan 22 15:23:42 +0000 2020,1.2200041169797693e+18,1220004116979769346,"Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs. Duquense at the Ryan Center! Game time is 7 pm. We need 2,000 plus @GoRhodyRams student fans tonight! Join the @RhodyRuckus !!!!!!",False,"[0, 255]",[],[],"[{'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [8, 23]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [88, 97]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [98, 114]}, {'screen_name': 'GoRhodyRams', 'name': 'Rhode Island Rams', 'id': 40047432, 'id_str': '40047432', 'indices': [192, 204]}, {'screen_name': 'RhodyRuckus', 'name': 'Rhody Ruckus', 'id': 20599261, 'id_str': '20599261', 'indices': [236, 248]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,44975964.0,44975964,Thorr Bjorn,thorrbjorn,"Kingston, RI",Proud husband and father to the greatest family in the world; Director of Athletics at the University of Rhode Island ⚓️ 🐏#RamFam #Gratitude,https://t.co/S5OZEEyo4B,"[{'url': 'https://t.co/S5OZEEyo4B', 'expanded_url': 'http://www.gorhody.com', 'display_url': 'gorhody.com', 'indices': [0, 23]}]",[],False,3864.0,1044.0,68.0,Fri Jun 05 19:41:44 +0000 2009,14006.0,,,True,False,11835.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_banners/44975964/1530829277,4993FD,FFFFFF,0E1C49,7D85B5,True,False,False,False,False,False,False,none,,,,,False,15.0,76.0,False,False,en,
32,Wed Jan 22 15:27:57 +0000 2020,1220005185927499777,1220005185927499777,RT @thorrbjorn: Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,15,0,False,False,en,[],[],"[{'screen_name': 'thorrbjorn', 'name': 'Thorr Bjorn', 'id': 44975964, 'id_str': '44975964', 'indices': [3, 14]}, {'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [24, 39]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [104, 113]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [114, 130]}]",[],en,recent,20599261,20599261,Rhody Ruckus,RhodyRuckus,"Kingston, RI",The official student fan club of Rhode Island Athletics at the University of Rhode Island! #BringTheRuckus #GoRhody,https://t.co/MekBCzrVMa,[],False,3221,150,46,Wed Feb 11 16:10:43 +0000 2009,973,,,True,False,7585,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/958909773386342401/bhATH2UX_normal.jpg,https://pbs.twimg.com/profile_images/958909773386342401/bhATH2UX_normal.jpg,https://pbs.twimg.com/profile_banners/20599261/1490628746,38B7F2,4EE6FD,2090BC,000000,True,True,False,False,False,False,False,none,,,,,,,,,,,Wed Jan 22 15:23:42 +0000 2020,1.2200041169797693e+18,1220004116979769346,"Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs. Duquense at the Ryan Center! Game time is 7 pm. We need 2,000 plus @GoRhodyRams student fans tonight! Join the @RhodyRuckus !!!!!!",False,"[0, 255]",[],[],"[{'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [8, 23]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [88, 97]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [98, 114]}, {'screen_name': 'GoRhodyRams', 'name': 'Rhode Island Rams', 'id': 40047432, 'id_str': '40047432', 'indices': [192, 204]}, {'screen_name': 'RhodyRuckus', 'name': 'Rhody Ruckus', 'id': 20599261, 'id_str': '20599261', 'indices': [236, 248]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,44975964.0,44975964,Thorr Bjorn,thorrbjorn,"Kingston, RI",Proud husband and father to the greatest family in the world; Director of Athletics at the University of Rhode Island ⚓️ 🐏#RamFam #Gratitude,https://t.co/S5OZEEyo4B,"[{'url': 'https://t.co/S5OZEEyo4B', 'expanded_url': 'http://www.gorhody.com', 'display_url': 'gorhody.com', 'indices': [0, 23]}]",[],False,3864.0,1044.0,68.0,Fri Jun 05 19:41:44 +0000 2009,14006.0,,,True,False,11835.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_banners/44975964/1530829277,4993FD,FFFFFF,0E1C49,7D85B5,True,False,False,False,False,False,False,none,,,,,False,15.0,76.0,False,False,en,"[{'url': 'https://t.co/MekBCzrVMa', 'expanded_url': 'http://gorhody.com/fan_center/RhodyRuckus', 'display_url': 'gorhody.com/fan_center/Rho…', 'indices': [0, 23]}]"
34,Wed Jan 22 15:26:18 +0000 2020,1220004771534426113,1220004771534426113,RT @thorrbjorn: Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,15,0,False,False,en,[],[],"[{'screen_name': 'thorrbjorn', 'name': 'Thorr Bjorn', 'id': 44975964, 'id_str': '44975964', 'indices': [3, 14]}, {'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [24, 39]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [104, 113]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [114, 130]}]",[],en,recent,439637292,439637292,Phil Nemirow,philthyyy,"Warwick, RI, Gem of the Earth",Be Better | University of Rhode Island Alum,,[],False,727,505,1,Sun Dec 18 01:19:58 +0000 2011,30214,,,False,False,26691,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1149819932064002049/BHVnnGYE_normal.jpg,https://pbs.twimg.com/profile_images/1149819932064002049/BHVnnGYE_normal.jpg,https://pbs.twimg.com/profile_banners/439637292/1402445878,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,Wed Jan 22 15:23:42 +0000 2020,1.2200041169797693e+18,1220004116979769346,"Hey all @universityofri students! Welcome Back! Please be sure to come out to tonight's @RhodyMBB @CoachesvsCancer  game vs. Duquense at the Ryan Center! Game time is 7 pm. We need 2,000 plus @GoRhodyRams student fans tonight! Join the @RhodyRuckus !!!!!!",False,"[0, 255]",[],[],"[{'screen_name': 'universityofri', 'name': 'URI', 'id': 17624344, 'id_str': '17624344', 'indices': [8, 23]}, {'screen_name': 'RhodyMBB', 'name': 'Rhody MBB', 'id': 199287107, 'id_str': '199287107', 'indices': [88, 97]}, {'screen_name': 'CoachesvsCancer', 'name': 'Coaches vs. Cancer', 'id': 19713825, 'id_str': '19713825', 'indices': [98, 114]}, {'screen_name': 'GoRhodyRams', 'name': 'Rhode Island Rams', 'id': 40047432, 'id_str': '40047432', 'indices': [192, 204]}, {'screen_name': 'RhodyRuckus', 'name': 'Rhody Ruckus', 'id': 20599261, 'id_str': '20599261', 'indices': [236, 248]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,44975964.0,44975964,Thorr Bjorn,thorrbjorn,"Kingston, RI",Proud husband and father to the greatest family in the world; Director of Athletics at the University of Rhode Island ⚓️ 🐏#RamFam #Gratitude,https://t.co/S5OZEEyo4B,"[{'url': 'https://t.co/S5OZEEyo4B', 'expanded_url': 'http://www.gorhody.com', 'display_url': 'gorhody.com', 'indices': [0, 23]}]",[],False,3864.0,1044.0,68.0,Fri Jun 05 19:41:44 +0000 2009,14006.0,,,True,False,11835.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_images/1078428768685875205/srtImGXF_normal.jpg,https://pbs.twimg.com/profile_banners/44975964/1530829277,4993FD,FFFFFF,0E1C49,7D85B5,True,False,False,False,False,False,False,none,,,,,False,15.0,76.0,False,False,en,
