,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
2,Sun Jan 26 03:54:29 +0000 2020,1221280220965232640,1221280220965232640,"RT @FGCTweets: .@iitmadras takes immense pride in sharing news of #Padma Awards being conferred on 

- Prof T. Pradeep, Institute Professor…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3,0,False,False,en,"[{'text': 'Padma', 'indices': [66, 72]}]",[],"[{'screen_name': 'FGCTweets', 'name': 'Footprint Global', 'id': 2823840211, 'id_str': '2823840211', 'indices': [3, 13]}, {'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [16, 26]}]",[],en,recent,51008807,51008807,Bhavani Giddu,bgiddu,"New Delhi, Chennai, Sydney",Communicator with a passion for #PublicHealth  #SciComm @FGCTweets #Chennai girl in #Delhi #Rajinified #CarnaticMusic  #Vegetarian #Ilayaraja RT≠Endorsement,https://t.co/6dt0ljVyyD,[],False,2768,4097,118,Fri Jun 26 10:42:17 +0000 2009,14986,,,True,False,69278,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1027772553778081792/xCVVgPoU_normal.jpg,https://pbs.twimg.com/profile_images/1027772553778081792/xCVVgPoU_normal.jpg,https://pbs.twimg.com/profile_banners/51008807/1516296625,DD2E44,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,none,Sat Jan 25 18:02:10 +0000 2020,1.2211311576322376e+18,1221131157632237570,".@iitmadras takes immense pride in sharing news of #Padma Awards being conferred on 

- Prof T. Pradeep, Institute Professor, Dept of Chemistry, #IITM
- Mr. Venu Srinivasan, Chairman, TVS Group &amp; Honorary Professor of Practice, IIT-M
- Mr. Prem Watsa, Distinguished Alumnus (1971)",False,"[0, 284]","[{'text': 'Padma', 'indices': [51, 57]}, {'text': 'IITM', 'indices': [145, 150]}]",[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [1, 11]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2823840211.0,2823840211,Footprint Global,FGCTweets,New Delhi,#AdvocacyCommunications & #PublicRelations in #DevelopmentSector #PublicHealth #ScienceCommunication #IIT #HigherEducation,https://t.co/vqgTg94xTy,[],False,608.0,1541.0,26.0,Sun Sep 21 09:02:23 +0000 2014,241.0,,,True,False,10471.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/968420813216141315/J8KjtnaB_normal.jpg,https://pbs.twimg.com/profile_images/968420813216141315/J8KjtnaB_normal.jpg,https://pbs.twimg.com/profile_banners/2823840211/1554101146,DD2E44,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,3.0,4.0,False,False,en,"[{'url': 'https://t.co/6dt0ljVyyD', 'expanded_url': 'http://footprintglobal.com/', 'display_url': 'footprintglobal.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/vqgTg94xTy', 'expanded_url': 'http://www.footprintglobal.com', 'display_url': 'footprintglobal.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
6,Sat Jan 25 18:34:24 +0000 2020,1221139272914227201,1221139272914227201,"RT @FGCTweets: .@iitmadras takes immense pride in sharing news of #Padma Awards being conferred on 

- Prof T. Pradeep, Institute Professor…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3,0,False,False,en,"[{'text': 'Padma', 'indices': [66, 72]}]",[],"[{'screen_name': 'FGCTweets', 'name': 'Footprint Global', 'id': 2823840211, 'id_str': '2823840211', 'indices': [3, 13]}, {'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [16, 26]}]",[],en,recent,1547287802,1547287802,Gaurav singh,metallurgy_310,,"P.hD student, Materials design, Nuclear Materials, IIT Madras.",,[],False,274,1305,0,Wed Jun 26 04:05:01 +0000 2013,7681,,,False,False,968,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1014814470369996800/YkWSeNAC_normal.jpg,https://pbs.twimg.com/profile_images/1014814470369996800/YkWSeNAC_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Sat Jan 25 18:02:10 +0000 2020,1.2211311576322376e+18,1221131157632237570,".@iitmadras takes immense pride in sharing news of #Padma Awards being conferred on 

- Prof T. Pradeep, Institute Professor, Dept of Chemistry, #IITM
- Mr. Venu Srinivasan, Chairman, TVS Group &amp; Honorary Professor of Practice, IIT-M
- Mr. Prem Watsa, Distinguished Alumnus (1971)",False,"[0, 284]","[{'text': 'Padma', 'indices': [51, 57]}, {'text': 'IITM', 'indices': [145, 150]}]",[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [1, 11]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2823840211.0,2823840211,Footprint Global,FGCTweets,New Delhi,#AdvocacyCommunications & #PublicRelations in #DevelopmentSector #PublicHealth #ScienceCommunication #IIT #HigherEducation,https://t.co/vqgTg94xTy,[],False,608.0,1541.0,26.0,Sun Sep 21 09:02:23 +0000 2014,241.0,,,True,False,10471.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/968420813216141315/J8KjtnaB_normal.jpg,https://pbs.twimg.com/profile_images/968420813216141315/J8KjtnaB_normal.jpg,https://pbs.twimg.com/profile_banners/2823840211/1554101146,DD2E44,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,3.0,4.0,False,False,en,,"[{'url': 'https://t.co/vqgTg94xTy', 'expanded_url': 'http://www.footprintglobal.com', 'display_url': 'footprintglobal.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
7,Sat Jan 25 18:02:10 +0000 2020,1221131157632237570,1221131157632237570,".@iitmadras takes immense pride in sharing news of #Padma Awards being conferred on 

- Prof T. Pradeep, Institute Professor, Dept of Chemistry, #IITM
- Mr. Venu Srinivasan, Chairman, TVS Group &amp; Honorary Professor of Practice, IIT-M
- Mr. Prem Watsa, Distinguished Alumnus (1971)",False,"[0, 284]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,4,False,False,en,"[{'text': 'Padma', 'indices': [51, 57]}, {'text': 'IITM', 'indices': [145, 150]}]",[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [1, 11]}]",[],en,recent,2823840211,2823840211,Footprint Global,FGCTweets,New Delhi,#AdvocacyCommunications & #PublicRelations in #DevelopmentSector #PublicHealth #ScienceCommunication #IIT #HigherEducation,https://t.co/vqgTg94xTy,[],False,608,1541,26,Sun Sep 21 09:02:23 +0000 2014,241,,,True,False,10471,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/968420813216141315/J8KjtnaB_normal.jpg,https://pbs.twimg.com/profile_images/968420813216141315/J8KjtnaB_normal.jpg,https://pbs.twimg.com/profile_banners/2823840211/1554101146,DD2E44,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/vqgTg94xTy', 'expanded_url': 'http://www.footprintglobal.com', 'display_url': 'footprintglobal.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
8,Sat Jan 25 17:48:50 +0000 2020,1221127802029670402,1221127802029670402,RT @SJha1618: @iitmadras This notion that Indian industry does not have the capability to supply 5G network equipment is entirely false. A…,False,"[0, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,88,0,False,False,en,[],[],"[{'screen_name': 'SJha1618', 'name': 'Saurav Jha', 'id': 100752314, 'id_str': '100752314', 'indices': [3, 12]}, {'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [14, 24]}]",[],en,recent,262738676,262738676,loner,sane_voices,India,| Inquisitive | Science & Tech| Economics | World & India Affairs| Support Govt Criticism |,,[],False,2115,2403,165,Tue Mar 08 17:17:59 +0000 2011,47879,,,False,False,239549,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/588036922313986048/STd-IsLQ_normal.jpg,https://pbs.twimg.com/profile_images/588036922313986048/STd-IsLQ_normal.jpg,https://pbs.twimg.com/profile_banners/262738676/1429033931,19CF86,000000,F6F6F6,333333,True,False,False,False,False,False,False,none,Wed Jan 22 09:51:51 +0000 2020,1.219920602468733e+18,1219920602468732928,"@iitmadras This notion that Indian industry does not have the capability to supply 5G network equipment is entirely false. A lot of developments in the electronics space have happened in recent times. Obviously, the lack of a commercial semiconductor fabrication unit is a concern.",False,"[11, 281]",[],[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [0, 10]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219920339502633e+18,1219920339502632960,100752314.0,100752314,SJha1618,100752314.0,100752314,Saurav Jha,SJha1618,India,War and Economics. Author of 'The Upside Down Book Of Nuclear Power & @HeatandDustProj. Columnist @DeccanHerald.,,[],False,12349.0,37.0,171.0,Thu Dec 31 11:59:02 +0000 2009,1258.0,,,False,True,31693.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1064148757711736833/IlJ6-rIi_normal.jpg,https://pbs.twimg.com/profile_images/1064148757711736833/IlJ6-rIi_normal.jpg,https://pbs.twimg.com/profile_banners/100752314/1401988350,46859C,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,False,88.0,208.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,
9,Sat Jan 25 17:32:30 +0000 2020,1221123693482409985,1221123693482409985,"RT @rsujatha_30: There persons associated with #IITMadras get Padma awards. Prof Pradeep Thalappil, Institute chair prof in chemistry, Prem…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'IITMadras', 'indices': [47, 57]}]",[],"[{'screen_name': 'rsujatha_30', 'name': 'R. Sujatha', 'id': 35210321, 'id_str': '35210321', 'indices': [3, 15]}]",[],en,recent,842299191254765568,842299191254765568,Sairam Radhakrishnan,sairamrkn,Chennai : Hyderabad ,"Communications Specialist @FGCTweets I Formerly  @the_hindu I  @columbiajourn & @ACJIndia Alum I Shutterbug, movie buff & a biker, incurably addicted to travel",,[],False,233,657,4,Thu Mar 16 08:59:11 +0000 2017,1070,,,True,False,10189,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/842313586793959424/3M-Kxg5J_normal.jpg,https://pbs.twimg.com/profile_images/842313586793959424/3M-Kxg5J_normal.jpg,https://pbs.twimg.com/profile_banners/842299191254765568/1489656394,91D2FA,000000,000000,000000,False,True,False,False,False,False,False,none,Sat Jan 25 16:51:17 +0000 2020,1.2211133209350595e+18,1221113320935059457,"There persons associated with #IITMadras get Padma awards. Prof Pradeep Thalappil, Institute chair prof in chemistry, Prem Watsa, alumnus of 1971 batch and Venu Srinivasan, hon prof of practice st the Institute. @THChennai @the_hindu @iitmadras",False,"[0, 244]","[{'text': 'IITMadras', 'indices': [30, 40]}]",[],"[{'screen_name': 'THChennai', 'name': 'The Hindu - Chennai', 'id': 613357772, 'id_str': '613357772', 'indices': [212, 222]}, {'screen_name': 'the_hindu', 'name': 'The Hindu', 'id': 20751449, 'id_str': '20751449', 'indices': [223, 233]}, {'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [234, 244]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,35210321.0,35210321,R. Sujatha,rsujatha_30,Chennai,,,[],False,1193.0,442.0,11.0,Sat Apr 25 13:27:50 +0000 2009,1172.0,,,True,False,2702.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1068698881460850689/_aoZA2Xh_normal.jpg,https://pbs.twimg.com/profile_images/1068698881460850689/_aoZA2Xh_normal.jpg,https://pbs.twimg.com/profile_banners/35210321/1398773486,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,3.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,
12,Sat Jan 25 17:30:36 +0000 2020,1221123213876318209,1221123213876318209,"RT @rsujatha_30: There persons associated with #IITMadras get Padma awards. Prof Pradeep Thalappil, Institute chair prof in chemistry, Prem…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'IITMadras', 'indices': [47, 57]}]",[],"[{'screen_name': 'rsujatha_30', 'name': 'R. Sujatha', 'id': 35210321, 'id_str': '35210321', 'indices': [3, 15]}]",[],en,recent,51008807,51008807,Bhavani Giddu,bgiddu,"New Delhi, Chennai, Sydney",Communicator with a passion for #PublicHealth  #SciComm @FGCTweets #Chennai girl in #Delhi #Rajinified #CarnaticMusic  #Vegetarian #Ilayaraja RT≠Endorsement,https://t.co/6dt0ljVyyD,[],False,2768,4097,118,Fri Jun 26 10:42:17 +0000 2009,14986,,,True,False,69278,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1027772553778081792/xCVVgPoU_normal.jpg,https://pbs.twimg.com/profile_images/1027772553778081792/xCVVgPoU_normal.jpg,https://pbs.twimg.com/profile_banners/51008807/1516296625,DD2E44,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,none,Sat Jan 25 16:51:17 +0000 2020,1.2211133209350595e+18,1221113320935059457,"There persons associated with #IITMadras get Padma awards. Prof Pradeep Thalappil, Institute chair prof in chemistry, Prem Watsa, alumnus of 1971 batch and Venu Srinivasan, hon prof of practice st the Institute. @THChennai @the_hindu @iitmadras",False,"[0, 244]","[{'text': 'IITMadras', 'indices': [30, 40]}]",[],"[{'screen_name': 'THChennai', 'name': 'The Hindu - Chennai', 'id': 613357772, 'id_str': '613357772', 'indices': [212, 222]}, {'screen_name': 'the_hindu', 'name': 'The Hindu', 'id': 20751449, 'id_str': '20751449', 'indices': [223, 233]}, {'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [234, 244]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,35210321.0,35210321,R. Sujatha,rsujatha_30,Chennai,,,[],False,1193.0,442.0,11.0,Sat Apr 25 13:27:50 +0000 2009,1172.0,,,True,False,2702.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1068698881460850689/_aoZA2Xh_normal.jpg,https://pbs.twimg.com/profile_images/1068698881460850689/_aoZA2Xh_normal.jpg,https://pbs.twimg.com/profile_banners/35210321/1398773486,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,3.0,False,False,en,"[{'url': 'https://t.co/6dt0ljVyyD', 'expanded_url': 'http://footprintglobal.com/', 'display_url': 'footprintglobal.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
18,Sat Jan 25 10:57:23 +0000 2020,1221024257095811072,1221024257095811072,@abhijeet095 @iitmadras @AlishanSahu @iiscbangalore How cool!! Thanks for sharing the same.,False,"[52, 91]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.221021834474414e+18,1221021834474414080,3047717533.0,3047717533,abhijeet095,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'abhijeet095', 'name': 'abhijeetkrishna', 'id': 3047717533, 'id_str': '3047717533', 'indices': [0, 12]}, {'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [13, 23]}, {'screen_name': 'AlishanSahu', 'name': 'Alishan Sahu', 'id': 1103394464905785350, 'id_str': '1103394464905785350', 'indices': [24, 36]}, {'screen_name': 'iiscbangalore', 'name': 'IISc Bangalore', 'id': 2773756070, 'id_str': '2773756070', 'indices': [37, 51]}]",[],en,recent,1024269101164834816,1024269101164834816,Nagaraj B,AdhesionLab,"Pune, India",Cell Biologist | Studies Cell-Matrix adhesion | Membrane Trafficking | Cellular Organelles | Cancer | Science Comm & Outreach | Music & More |,https://t.co/wPvILk4ZNP,[],False,1059,540,8,Tue Jul 31 12:22:38 +0000 2018,2705,,,True,False,1297,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1168396971628871680/Nbl_4SlT_normal.jpg,https://pbs.twimg.com/profile_images/1168396971628871680/Nbl_4SlT_normal.jpg,https://pbs.twimg.com/profile_banners/1024269101164834816/1573529886,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/wPvILk4ZNP', 'expanded_url': 'http://www.iiserpune.ac.in/~nagaraj/', 'display_url': 'iiserpune.ac.in/~nagaraj/', 'indices': [0, 23]}]",,38ac902a28ee86da,https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json,city,Chennai,"Chennai, India",IN,India,[],Polygon,"[[[80.183081, 12.965942], [80.252142, 12.965942], [80.252142, 13.060495], [80.183081, 13.060495]]]",,,,,,,,,,
20,Sat Jan 25 03:59:17 +0000 2020,1220919041646153728,1220919041646153728,@akashthematrix @ianetwork @vcatsindia @ZyppApp @iitmadras @mobycy @fund_ian Refund my money Or start our monthly subscription again.,False,"[77, 133]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2188847194644193e+18,1218884719464419335,75622025.0,75622025,akashthematrix,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'akashthematrix', 'name': 'Akash Gupta', 'id': 75622025, 'id_str': '75622025', 'indices': [0, 15]}, {'screen_name': 'ianetwork', 'name': 'Indian Angel Network', 'id': 97415226, 'id_str': '97415226', 'indices': [16, 26]}, {'screen_name': 'vcatsindia', 'name': 'Venture Catalysts', 'id': 4218198207, 'id_str': '4218198207', 'indices': [27, 38]}, {'screen_name': 'ZyppApp', 'name': 'Zypp.app', 'id': 1169347162318106624, 'id_str': '1169347162318106624', 'indices': [39, 47]}, {'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [48, 58]}, {'screen_name': 'mobycy', 'name': 'mobycy', 'id': 881425760690479105, 'id_str': '881425760690479105', 'indices': [59, 66]}, {'screen_name': 'fund_ian', 'name': 'IAN Fund', 'id': 1136555813076496384, 'id_str': '1136555813076496384', 'indices': [67, 76]}]",[],en,recent,4821670152,4821670152,Bhanu sharma,VatsBhanu,"moujpur-shadhara, New Delhi",candid..barefaced...conscientious...,,[],False,24,124,0,Wed Jan 27 16:21:51 +0000 2016,156,,,False,False,84,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1170957343632150528/Ztf7bvnr_normal.jpg,https://pbs.twimg.com/profile_images/1170957343632150528/Ztf7bvnr_normal.jpg,https://pbs.twimg.com/profile_banners/4821670152/1568013066,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
