,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
1,Wed Jan 22 12:57:39 +0000 2020,1219967359777153025,1219967359777153025,"OPTAPHI will train 14 #PhD researchers in #optical #sensing combining #photoacoustic and #photothermal #spectroscopy with #laser design and fabrication. Partners include @CIT_ie @PolibaOfficial @unibait @tuvienna and @umontpellier in Ireland, Italy, Austria &amp; France. @cappa_cit",False,"[0, 282]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,en,"[{'text': 'PhD', 'indices': [22, 26]}, {'text': 'optical', 'indices': [42, 50]}, {'text': 'sensing', 'indices': [51, 59]}, {'text': 'photoacoustic', 'indices': [70, 84]}, {'text': 'photothermal', 'indices': [89, 102]}, {'text': 'spectroscopy', 'indices': [103, 116]}, {'text': 'laser', 'indices': [122, 128]}]",[],"[{'screen_name': 'CIT_ie', 'name': 'CIT', 'id': 189653715, 'id_str': '189653715', 'indices': [170, 177]}, {'screen_name': 'PolibaOfficial', 'name': 'Politecnico di Bari', 'id': 3042277858, 'id_str': '3042277858', 'indices': [178, 193]}, {'screen_name': 'unibait', 'name': 'Uniba.it Aldo Moro', 'id': 237679491, 'id_str': '237679491', 'indices': [194, 202]}, {'screen_name': 'tuvienna', 'name': 'TU Wien', 'id': 108584463, 'id_str': '108584463', 'indices': [203, 212]}, {'screen_name': 'umontpellier', 'name': 'Université de Montpellier', 'id': 2294544162, 'id_str': '2294544162', 'indices': [217, 230]}, {'screen_name': 'cappa_cit', 'name': 'CAPPA', 'id': 719537935767494656, 'id_str': '719537935767494656', 'indices': [272, 282]}]",[],en,recent,1219208512821133312,1219208512821133312,OPTAPHI Network,optaphi,,OPTAPHI is an #EU #MSCA Joint Doctorate Network on Optical Sensing using Advanced Photo-Induced Effects. #ITN #H2020 #photonics #sensing #PhD #research,https://t.co/QI8GyPvzNd,"[{'url': 'https://t.co/QI8GyPvzNd', 'expanded_url': 'http://www.optaphi.eu', 'display_url': 'optaphi.eu', 'indices': [0, 23]}]",[],False,6,74,0,Mon Jan 20 10:42:28 +0000 2020,0,,,False,False,2,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1219210370470072320/aVT2itYA_normal.jpg,https://pbs.twimg.com/profile_images/1219210370470072320/aVT2itYA_normal.jpg,https://pbs.twimg.com/profile_banners/1219208512821133312/1579517380,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
