,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls
1,Tue Jan 21 21:02:44 +0000 2020,1219727049058897920,1219727049058897920,RT @gemturfer: @openVM_erasmus @mediendidaktik @jkwebtec @diando70 @AntonellaPoce @krajagopal @firssova @EADTU @DebJArnold @gecasa21 @amend…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'gemturfer', 'name': 'Gemma Tur', 'id': 30461425, 'id_str': '30461425', 'indices': [3, 13]}, {'screen_name': 'openVM_erasmus', 'name': 'Open Virtual Mobility_Erasmus+', 'id': 927933754550767616, 'id_str': '927933754550767616', 'indices': [15, 30]}, {'screen_name': 'mediendidaktik', 'name': 'Ilona Buchem', 'id': 29845106, 'id_str': '29845106', 'indices': [31, 46]}, {'screen_name': 'jkwebtec', 'name': 'Johannes Konert', 'id': 86820568, 'id_str': '86820568', 'indices': [47, 56]}, {'screen_name': 'diando70', 'name': 'Diana Andone', 'id': 15922122, 'id_str': '15922122', 'indices': [57, 66]}, {'screen_name': 'AntonellaPoce', 'name': 'Antonella Poce', 'id': 379161305, 'id_str': '379161305', 'indices': [67, 81]}, {'screen_name': 'krajagopal', 'name': 'Kamakshi Rajagopal', 'id': 13096842, 'id_str': '13096842', 'indices': [82, 93]}, {'screen_name': 'firssova', 'name': 'Olga Firssova', 'id': 495133186, 'id_str': '495133186', 'indices': [94, 103]}, {'screen_name': 'EADTU', 'name': 'EADTU', 'id': 2546018442, 'id_str': '2546018442', 'indices': [104, 110]}, {'screen_name': 'DebJArnold', 'name': 'Deborah Arnold', 'id': 600110123, 'id_str': '600110123', 'indices': [111, 122]}, {'screen_name': 'gecasa21', 'name': 'GERARD CASANOVA', 'id': 226085810, 'id_str': '226085810', 'indices': [123, 132]}]",[],en,recent,29845106,29845106,Ilona Buchem,mediendidaktik,Germany,Professor for Communication and Media Sciences at Beuth University of Applied Sciences in Berlin,http://t.co/7ir0ntL5HG,[],False,4073,2661,412,Wed Apr 08 22:47:56 +0000 2009,8181,,,True,False,13123,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/530400819271581696/l-3szc03_normal.png,https://pbs.twimg.com/profile_images/530400819271581696/l-3szc03_normal.png,,9D582E,D9B17E,EADEAA,333333,True,False,False,False,False,False,False,none,Tue Jan 21 18:32:46 +0000 2020,1.2196893065849446e+18,1219689306584944642,"@openVM_erasmus @mediendidaktik @jkwebtec @diando70 @AntonellaPoce @krajagopal @firssova @EADTU @DebJArnold @gecasa21 @amendoonia @ilseopdebeeck @joinBestr @Erasmus_DAAD @Erasmus_Project very good work , very good team and very good results so far! congrats to all!!",False,"[187, 266]",[],[],"[{'screen_name': 'openVM_erasmus', 'name': 'Open Virtual Mobility_Erasmus+', 'id': 927933754550767616, 'id_str': '927933754550767616', 'indices': [0, 15]}, {'screen_name': 'mediendidaktik', 'name': 'Ilona Buchem', 'id': 29845106, 'id_str': '29845106', 'indices': [16, 31]}, {'screen_name': 'jkwebtec', 'name': 'Johannes Konert', 'id': 86820568, 'id_str': '86820568', 'indices': [32, 41]}, {'screen_name': 'diando70', 'name': 'Diana Andone', 'id': 15922122, 'id_str': '15922122', 'indices': [42, 51]}, {'screen_name': 'AntonellaPoce', 'name': 'Antonella Poce', 'id': 379161305, 'id_str': '379161305', 'indices': [52, 66]}, {'screen_name': 'krajagopal', 'name': 'Kamakshi Rajagopal', 'id': 13096842, 'id_str': '13096842', 'indices': [67, 78]}, {'screen_name': 'firssova', 'name': 'Olga Firssova', 'id': 495133186, 'id_str': '495133186', 'indices': [79, 88]}, {'screen_name': 'EADTU', 'name': 'EADTU', 'id': 2546018442, 'id_str': '2546018442', 'indices': [89, 95]}, {'screen_name': 'DebJArnold', 'name': 'Deborah Arnold', 'id': 600110123, 'id_str': '600110123', 'indices': [96, 107]}, {'screen_name': 'gecasa21', 'name': 'GERARD CASANOVA', 'id': 226085810, 'id_str': '226085810', 'indices': [108, 117]}, {'screen_name': 'amendoonia', 'name': 'Francesca', 'id': 3071189506, 'id_str': '3071189506', 'indices': [118, 129]}, {'screen_name': 'ilseopdebeeck', 'name': 'Ilse Op de Beeck', 'id': 208200726, 'id_str': '208200726', 'indices': [130, 144]}, {'screen_name': 'joinBestr', 'name': 'Bestr', 'id': 2974370759, 'id_str': '2974370759', 'indices': [145, 155]}, {'screen_name': 'Erasmus_DAAD', 'name': 'NA DAAD 🇪🇺', 'id': 1017289572584165376, 'id_str': '1017289572584165376', 'indices': [156, 169]}, {'screen_name': 'Erasmus_Project', 'name': 'Erasmus+ Projects', 'id': 4871953235, 'id_str': '4871953235', 'indices': [170, 186]}]",[],en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.2175731911928914e+18,1217573191192891394,9.279337545507676e+17,927933754550767616,openVM_erasmus,30461425.0,30461425,Gemma Tur,gemturfer,Ibiza-Balearic Islands (Spain),Technology enhanced .... Teacher Education at Balearic Islands University.,https://t.co/7hCYbkLx82,"[{'url': 'https://t.co/7hCYbkLx82', 'expanded_url': 'http://www.gemmaturferrer.com/', 'display_url': 'gemmaturferrer.com', 'indices': [0, 23]}]",[],False,3111.0,2122.0,238.0,Sat Apr 11 15:08:12 +0000 2009,592.0,,,False,False,13848.0,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1156671814816477189/T42i52Zn_normal.jpg,https://pbs.twimg.com/profile_images/1156671814816477189/T42i52Zn_normal.jpg,https://pbs.twimg.com/profile_banners/30461425/1440488565,1B95E0,FFFFFF,7AC3EE,3D1957,True,False,False,False,False,False,False,none,,,,,False,3.0,6.0,False,False,en,"[{'url': 'http://t.co/7ir0ntL5HG', 'expanded_url': 'http://ibuchem.wordpress.com/', 'display_url': 'ibuchem.wordpress.com', 'indices': [0, 22]}]"
