,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls
0,Fri Jan 24 18:09:06 +0000 2020,1220770515985555456,1220770515985555456,RT @HanneleSKorhone: @MinnaVakeva @INAR_fin @TampereUni @hanna_vehkamaki @Katrianne_L @HilkkaTimonen @BCFootprint In FMI Climate Research P…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'HanneleSKorhone', 'name': 'Hannele Korhonen', 'id': 931890944542208001, 'id_str': '931890944542208001', 'indices': [3, 19]}, {'screen_name': 'MinnaVakeva', 'name': 'Minna Väkevä', 'id': 2890821531, 'id_str': '2890821531', 'indices': [21, 33]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [34, 43]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [44, 55]}, {'screen_name': 'hanna_vehkamaki', 'name': 'Hanna Vehkamäki', 'id': 702138708531740672, 'id_str': '702138708531740672', 'indices': [56, 72]}, {'screen_name': 'Katrianne_L', 'name': 'Katrianne Lehtipalo', 'id': 953260570605686785, 'id_str': '953260570605686785', 'indices': [73, 85]}, {'screen_name': 'HilkkaTimonen', 'name': 'Hilkka Timonen', 'id': 1102999253583052802, 'id_str': '1102999253583052802', 'indices': [86, 100]}, {'screen_name': 'BCFootprint', 'name': 'BC Footprint', 'id': 1148146084088356864, 'id_str': '1148146084088356864', 'indices': [101, 113]}]",[],en,recent,2890821531,2890821531,Minna Väkevä,MinnaVakeva,Finland,"Aerosol particles,air filtration & sustainability are my main passions.But also #datasecurity #Leadership #BoardProfessionals #ClimateChange | CEO @airmodus,PhD",,[],False,907,2111,21,Mon Nov 24 14:57:29 +0000 2014,11483,,,False,False,2486,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/913703802263474177/ilT1pEod_normal.jpg,https://pbs.twimg.com/profile_images/913703802263474177/ilT1pEod_normal.jpg,https://pbs.twimg.com/profile_banners/2890821531/1569482306,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 16:05:28 +0000 2020,1.2207394041820324e+18,1220739404182032385,"@MinnaVakeva @INAR_fin @TampereUni @hanna_vehkamaki @Katrianne_L @HilkkaTimonen @BCFootprint In FMI Climate Research Programme, 36% of employees are women (out of ~150). However, in group &amp; unit leader + director positions the number is slightly higher: 40%.",False,"[93, 262]",[],[],"[{'screen_name': 'MinnaVakeva', 'name': 'Minna Väkevä', 'id': 2890821531, 'id_str': '2890821531', 'indices': [0, 12]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [13, 22]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [23, 34]}, {'screen_name': 'hanna_vehkamaki', 'name': 'Hanna Vehkamäki', 'id': 702138708531740672, 'id_str': '702138708531740672', 'indices': [35, 51]}, {'screen_name': 'Katrianne_L', 'name': 'Katrianne Lehtipalo', 'id': 953260570605686785, 'id_str': '953260570605686785', 'indices': [52, 64]}, {'screen_name': 'HilkkaTimonen', 'name': 'Hilkka Timonen', 'id': 1102999253583052802, 'id_str': '1102999253583052802', 'indices': [65, 79]}, {'screen_name': 'BCFootprint', 'name': 'BC Footprint', 'id': 1148146084088356864, 'id_str': '1148146084088356864', 'indices': [80, 92]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2206918869581537e+18,1220691886958153730,2890821531.0,2890821531,MinnaVakeva,9.31890944542208e+17,931890944542208001,Hannele Korhonen,HanneleSKorhone,"Helsinki, Suomi","Ilmastontutkimusohjelman johtaja, tutkimusprofessori @IlmaTiede | Viestin tieteestä ja tutkimuksesta #ilmasto #ilmanlaatu",https://t.co/KY0wGytMe8,"[{'url': 'https://t.co/KY0wGytMe8', 'expanded_url': 'http://www.fmi.fi', 'display_url': 'fmi.fi', 'indices': [0, 23]}]",[],False,623.0,32.0,6.0,Sat Nov 18 14:24:49 +0000 2017,363.0,,,False,False,189.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1154385030753468417/uu_X48e__normal.jpg,https://pbs.twimg.com/profile_images/1154385030753468417/uu_X48e__normal.jpg,https://pbs.twimg.com/profile_banners/931890944542208001/1511018434,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,5.0,False,False,en,
1,Fri Jan 24 18:07:56 +0000 2020,1220770221604163585,1220770221604163585,RT @HilkkaTimonen: @MinnaVakeva @INAR_fin @TampereUni @HanneleSKorhone @hanna_vehkamaki @Katrianne_L @BCFootprint My group has now 40% wome…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'HilkkaTimonen', 'name': 'Hilkka Timonen', 'id': 1102999253583052802, 'id_str': '1102999253583052802', 'indices': [3, 17]}, {'screen_name': 'MinnaVakeva', 'name': 'Minna Väkevä', 'id': 2890821531, 'id_str': '2890821531', 'indices': [19, 31]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [32, 41]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [42, 53]}, {'screen_name': 'HanneleSKorhone', 'name': 'Hannele Korhonen', 'id': 931890944542208001, 'id_str': '931890944542208001', 'indices': [54, 70]}, {'screen_name': 'hanna_vehkamaki', 'name': 'Hanna Vehkamäki', 'id': 702138708531740672, 'id_str': '702138708531740672', 'indices': [71, 87]}, {'screen_name': 'Katrianne_L', 'name': 'Katrianne Lehtipalo', 'id': 953260570605686785, 'id_str': '953260570605686785', 'indices': [88, 100]}, {'screen_name': 'BCFootprint', 'name': 'BC Footprint', 'id': 1148146084088356864, 'id_str': '1148146084088356864', 'indices': [101, 113]}]",[],en,recent,2890821531,2890821531,Minna Väkevä,MinnaVakeva,Finland,"Aerosol particles,air filtration & sustainability are my main passions.But also #datasecurity #Leadership #BoardProfessionals #ClimateChange | CEO @airmodus,PhD",,[],False,907,2111,21,Mon Nov 24 14:57:29 +0000 2014,11483,,,False,False,2486,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/913703802263474177/ilT1pEod_normal.jpg,https://pbs.twimg.com/profile_images/913703802263474177/ilT1pEod_normal.jpg,https://pbs.twimg.com/profile_banners/2890821531/1569482306,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 13:37:51 +0000 2020,1.2207022528030024e+18,1220702252803002368,"@MinnaVakeva @INAR_fin @TampereUni @HanneleSKorhone @hanna_vehkamaki @Katrianne_L @BCFootprint My group has now 40% women.  but, we have also had situations with a lot more women than men. I think situation is indeed better in aerosol science 😀",False,"[95, 244]",[],[],"[{'screen_name': 'MinnaVakeva', 'name': 'Minna Väkevä', 'id': 2890821531, 'id_str': '2890821531', 'indices': [0, 12]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [13, 22]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [23, 34]}, {'screen_name': 'HanneleSKorhone', 'name': 'Hannele Korhonen', 'id': 931890944542208001, 'id_str': '931890944542208001', 'indices': [35, 51]}, {'screen_name': 'hanna_vehkamaki', 'name': 'Hanna Vehkamäki', 'id': 702138708531740672, 'id_str': '702138708531740672', 'indices': [52, 68]}, {'screen_name': 'Katrianne_L', 'name': 'Katrianne Lehtipalo', 'id': 953260570605686785, 'id_str': '953260570605686785', 'indices': [69, 81]}, {'screen_name': 'BCFootprint', 'name': 'BC Footprint', 'id': 1148146084088356864, 'id_str': '1148146084088356864', 'indices': [82, 94]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2206918869581537e+18,1220691886958153730,2890821531.0,2890821531,MinnaVakeva,1.1029992535830528e+18,1102999253583052802,Hilkka Timonen,HilkkaTimonen,Finland,"Research scientist with focus on atmospheric sciences, aerosol composition and black carbon studies, @IlmaTiede",https://t.co/KY0wGytMe8,"[{'url': 'https://t.co/KY0wGytMe8', 'expanded_url': 'http://www.fmi.fi', 'display_url': 'fmi.fi', 'indices': [0, 23]}]",[],False,167.0,334.0,0.0,Tue Mar 05 18:28:09 +0000 2019,1076.0,,,False,False,134.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1120999144922013696/QJXOJiMj_normal.jpg,https://pbs.twimg.com/profile_images/1120999144922013696/QJXOJiMj_normal.jpg,https://pbs.twimg.com/profile_banners/1102999253583052802/1557081525,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,1.0,2.0,False,False,en,
2,Fri Jan 24 18:06:11 +0000 2020,1220769784113106945,1220769784113106945,@Superhallq1 @HilkkaTimonen @INAR_fin @TampereUni @HanneleSKorhone @hanna_vehkamaki @Katrianne_L @BCFootprint Wonderful to hear about the efforts @Superhallq1 !,False,"[110, 160]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207067408004915e+18,1220706740800491520,484765225.0,484765225,Superhallq1,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Superhallq1', 'name': 'Mattias Hallquist📎', 'id': 484765225, 'id_str': '484765225', 'indices': [0, 12]}, {'screen_name': 'HilkkaTimonen', 'name': 'Hilkka Timonen', 'id': 1102999253583052802, 'id_str': '1102999253583052802', 'indices': [13, 27]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [28, 37]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [38, 49]}, {'screen_name': 'HanneleSKorhone', 'name': 'Hannele Korhonen', 'id': 931890944542208001, 'id_str': '931890944542208001', 'indices': [50, 66]}, {'screen_name': 'hanna_vehkamaki', 'name': 'Hanna Vehkamäki', 'id': 702138708531740672, 'id_str': '702138708531740672', 'indices': [67, 83]}, {'screen_name': 'Katrianne_L', 'name': 'Katrianne Lehtipalo', 'id': 953260570605686785, 'id_str': '953260570605686785', 'indices': [84, 96]}, {'screen_name': 'BCFootprint', 'name': 'BC Footprint', 'id': 1148146084088356864, 'id_str': '1148146084088356864', 'indices': [97, 109]}, {'screen_name': 'Superhallq1', 'name': 'Mattias Hallquist📎', 'id': 484765225, 'id_str': '484765225', 'indices': [146, 158]}]",[],en,recent,2890821531,2890821531,Minna Väkevä,MinnaVakeva,Finland,"Aerosol particles,air filtration & sustainability are my main passions.But also #datasecurity #Leadership #BoardProfessionals #ClimateChange | CEO @airmodus,PhD",,[],False,907,2111,21,Mon Nov 24 14:57:29 +0000 2014,11483,,,False,False,2486,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/913703802263474177/ilT1pEod_normal.jpg,https://pbs.twimg.com/profile_images/913703802263474177/ilT1pEod_normal.jpg,https://pbs.twimg.com/profile_banners/2890821531/1569482306,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Fri Jan 24 13:37:51 +0000 2020,1220702252803002368,1220702252803002368,"@MinnaVakeva @INAR_fin @TampereUni @HanneleSKorhone @hanna_vehkamaki @Katrianne_L @BCFootprint My group has now 40% women.  but, we have also had situations with a lot more women than men. I think situation is indeed better in aerosol science 😀",False,"[95, 244]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2206918869581537e+18,1220691886958153730,2890821531.0,2890821531,MinnaVakeva,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'MinnaVakeva', 'name': 'Minna Väkevä', 'id': 2890821531, 'id_str': '2890821531', 'indices': [0, 12]}, {'screen_name': 'INAR_fin', 'name': 'INAR', 'id': 951060005750484998, 'id_str': '951060005750484998', 'indices': [13, 22]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [23, 34]}, {'screen_name': 'HanneleSKorhone', 'name': 'Hannele Korhonen', 'id': 931890944542208001, 'id_str': '931890944542208001', 'indices': [35, 51]}, {'screen_name': 'hanna_vehkamaki', 'name': 'Hanna Vehkamäki', 'id': 702138708531740672, 'id_str': '702138708531740672', 'indices': [52, 68]}, {'screen_name': 'Katrianne_L', 'name': 'Katrianne Lehtipalo', 'id': 953260570605686785, 'id_str': '953260570605686785', 'indices': [69, 81]}, {'screen_name': 'BCFootprint', 'name': 'BC Footprint', 'id': 1148146084088356864, 'id_str': '1148146084088356864', 'indices': [82, 94]}]",[],en,recent,1102999253583052802,1102999253583052802,Hilkka Timonen,HilkkaTimonen,Finland,"Research scientist with focus on atmospheric sciences, aerosol composition and black carbon studies, @IlmaTiede",https://t.co/KY0wGytMe8,[],False,167,334,0,Tue Mar 05 18:28:09 +0000 2019,1076,,,False,False,134,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1120999144922013696/QJXOJiMj_normal.jpg,https://pbs.twimg.com/profile_images/1120999144922013696/QJXOJiMj_normal.jpg,https://pbs.twimg.com/profile_banners/1102999253583052802/1557081525,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/KY0wGytMe8', 'expanded_url': 'http://www.fmi.fi', 'display_url': 'fmi.fi', 'indices': [0, 23]}]"
10,Thu Jan 23 17:45:30 +0000 2020,1220402188192833536,1220402188192833536,@ccr_helsinki @jcgrosell @FutureLearn @audencia @LaTrobeBusiness @Hanken_fi Today I shared the info about the course to some of the students from the #Sustainability  module @TampereUni Looks really interesting!,False,"[76, 211]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.219888027717206e+18,1219888027717206016,7.811541054022574e+17,781154105402257408,ccr_helsinki,,,,,False,0,6,False,False,en,"[{'text': 'Sustainability', 'indices': [150, 165]}]",[],"[{'screen_name': 'ccr_helsinki', 'name': 'CCR Helsinki', 'id': 781154105402257408, 'id_str': '781154105402257408', 'indices': [0, 13]}, {'screen_name': 'jcgrosell', 'name': 'JC García-Rosell', 'id': 194046394, 'id_str': '194046394', 'indices': [14, 24]}, {'screen_name': 'FutureLearn', 'name': 'FutureLearn', 'id': 999095640, 'id_str': '999095640', 'indices': [25, 37]}, {'screen_name': 'audencia', 'name': 'Audencia', 'id': 17679069, 'id_str': '17679069', 'indices': [38, 47]}, {'screen_name': 'LaTrobeBusiness', 'name': 'La Trobe Business School (LBS)', 'id': 776651372313784322, 'id_str': '776651372313784322', 'indices': [48, 64]}, {'screen_name': 'Hanken_fi', 'name': 'Hanken School of Economics', 'id': 25662458, 'id_str': '25662458', 'indices': [65, 75]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [174, 185]}]",[],en,recent,108759335,108759335,Lara Gonzalez Porras,LaraGonzap,"Tampere, Finland","PhD student @TampereUni @MAB_TampereUni  🇪🇸🇫🇮. My research interests are #Stakeholders, #sustainability & #CSR🔍📚✍️ Travelling, dogs and reading are my passions!",https://t.co/7n1cSW6DFS,[],False,118,232,0,Tue Jan 26 23:44:46 +0000 2010,1480,,,True,False,442,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/982631528852328448/lE55i3WR_normal.jpg,https://pbs.twimg.com/profile_images/982631528852328448/lE55i3WR_normal.jpg,https://pbs.twimg.com/profile_banners/108759335/1523112492,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/7n1cSW6DFS', 'expanded_url': 'https://www.researchgate.net/profile/Lara_Gonzalez_Porras', 'display_url': 'researchgate.net/profile/Lara_G…', 'indices': [0, 23]}]"
22,Wed Jan 22 16:06:56 +0000 2020,1220014994194157578,1220014994194157578,RT @KariTikkinen: Urologist Jori Pesonen got his PhD “approved with honors” at @TampereUni! Congrats to Jori and thanks to all who helped!…,False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,7,0,False,False,en,[],[],"[{'screen_name': 'KariTikkinen', 'name': 'Kari Tikkinen', 'id': 2841368445, 'id_str': '2841368445', 'indices': [3, 16]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [79, 90]}]",[],en,recent,1436611,1436611,Rufus Cartwright,roofus,London,"Urogynaecology trainee, genomics PhD, editor for @IUJ_BlueJournal & @BJOGtweets, and member @Uroweb thromboprophylaxis guideline panel",,[],False,815,975,6,Sun Mar 18 19:47:15 +0000 2007,557,,,True,False,1318,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/746228608180461569/rcCwocwp_normal.jpg,https://pbs.twimg.com/profile_images/746228608180461569/rcCwocwp_normal.jpg,,F58EA8,87BC44,E0FF92,000000,True,False,False,False,False,False,False,none,Wed Jan 22 15:56:50 +0000 2020,1.2200124555873485e+18,1220012455587348480,"Urologist Jori Pesonen got his PhD “approved with honors” at @TampereUni! Congrats to Jori and thanks to all who helped! 

Great for clin epidemiology: uncertain in the beginning, if can conduct thesis mainly based on meta-analyses; in the end “approved with honors” @amchelsinki",False,"[0, 279]",[],[],"[{'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [61, 72]}, {'screen_name': 'amchelsinki', 'name': 'Academic Medical Center Helsinki', 'id': 2796717289, 'id_str': '2796717289', 'indices': [267, 279]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2841368445.0,2841368445,Kari Tikkinen,KariTikkinen,"Helsinki, Finland","Adj. professor at @helsinkiuni: urology & clin epi. Lead of the https://t.co/V36IjSyWhl. EAU, BMJ RapidRecs & ASH Guidelines. Sports & people close to ❤️",https://t.co/V36IjSyWhl,"[{'url': 'https://t.co/V36IjSyWhl', 'expanded_url': 'http://clueworkinggroup.com', 'display_url': 'clueworkinggroup.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/V36IjSyWhl', 'expanded_url': 'http://clueworkinggroup.com', 'display_url': 'clueworkinggroup.com', 'indices': [64, 87]}]",False,2123.0,1777.0,59.0,Wed Oct 22 18:31:01 +0000 2014,8015.0,,,True,False,6865.0,,False,False,False,1B95E0,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1217540126479392768/A28tZFkV_normal.jpg,https://pbs.twimg.com/profile_images/1217540126479392768/A28tZFkV_normal.jpg,https://pbs.twimg.com/profile_banners/2841368445/1458981259,E81C4F,000000,000000,000000,True,True,False,False,False,False,False,none,,,,,False,7.0,21.0,False,False,en,
23,Wed Jan 22 16:02:31 +0000 2020,1220013886620999680,1220013886620999680,RT @KariTikkinen: Urologist Jori Pesonen got his PhD “approved with honors” at @TampereUni! Congrats to Jori and thanks to all who helped!…,False,"[0, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,7,0,False,False,en,[],[],"[{'screen_name': 'KariTikkinen', 'name': 'Kari Tikkinen', 'id': 2841368445, 'id_str': '2841368445', 'indices': [3, 16]}, {'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [79, 90]}]",[],en,recent,1095649792531877888,1095649792531877888,Tuomas Kilpeläinen,TPKilpelainen,"Helsinki, Suomi","Medical doctor, PhD, clinical lecturer.",,[],False,30,189,0,Wed Feb 13 11:44:01 +0000 2019,1515,,,False,False,55,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1099397522047549440/YbtGL657_normal.jpg,https://pbs.twimg.com/profile_images/1099397522047549440/YbtGL657_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Wed Jan 22 15:56:50 +0000 2020,1.2200124555873485e+18,1220012455587348480,"Urologist Jori Pesonen got his PhD “approved with honors” at @TampereUni! Congrats to Jori and thanks to all who helped! 

Great for clin epidemiology: uncertain in the beginning, if can conduct thesis mainly based on meta-analyses; in the end “approved with honors” @amchelsinki",False,"[0, 279]",[],[],"[{'screen_name': 'TampereUni', 'name': 'Tampere University', 'id': 104768601, 'id_str': '104768601', 'indices': [61, 72]}, {'screen_name': 'amchelsinki', 'name': 'Academic Medical Center Helsinki', 'id': 2796717289, 'id_str': '2796717289', 'indices': [267, 279]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2841368445.0,2841368445,Kari Tikkinen,KariTikkinen,"Helsinki, Finland","Adj. professor at @helsinkiuni: urology & clin epi. Lead of the https://t.co/V36IjSyWhl. EAU, BMJ RapidRecs & ASH Guidelines. Sports & people close to ❤️",https://t.co/V36IjSyWhl,"[{'url': 'https://t.co/V36IjSyWhl', 'expanded_url': 'http://clueworkinggroup.com', 'display_url': 'clueworkinggroup.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/V36IjSyWhl', 'expanded_url': 'http://clueworkinggroup.com', 'display_url': 'clueworkinggroup.com', 'indices': [64, 87]}]",False,2123.0,1777.0,59.0,Wed Oct 22 18:31:01 +0000 2014,8015.0,,,True,False,6865.0,,False,False,False,1B95E0,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1217540126479392768/A28tZFkV_normal.jpg,https://pbs.twimg.com/profile_images/1217540126479392768/A28tZFkV_normal.jpg,https://pbs.twimg.com/profile_banners/2841368445/1458981259,E81C4F,000000,000000,000000,True,True,False,False,False,False,False,none,,,,,False,7.0,21.0,False,False,en,
