,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
2,Sun Jan 26 02:57:50 +0000 2020,1221265962395217923,1221265962395217923,@Ethnography911 @umsl Thank you! I assigned “HIV exceptionalism” for later in the semester too!,False,"[22, 95]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22126520537788e+18,1221265205377880065,919310282.0,919310282,Ethnography911,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Ethnography911', 'name': 'Adia Benton', 'id': 919310282, 'id_str': '919310282', 'indices': [0, 15]}, {'screen_name': 'umsl', 'name': 'UMSL', 'id': 92316446, 'id_str': '92316446', 'indices': [16, 21]}]",[],en,recent,1032280435647242241,1032280435647242241,Chelsita,AudreTaughtMe2,St. Louis ,"Anthropologist. MPH/PhD Candidate.
“If I didn't define myself for myself, I would be crunched into other people's fantasies for me and eaten alive.” - A. Lorde",,[],False,546,366,5,Wed Aug 22 14:56:49 +0000 2018,10184,,,True,False,5034,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1123748268020727809/zNcGi-Dx_normal.jpg,https://pbs.twimg.com/profile_images/1123748268020727809/zNcGi-Dx_normal.jpg,https://pbs.twimg.com/profile_banners/1032280435647242241/1549922779,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Thu Jan 23 17:02:39 +0000 2020,1220391406738518016,1220391406738518016,@umsl y'all be really playing not canceling evenings with this weather,False,"[0, 70]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,92316446.0,92316446,umsl,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'umsl', 'name': 'UMSL', 'id': 92316446, 'id_str': '92316446', 'indices': [0, 5]}]",[],en,recent,84186884,84186884,nikki 🌟,nikkijozipovic,the lou ,umsl nursing - ovarian cancer survivor - 12/17/18 🤍,https://t.co/ZPrqARdTMJ,[],False,840,792,27,Wed Oct 21 23:12:13 +0000 2009,8281,,,True,False,29040,,False,False,False,F5ABB5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1210011247103614976/0DQLWuna_normal.jpg,https://pbs.twimg.com/profile_images/1210011247103614976/0DQLWuna_normal.jpg,https://pbs.twimg.com/profile_banners/84186884/1570078046,F5ABB5,FFFFFF,DDEEF6,03E003,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ZPrqARdTMJ', 'expanded_url': 'http://Instagram.com/nikkijozipovic', 'display_url': 'Instagram.com/nikkijozipovic', 'indices': [0, 23]}]",,,,,,,,,,
8,Thu Jan 23 02:32:32 +0000 2020,1220172431760949255,1220172431760949255,@umsl Love this!,False,"[6, 16]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196523762080727e+18,1219652376208072704,92316446.0,92316446,umsl,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'umsl', 'name': 'UMSL', 'id': 92316446, 'id_str': '92316446', 'indices': [0, 5]}]",[],en,recent,2155095540,2155095540,Kristin Sobolik,KristinSobolik,"St Louis, MO","Interim Chancellor and Provost at the University of Missouri-St. Louis (@UMSL, #UMSL), Engaging in all things UMSL and in the St. Louis Region (@STL, #STL)",https://t.co/z5JjzyNZCa,[],False,802,366,20,Fri Oct 25 15:04:07 +0000 2013,6280,,,True,False,3247,,False,False,False,000000,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/1183402691013337088/5bnvtkGb_normal.jpg,https://pbs.twimg.com/profile_images/1183402691013337088/5bnvtkGb_normal.jpg,https://pbs.twimg.com/profile_banners/2155095540/1565781578,981E32,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/z5JjzyNZCa', 'expanded_url': 'http://www.umsl.edu', 'display_url': 'umsl.edu', 'indices': [0, 23]}]",,,,,,,,,,
17,Tue Jan 21 18:20:13 +0000 2020,1219686148097892356,1219686148097892356,@bethtris @umsl @urbaninstitute @KelliECanada @ClarkMPeters @JGarciaHallett @drgivens18 @umsystem Way to go!,False,"[98, 108]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2196394214500147e+18,1219639421450014724,260295879.0,260295879,bethtris,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'bethtris', 'name': 'Beth Huebner', 'id': 260295879, 'id_str': '260295879', 'indices': [0, 9]}, {'screen_name': 'umsl', 'name': 'UMSL', 'id': 92316446, 'id_str': '92316446', 'indices': [10, 15]}, {'screen_name': 'urbaninstitute', 'name': 'Urban Institute', 'id': 18251414, 'id_str': '18251414', 'indices': [16, 31]}, {'screen_name': 'KelliECanada', 'name': 'KelliECanada', 'id': 842436984509472768, 'id_str': '842436984509472768', 'indices': [32, 45]}, {'screen_name': 'ClarkMPeters', 'name': 'Clark Peters', 'id': 403540613, 'id_str': '403540613', 'indices': [46, 59]}, {'screen_name': 'JGarciaHallett', 'name': 'Janet Garcia-Hallett, Ph.D.', 'id': 1194941005985771520, 'id_str': '1194941005985771520', 'indices': [60, 75]}, {'screen_name': 'drgivens18', 'name': 'Ashley Givens', 'id': 1082401024189427712, 'id_str': '1082401024189427712', 'indices': [76, 87]}, {'screen_name': 'umsystem', 'name': 'UM System', 'id': 21705478, 'id_str': '21705478', 'indices': [88, 97]}]",[],en,recent,1029552580744101888,1029552580744101888,Rachel Ellis,RachelEllisPhD,"St. Louis, MO","Criminology & Criminal Justice Prof @UMSL. @Penn Sociology alum. Ethnographer of prison, reentry, gender, and religion.",https://t.co/rJhwN1u5Zu,[],False,675,668,3,Wed Aug 15 02:17:18 +0000 2018,3822,,,True,False,651,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1177665268677562368/u3jFk_hg_normal.jpg,https://pbs.twimg.com/profile_images/1177665268677562368/u3jFk_hg_normal.jpg,https://pbs.twimg.com/profile_banners/1029552580744101888/1542287387,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/rJhwN1u5Zu', 'expanded_url': 'http://rachelhellis.com', 'display_url': 'rachelhellis.com', 'indices': [0, 23]}]",,,,,,,,,,
