,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
0,Fri Jan 24 09:16:19 +0000 2020,1220636437764288512,1220636437764288512,RT @DENSsolutions: Advances in #aluminium #alloy research thanks to In Situ TEM can create new insights and lead to better materials for su…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'aluminium', 'indices': [31, 41]}, {'text': 'alloy', 'indices': [42, 48]}]",[],"[{'screen_name': 'DENSsolutions', 'name': 'DENSsolutions', 'id': 2451484729, 'id_str': '2451484729', 'indices': [3, 17]}]",[],en,recent,971137721875001351,971137721875001351,Jonas Kristoffer Sunde,Jonas_K_Sunde,"Trondheim, Norway",🔬🔍📕 PhD candidate @NTNU #TEMGeminiCentre. Electron Microscopy | Electron Diffraction. Random reports from my life as a PhD candidate #PhDlife #Forskerliv,,[],False,25,128,0,Tue Mar 06 21:37:30 +0000 2018,16,,,False,False,8,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1105392657348677633/o9__npap_normal.png,https://pbs.twimg.com/profile_images/1105392657348677633/o9__npap_normal.png,https://pbs.twimg.com/profile_banners/971137721875001351/1574251148,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Thu Jan 23 13:16:44 +0000 2020,1.2203345498942996e+18,1220334549894299648,"Advances in #aluminium #alloy research thanks to In Situ TEM can create new insights and lead to better materials for sustainable transportation! Enjoy this article about the impressive research from @NTNU @Jonas_K_Sunde

#nanotechnology #materialsscience #insitu #TEM",False,"[0, 268]","[{'text': 'aluminium', 'indices': [12, 22]}, {'text': 'alloy', 'indices': [23, 29]}, {'text': 'nanotechnology', 'indices': [222, 237]}, {'text': 'materialsscience', 'indices': [238, 255]}, {'text': 'insitu', 'indices': [256, 263]}, {'text': 'TEM', 'indices': [264, 268]}]",[],"[{'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [200, 205]}, {'screen_name': 'Jonas_K_Sunde', 'name': 'Jonas Kristoffer Sunde', 'id': 971137721875001351, 'id_str': '971137721875001351', 'indices': [206, 220]}]",[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,2451484729.0,2451484729,DENSsolutions,DENSsolutions,"Delft, Nederland",Your In Situ TEM solutions partner.,https://t.co/I7T8TZhWpP,"[{'url': 'https://t.co/I7T8TZhWpP', 'expanded_url': 'http://www.denssolutions.com', 'display_url': 'denssolutions.com', 'indices': [0, 23]}]",[],False,187.0,302.0,0.0,Fri Apr 18 14:51:10 +0000 2014,113.0,,,False,False,120.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1148881684647034880/8pwQHlXC_normal.png,https://pbs.twimg.com/profile_images/1148881684647034880/8pwQHlXC_normal.png,https://pbs.twimg.com/profile_banners/2451484729/1571212300,7CB000,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,2.0,6.0,False,False,en,,,,,,,,,,,
1,Fri Jan 24 08:55:09 +0000 2020,1220631108573900801,1220631108573900801,RT @DENSsolutions: Advances in #aluminium #alloy research thanks to In Situ TEM can create new insights and lead to better materials for su…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'aluminium', 'indices': [31, 41]}, {'text': 'alloy', 'indices': [42, 48]}]",[],"[{'screen_name': 'DENSsolutions', 'name': 'DENSsolutions', 'id': 2451484729, 'id_str': '2451484729', 'indices': [3, 17]}]",[],en,recent,920738963312300032,920738963312300032,Quantum Design UK,qd_uki,United Kingdom,"One of the leading distributors of high-tech instrumentation for scientific, academic and industrial research",https://t.co/i3nW28ZbxO,[],False,157,318,1,Wed Oct 18 19:50:50 +0000 2017,470,,,False,False,329,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1158321518155378689/sXFCg9u3_normal.jpg,https://pbs.twimg.com/profile_images/1158321518155378689/sXFCg9u3_normal.jpg,https://pbs.twimg.com/profile_banners/920738963312300032/1579533104,A6192E,000000,000000,000000,False,False,False,False,False,False,False,none,Thu Jan 23 13:16:44 +0000 2020,1.2203345498942996e+18,1220334549894299648,"Advances in #aluminium #alloy research thanks to In Situ TEM can create new insights and lead to better materials for sustainable transportation! Enjoy this article about the impressive research from @NTNU @Jonas_K_Sunde

#nanotechnology #materialsscience #insitu #TEM",False,"[0, 268]","[{'text': 'aluminium', 'indices': [12, 22]}, {'text': 'alloy', 'indices': [23, 29]}, {'text': 'nanotechnology', 'indices': [222, 237]}, {'text': 'materialsscience', 'indices': [238, 255]}, {'text': 'insitu', 'indices': [256, 263]}, {'text': 'TEM', 'indices': [264, 268]}]",[],"[{'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [200, 205]}, {'screen_name': 'Jonas_K_Sunde', 'name': 'Jonas Kristoffer Sunde', 'id': 971137721875001351, 'id_str': '971137721875001351', 'indices': [206, 220]}]",[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,2451484729.0,2451484729,DENSsolutions,DENSsolutions,"Delft, Nederland",Your In Situ TEM solutions partner.,https://t.co/I7T8TZhWpP,"[{'url': 'https://t.co/I7T8TZhWpP', 'expanded_url': 'http://www.denssolutions.com', 'display_url': 'denssolutions.com', 'indices': [0, 23]}]",[],False,187.0,302.0,0.0,Fri Apr 18 14:51:10 +0000 2014,113.0,,,False,False,120.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1148881684647034880/8pwQHlXC_normal.png,https://pbs.twimg.com/profile_images/1148881684647034880/8pwQHlXC_normal.png,https://pbs.twimg.com/profile_banners/2451484729/1571212300,7CB000,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,2.0,6.0,False,False,en,"[{'url': 'https://t.co/i3nW28ZbxO', 'expanded_url': 'http://www.qd-uki.co.uk', 'display_url': 'qd-uki.co.uk', 'indices': [0, 23]}]",,,,,,,,,,
2,Fri Jan 24 07:05:48 +0000 2020,1220603589246246914,1220603589246246914,"@tertiaryprocess @DoKuhrt @doellerlab @KISNeuro @NTNU Thanks! Yes, we hope everything works for both lectures.",False,"[54, 110]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220449275165008e+18,1220449275165007872,7.23203626991145e+17,723203626991144961,tertiaryprocess,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'tertiaryprocess', 'name': 'Juliet King', 'id': 723203626991144961, 'id_str': '723203626991144961', 'indices': [0, 16]}, {'screen_name': 'DoKuhrt', 'name': 'DorteKuhrt', 'id': 850242246997721089, 'id_str': '850242246997721089', 'indices': [17, 25]}, {'screen_name': 'doellerlab', 'name': 'DoellerLab', 'id': 3131064826, 'id_str': '3131064826', 'indices': [26, 37]}, {'screen_name': 'KISNeuro', 'name': 'Kavli Neuroscience', 'id': 923498979270291456, 'id_str': '923498979270291456', 'indices': [38, 47]}, {'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [48, 53]}]",[],en,recent,820715490167418881,820715490167418881,Matthias Nau,NauMatt,"Trondheim, Norwegen","Cognitive neuroscientist @doellerlab, @KISNeuro & @MPI_CBS | passionate about CompCogSci, Vision, Hippocampus & Neuroimaging.",https://t.co/8d0XxQGTZq,[],False,803,530,8,Sun Jan 15 19:33:15 +0000 2017,920,,,False,False,612,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1174412248627982336/6j397C-B_normal.jpg,https://pbs.twimg.com/profile_images/1174412248627982336/6j397C-B_normal.jpg,https://pbs.twimg.com/profile_banners/820715490167418881/1568837433,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/8d0XxQGTZq', 'expanded_url': 'https://matthiasnau.com', 'display_url': 'matthiasnau.com', 'indices': [0, 23]}]",,,,,,,,,,
3,Thu Jan 23 20:52:36 +0000 2020,1220449275165007872,1220449275165007872,@NauMatt @DoKuhrt @doellerlab @KISNeuro @NTNU very cool! will the zoom work for the 10:15 talk as well?,False,"[46, 103]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199379929340723e+18,1219937992934072321,8.207154901674189e+17,820715490167418881,NauMatt,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'NauMatt', 'name': 'Matthias Nau', 'id': 820715490167418881, 'id_str': '820715490167418881', 'indices': [0, 8]}, {'screen_name': 'DoKuhrt', 'name': 'DorteKuhrt', 'id': 850242246997721089, 'id_str': '850242246997721089', 'indices': [9, 17]}, {'screen_name': 'doellerlab', 'name': 'DoellerLab', 'id': 3131064826, 'id_str': '3131064826', 'indices': [18, 29]}, {'screen_name': 'KISNeuro', 'name': 'Kavli Neuroscience', 'id': 923498979270291456, 'id_str': '923498979270291456', 'indices': [30, 39]}, {'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [40, 45]}]",[],en,recent,723203626991144961,723203626991144961,Juliet King,tertiaryprocess,"Washington, DC","Assoc. Prof Art Therapy: GWU; IU Medicine, Dept Neurology. PhD student Translational Health Sciences. Research: Neuroscience, art & therapeutics.",https://t.co/2yRDsEWUWn,[],False,389,421,2,Thu Apr 21 17:35:55 +0000 2016,1861,,,True,False,749,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1204424516660801536/bQBdfk5L_normal.jpg,https://pbs.twimg.com/profile_images/1204424516660801536/bQBdfk5L_normal.jpg,https://pbs.twimg.com/profile_banners/723203626991144961/1579124973,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/2yRDsEWUWn', 'expanded_url': 'http://www.tertiaryprocess.com', 'display_url': 'tertiaryprocess.com', 'indices': [0, 23]}]",,,,,,,,,,
8,Thu Jan 23 08:24:45 +0000 2020,1220261072113934338,1220261072113934338,"@LJTPedersen @ungJorgensen @jukkamahonen @jamespcullen @NTNU @lawsofrule Great! My calendar also fills up super-quickly (all by itself, of course), so please send tentative dates asap!",False,"[73, 184]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202608953617695e+18,1220260895361769473,1462726674.0,1462726674,LJTPedersen,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'LJTPedersen', 'name': 'Lars Jacob Pedersen', 'id': 1462726674, 'id_str': '1462726674', 'indices': [0, 12]}, {'screen_name': 'ungJorgensen', 'name': 'Sveinung Jørgensen', 'id': 28870388, 'id_str': '28870388', 'indices': [13, 26]}, {'screen_name': 'jukkamahonen', 'name': 'Jukka Mähönen (🇳🇴🇪🇺)', 'id': 39195441, 'id_str': '39195441', 'indices': [27, 40]}, {'screen_name': 'jamespcullen', 'name': 'Jay Cullen', 'id': 2149761496, 'id_str': '2149761496', 'indices': [41, 54]}, {'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [55, 60]}, {'screen_name': 'lawsofrule', 'name': 'Mark Taylor', 'id': 246698340, 'id_str': '246698340', 'indices': [61, 72]}]",[],en,recent,1278794138,1278794138,Beate Sjåfjell,BeateSjafjell,,"Professor @CompanyLawGroup (@Selskapsrett) @UniOslo; 
Research in @UniOsloSMART #SMARTproject & #FuturingNordics; Adj. Prof. @NTNU; Coordinator @DaughtrsThemis",https://t.co/eDlg15AMUg,[],False,2568,2160,80,Mon Mar 18 21:27:41 +0000 2013,8722,,,False,False,8201,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1195703246813315073/lLEm5RgL_normal.jpg,https://pbs.twimg.com/profile_images/1195703246813315073/lLEm5RgL_normal.jpg,https://pbs.twimg.com/profile_banners/1278794138/1575653106,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/eDlg15AMUg', 'expanded_url': 'http://www.jus.uio.no/ifp/english/people/aca/beatesj/index.html', 'display_url': 'jus.uio.no/ifp/english/pe…', 'indices': [0, 23]}]",,,,,,,,,,
10,Thu Jan 23 08:17:04 +0000 2020,1220259136228790272,1220259136228790272,"@ungJorgensen @jukkamahonen @jamespcullen @NTNU @LJTPedersen :( Okay, then we must find another date to come together and discuss - after all these years of thinking about it, and a couple of attempts of failed attempts to do so. :)",False,"[61, 232]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202491834893476e+18,1220249183489347584,28870388.0,28870388,ungJorgensen,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ungJorgensen', 'name': 'Sveinung Jørgensen', 'id': 28870388, 'id_str': '28870388', 'indices': [0, 13]}, {'screen_name': 'jukkamahonen', 'name': 'Jukka Mähönen (🇳🇴🇪🇺)', 'id': 39195441, 'id_str': '39195441', 'indices': [14, 27]}, {'screen_name': 'jamespcullen', 'name': 'Jay Cullen', 'id': 2149761496, 'id_str': '2149761496', 'indices': [28, 41]}, {'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [42, 47]}, {'screen_name': 'LJTPedersen', 'name': 'Lars Jacob Pedersen', 'id': 1462726674, 'id_str': '1462726674', 'indices': [48, 60]}]",[],en,recent,1278794138,1278794138,Beate Sjåfjell,BeateSjafjell,,"Professor @CompanyLawGroup (@Selskapsrett) @UniOslo; 
Research in @UniOsloSMART #SMARTproject & #FuturingNordics; Adj. Prof. @NTNU; Coordinator @DaughtrsThemis",https://t.co/eDlg15AMUg,[],False,2568,2160,80,Mon Mar 18 21:27:41 +0000 2013,8722,,,False,False,8201,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1195703246813315073/lLEm5RgL_normal.jpg,https://pbs.twimg.com/profile_images/1195703246813315073/lLEm5RgL_normal.jpg,https://pbs.twimg.com/profile_banners/1278794138/1575653106,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/eDlg15AMUg', 'expanded_url': 'http://www.jus.uio.no/ifp/english/people/aca/beatesj/index.html', 'display_url': 'jus.uio.no/ifp/english/pe…', 'indices': [0, 23]}]",,,,,,,,,,
12,Thu Jan 23 07:32:44 +0000 2020,1220247979912761344,1220247979912761344,"@ungJorgensen @jukkamahonen @jamespcullen @NTNU Thanks, Sveinung! And please hold the date 23 April! We would like to invite you to a seminar then!",False,"[48, 147]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202477439202468e+18,1220247743920246784,28870388.0,28870388,ungJorgensen,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ungJorgensen', 'name': 'Sveinung Jørgensen', 'id': 28870388, 'id_str': '28870388', 'indices': [0, 13]}, {'screen_name': 'jukkamahonen', 'name': 'Jukka Mähönen (🇳🇴🇪🇺)', 'id': 39195441, 'id_str': '39195441', 'indices': [14, 27]}, {'screen_name': 'jamespcullen', 'name': 'Jay Cullen', 'id': 2149761496, 'id_str': '2149761496', 'indices': [28, 41]}, {'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [42, 47]}]",[],en,recent,1278794138,1278794138,Beate Sjåfjell,BeateSjafjell,,"Professor @CompanyLawGroup (@Selskapsrett) @UniOslo; 
Research in @UniOsloSMART #SMARTproject & #FuturingNordics; Adj. Prof. @NTNU; Coordinator @DaughtrsThemis",https://t.co/eDlg15AMUg,[],False,2568,2160,80,Mon Mar 18 21:27:41 +0000 2013,8722,,,False,False,8201,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1195703246813315073/lLEm5RgL_normal.jpg,https://pbs.twimg.com/profile_images/1195703246813315073/lLEm5RgL_normal.jpg,https://pbs.twimg.com/profile_banners/1278794138/1575653106,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/eDlg15AMUg', 'expanded_url': 'http://www.jus.uio.no/ifp/english/people/aca/beatesj/index.html', 'display_url': 'jus.uio.no/ifp/english/pe…', 'indices': [0, 23]}]",,,,,,,,,,
14,Wed Jan 22 22:05:20 +0000 2020,1220105188456964096,1220105188456964096,RT @DataverseNO: The DataverseNO Advisory Committee is meeting @UiTOpenData @UiTOpenData. Looking forward to sharing experiences and ideas…,False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'DataverseNO', 'name': 'DataverseNO', 'id': 1067318657947262977, 'id_str': '1067318657947262977', 'indices': [3, 15]}, {'screen_name': 'UiTOpenData', 'name': 'UiT Open Research Data', 'id': 939021108182794240, 'id_str': '939021108182794240', 'indices': [63, 75]}, {'screen_name': 'UiTOpenData', 'name': 'UiT Open Research Data', 'id': 939021108182794240, 'id_str': '939021108182794240', 'indices': [76, 88]}]",[],en,recent,1120350168,1120350168,Kenneth Ruud,KennethRuud,,Prorector for Research at UiT-The Arctic University of Norway.  Professor in theoretical chemistry. Twitters largely about science and science policy.,,[],False,2158,2457,45,Fri Jan 25 22:03:48 +0000 2013,4018,,,True,False,7447,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3162653940/375507b3af586f5758b8fbc08c10352a_normal.jpeg,https://pbs.twimg.com/profile_images/3162653940/375507b3af586f5758b8fbc08c10352a_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Wed Jan 22 06:47:02 +0000 2020,1.2198740939332198e+18,1219874093933219841,The DataverseNO Advisory Committee is meeting @UiTOpenData @UiTOpenData. Looking forward to sharing experiences and ideas with our 9 partner institutions. @HVLBibliotek @hvl_no @HiInnlandet @NMBUBiblioteket @UniNMBU @Norduniversitet @NTNU_UB @NTNU @uiagder @UiB @UniStavanger 👍,False,"[0, 277]",[],[],"[{'screen_name': 'UiTOpenData', 'name': 'UiT Open Research Data', 'id': 939021108182794240, 'id_str': '939021108182794240', 'indices': [46, 58]}, {'screen_name': 'UiTOpenData', 'name': 'UiT Open Research Data', 'id': 939021108182794240, 'id_str': '939021108182794240', 'indices': [59, 71]}, {'screen_name': 'HVLBibliotek', 'name': 'HVL - bibliotek', 'id': 2803220924, 'id_str': '2803220924', 'indices': [155, 168]}, {'screen_name': 'hvl_no', 'name': 'Høgskulen på Vestlandet', 'id': 14341247, 'id_str': '14341247', 'indices': [169, 176]}, {'screen_name': 'HiInnlandet', 'name': 'Høgskolen Innlandet', 'id': 1277501492, 'id_str': '1277501492', 'indices': [177, 189]}, {'screen_name': 'NMBUBiblioteket', 'name': 'NMBUBiblioteket', 'id': 2173943252, 'id_str': '2173943252', 'indices': [190, 206]}, {'screen_name': 'UniNMBU', 'name': 'NMBU', 'id': 1878721232, 'id_str': '1878721232', 'indices': [207, 215]}, {'screen_name': 'Norduniversitet', 'name': 'Nord universitet', 'id': 48815812, 'id_str': '48815812', 'indices': [216, 232]}, {'screen_name': 'NTNU_UB', 'name': 'NTNU Universitetsbiblioteket', 'id': 36009864, 'id_str': '36009864', 'indices': [233, 241]}, {'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [242, 247]}, {'screen_name': 'uiagder', 'name': 'Universitetet i Agder', 'id': 96724910, 'id_str': '96724910', 'indices': [248, 256]}, {'screen_name': 'UiB', 'name': 'Universitetet i Bergen', 'id': 17867748, 'id_str': '17867748', 'indices': [257, 261]}, {'screen_name': 'UniStavanger', 'name': 'UiS', 'id': 17898461, 'id_str': '17898461', 'indices': [262, 275]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.067318657947263e+18,1067318657947262977,DataverseNO,DataverseNO,"Tromsø, Norway",DataverseNO is an archive service for open research data from Norwegian research institutions and individual researchers from Norway.,https://t.co/xFyfEL60P8,"[{'url': 'https://t.co/xFyfEL60P8', 'expanded_url': 'http://dataverse.no', 'display_url': 'dataverse.no', 'indices': [0, 23]}]",[],False,118.0,89.0,2.0,Tue Nov 27 07:26:12 +0000 2018,27.0,,,False,False,37.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1067668825787826176/ADeOCRKc_normal.jpg,https://pbs.twimg.com/profile_images/1067668825787826176/ADeOCRKc_normal.jpg,https://pbs.twimg.com/profile_banners/1067318657947262977/1543387969,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,3.0,11.0,False,False,en,,,,,,,,,,,
