,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type
0,Sat Jan 25 04:57:02 +0000 2020,1220933573949169665,1220933573949169665,@Aminech2014 @marine_rondeau @Ai4Di @oflauzac @GaveauNath @universitereims @HPCromeo A good &amp; interesting presentation.,False,"[85, 123]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1220709505920569346,1220709505920569346,2945696717,2945696717,Aminech2014,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Aminech2014', 'name': 'Amine Chemchem', 'id': 2945696717, 'id_str': '2945696717', 'indices': [0, 12]}, {'screen_name': 'marine_rondeau', 'name': 'Marine Rondeau', 'id': 784772578988679168, 'id_str': '784772578988679168', 'indices': [13, 28]}, {'screen_name': 'Ai4Di', 'name': 'AI4DI', 'id': 1131188760522235904, 'id_str': '1131188760522235904', 'indices': [29, 35]}, {'screen_name': 'oflauzac', 'name': 'olivier flauzac', 'id': 340217521, 'id_str': '340217521', 'indices': [36, 45]}, {'screen_name': 'GaveauNath', 'name': 'Nath Gaveau', 'id': 3313819971, 'id_str': '3313819971', 'indices': [46, 57]}, {'screen_name': 'universitereims', 'name': 'Université de Reims', 'id': 275420009, 'id_str': '275420009', 'indices': [58, 74]}, {'screen_name': 'HPCromeo', 'name': 'ROMEOhpc', 'id': 745161801881378820, 'id_str': '745161801881378820', 'indices': [75, 84]}]",[],en,recent,864922788,864922788,ADNAN HAIDAR RANA,AdiJoyia,,PhD Scholar (Artificial Intelligence/Machine Learning)#Data Scientist #Freelancer #Lecturer #NLP,,[],False,179,1903,4,Sat Oct 06 16:18:50 +0000 2012,9643,,,True,False,1672,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220320034175770625/6HpHDzZT_normal.jpg,https://pbs.twimg.com/profile_images/1220320034175770625/6HpHDzZT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
