,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
69,Fri Jan 24 19:57:40 +0000 2020,1220797837526675458,1220797837526675458,@willshelling @UofT @uoftsu @juliarburnham *searching cheapest flights and things to do for two on Narcity*,False,"[43, 107]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207975875291873e+18,1220797587529187328,64611017.0,64611017,willshelling,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'willshelling', 'name': 'Will Shelling', 'id': 64611017, 'id_str': '64611017', 'indices': [0, 13]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [14, 19]}, {'screen_name': 'uoftsu', 'name': ""UofT Students' Union"", 'id': 72357545, 'id_str': '72357545', 'indices': [20, 27]}, {'screen_name': 'juliarburnham', 'name': 'Julia Burnham', 'id': 743134583315562496, 'id_str': '743134583315562496', 'indices': [28, 42]}]",[],en,recent,377095786,377095786,Joshua Bowman,_joshuabowman,Ohròn:wakon - Tsi Tkarón:to,Settler in Dish with One Spoon territory • President @uoftsu • He/Him • @UofT #HamOnt,https://t.co/Y21pI1yDdg,[],False,968,1247,2,Wed Sep 21 00:49:03 +0000 2011,32806,,,True,False,11735,,False,False,False,FFCC4D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1203086783476641793/FsosP2ml_normal.jpg,https://pbs.twimg.com/profile_images/1203086783476641793/FsosP2ml_normal.jpg,https://pbs.twimg.com/profile_banners/377095786/1576270685,238E68,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Y21pI1yDdg', 'expanded_url': 'http://www.utsu.ca/fyc', 'display_url': 'utsu.ca/fyc', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
70,Fri Jan 24 19:56:40 +0000 2020,1220797587529187328,1220797587529187328,"@_joshuabowman @UofT @uoftsu If Dermot takes @juliarburnham and you take me, we'll fly out for this",False,"[29, 99]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220796075818279e+18,1220796075818278914,377095786.0,377095786,_joshuabowman,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': '_joshuabowman', 'name': 'Joshua Bowman', 'id': 377095786, 'id_str': '377095786', 'indices': [0, 14]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [15, 20]}, {'screen_name': 'uoftsu', 'name': ""UofT Students' Union"", 'id': 72357545, 'id_str': '72357545', 'indices': [21, 28]}, {'screen_name': 'juliarburnham', 'name': 'Julia Burnham', 'id': 743134583315562496, 'id_str': '743134583315562496', 'indices': [45, 59]}]",[],en,recent,64611017,64611017,Will Shelling,willshelling,unceded xʷməθkʷəy̓əm territory,"PoliSci and IR @UBC, AVP External @AMS_UBC, Fall/Winter WL student @ubcequity. RT =/= endorsement. (he/him/his)",,[],False,505,448,2,Tue Aug 11 03:24:22 +0000 2009,29338,,,True,False,1642,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1196205803558060033/ku75lnVj_normal.jpg,https://pbs.twimg.com/profile_images/1196205803558060033/ku75lnVj_normal.jpg,https://pbs.twimg.com/profile_banners/64611017/1579814985,696969,FFFFFF,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Fri Jan 24 19:21:44 +0000 2020,1220788796381388801,1220788796381388801,@enigmaconf @NicolasPapernot @UofT @VectorInst Nicolas gives great talks!,False,"[47, 73]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220774548183888e+18,1220774548183887878,3315420203.0,3315420203,enigmaconf,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'enigmaconf', 'name': 'Enigma Conference', 'id': 3315420203, 'id_str': '3315420203', 'indices': [0, 11]}, {'screen_name': 'NicolasPapernot', 'name': 'Nicolas Papernot', 'id': 180333300, 'id_str': '180333300', 'indices': [12, 28]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [29, 34]}, {'screen_name': 'VectorInst', 'name': 'Vector Institute', 'id': 845968426011119616, 'id_str': '845968426011119616', 'indices': [35, 46]}]",[],en,recent,113404454,113404454,Somesh Jha,jhasomesh,"Wisconsin, USA","Professor of Computer Science and a music lover. Interested in formal methods, security, and adversarial ML (AML). Oh yes, and classical music and jazz.",,[],False,1065,618,11,Thu Feb 11 17:06:44 +0000 2010,1264,,,False,False,659,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/987341286637268993/x7FFy_i8_normal.jpg,https://pbs.twimg.com/profile_images/987341286637268993/x7FFy_i8_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Fri Jan 24 18:57:15 +0000 2020,1220782631673106432,1220782631673106432,@KateMMulligan @UofT @ChristineAllenW Thanks Kate - great to reconnect and looking forward to future plans for #socialprescribing! #artsci 😊,False,"[38, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207369851338752e+18,1220736985133875200,8.590860532059873e+17,859086053205987328,KateMMulligan,,,,,False,0,3,False,False,en,"[{'text': 'socialprescribing', 'indices': [111, 129]}, {'text': 'artsci', 'indices': [131, 138]}]",[],"[{'screen_name': 'KateMMulligan', 'name': 'Kate Mulligan', 'id': 859086053205987328, 'id_str': '859086053205987328', 'indices': [0, 14]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [15, 20]}, {'screen_name': 'ChristineAllenW', 'name': 'Dr. Christine Allen 🇨🇦', 'id': 1632884738, 'id_str': '1632884738', 'indices': [21, 37]}]",[],en,recent,1906317836,1906317836,Dr. Andrea Charise,AndreaCharise,"Toronto, Canada",@UTSC Health researcher + English PhD. @utSCOPElab. @UofTMedicine. 2020 books on #agestudies #healthhumanities w/@SUNYPress @UofRPress @Routledgebooks. She/her,https://t.co/XVHpVenKjq,[],False,1232,284,40,Thu Sep 26 02:45:53 +0000 2013,14435,,,True,False,2833,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1202993398413705216/ajTJ87MI_normal.jpg,https://pbs.twimg.com/profile_images/1202993398413705216/ajTJ87MI_normal.jpg,https://pbs.twimg.com/profile_banners/1906317836/1570653141,1B95E0,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/XVHpVenKjq', 'expanded_url': 'http://andreacharise.com', 'display_url': 'andreacharise.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
73,Fri Jan 24 18:57:11 +0000 2020,1220782617223745542,1220782617223745542,@uoftengineering @UofT @uofteng_registr This is very cute! Happy Lunar New Year!,False,"[40, 80]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207788757996872e+18,1220778875799687170,15530500.0,15530500,uoftengineering,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'uoftengineering', 'name': 'U of T Engineering', 'id': 15530500, 'id_str': '15530500', 'indices': [0, 16]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [17, 22]}, {'screen_name': 'uofteng_registr', 'name': 'UofT Engineering RO', 'id': 342841830, 'id_str': '342841830', 'indices': [23, 39]}]",[],en,recent,1165745688652779521,1165745688652779521,⭐ Penney ⭐,PenneyfromFCE,Toronto,"York & UofT Alumna
Proudly part of the BEST team @senecacollege!",,[],False,48,58,0,Sun Aug 25 22:00:11 +0000 2019,4375,,,False,False,337,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1207484885205757957/LxpvCUbf_normal.jpg,https://pbs.twimg.com/profile_images/1207484885205757957/LxpvCUbf_normal.jpg,https://pbs.twimg.com/profile_banners/1165745688652779521/1570932454,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Fri Jan 24 17:21:05 +0000 2020,1220758431189086208,1220758431189086208,@kfacciol @UofT @uoftengineering @csa_asc Full room!!!!,False,"[42, 55]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207498997105828e+18,1220749899710582784,262865667.0,262865667,kfacciol,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'kfacciol', 'name': 'Kristen Facciol', 'id': 262865667, 'id_str': '262865667', 'indices': [0, 9]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [10, 15]}, {'screen_name': 'uoftengineering', 'name': 'U of T Engineering', 'id': 15530500, 'id_str': '15530500', 'indices': [16, 32]}, {'screen_name': 'csa_asc', 'name': 'CanadianSpaceAgency', 'id': 93714983, 'id_str': '93714983', 'indices': [33, 41]}]",[],en,recent,923643522,923643522,Krishana 🇬🇾🇨🇦,KrishanaSankar,Canada,"PhD @UofT #diabetes | #Scicomm| Founder: @wocscan, @gradwriteslack |Advocate: #womeninSTEM, #EDI & #mentalhealth| Dancer| Speaker 📣",https://t.co/eT0pIxpReE,[],False,3827,1090,48,Sat Nov 03 17:22:38 +0000 2012,44258,,,True,False,14003,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1186710302362083330/b5o-0cDt_normal.jpg,https://pbs.twimg.com/profile_images/1186710302362083330/b5o-0cDt_normal.jpg,https://pbs.twimg.com/profile_banners/923643522/1515793706,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/eT0pIxpReE', 'expanded_url': 'https://about.me/krishanasankar', 'display_url': 'about.me/krishanasankar', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
75,Fri Jan 24 17:04:49 +0000 2020,1220754339284815875,1220754339284815875,@UofT fix your wifi fam,False,"[0, 23]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,821814254.0,821814254,UofT,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [0, 5]}]",[],en,recent,2600576773,2600576773,adina,adiiiiiiiina,"Toronto, Ontario",🇵🇰 | uoft,,[],False,154,95,0,Wed Jul 02 22:22:32 +0000 2014,3605,,,False,False,551,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1216190316996329472/9W-9L2Q0_normal.jpg,https://pbs.twimg.com/profile_images/1216190316996329472/9W-9L2Q0_normal.jpg,https://pbs.twimg.com/profile_banners/2600576773/1579094228,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Fri Jan 24 17:04:47 +0000 2020,1220754332167131138,1220754332167131138,@kfacciol @UofT @uoftengineering @csa_asc You were amazing!!! Thanks for coming!!,False,"[42, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207498997105828e+18,1220749899710582784,262865667.0,262865667,kfacciol,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'kfacciol', 'name': 'Kristen Facciol', 'id': 262865667, 'id_str': '262865667', 'indices': [0, 9]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [10, 15]}, {'screen_name': 'uoftengineering', 'name': 'U of T Engineering', 'id': 15530500, 'id_str': '15530500', 'indices': [16, 32]}, {'screen_name': 'csa_asc', 'name': 'CanadianSpaceAgency', 'id': 93714983, 'id_str': '93714983', 'indices': [33, 41]}]",[],en,recent,3365154016,3365154016,Camille Bruckmann,camillebrucky,"Burlington, Ontario",U of T EngSci | Electrostatics Master,,[],False,210,135,0,Wed Jul 08 01:01:06 +0000 2015,1044,,,True,False,146,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1106603744450564098/H68qLYzn_normal.jpg,https://pbs.twimg.com/profile_images/1106603744450564098/H68qLYzn_normal.jpg,https://pbs.twimg.com/profile_banners/3365154016/1552175546,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797791ff9c0e4c6,https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json,city,Toronto,"Toronto, Ontario",CA,Canada,[],Polygon,"[[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]]",,,,,,,,,,,
78,Fri Jan 24 15:30:50 +0000 2020,1220730685851344899,1220730685851344899,@A_Aspuru_Guzik @hseas @porterairlines @UofT Good ad for @porterairlines,False,"[45, 72]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207202019074826e+18,1220720201907482625,1112211.0,1112211,A_Aspuru_Guzik,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'A_Aspuru_Guzik', 'name': 'Alan Aspuru-Guzik', 'id': 1112211, 'id_str': '1112211', 'indices': [0, 15]}, {'screen_name': 'hseas', 'name': 'Harvard SEAS', 'id': 236921052, 'id_str': '236921052', 'indices': [16, 22]}, {'screen_name': 'porterairlines', 'name': 'Porter Airlines', 'id': 32475736, 'id_str': '32475736', 'indices': [23, 38]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [39, 44]}, {'screen_name': 'porterairlines', 'name': 'Porter Airlines', 'id': 32475736, 'id_str': '32475736', 'indices': [57, 72]}]",[],en,recent,97997536,97997536,Ronald Kluger,ronaldkluger,Toronto Canada,"scientist, cyclist,  urban history, ravines, U of T",https://t.co/5H2FSgbCvH,[],False,126,216,3,Sat Dec 19 22:47:56 +0000 2009,952,,,False,False,654,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/421041454308274177/e1bdA8Fj_normal.jpeg,https://pbs.twimg.com/profile_images/421041454308274177/e1bdA8Fj_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/5H2FSgbCvH', 'expanded_url': 'http://www.chem.utoronto.ca/staff/RHK/kluger_r.html', 'display_url': 'chem.utoronto.ca/staff/RHK/klug…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
79,Fri Jan 24 14:40:03 +0000 2020,1220717907027615744,1220717907027615744,@MikaelaStiver @UofT Welcome Home !,False,"[21, 35]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197080247696957e+18,1219708024769695744,312895856.0,312895856,MikaelaStiver,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MikaelaStiver', 'name': 'Mikaela Stiver', 'id': 312895856, 'id_str': '312895856', 'indices': [0, 14]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [15, 20]}]",[],en,recent,892792773123985409,892792773123985409,Danielle Bentley,DrDBentley,"Toronto, Ontario",Assistant Professor TS of #anatomy at @UofT #anatEd #SoTL #humandissection #embryology (thoughts are my own),,[],False,469,150,3,Wed Aug 02 17:02:39 +0000 2017,1487,,,False,False,440,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1102986690887671810/mSO42vrQ_normal.jpg,https://pbs.twimg.com/profile_images/1102986690887671810/mSO42vrQ_normal.jpg,,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Fri Jan 24 12:09:52 +0000 2020,1220680110224945152,1220680110224945152,"RT @MarkGrayatMdx: @Phil_Baty @UofT Value, impact, relevance, exchange - yes, all are vital and all are underpinned by dialogue. Universiti…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'MarkGrayatMdx', 'name': 'Mark Gray', 'id': 1112643447557681152, 'id_str': '1112643447557681152', 'indices': [3, 17]}, {'screen_name': 'Phil_Baty', 'name': 'Phil Baty', 'id': 354880191, 'id_str': '354880191', 'indices': [19, 29]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [30, 35]}]",[],en,recent,354880191,354880191,Phil Baty,Phil_Baty,London,"Chief Knowledge Officer at THE - home of @timeshighered @THEworldsummits @THEworldunirank @timeshigherjobs & for students, @theuniadvice #loveHE",https://t.co/SHlBxmu5aC,[],False,26622,2830,825,Sun Aug 14 13:18:44 +0000 2011,12016,,,False,True,37932,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1032606342190653441/IEjK3YAg_normal.jpg,https://pbs.twimg.com/profile_images/1032606342190653441/IEjK3YAg_normal.jpg,https://pbs.twimg.com/profile_banners/354880191/1554560615,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Fri Jan 24 10:27:01 +0000 2020,1.2206542302996644e+18,1220654230299664384,"@Phil_Baty @UofT Value, impact, relevance, exchange - yes, all are vital and all are underpinned by dialogue. Universities have to have genuine - not PR led - interaction with communities. People-to-people stuff. It's hard and time consuming but we must do it.",False,"[17, 260]",[],[],"[{'screen_name': 'Phil_Baty', 'name': 'Phil Baty', 'id': 354880191, 'id_str': '354880191', 'indices': [0, 10]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [11, 16]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203495095045775e+18,1220349509504577536,354880191.0,354880191,Phil_Baty,1.1126434475576812e+18,1112643447557681152,Mark Gray,MarkGrayatMdx,"London, England","PVC & Director of Knowledge Transfer, @MiddlesexUni, deaf, small-time art collector. Art: https://t.co/E8FDqb1fup. Work: https://t.co/urUdf6hIjo",https://t.co/oZhEQenlj0,"[{'url': 'https://t.co/E8FDqb1fup', 'expanded_url': 'http://instagram.com/carlile_vernon/', 'display_url': 'instagram.com/carlile_vernon/', 'indices': [90, 113]}, {'url': 'https://t.co/urUdf6hIjo', 'expanded_url': 'http://bit.ly/2X2O4nL', 'display_url': 'bit.ly/2X2O4nL', 'indices': [121, 144]}]",False,225.0,789.0,4.0,Mon Apr 01 09:10:44 +0000 2019,700.0,,,False,False,472.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1112644678401314817/GWHp8sOC_normal.png,https://pbs.twimg.com/profile_images/1112644678401314817/GWHp8sOC_normal.png,https://pbs.twimg.com/profile_banners/1112643447557681152/1566327752,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,1.0,0.0,False,False,en,"[{'url': 'https://t.co/SHlBxmu5aC', 'expanded_url': 'http://www.timeshighereducation.com', 'display_url': 'timeshighereducation.com', 'indices': [0, 23]}]",,,,,,,,,,,"[{'url': 'https://t.co/oZhEQenlj0', 'expanded_url': 'http://mdx.ac.uk', 'display_url': 'mdx.ac.uk', 'indices': [0, 23]}]",,,,,,,,,,
