,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls
3,Tue Jan 21 10:09:42 +0000 2020,1219562709001363456,1219562709001363456,@UGrenobleAlpes @SpontanezVous @CnrsAlpes @CPUniversite @MT180FR @GrenobleINP @CultureUGA @EchoSciGre @MC2Grenoble @MPSAlpesDauph @DocUnivGrenoble Yes Mathilde!! 💪🏽,False,"[147, 164]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219556443159978e+18,1219556443159977990,4792564054.0,4792564054,UGrenobleAlpes,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'UGrenobleAlpes', 'name': 'Université Grenoble Alpes', 'id': 4792564054, 'id_str': '4792564054', 'indices': [0, 15]}, {'screen_name': 'SpontanezVous', 'name': 'Spontanez-Vous', 'id': 1622988626, 'id_str': '1622988626', 'indices': [16, 30]}, {'screen_name': 'CnrsAlpes', 'name': 'CNRS Alpes', 'id': 3832585252, 'id_str': '3832585252', 'indices': [31, 41]}, {'screen_name': 'CPUniversite', 'name': 'CPU', 'id': 1067734812, 'id_str': '1067734812', 'indices': [42, 55]}, {'screen_name': 'MT180FR', 'name': 'MT180', 'id': 2432017362, 'id_str': '2432017362', 'indices': [56, 64]}, {'screen_name': 'GrenobleINP', 'name': 'Grenoble INP - UGA', 'id': 76892910, 'id_str': '76892910', 'indices': [65, 77]}, {'screen_name': 'CultureUGA', 'name': 'Destination Culture UGA', 'id': 933371165778825216, 'id_str': '933371165778825216', 'indices': [78, 89]}, {'screen_name': 'EchoSciGre', 'name': 'EchoSciencesGrenoble', 'id': 487582647, 'id_str': '487582647', 'indices': [90, 101]}, {'screen_name': 'MC2Grenoble', 'name': 'MC2: Grenoble', 'id': 373800694, 'id_str': '373800694', 'indices': [102, 114]}, {'screen_name': 'MPSAlpesDauph', 'name': 'MPLS Alpes-Dauphiné', 'id': 4915562191, 'id_str': '4915562191', 'indices': [115, 129]}, {'screen_name': 'DocUnivGrenoble', 'name': 'Doctorat Grenoble Alpes', 'id': 1602975374, 'id_str': '1602975374', 'indices': [130, 146]}]",[],en,recent,2576546987,2576546987,Marie Berthuel,MarieBerthuel,"Grenoble, France","CCO of BeFC and PhD candidate. Currently working on biosensors 🧪 Chemistry and chestnut spread lover. Former Duck 🏀, UofO and UCBLyon1 alumni 👩‍🎓",https://t.co/hzgkt5j1vR,[],False,157,305,2,Mon Jun 02 03:59:59 +0000 2014,1914,,,True,False,770,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1182226004988907521/YVnIRpsi_normal.jpg,https://pbs.twimg.com/profile_images/1182226004988907521/YVnIRpsi_normal.jpg,https://pbs.twimg.com/profile_banners/2576546987/1554210087,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/hzgkt5j1vR', 'expanded_url': 'https://dcm.univ-grenoble-alpes.fr/membre/marie-berthuel', 'display_url': 'dcm.univ-grenoble-alpes.fr/membre/marie-b…', 'indices': [0, 23]}]"
