,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place
1,Sat Jan 25 21:28:11 +0000 2020,1221183003818446848,1221183003818446848,@danafcrumley @Jodiscohen @jsmithrichards @RushMedical @LITB_ @IAASE3 Thank YOU @danafcrumley and @Franczek for your leadership in making this event happen. We so appreciated the invitation to partner from your office and Micki Moran.,False,"[70, 234]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.221118579367727e+18,1221118579367727110,9.97850996033368e+17,997850996033368065,danafcrumley,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'danafcrumley', 'name': 'Dana Fattore Crumley', 'id': 997850996033368065, 'id_str': '997850996033368065', 'indices': [0, 13]}, {'screen_name': 'Jodiscohen', 'name': 'Jodi Cohen', 'id': 22809556, 'id_str': '22809556', 'indices': [14, 25]}, {'screen_name': 'jsmithrichards', 'name': 'Jennifer Smith Richards', 'id': 16404980, 'id_str': '16404980', 'indices': [26, 41]}, {'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [42, 54]}, {'screen_name': 'LITB_', 'name': 'Lives in the Balance', 'id': 113389340, 'id_str': '113389340', 'indices': [55, 61]}, {'screen_name': 'IAASE3', 'name': 'IAASE', 'id': 1069702021425610758, 'id_str': '1069702021425610758', 'indices': [62, 69]}, {'screen_name': 'danafcrumley', 'name': 'Dana Fattore Crumley', 'id': 997850996033368065, 'id_str': '997850996033368065', 'indices': [80, 93]}, {'screen_name': 'Franczek', 'name': 'Franczek', 'id': 863617627, 'id_str': '863617627', 'indices': [98, 107]}]",[],en,recent,825852281719517184,825852281719517184,Miranda Johnson,JohnsonMirandaB,"Chicago, IL","Clinical Prof & Dir Ed Law and Policy Inst @LoyolaLaw. Believer in young people. Areas: ed law, #schooldiscipline, school safety, discrimination, disability.",https://t.co/ZsslyNwVyr,[],False,457,1152,9,Sun Jan 29 23:45:02 +0000 2017,1633,,,True,False,757,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/857086073767415808/4cJYm54x_normal.jpg,https://pbs.twimg.com/profile_images/857086073767415808/4cJYm54x_normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/ZsslyNwVyr', 'expanded_url': 'https://www.luc.edu/law/faculty/facultyandadministrationprofiles/johnson-miranda.shtml', 'display_url': 'luc.edu/law/faculty/fa…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Fri Jan 24 21:04:18 +0000 2020,1220814607650115590,1220814607650115590,"@daaneshz @ElaineC_Rush @RushPulmCC @RushDOIM @RushIMChiefs @JBradyScott @DavidLVinesRRT @RushMedical Yeah my brunch-ing days are over!  (or never started). What are u complaining about,  u get served tea  in China cups during the work day!",False,"[102, 240]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2208120201335685e+18,1220812020133568513,357523450.0,357523450,daaneshz,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'daaneshz', 'name': 'Daanesh Zakai', 'id': 357523450, 'id_str': '357523450', 'indices': [0, 9]}, {'screen_name': 'ElaineC_Rush', 'name': 'Elaine Chen', 'id': 924615812064854017, 'id_str': '924615812064854017', 'indices': [10, 23]}, {'screen_name': 'RushPulmCC', 'name': 'Rush PCCM', 'id': 923390029610868737, 'id_str': '923390029610868737', 'indices': [24, 35]}, {'screen_name': 'RushDOIM', 'name': 'Rush Internal Medicine', 'id': 941746312747343873, 'id_str': '941746312747343873', 'indices': [36, 45]}, {'screen_name': 'RushIMChiefs', 'name': 'Rush Internal Medicine Chiefs', 'id': 1048223773114155014, 'id_str': '1048223773114155014', 'indices': [46, 59]}, {'screen_name': 'JBradyScott', 'name': 'Brady Scott', 'id': 858819350568071168, 'id_str': '858819350568071168', 'indices': [60, 72]}, {'screen_name': 'DavidLVinesRRT', 'name': 'David L. Vines', 'id': 862368092005036036, 'id_str': '862368092005036036', 'indices': [73, 88]}, {'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [89, 101]}]",[],en,recent,2819254838,2819254838,"Sara Hanif Mirza, MD MS",sarahanifmirza,"Chicago, IL",Pulm/Crit Care doc at @RushMedical | Passionate about addressing respiratory complications of neuromuscular disease | T/RT≠medical advice | Opinions my own,,[],False,255,141,3,Fri Sep 19 04:53:15 +0000 2014,830,,,True,False,174,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919710475948044293/MP-SCM-s_normal.jpg,https://pbs.twimg.com/profile_images/919710475948044293/MP-SCM-s_normal.jpg,https://pbs.twimg.com/profile_banners/2819254838/1508111721,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Fri Jan 24 19:33:23 +0000 2020,1220791727256219649,1220791727256219649,@sarahanifmirza @ElaineC_Rush @RushPulmCC @RushDOIM @RushIMChiefs @DavidLVinesRRT @RushMedical That's fantastic!,False,"[95, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207738921402941e+18,1220773892140294144,2819254838.0,2819254838,sarahanifmirza,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'sarahanifmirza', 'name': 'Sara Hanif Mirza, MD MS', 'id': 2819254838, 'id_str': '2819254838', 'indices': [0, 15]}, {'screen_name': 'ElaineC_Rush', 'name': 'Elaine Chen', 'id': 924615812064854017, 'id_str': '924615812064854017', 'indices': [16, 29]}, {'screen_name': 'RushPulmCC', 'name': 'Rush PCCM', 'id': 923390029610868737, 'id_str': '923390029610868737', 'indices': [30, 41]}, {'screen_name': 'RushDOIM', 'name': 'Rush Internal Medicine', 'id': 941746312747343873, 'id_str': '941746312747343873', 'indices': [42, 51]}, {'screen_name': 'RushIMChiefs', 'name': 'Rush Internal Medicine Chiefs', 'id': 1048223773114155014, 'id_str': '1048223773114155014', 'indices': [52, 65]}, {'screen_name': 'DavidLVinesRRT', 'name': 'David L. Vines', 'id': 862368092005036036, 'id_str': '862368092005036036', 'indices': [66, 81]}, {'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [82, 94]}]",[],en,recent,858819350568071168,858819350568071168,Brady Scott,JBradyScott,"Chicago, IL",Dad. Respiratory Therapist. Associate Professor. PhD in-progress (ABD). Kentuckian. PublicVoicesFellow of the OpEd Project. Views expressed are my own.,https://t.co/Ytw94U2yrL,[],False,1465,2811,9,Sun Apr 30 23:04:24 +0000 2017,11668,,,True,False,3156,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859031978926104576/g-ttH60h_normal.jpg,https://pbs.twimg.com/profile_images/859031978926104576/g-ttH60h_normal.jpg,https://pbs.twimg.com/profile_banners/858819350568071168/1504670342,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/Ytw94U2yrL', 'expanded_url': 'https://www.rushu.rush.edu/faculty/brady-scott-ms-rrt-accs-faarc', 'display_url': 'rushu.rush.edu/faculty/brady-…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Fri Jan 24 13:53:43 +0000 2020,1220706248607268864,1220706248607268864,@ShikhaJainMD @DrHowardLiu @TomVargheseJr @JulieSilverMD @MamtaSwa @smkaty @RushCancer @RushMedical @JAmCollSurg @DrSinhaEsq This is awesome. Congratulations!,False,"[125, 158]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204160505856532e+18,1220416050585653250,7.951387282180219e+17,795138728218021889,ShikhaJainMD,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'ShikhaJainMD', 'name': 'Shikha Jain MD, FACP', 'id': 795138728218021889, 'id_str': '795138728218021889', 'indices': [0, 13]}, {'screen_name': 'DrHowardLiu', 'name': 'Howard Liu, MD MBA', 'id': 965366246, 'id_str': '965366246', 'indices': [14, 26]}, {'screen_name': 'TomVargheseJr', 'name': 'Tom Varghese Jr. MD', 'id': 1323379315, 'id_str': '1323379315', 'indices': [27, 41]}, {'screen_name': 'JulieSilverMD', 'name': 'Julie Silver, MD', 'id': 316134826, 'id_str': '316134826', 'indices': [42, 56]}, {'screen_name': 'MamtaSwa', 'name': 'Mamta Swa', 'id': 859145467, 'id_str': '859145467', 'indices': [57, 66]}, {'screen_name': 'smkaty', 'name': 'Katayoun S Madani MS', 'id': 61964706, 'id_str': '61964706', 'indices': [67, 74]}, {'screen_name': 'RushCancer', 'name': 'Rush University Cancer Center', 'id': 1166094185507827713, 'id_str': '1166094185507827713', 'indices': [75, 86]}, {'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [87, 99]}, {'screen_name': 'JAmCollSurg', 'name': 'JACS', 'id': 1377886994, 'id_str': '1377886994', 'indices': [100, 112]}, {'screen_name': 'DrSinhaEsq', 'name': 'Michael S. Sinha MD, JD, MPH', 'id': 595085706, 'id_str': '595085706', 'indices': [113, 124]}]",[],en,recent,858819350568071168,858819350568071168,Brady Scott,JBradyScott,"Chicago, IL",Dad. Respiratory Therapist. Associate Professor. PhD in-progress (ABD). Kentuckian. PublicVoicesFellow of the OpEd Project. Views expressed are my own.,https://t.co/Ytw94U2yrL,[],False,1465,2811,9,Sun Apr 30 23:04:24 +0000 2017,11668,,,True,False,3156,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859031978926104576/g-ttH60h_normal.jpg,https://pbs.twimg.com/profile_images/859031978926104576/g-ttH60h_normal.jpg,https://pbs.twimg.com/profile_banners/858819350568071168/1504670342,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/Ytw94U2yrL', 'expanded_url': 'https://www.rushu.rush.edu/faculty/brady-scott-ms-rrt-accs-faarc', 'display_url': 'rushu.rush.edu/faculty/brady-…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Fri Jan 24 00:49:15 +0000 2020,1220508829730799617,1220508829730799617,@ETSshow @DrHowardLiu @TomVargheseJr @JulieSilverMD @MamtaSwa @smkaty @RushCancer @RushMedical @JAmCollSurg @DrSinhaEsq Thank you! Great collaborators to work with!,False,"[120, 164]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220424783264985e+18,1220424783264985088,2987599687.0,2987599687,ETSshow,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'ETSshow', 'name': 'Mark Shapiro MD', 'id': 2987599687, 'id_str': '2987599687', 'indices': [0, 8]}, {'screen_name': 'DrHowardLiu', 'name': 'Howard Liu, MD MBA', 'id': 965366246, 'id_str': '965366246', 'indices': [9, 21]}, {'screen_name': 'TomVargheseJr', 'name': 'Tom Varghese Jr. MD', 'id': 1323379315, 'id_str': '1323379315', 'indices': [22, 36]}, {'screen_name': 'JulieSilverMD', 'name': 'Julie Silver, MD', 'id': 316134826, 'id_str': '316134826', 'indices': [37, 51]}, {'screen_name': 'MamtaSwa', 'name': 'Mamta Swa', 'id': 859145467, 'id_str': '859145467', 'indices': [52, 61]}, {'screen_name': 'smkaty', 'name': 'Katayoun S Madani MS', 'id': 61964706, 'id_str': '61964706', 'indices': [62, 69]}, {'screen_name': 'RushCancer', 'name': 'Rush University Cancer Center', 'id': 1166094185507827713, 'id_str': '1166094185507827713', 'indices': [70, 81]}, {'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [82, 94]}, {'screen_name': 'JAmCollSurg', 'name': 'JACS', 'id': 1377886994, 'id_str': '1377886994', 'indices': [95, 107]}, {'screen_name': 'DrSinhaEsq', 'name': 'Michael S. Sinha MD, JD, MPH', 'id': 595085706, 'id_str': '595085706', 'indices': [108, 119]}]",[],en,recent,795138728218021889,795138728218021889,"Shikha Jain MD, FACP",ShikhaJainMD,"Chicago, IL",#GIOnc @RushMedical | MediaDir | #TEDx| Writer| #SoMeDocs| #NMWIMS18 Creator | #WIMStrongerTogether @WIMSummit CoFounder #TwinMom Tweets my own #EternalOptimist,https://t.co/H5dsrMdxmH,[],False,5371,1822,68,Sun Nov 06 05:40:20 +0000 2016,13632,,,True,False,6923,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1127291782830673920/YWunZuLB_normal.jpg,https://pbs.twimg.com/profile_images/1127291782830673920/YWunZuLB_normal.jpg,https://pbs.twimg.com/profile_banners/795138728218021889/1569441021,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/H5dsrMdxmH', 'expanded_url': 'http://shikhajainmd.com', 'display_url': 'shikhajainmd.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dafd05b1158873b,https://api.twitter.com/1.1/geo/id/9dafd05b1158873b.json,admin,Hawaii,"Hawaii, USA",US,United States,[],Polygon,"[[[-178.443593, 18.86546], [-154.755792, 18.86546], [-154.755792, 28.517269], [-178.443593, 28.517269]]]",
22,Thu Jan 23 00:40:46 +0000 2020,1220144305270116352,1220144305270116352,@CamaraPlanekMD @DrTochiCardiOnc @avolgman @RushMedical @Drroxmehran Congrats!🎊🎈🎉,False,"[69, 81]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219761852403667e+18,1219761852403666944,1.1552487380022518e+18,1155248738002251778,CamaraPlanekMD,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'CamaraPlanekMD', 'name': 'Isabel Camara Planek', 'id': 1155248738002251778, 'id_str': '1155248738002251778', 'indices': [0, 15]}, {'screen_name': 'DrTochiCardiOnc', 'name': 'Tochi Okwuosa', 'id': 1196429122525892608, 'id_str': '1196429122525892608', 'indices': [16, 32]}, {'screen_name': 'avolgman', 'name': 'AnnabelleVolgman MD', 'id': 193422240, 'id_str': '193422240', 'indices': [33, 42]}, {'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [43, 55]}, {'screen_name': 'Drroxmehran', 'name': 'Roxana Mehran', 'id': 1074984998, 'id_str': '1074984998', 'indices': [56, 68]}]",[],en,recent,319262181,319262181,Xuexiang (Shawn) Wang,XuexiangWang,,"Postdoc & Resident at Rush University Medical Center, Pre-renal to nephrology field.",,[],False,51,49,1,Fri Jun 17 20:38:19 +0000 2011,410,,,True,False,53,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/965475495696588800/OlMqSufn_normal.jpg,https://pbs.twimg.com/profile_images/965475495696588800/OlMqSufn_normal.jpg,https://pbs.twimg.com/profile_banners/319262181/1506023082,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Wed Jan 22 21:00:23 +0000 2020,1220088843329777666,1220088843329777666,@avolgman @DrTochiCardiOnc @JAHA_AHA @RushMedical @CardioOncology @drbrowncares @AnaBaracCardio @JACCJournals @CircAHA Congratulations!,False,"[119, 135]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200585855662735e+18,1220058585566273538,193422240.0,193422240,avolgman,,,,,False,1,3,False,False,en,[],[],"[{'screen_name': 'avolgman', 'name': 'AnnabelleVolgman MD', 'id': 193422240, 'id_str': '193422240', 'indices': [0, 9]}, {'screen_name': 'DrTochiCardiOnc', 'name': 'Tochi Okwuosa', 'id': 1196429122525892608, 'id_str': '1196429122525892608', 'indices': [10, 26]}, {'screen_name': 'JAHA_AHA', 'name': 'JAHA', 'id': 847501500, 'id_str': '847501500', 'indices': [27, 36]}, {'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [37, 49]}, {'screen_name': 'CardioOncology', 'name': 'Javid Moslehi', 'id': 1424464910, 'id_str': '1424464910', 'indices': [50, 65]}, {'screen_name': 'drbrowncares', 'name': 'Sherry-Ann Brown, MD, PhD, FACC, FAHA', 'id': 2583352644, 'id_str': '2583352644', 'indices': [66, 79]}, {'screen_name': 'AnaBaracCardio', 'name': 'Ana Barac', 'id': 775387629047152640, 'id_str': '775387629047152640', 'indices': [80, 95]}, {'screen_name': 'JACCJournals', 'name': 'JACC Journals', 'id': 3199033990, 'id_str': '3199033990', 'indices': [96, 109]}, {'screen_name': 'CircAHA', 'name': 'Circulation', 'id': 500370398, 'id_str': '500370398', 'indices': [110, 118]}]",[],en,recent,858819350568071168,858819350568071168,Brady Scott,JBradyScott,"Chicago, IL",Dad. Respiratory Therapist. Associate Professor. PhD in-progress (ABD). Kentuckian. PublicVoicesFellow of the OpEd Project. Views expressed are my own.,https://t.co/Ytw94U2yrL,[],False,1465,2811,9,Sun Apr 30 23:04:24 +0000 2017,11668,,,True,False,3156,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859031978926104576/g-ttH60h_normal.jpg,https://pbs.twimg.com/profile_images/859031978926104576/g-ttH60h_normal.jpg,https://pbs.twimg.com/profile_banners/858819350568071168/1504670342,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/Ytw94U2yrL', 'expanded_url': 'https://www.rushu.rush.edu/faculty/brady-scott-ms-rrt-accs-faarc', 'display_url': 'rushu.rush.edu/faculty/brady-…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Wed Jan 22 00:29:24 +0000 2020,1219779057820278784,1219779057820278784,"RT @RushMedical: Cook County Board President @ToniPreckwinkle applauds Rush at the opening of the new Rush Center for Gender, Sexuality and…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [3, 15]}, {'screen_name': 'ToniPreckwinkle', 'name': 'Toni Preckwinkle', 'id': 66203697, 'id_str': '66203697', 'indices': [45, 61]}]",[],en,recent,68582610,68582610,AC,ACthelight,"Chicago, IL","actor (Shakespeare et al.) & scientist (epidemiology; LGBTQ+ health, STIs/ID, health equity) | they/il | views are my own 🇺🇸🇲🇬🏳️‍🌈",https://t.co/pCtfQ8LJMP,[],False,210,519,8,Tue Aug 25 02:23:48 +0000 2009,13513,,,True,False,5725,,False,False,False,E5EBDD,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,True,http://pbs.twimg.com/profile_images/1219658306668630018/tgl9fF8p_normal.jpg,https://pbs.twimg.com/profile_images/1219658306668630018/tgl9fF8p_normal.jpg,https://pbs.twimg.com/profile_banners/68582610/1456750811,993333,FFFFFF,8CC2C9,000000,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/pCtfQ8LJMP', 'expanded_url': 'http://annclauderakotoniaina.com', 'display_url': 'annclauderakotoniaina.com', 'indices': [0, 23]}]",Tue Jan 21 16:23:00 +0000 2020,1.2196566520954757e+18,1219656652095475713,"Cook County Board President @ToniPreckwinkle applauds Rush at the opening of the new Rush Center for Gender, Sexuality and Reproductive Health: ""Chicagoans deserve to have compassionate, culturally competent and inclusive health care.""",False,"[0, 235]",[],[],"[{'screen_name': 'ToniPreckwinkle', 'name': 'Toni Preckwinkle', 'id': 66203697, 'id_str': '66203697', 'indices': [28, 44]}]",[],en,recent,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>",,,,,,36131454.0,36131454,Rush University System for Health,RushMedical,"Chicago, IL","Rush is an academic health system that includes Rush University Medical Center in Chicago, Rush Oak Park Hospital and Rush Copley Medical Center in Aurora.",http://t.co/u8AeeBlKcz,"[{'url': 'http://t.co/u8AeeBlKcz', 'expanded_url': 'http://www.rush.edu', 'display_url': 'rush.edu', 'indices': [0, 22]}]",[],False,22633.0,8906.0,596.0,Tue Apr 28 17:54:20 +0000 2009,4447.0,,,True,True,16374.0,,False,False,False,E9E9E9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1021417596074291200/EHnmxc5k_normal.jpg,https://pbs.twimg.com/profile_images/1021417596074291200/EHnmxc5k_normal.jpg,https://pbs.twimg.com/profile_banners/36131454/1563287556,025D3A,025D3A,F5DF93,000000,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,False,2.0,7.0,False,False,en,,,,,,,,,,,
36,Tue Jan 21 16:58:08 +0000 2020,1219665493478346752,1219665493478346752,So many great thoughts thank you everyone! Cultures grew aspergillus fumigatus. #IDtwitter #microrounds #rushcchid #rushcchidfellowship #MedTwitter @RushMedical @RushDOIM,False,"[0, 170]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194174220479939e+18,1219417422047993856,1.1505146692553646e+18,1150514669255364609,RushCCH_ID,,,,,False,0,6,False,False,en,"[{'text': 'IDtwitter', 'indices': [80, 90]}, {'text': 'microrounds', 'indices': [91, 103]}, {'text': 'rushcchid', 'indices': [104, 114]}, {'text': 'rushcchidfellowship', 'indices': [115, 135]}, {'text': 'MedTwitter', 'indices': [136, 147]}]",[],"[{'screen_name': 'RushMedical', 'name': 'Rush University System for Health', 'id': 36131454, 'id_str': '36131454', 'indices': [148, 160]}, {'screen_name': 'RushDOIM', 'name': 'Rush Internal Medicine', 'id': 941746312747343873, 'id_str': '941746312747343873', 'indices': [161, 170]}]",[],en,recent,1150514669255364609,1150514669255364609,Rush/CCH Infectious Diseases,RushCCH_ID,"Chicago, IL",Rush University Medical Center / Cook County Health Infectious Diseases Fellowship Program | Instagram: rushcchid | Website link below!,https://t.co/UiM7D1C7FE,[],False,332,165,2,Sun Jul 14 21:17:27 +0000 2019,61,,,False,False,114,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1150514894065852416/GkOUZpKq_normal.png,https://pbs.twimg.com/profile_images/1150514894065852416/GkOUZpKq_normal.png,https://pbs.twimg.com/profile_banners/1150514669255364609/1563207377,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/UiM7D1C7FE', 'expanded_url': 'https://www.rushu.rush.edu/idfellowship', 'display_url': 'rushu.rush.edu/idfellowship', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
