,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
1,Sat Jan 25 19:13:12 +0000 2020,1221149033454034945,1221149033454034945,@KickOffAt3 @Dalecassar10 @Kingcanners @b_and_fc @durham_uni @MyPOV_Online @Legacy_Fdn @ConnectSport @UniofOxford @Cambridge_Uni @Learn2Thrive100 @kimberleyVERU @rayneressexllp @BristolUniSport @SportsideHQ @FA @ChantelScherer Thank you for all the help.... education certainly is👍,False,"[227, 281]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211143208824095e+18,1221114320882409478,8.532321417355387e+17,853232141735538688,KickOffAt3,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KickOffAt3', 'name': 'kickoff@3', 'id': 853232141735538688, 'id_str': '853232141735538688', 'indices': [0, 11]}, {'screen_name': 'Dalecassar10', 'name': 'Dale', 'id': 506267286, 'id_str': '506267286', 'indices': [12, 25]}, {'screen_name': 'Kingcanners', 'name': 'Paul Canoville', 'id': 1573037484, 'id_str': '1573037484', 'indices': [26, 38]}, {'screen_name': 'b_and_fc', 'name': 'Blackpool and The Fylde College', 'id': 78571236, 'id_str': '78571236', 'indices': [39, 48]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [49, 60]}, {'screen_name': 'MyPOV_Online', 'name': 'MyPOV Online', 'id': 994553173871353856, 'id_str': '994553173871353856', 'indices': [61, 74]}, {'screen_name': 'Legacy_Fdn', 'name': 'Legacy Sport and Education Foundation', 'id': 715922161450557441, 'id_str': '715922161450557441', 'indices': [75, 86]}, {'screen_name': 'ConnectSport', 'name': 'ConnectSport', 'id': 214589242, 'id_str': '214589242', 'indices': [87, 100]}, {'screen_name': 'UniofOxford', 'name': 'Oxford University', 'id': 48289662, 'id_str': '48289662', 'indices': [101, 113]}, {'screen_name': 'Cambridge_Uni', 'name': 'Cambridge University', 'id': 33474655, 'id_str': '33474655', 'indices': [114, 128]}, {'screen_name': 'Learn2Thrive100', 'name': 'Lucy Wood', 'id': 924995423508615168, 'id_str': '924995423508615168', 'indices': [129, 145]}, {'screen_name': 'kimberleyVERU', 'name': 'Kimberley Lamb', 'id': 1082635909139517445, 'id_str': '1082635909139517445', 'indices': [146, 160]}, {'screen_name': 'rayneressexllp', 'name': 'Rayner Essex LLP', 'id': 242695655, 'id_str': '242695655', 'indices': [161, 176]}, {'screen_name': 'BristolUniSport', 'name': 'University of Bristol Sport', 'id': 2316920131, 'id_str': '2316920131', 'indices': [177, 193]}, {'screen_name': 'SportsideHQ', 'name': 'SPORTSIDE', 'id': 882515202138353664, 'id_str': '882515202138353664', 'indices': [194, 206]}, {'screen_name': 'FA', 'name': 'The FA', 'id': 39360648, 'id_str': '39360648', 'indices': [207, 210]}, {'screen_name': 'ChantelScherer', 'name': 'Chantel Scherer', 'id': 3307279102, 'id_str': '3307279102', 'indices': [211, 226]}]",[],en,recent,2976993815,2976993815,Graham Mason,grahammason9,United Kingdom,"Program leader for BSc sports Coaching and Performance Science and BSc Physical Activity, Nutrition & Health at the University Centre, Blackpool and The Fylde",,,[],False,84,84,0,Tue Jan 13 19:46:33 +0000 2015,516,,,True,False,230,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1168512989080752133/goT5cS2c_normal.jpg,https://pbs.twimg.com/profile_images/1168512989080752133/goT5cS2c_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,7bb90c185bc6d65a,https://api.twitter.com/1.1/geo/id/7bb90c185bc6d65a.json,city,Preesall,"Preesall, England",GB,United Kingdom,[],Polygon,"[[[-3.001687, 53.9111848], [-2.95804, 53.9111848], [-2.95804, 53.933583], [-3.001687, 53.933583]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat Jan 25 07:47:09 +0000 2020,1220976386711658496,1220976386711658496,"RT @Beth_Thompson: Great to hear @CSkidmoreUK recognise the need to improve #ResearchCulture in his speech @durham_uni today. 

And most im…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,9,0,False,False,en,"[{'text': 'ResearchCulture', 'indices': [76, 92]}]",[],"[{'screen_name': 'Beth_Thompson', 'name': 'Beth Thompson', 'id': 274583976, 'id_str': '274583976', 'indices': [3, 17]}, {'screen_name': 'CSkidmoreUK', 'name': 'Chris Skidmore', 'id': 436576452, 'id_str': '436576452', 'indices': [33, 45]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [107, 118]}]",[],en,recent,3400067565,3400067565,Dr Karen Stroobants,KarenStroobants,"Cambridge, England",#researchculture #diversity #sustainability - Policy adviser @RoySocChem - Co-founder @MetisTalk - Vice-chair Policy @Mariecurie_alum - Views my own - She/her,,,[],False,939,2367,17,Sun Aug 02 14:50:09 +0000 2015,2909,,,False,False,1545,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/976221891206803457/v64BlUdA_normal.jpg,https://pbs.twimg.com/profile_images/976221891206803457/v64BlUdA_normal.jpg,https://pbs.twimg.com/profile_banners/3400067565/1542661907,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Fri Jan 24 11:48:45 +0000 2020,1.2206747969813094e+18,1220674796981309440,"Great to hear @CSkidmoreUK recognise the need to improve #ResearchCulture in his speech @durham_uni today. 

And most importantly committing UK Govt to action. 

👏👏👏

Quick thread of highlights:",False,"[0, 194]","[{'text': 'ResearchCulture', 'indices': [57, 73]}]",[],"[{'screen_name': 'CSkidmoreUK', 'name': 'Chris Skidmore', 'id': 436576452, 'id_str': '436576452', 'indices': [14, 26]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [88, 99]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,274583976.0,274583976,Beth Thompson,Beth_Thompson,"London, UK","Scientist turned policy wonk. @WellcomeTrust Research Culture Lead. Head of policy & advocacy, inc Brexit. 🇫🇷🇬🇧 young leader. Sometimes soprano. Views mine.",https://t.co/4kM7EDh3PZ,"[{'url': 'https://t.co/4kM7EDh3PZ', 'expanded_url': 'https://www.linkedin.com/in/beth-thompson-mbe-742b1bb/', 'display_url': 'linkedin.com/in/beth-thomps…', 'indices': [0, 23]}]",[],False,1184.0,751.0,17.0,Wed Mar 30 15:42:02 +0000 2011,908.0,,,False,False,827.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/912304504346996737/v0G6FwcV_normal.jpg,https://pbs.twimg.com/profile_images/912304504346996737/v0G6FwcV_normal.jpg,https://pbs.twimg.com/profile_banners/274583976/1563309337,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,9.0,29.0,False,False,en,,,
5,Fri Jan 24 21:28:07 +0000 2020,1220820601092395008,1220820601092395008,RT @FrancesVClemson: Absolutely delighted to be at our 'Bodies and Pedagogies' research symposium @CommonAwards @durham_uni We're discussin…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'FrancesVClemson', 'name': 'Dr Frances Clemson 🇪🇺🇬🇧🇩🇪🕷', 'id': 1018808283950407680, 'id_str': '1018808283950407680', 'indices': [3, 19]}, {'screen_name': 'CommonAwards', 'name': 'Common Awards', 'id': 2725753369, 'id_str': '2725753369', 'indices': [98, 111]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [112, 123]}]",[],en,recent,793139728434552833,793139728434552833,DurhamMRCAS,DurhamMRCAS,Durham University,The Michael Ramsey Centre for Anglican Studies at Durham University promotes pioneering interdisciplinary research into the global Anglican tradition.,https://t.co/7kq3Xvg1Uy,"[{'url': 'https://t.co/7kq3Xvg1Uy', 'expanded_url': 'https://www.dur.ac.uk/centreforanglicanstudies', 'display_url': 'dur.ac.uk/centreforangli…', 'indices': [0, 23]}]",[],False,182,273,2,Mon Oct 31 17:17:01 +0000 2016,297,,,False,False,559,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/793146766107537408/PZIgCaxu_normal.jpg,https://pbs.twimg.com/profile_images/793146766107537408/PZIgCaxu_normal.jpg,https://pbs.twimg.com/profile_banners/793139728434552833/1477936724,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,Fri Jan 24 12:33:46 +0000 2020,1.2206861274363044e+18,1220686127436304384,"Absolutely delighted to be at our 'Bodies and Pedagogies' research symposium @CommonAwards @durham_uni We're discussing pedagogical visions, modes, means and methods with attention to questions of inclusivity, diversity and embodiment. #bodiesandpedagogies",False,"[0, 256]","[{'text': 'bodiesandpedagogies', 'indices': [236, 256]}]",[],"[{'screen_name': 'CommonAwards', 'name': 'Common Awards', 'id': 2725753369, 'id_str': '2725753369', 'indices': [77, 90]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [91, 102]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.0188082839504077e+18,1018808283950407680,Dr Frances Clemson 🇪🇺🇬🇧🇩🇪🕷,FrancesVClemson,"Durham, England","Assistant Prof in Theology and Ministry, Durham University. Theology and learning; Theology and arts; Feminism; Worship and the body; Dorothy L. Sayers; she/her",,,[],False,407.0,1194.0,3.0,Mon Jul 16 10:43:18 +0000 2018,1440.0,,,False,False,803.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1194696151993372673/hp2M0-I3_normal.jpg,https://pbs.twimg.com/profile_images/1194696151993372673/hp2M0-I3_normal.jpg,https://pbs.twimg.com/profile_banners/1018808283950407680/1573672870,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,3.0,10.0,False,False,en,,,
9,Fri Jan 24 16:01:55 +0000 2020,1220738510602350592,1220738510602350592,"@wellcometrust @CSkidmoreUK @durham_uni @beisgovuk Sadly, ten years will be too late for any of the current generation of young researchers - a huge group forced out by the toxic culture and burnout from constantly needing to apply for ever-morphing pots of money.",False,"[51, 264]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.2206921435614167e+18,1220692143561416705,19837528.0,19837528,wellcometrust,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'wellcometrust', 'name': 'Wellcome Trust', 'id': 19837528, 'id_str': '19837528', 'indices': [0, 14]}, {'screen_name': 'CSkidmoreUK', 'name': 'Chris Skidmore', 'id': 436576452, 'id_str': '436576452', 'indices': [15, 27]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [28, 39]}, {'screen_name': 'beisgovuk', 'name': 'Dept for BEIS', 'id': 45205091, 'id_str': '45205091', 'indices': [40, 50]}]",[],en,recent,39252761,39252761,Simon Proud,simon_sat,"Oxford, England",Husband and Father | @NCEOscience / @UniofOxford | Aviation Safety Fellow | Meteorologist | Satellite data specialist | Pilot | 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,https://t.co/Lfv47d1Tdt,"[{'url': 'https://t.co/Lfv47d1Tdt', 'expanded_url': 'http://www.satwx.co.uk', 'display_url': 'satwx.co.uk', 'indices': [0, 23]}]",[],False,5710,904,191,Mon May 11 13:42:29 +0000 2009,19795,,,False,False,599,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/477270308454293504/JDLdCIKq_normal.jpeg,https://pbs.twimg.com/profile_images/477270308454293504/JDLdCIKq_normal.jpeg,https://pbs.twimg.com/profile_banners/39252761/1353779304,185870,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Fri Jan 24 14:09:49 +0000 2020,1220710298409144323,1220710298409144323,"RT @Beth_Thompson: Great to hear @CSkidmoreUK recognise the need to improve #ResearchCulture in his speech @durham_uni today. 

And most im…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,9,0,False,False,en,"[{'text': 'ResearchCulture', 'indices': [76, 92]}]",[],"[{'screen_name': 'Beth_Thompson', 'name': 'Beth Thompson', 'id': 274583976, 'id_str': '274583976', 'indices': [3, 17]}, {'screen_name': 'CSkidmoreUK', 'name': 'Chris Skidmore', 'id': 436576452, 'id_str': '436576452', 'indices': [33, 45]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [107, 118]}]",[],en,recent,21867682,21867682,Rhoda Stefanatos,rhodophila,United Kingdom,Scientist/Drosophilist 👩🏻‍🔬 interested in mitochondria in health and disease.,,,[],False,619,1578,25,Wed Feb 25 13:58:57 +0000 2009,5560,,,True,False,7280,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1149417772901949440/kXIK_nBI_normal.jpg,https://pbs.twimg.com/profile_images/1149417772901949440/kXIK_nBI_normal.jpg,https://pbs.twimg.com/profile_banners/21867682/1552321314,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,,Fri Jan 24 11:48:45 +0000 2020,1.2206747969813094e+18,1220674796981309440,"Great to hear @CSkidmoreUK recognise the need to improve #ResearchCulture in his speech @durham_uni today. 

And most importantly committing UK Govt to action. 

👏👏👏

Quick thread of highlights:",False,"[0, 194]","[{'text': 'ResearchCulture', 'indices': [57, 73]}]",[],"[{'screen_name': 'CSkidmoreUK', 'name': 'Chris Skidmore', 'id': 436576452, 'id_str': '436576452', 'indices': [14, 26]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [88, 99]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,274583976.0,274583976,Beth Thompson,Beth_Thompson,"London, UK","Scientist turned policy wonk. @WellcomeTrust Research Culture Lead. Head of policy & advocacy, inc Brexit. 🇫🇷🇬🇧 young leader. Sometimes soprano. Views mine.",https://t.co/4kM7EDh3PZ,"[{'url': 'https://t.co/4kM7EDh3PZ', 'expanded_url': 'https://www.linkedin.com/in/beth-thompson-mbe-742b1bb/', 'display_url': 'linkedin.com/in/beth-thomps…', 'indices': [0, 23]}]",[],False,1184.0,751.0,17.0,Wed Mar 30 15:42:02 +0000 2011,908.0,,,False,False,827.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/912304504346996737/v0G6FwcV_normal.jpg,https://pbs.twimg.com/profile_images/912304504346996737/v0G6FwcV_normal.jpg,https://pbs.twimg.com/profile_banners/274583976/1563309337,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,9.0,29.0,False,False,en,,,
14,Fri Jan 24 13:56:25 +0000 2020,1220706924515209218,1220706924515209218,"The Centre for Contemporary Chinese Studies @durham_uni is hosting a Public Lecture - Securing China's Northwest Frontier: Identity, and Insecurity in Xinjiang by Dr David Tobin, University of Manchester.  All welcome #identity #insecurity #China",False,"[0, 246]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,3,False,False,en,"[{'text': 'identity', 'indices': [218, 227]}, {'text': 'insecurity', 'indices': [228, 239]}, {'text': 'China', 'indices': [240, 246]}]",[],"[{'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [44, 55]}]",[],en,recent,1968537740,1968537740,SGIA Durham,Durham_SGIA,Durham,Official Twitter account of Durham University’s School of Government and International Affairs. Ranked 6th in the Complete University Guide 2018.,http://t.co/qdQYePtbx9,"[{'url': 'http://t.co/qdQYePtbx9', 'expanded_url': 'http://www.durham.ac.uk/sgia', 'display_url': 'durham.ac.uk/sgia', 'indices': [0, 22]}]",[],False,871,616,5,Fri Oct 18 09:32:37 +0000 2013,1634,,,False,False,2247,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/928261424916332544/hiYCZRMD_normal.jpg,https://pbs.twimg.com/profile_images/928261424916332544/hiYCZRMD_normal.jpg,https://pbs.twimg.com/profile_banners/1968537740/1510149236,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Fri Jan 24 13:49:58 +0000 2020,1220705302468800513,1220705302468800513,RT @FrancesVClemson: Absolutely delighted to be at our 'Bodies and Pedagogies' research symposium @CommonAwards @durham_uni We're discussin…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'FrancesVClemson', 'name': 'Dr Frances Clemson 🇪🇺🇬🇧🇩🇪🕷', 'id': 1018808283950407680, 'id_str': '1018808283950407680', 'indices': [3, 19]}, {'screen_name': 'CommonAwards', 'name': 'Common Awards', 'id': 2725753369, 'id_str': '2725753369', 'indices': [98, 111]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [112, 123]}]",[],en,recent,65407106,65407106,Mike Higton,mikehigton,"Durham, England","Professor of Theology and Ministry in the Department of Theology and Religion, Durham University. He/him/his.",,,[],False,1565,1505,28,Thu Aug 13 16:50:01 +0000 2009,605,,,False,False,1019,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/361158031/higton_normal.jpg,https://pbs.twimg.com/profile_images/361158031/higton_normal.jpg,,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,Fri Jan 24 12:33:46 +0000 2020,1.2206861274363044e+18,1220686127436304384,"Absolutely delighted to be at our 'Bodies and Pedagogies' research symposium @CommonAwards @durham_uni We're discussing pedagogical visions, modes, means and methods with attention to questions of inclusivity, diversity and embodiment. #bodiesandpedagogies",False,"[0, 256]","[{'text': 'bodiesandpedagogies', 'indices': [236, 256]}]",[],"[{'screen_name': 'CommonAwards', 'name': 'Common Awards', 'id': 2725753369, 'id_str': '2725753369', 'indices': [77, 90]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [91, 102]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.0188082839504077e+18,1018808283950407680,Dr Frances Clemson 🇪🇺🇬🇧🇩🇪🕷,FrancesVClemson,"Durham, England","Assistant Prof in Theology and Ministry, Durham University. Theology and learning; Theology and arts; Feminism; Worship and the body; Dorothy L. Sayers; she/her",,,[],False,407.0,1194.0,3.0,Mon Jul 16 10:43:18 +0000 2018,1440.0,,,False,False,803.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1194696151993372673/hp2M0-I3_normal.jpg,https://pbs.twimg.com/profile_images/1194696151993372673/hp2M0-I3_normal.jpg,https://pbs.twimg.com/profile_banners/1018808283950407680/1573672870,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,3.0,10.0,False,False,en,,,
17,Fri Jan 24 13:05:42 +0000 2020,1220694163823513600,1220694163823513600,RT @FrancesVClemson: Absolutely delighted to be at our 'Bodies and Pedagogies' research symposium @CommonAwards @durham_uni We're discussin…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'FrancesVClemson', 'name': 'Dr Frances Clemson 🇪🇺🇬🇧🇩🇪🕷', 'id': 1018808283950407680, 'id_str': '1018808283950407680', 'indices': [3, 19]}, {'screen_name': 'CommonAwards', 'name': 'Common Awards', 'id': 2725753369, 'id_str': '2725753369', 'indices': [98, 111]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [112, 123]}]",[],en,recent,2725753369,2725753369,Common Awards,CommonAwards,,Tweets from the Common Awards Team at Durham University. #CommonAwards,,,[],False,303,147,1,Tue Aug 12 08:43:51 +0000 2014,218,,,False,False,354,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/502124312111742976/xIg6vCYb_normal.png,https://pbs.twimg.com/profile_images/502124312111742976/xIg6vCYb_normal.png,https://pbs.twimg.com/profile_banners/2725753369/1437487103,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Fri Jan 24 12:33:46 +0000 2020,1.2206861274363044e+18,1220686127436304384,"Absolutely delighted to be at our 'Bodies and Pedagogies' research symposium @CommonAwards @durham_uni We're discussing pedagogical visions, modes, means and methods with attention to questions of inclusivity, diversity and embodiment. #bodiesandpedagogies",False,"[0, 256]","[{'text': 'bodiesandpedagogies', 'indices': [236, 256]}]",[],"[{'screen_name': 'CommonAwards', 'name': 'Common Awards', 'id': 2725753369, 'id_str': '2725753369', 'indices': [77, 90]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [91, 102]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.0188082839504077e+18,1018808283950407680,Dr Frances Clemson 🇪🇺🇬🇧🇩🇪🕷,FrancesVClemson,"Durham, England","Assistant Prof in Theology and Ministry, Durham University. Theology and learning; Theology and arts; Feminism; Worship and the body; Dorothy L. Sayers; she/her",,,[],False,407.0,1194.0,3.0,Mon Jul 16 10:43:18 +0000 2018,1440.0,,,False,False,803.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1194696151993372673/hp2M0-I3_normal.jpg,https://pbs.twimg.com/profile_images/1194696151993372673/hp2M0-I3_normal.jpg,https://pbs.twimg.com/profile_banners/1018808283950407680/1573672870,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,3.0,10.0,False,False,en,,,
