,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
0,Sun Jan 26 03:37:26 +0000 2020,1221275930074722315,1221275930074722315,"RT @iamscicomm: This week, for my science writing class here at @OregonState, we wrote profiles of science communicators. For my profile, I…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'iamscicomm', 'name': 'I Am SciComm - Sarah Olson', 'id': 3186124933, 'id_str': '3186124933', 'indices': [3, 14]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [64, 76]}]",[],en,recent,1666158660,1666158660,ArchivalGenomics 🌎🌍🌏,ehekkala,"Manhattan, NY","Archival DNA Researcher, Former EPA Scientist, Museum Collections Explorer. Extremely fond of Madagascar & Crocodiles. Dedicated to Democracy- tweets mine 🐊",https://t.co/HKNb4kbzUS,"[{'url': 'https://t.co/HKNb4kbzUS', 'expanded_url': 'https://hekkalalab.wordpress.com', 'display_url': 'hekkalalab.wordpress.com', 'indices': [0, 23]}]",[],False,2840,5001,169,Mon Aug 12 22:44:54 +0000 2013,151034,,,True,False,41330,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1173652143657705473/LjV32ZHx_normal.jpg,https://pbs.twimg.com/profile_images/1173652143657705473/LjV32ZHx_normal.jpg,https://pbs.twimg.com/profile_banners/1666158660/1571763102,BBBBBB,000000,000000,000000,False,False,False,False,False,False,False,none,Fri Jan 24 17:58:04 +0000 2020,1.2207677408157942e+18,1220767740815794176,"This week, for my science writing class here at @OregonState, we wrote profiles of science communicators. For my profile, I chose @AngelaDSaini and analyzed her books INFERIOR, SUPERIOR, and her new documentary on eugenics with Adam Pearson.

Here's a snippet of what I wrote:",False,"[0, 276]",[],[],"[{'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [48, 60]}, {'screen_name': 'AngelaDSaini', 'name': 'Angela Saini', 'id': 189618679, 'id_str': '189618679', 'indices': [130, 143]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3186124933.0,3186124933,I Am SciComm - Sarah Olson,iamscicomm,,"Rotating scicomm account by engagers of science. This week's curator: @ReadMoreScience – Science writer & book reviewer, microbiology major @OregonState",https://t.co/TIQhCS0Gcm,"[{'url': 'https://t.co/TIQhCS0Gcm', 'expanded_url': 'https://crastina.se/i-am-scicomm/', 'display_url': 'crastina.se/i-am-scicomm/', 'indices': [0, 23]}]",[],False,25077.0,3423.0,661.0,Tue May 05 10:43:25 +0000 2015,28855.0,,,False,False,52975.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219096042328580097/L5CPyiAJ_normal.jpg,https://pbs.twimg.com/profile_images/1219096042328580097/L5CPyiAJ_normal.jpg,https://pbs.twimg.com/profile_banners/3186124933/1579490122,1B95E0,000000,000000,000000,True,False,False,False,False,False,False,none,,,,,False,1.0,6.0,False,False,en,,,,,,,,,,
11,Fri Jan 24 19:54:27 +0000 2020,1220797028478832641,1220797028478832641,@80sGirlCheryl @OregonState @uoregon @gtnews @espn Yes! Go Beavs!!,False,"[51, 66]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207956380042445e+18,1220795638004244480,22404200.0,22404200,80sGirlCheryl,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': '80sGirlCheryl', 'name': 'Cheryl Riley Born in the 🇺🇸!', 'id': 22404200, 'id_str': '22404200', 'indices': [0, 14]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [15, 27]}, {'screen_name': 'uoregon', 'name': 'University of Oregon', 'id': 40940457, 'id_str': '40940457', 'indices': [28, 36]}, {'screen_name': 'gtnews', 'name': 'GazetteTimes.com', 'id': 15853821, 'id_str': '15853821', 'indices': [37, 44]}, {'screen_name': 'espn', 'name': 'ESPN', 'id': 2557521, 'id_str': '2557521', 'indices': [45, 50]}]",[],en,recent,68831633,68831633,Oregon State Ecampus,osuecampus,"Corvallis, OR",Providing access to an @OregonState University education online no matter where you live. Ranked in the top 10 by U.S. News & World Report six years in a row.,https://t.co/KUfdzr6O69,"[{'url': 'https://t.co/KUfdzr6O69', 'expanded_url': 'http://ecampus.oregonstate.edu', 'display_url': 'ecampus.oregonstate.edu', 'indices': [0, 23]}]",[],False,2071,548,60,Tue Aug 25 23:06:43 +0000 2009,1400,,,False,False,1443,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/856964308432896000/gatend0v_normal.jpg,https://pbs.twimg.com/profile_images/856964308432896000/gatend0v_normal.jpg,https://pbs.twimg.com/profile_banners/68831633/1578510279,1F98C7,FFFFFF,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Fri Jan 24 19:48:56 +0000 2020,1220795638004244480,1220795638004244480,@osuecampus @OregonState @uoregon @gtnews Wow. I can finally see a game! 😊@espn,False,"[42, 79]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220787376059863e+18,1220787376059863040,68831633.0,68831633,osuecampus,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'osuecampus', 'name': 'Oregon State Ecampus', 'id': 68831633, 'id_str': '68831633', 'indices': [0, 11]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [12, 24]}, {'screen_name': 'uoregon', 'name': 'University of Oregon', 'id': 40940457, 'id_str': '40940457', 'indices': [25, 33]}, {'screen_name': 'gtnews', 'name': 'GazetteTimes.com', 'id': 15853821, 'id_str': '15853821', 'indices': [34, 41]}, {'screen_name': 'espn', 'name': 'ESPN', 'id': 2557521, 'id_str': '2557521', 'indices': [74, 79]}]",[],en,recent,22404200,22404200,Cheryl Riley Born in the 🇺🇸!,80sGirlCheryl,DC native living in FrederickMD,"DCnative, Luv 📺 commercials. FrederickCountyMD Master Gardener. #BeaverNation #GoBeavs @OregonState #horticulture Visited 🇿🇦",,,[],False,1868,2049,31,Sun Mar 01 20:44:45 +0000 2009,5635,,,False,False,25074,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/732526351794720768/YLql7w2P_normal.jpg,https://pbs.twimg.com/profile_images/732526351794720768/YLql7w2P_normal.jpg,https://pbs.twimg.com/profile_banners/22404200/1469715906,FF691F,FFFFFF,0E0E0E,4A66C1,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Fri Jan 24 19:18:23 +0000 2020,1220787950511935488,1220787950511935488,@crushpod @OregonState @JonBoeckenstedt Thanks for sharing. What a great episode. Willamette Damnit is how I learned it too. Also I quote movie lines like you do song lyrics.,False,"[40, 174]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200920286310769e+18,1220092028631076865,3064266124.0,3064266124,crushpod,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'crushpod', 'name': 'The Crush Podcast', 'id': 3064266124, 'id_str': '3064266124', 'indices': [0, 9]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [10, 22]}, {'screen_name': 'JonBoeckenstedt', 'name': 'Jon Boeckenstedt', 'id': 494980111, 'id_str': '494980111', 'indices': [23, 39]}]",[],en,recent,344836075,344836075,Chris Fait,CFait,Cincinnati,"Higher Ed Recruitment & Enrollment, Senior Director @Hobsons,@Bengals & @Reds Fan,@OhioU Alumni, husband & father of triplets + an older amazing big sister",http://t.co/W3zJ9limUD,"[{'url': 'http://t.co/W3zJ9limUD', 'expanded_url': 'http://www.linkedin.com/pub/chris-fait/1/894/bb5', 'display_url': 'linkedin.com/pub/chris-fait…', 'indices': [0, 22]}]",[],False,226,285,9,Fri Jul 29 17:22:26 +0000 2011,2459,,,False,False,1317,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000230161993/70e32279675004a27e64ee515638d098_normal.jpeg,https://pbs.twimg.com/profile_images/378800000230161993/70e32279675004a27e64ee515638d098_normal.jpeg,https://pbs.twimg.com/profile_banners/344836075/1525444969,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Fri Jan 24 18:22:14 +0000 2020,1220773821633921029,1220773821633921029,"@OregonState @brendatracy24 From the apology to Brenda:

""We are so sorry for what you have experienced.""

""Your suffering is heartbreaking, and your bravery inspires us.""

""We are grateful to you for raising a discussion of how society can better assist survivors.""",False,"[28, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207726936597463e+18,1220772693659746305,8.598858567521075e+17,859885856752107520,ArielleLBaker,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [0, 12]}, {'screen_name': 'brendatracy24', 'name': 'Brenda Tracy', 'id': 3117208024, 'id_str': '3117208024', 'indices': [13, 27]}]",[],en,recent,859885856752107520,859885856752107520,Dr. Arielle Baker,ArielleLBaker,"Washington, DC","Associate Program Officer @theNASEM making science a more equitable place. @Dartmouth | @CUBoulder. Cats, #ALLCAPS, ephys + L5PNs. they/them",https://t.co/Eo0PhWTv0g,"[{'url': 'https://t.co/Eo0PhWTv0g', 'expanded_url': 'http://sites.nationalacademies.org/sites/sexualharassmentcollaborative/', 'display_url': 'sites.nationalacademies.org/sites/sexualha…', 'indices': [0, 23]}]",[],False,2120,1351,16,Wed May 03 21:42:18 +0000 2017,22134,,,True,False,6141,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216504716588392454/Kgdtbifd_normal.jpg,https://pbs.twimg.com/profile_images/1216504716588392454/Kgdtbifd_normal.jpg,https://pbs.twimg.com/profile_banners/859885856752107520/1565829954,000066,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Fri Jan 24 18:19:00 +0000 2020,1220773007863488512,1220773007863488512,"@iamscicomm @OregonState @AngelaDSaini ... wrong equations and weird math approaches and ""derivations"" in texts - that absolutely nobody ever uses.  And math prereqs that were barely used or never used.  I slid into more Physics after undergrad, and some of the math was less gratuitous there, but not in Engineering.",False,"[39, 317]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207724653889823e+18,1220772465388982279,237750594.0,237750594,nerdlypainter,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iamscicomm', 'name': 'I Am SciComm - Sarah Olson', 'id': 3186124933, 'id_str': '3186124933', 'indices': [0, 11]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [12, 24]}, {'screen_name': 'AngelaDSaini', 'name': 'Angela Saini', 'id': 189618679, 'id_str': '189618679', 'indices': [25, 38]}]",[],en,recent,237750594,237750594,NerdlyRegina,nerdlypainter,Massachusetts,"PhD Polymer Physicist, SciArt, Math Art.  DM for collector inquiries ONLY.",https://t.co/IFXj8kHQ0m,"[{'url': 'https://t.co/IFXj8kHQ0m', 'expanded_url': 'http://www.Nerdlypainter.com', 'display_url': 'Nerdlypainter.com', 'indices': [0, 23]}]",[],False,4786,5239,127,Thu Jan 13 15:03:36 +0000 2011,31399,,,True,False,35465,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_banners/237750594/1416507136,009998,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Fri Jan 24 18:16:51 +0000 2020,1220772465388982279,1220772465388982279,"@iamscicomm @OregonState @AngelaDSaini ... excluded from degree programs because of math classes they could not get in HS, not offered in military.  And the Engineering was the same - the math was gratuitous. This one was like a lightbulb for me.  My Engineering classes were full of math that my profs could not do...",False,"[39, 318]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207719750036275e+18,1220771975003627520,237750594.0,237750594,nerdlypainter,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iamscicomm', 'name': 'I Am SciComm - Sarah Olson', 'id': 3186124933, 'id_str': '3186124933', 'indices': [0, 11]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [12, 24]}, {'screen_name': 'AngelaDSaini', 'name': 'Angela Saini', 'id': 189618679, 'id_str': '189618679', 'indices': [25, 38]}]",[],en,recent,237750594,237750594,NerdlyRegina,nerdlypainter,Massachusetts,"PhD Polymer Physicist, SciArt, Math Art.  DM for collector inquiries ONLY.",https://t.co/IFXj8kHQ0m,"[{'url': 'https://t.co/IFXj8kHQ0m', 'expanded_url': 'http://www.Nerdlypainter.com', 'display_url': 'Nerdlypainter.com', 'indices': [0, 23]}]",[],False,4786,5239,127,Thu Jan 13 15:03:36 +0000 2011,31399,,,True,False,35465,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_banners/237750594/1416507136,009998,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fri Jan 24 18:14:54 +0000 2020,1220771975003627520,1220771975003627520,"@iamscicomm @OregonState @AngelaDSaini ... from blue collar ""technician"" dominated field to white collar degreed profession.  At the same time that the GI bill was making degrees accessible to a wider swath of the population (not all upper middle class white men).  So lots of people who should qualify for Eng ...",False,"[39, 314]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207713662715822e+18,1220771366271582210,237750594.0,237750594,nerdlypainter,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iamscicomm', 'name': 'I Am SciComm - Sarah Olson', 'id': 3186124933, 'id_str': '3186124933', 'indices': [0, 11]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [12, 24]}, {'screen_name': 'AngelaDSaini', 'name': 'Angela Saini', 'id': 189618679, 'id_str': '189618679', 'indices': [25, 38]}]",[],en,recent,237750594,237750594,NerdlyRegina,nerdlypainter,Massachusetts,"PhD Polymer Physicist, SciArt, Math Art.  DM for collector inquiries ONLY.",https://t.co/IFXj8kHQ0m,"[{'url': 'https://t.co/IFXj8kHQ0m', 'expanded_url': 'http://www.Nerdlypainter.com', 'display_url': 'Nerdlypainter.com', 'indices': [0, 23]}]",[],False,4786,5239,127,Thu Jan 13 15:03:36 +0000 2011,31399,,,True,False,35465,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_banners/237750594/1416507136,009998,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Fri Jan 24 18:12:29 +0000 2020,1220771366271582210,1220771366271582210,"@iamscicomm @OregonState @AngelaDSaini Another described changes in Engineering programs and requirements post WW 2, including increasing math requirements.  Since poorer HS, non white students and women were more likely to lack access to the math courses needed, it effectively excluded just as Engineering morphed ...",False,"[39, 319]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207707563905065e+18,1220770756390506496,237750594.0,237750594,nerdlypainter,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iamscicomm', 'name': 'I Am SciComm - Sarah Olson', 'id': 3186124933, 'id_str': '3186124933', 'indices': [0, 11]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [12, 24]}, {'screen_name': 'AngelaDSaini', 'name': 'Angela Saini', 'id': 189618679, 'id_str': '189618679', 'indices': [25, 38]}]",[],en,recent,237750594,237750594,NerdlyRegina,nerdlypainter,Massachusetts,"PhD Polymer Physicist, SciArt, Math Art.  DM for collector inquiries ONLY.",https://t.co/IFXj8kHQ0m,"[{'url': 'https://t.co/IFXj8kHQ0m', 'expanded_url': 'http://www.Nerdlypainter.com', 'display_url': 'Nerdlypainter.com', 'indices': [0, 23]}]",[],False,4786,5239,127,Thu Jan 13 15:03:36 +0000 2011,31399,,,True,False,35465,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_banners/237750594/1416507136,009998,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Fri Jan 24 18:10:03 +0000 2020,1220770756390506496,1220770756390506496,"@iamscicomm @OregonState @AngelaDSaini One article described women in mathematics, how math done by women was treated as ""typing pool"" low skilled when used for big projects, then when the tedious aspects were replaced with computers, the math used was ""promoted"" and entry limited to white men.  Think ""Hidden Figures""",False,"[39, 319]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207700409680978e+18,1220770040968097796,237750594.0,237750594,nerdlypainter,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iamscicomm', 'name': 'I Am SciComm - Sarah Olson', 'id': 3186124933, 'id_str': '3186124933', 'indices': [0, 11]}, {'screen_name': 'OregonState', 'name': 'Oregon State University', 'id': 18178876, 'id_str': '18178876', 'indices': [12, 24]}, {'screen_name': 'AngelaDSaini', 'name': 'Angela Saini', 'id': 189618679, 'id_str': '189618679', 'indices': [25, 38]}]",[],en,recent,237750594,237750594,NerdlyRegina,nerdlypainter,Massachusetts,"PhD Polymer Physicist, SciArt, Math Art.  DM for collector inquiries ONLY.",https://t.co/IFXj8kHQ0m,"[{'url': 'https://t.co/IFXj8kHQ0m', 'expanded_url': 'http://www.Nerdlypainter.com', 'display_url': 'Nerdlypainter.com', 'indices': [0, 23]}]",[],False,4786,5239,127,Thu Jan 13 15:03:36 +0000 2011,31399,,,True,False,35465,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_images/1046798421087027200/eD_ICCS3_normal.jpg,https://pbs.twimg.com/profile_banners/237750594/1416507136,009998,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
