,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
1,Thu Jan 23 21:12:20 +0000 2020,1220454242374377472,1220454242374377472,@Denis_from_MD @KU_Leuven @UNA_Europa @JagiellonskiUni @helsinkiuni @SorbonneParis1 @FU_Berlin @unicomplutense We aim at BA while College offers postgraduate degrees ;-),False,"[111, 169]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220441541820539e+18,1220441541820538884,1.1338321207434117e+18,1133832120743411719,Denis_from_MD,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Denis_from_MD', 'name': 'Denis Ivanov', 'id': 1133832120743411719, 'id_str': '1133832120743411719', 'indices': [0, 14]}, {'screen_name': 'KU_Leuven', 'name': 'KU Leuven', 'id': 130828533, 'id_str': '130828533', 'indices': [15, 25]}, {'screen_name': 'UNA_Europa', 'name': 'UNA_Europa', 'id': 1013383675462012928, 'id_str': '1013383675462012928', 'indices': [26, 37]}, {'screen_name': 'JagiellonskiUni', 'name': 'Jagielloński UJ', 'id': 2238275479, 'id_str': '2238275479', 'indices': [38, 54]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [55, 67]}, {'screen_name': 'SorbonneParis1', 'name': 'Université Paris 1', 'id': 115711568, 'id_str': '115711568', 'indices': [68, 83]}, {'screen_name': 'FU_Berlin', 'name': 'Freie Universität', 'id': 2152668890, 'id_str': '2152668890', 'indices': [84, 94]}, {'screen_name': 'unicomplutense', 'name': 'Complutense', 'id': 85343435, 'id_str': '85343435', 'indices': [95, 110]}]",[],en,recent,754068985264611328,754068985264611328,Natasza Styczyńska,nat_styczynska,,"political scientist working on #Euroscepticism & EU/CEE politics
@EU3Dh2020 & @popeurope.
Hooked on the #Balkans, old maps and travels off the beaten track.",,[],False,315,955,4,Fri Jul 15 21:43:51 +0000 2016,905,,,False,False,447,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/941290577408249857/I5e6u4UP_normal.jpg,https://pbs.twimg.com/profile_images/941290577408249857/I5e6u4UP_normal.jpg,https://pbs.twimg.com/profile_banners/754068985264611328/1513256598,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Thu Jan 23 20:21:52 +0000 2020,1220441541820538884,1220441541820538884,@nat_styczynska @KU_Leuven @UNA_Europa @JagiellonskiUni @helsinkiuni @SorbonneParis1 @FU_Berlin @unicomplutense An alternative to the College of Europe? :),False,"[112, 155]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220299715411153e+18,1220299715411152896,7.540689852646113e+17,754068985264611328,nat_styczynska,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'nat_styczynska', 'name': 'Natasza Styczyńska', 'id': 754068985264611328, 'id_str': '754068985264611328', 'indices': [0, 15]}, {'screen_name': 'KU_Leuven', 'name': 'KU Leuven', 'id': 130828533, 'id_str': '130828533', 'indices': [16, 26]}, {'screen_name': 'UNA_Europa', 'name': 'UNA_Europa', 'id': 1013383675462012928, 'id_str': '1013383675462012928', 'indices': [27, 38]}, {'screen_name': 'JagiellonskiUni', 'name': 'Jagielloński UJ', 'id': 2238275479, 'id_str': '2238275479', 'indices': [39, 55]}, {'screen_name': 'helsinkiuni', 'name': 'University of Helsinki', 'id': 168607383, 'id_str': '168607383', 'indices': [56, 68]}, {'screen_name': 'SorbonneParis1', 'name': 'Université Paris 1', 'id': 115711568, 'id_str': '115711568', 'indices': [69, 84]}, {'screen_name': 'FU_Berlin', 'name': 'Freie Universität', 'id': 2152668890, 'id_str': '2152668890', 'indices': [85, 95]}, {'screen_name': 'unicomplutense', 'name': 'Complutense', 'id': 85343435, 'id_str': '85343435', 'indices': [96, 111]}]",[],en,recent,1133832120743411719,1133832120743411719,Denis Ivanov,Denis_from_MD,Budapest,PhD Student/Early Stage Researcher CorvinusUni @UCLSSEES #FATIGUE @popeurope Researching economic inequality and the rise of populism in Central Eastern Europe,https://t.co/YQ1ekuIIrm,[],False,54,126,0,Wed May 29 20:26:57 +0000 2019,82,,,False,False,21,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1133942192853213187/sQckndp__normal.jpg,https://pbs.twimg.com/profile_images/1133942192853213187/sQckndp__normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/YQ1ekuIIrm', 'expanded_url': 'https://populism-europe.com/', 'display_url': 'populism-europe.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Thu Jan 23 08:33:37 +0000 2020,1220263304402276352,1220263304402276352,RT @UNA_Europa: Panel members Prof. Maria Gravari-Barbas @SorbonneParis1 and Prof. José Coello de Portugal @unicomplutense discuss the fina…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'UNA_Europa', 'name': 'UNA_Europa', 'id': 1013383675462012928, 'id_str': '1013383675462012928', 'indices': [3, 14]}, {'screen_name': 'SorbonneParis1', 'name': 'Université Paris 1', 'id': 115711568, 'id_str': '115711568', 'indices': [57, 72]}, {'screen_name': 'unicomplutense', 'name': 'Complutense', 'id': 85343435, 'id_str': '85343435', 'indices': [107, 122]}]",[],en,recent,115711568,115711568,Université Paris 1,SorbonneParis1,"Paris, France","Compte officiel de l'université #Paris1PanthéonSorbonne : Sc juridiques et Politique, Sc économiques et de Gestion, Arts et Sciences humaines",https://t.co/f57FOPwHTj,[],False,49751,2165,776,Fri Feb 19 17:02:01 +0000 2010,13146,,,True,True,12971,,False,False,False,6C6F70,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1009013715168088064/7aEQn7b__normal.jpg,https://pbs.twimg.com/profile_images/1009013715168088064/7aEQn7b__normal.jpg,https://pbs.twimg.com/profile_banners/115711568/1529401849,0E0E4D,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/f57FOPwHTj', 'expanded_url': 'http://www.pantheonsorbonne.fr', 'display_url': 'pantheonsorbonne.fr', 'indices': [0, 23]}]",Wed Jan 22 18:38:30 +0000 2020,1.2200531406926643e+18,1220053140692664326,"Panel members Prof. Maria Gravari-Barbas @SorbonneParis1 and Prof. José Coello de Portugal @unicomplutense discuss the final theme ""How can European Universities’ work with other stakeholders to develop a true European Higher Education Area?"" #EuropeanUniversities",False,"[0, 264]","[{'text': 'EuropeanUniversities', 'indices': [243, 264]}]",[],"[{'screen_name': 'SorbonneParis1', 'name': 'Université Paris 1', 'id': 115711568, 'id_str': '115711568', 'indices': [41, 56]}, {'screen_name': 'unicomplutense', 'name': 'Complutense', 'id': 85343435, 'id_str': '85343435', 'indices': [91, 106]}]",[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,1.0133836754620129e+18,1013383675462012928,UNA_Europa,UNA_Europa,,An alliance of 8 leading research universities aiming to shape the University of the Future 🇪🇺,https://t.co/GOweraDTX8,"[{'url': 'https://t.co/GOweraDTX8', 'expanded_url': 'https://www.una-europa.eu/', 'display_url': 'una-europa.eu', 'indices': [0, 23]}]",[],False,499.0,159.0,1.0,Sun Jul 01 11:27:50 +0000 2018,182.0,,,True,False,123.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1190299785833668610/G7RRogks_normal.jpg,https://pbs.twimg.com/profile_images/1190299785833668610/G7RRogks_normal.jpg,https://pbs.twimg.com/profile_banners/1013383675462012928/1572944945,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,6.0,16.0,False,False,en
8,Wed Jan 22 18:47:35 +0000 2020,1220055424076001280,1220055424076001280,RT @UNA_Europa: Panel members Prof. Maria Gravari-Barbas @SorbonneParis1 and Prof. José Coello de Portugal @unicomplutense discuss the fina…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'UNA_Europa', 'name': 'UNA_Europa', 'id': 1013383675462012928, 'id_str': '1013383675462012928', 'indices': [3, 14]}, {'screen_name': 'SorbonneParis1', 'name': 'Université Paris 1', 'id': 115711568, 'id_str': '115711568', 'indices': [57, 72]}, {'screen_name': 'unicomplutense', 'name': 'Complutense', 'id': 85343435, 'id_str': '85343435', 'indices': [107, 122]}]",[],en,recent,1186548502039531525,1186548502039531525,OFICINA DE RELACIONES INTERNACIONALES,OficinaRI_UCM,MADRID,Cuenta oficial de la Oficina de Relaciones Internacionales de la @unicomplutense,https://t.co/dwBlaIVMxi,[],False,197,262,2,Tue Oct 22 07:44:12 +0000 2019,487,,,False,False,908,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186548863840194561/wB850kA__normal.png,https://pbs.twimg.com/profile_images/1186548863840194561/wB850kA__normal.png,https://pbs.twimg.com/profile_banners/1186548502039531525/1571731250,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/dwBlaIVMxi', 'expanded_url': 'https://www.ucm.es/internacional', 'display_url': 'ucm.es/internacional', 'indices': [0, 23]}]",Wed Jan 22 18:38:30 +0000 2020,1.2200531406926643e+18,1220053140692664326,"Panel members Prof. Maria Gravari-Barbas @SorbonneParis1 and Prof. José Coello de Portugal @unicomplutense discuss the final theme ""How can European Universities’ work with other stakeholders to develop a true European Higher Education Area?"" #EuropeanUniversities",False,"[0, 264]","[{'text': 'EuropeanUniversities', 'indices': [243, 264]}]",[],"[{'screen_name': 'SorbonneParis1', 'name': 'Université Paris 1', 'id': 115711568, 'id_str': '115711568', 'indices': [41, 56]}, {'screen_name': 'unicomplutense', 'name': 'Complutense', 'id': 85343435, 'id_str': '85343435', 'indices': [91, 106]}]",[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,1.0133836754620129e+18,1013383675462012928,UNA_Europa,UNA_Europa,,An alliance of 8 leading research universities aiming to shape the University of the Future 🇪🇺,https://t.co/GOweraDTX8,"[{'url': 'https://t.co/GOweraDTX8', 'expanded_url': 'https://www.una-europa.eu/', 'display_url': 'una-europa.eu', 'indices': [0, 23]}]",[],False,499.0,159.0,1.0,Sun Jul 01 11:27:50 +0000 2018,182.0,,,True,False,123.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1190299785833668610/G7RRogks_normal.jpg,https://pbs.twimg.com/profile_images/1190299785833668610/G7RRogks_normal.jpg,https://pbs.twimg.com/profile_banners/1013383675462012928/1572944945,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,6.0,16.0,False,False,en
11,Tue Jan 21 15:36:52 +0000 2020,1219645042236841990,1219645042236841990,@ICAE_UCM @UCM_ECONOMICAS @unicomplutense looking forward!,False,"[42, 58]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2191945798214328e+18,1219194579821432832,9.35983514419454e+17,935983514419453952,ICAE_UCM,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ICAE_UCM', 'name': 'ICAE', 'id': 935983514419453952, 'id_str': '935983514419453952', 'indices': [0, 9]}, {'screen_name': 'UCM_ECONOMICAS', 'name': 'UCM_Económicas', 'id': 177879198, 'id_str': '177879198', 'indices': [10, 25]}, {'screen_name': 'unicomplutense', 'name': 'Complutense', 'id': 85343435, 'id_str': '85343435', 'indices': [26, 41]}]",[],en,recent,59480739,59480739,Raúl Bajo,raulbajob,Olloki - Pamplona (Spain),"Happy husband. Professor of Economics, U. Navarra | Nonresident Scholar, Baker Institute | Research Fellow, NCID | Rice U alumni | Fan of Córdoba CF | Energy/IO",https://t.co/5bWb8Qe0L3,[],False,279,275,14,Thu Jul 23 14:36:59 +0000 2009,1810,,,True,False,2209,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1161933965881745408/SnTxIQwX_normal.jpg,https://pbs.twimg.com/profile_images/1161933965881745408/SnTxIQwX_normal.jpg,https://pbs.twimg.com/profile_banners/59480739/1356630836,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/5bWb8Qe0L3', 'expanded_url': 'https://sites.google.com/site/raulbajob/', 'display_url': 'sites.google.com/site/raulbajob/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
