,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls
1,Mon Jan 20 12:59:43 +0000 2020,1219243104986898432,1219243104986898432,"@DLSUManila @unitorvergata @BSU_official @NTNU @NatureComms @EU_Commission @EU_H2020 Written to show compliance in with high standards of #Lectrurer position @KAU: #excellence in
#research activities
#Supervision of #PhD #students
#International collaboration,
#Interpersonal #relations,
#Creating a good working environment 

#postdoc #AcademicTwitter 
@CTFse",False,"[85, 360]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.213226839218512e+18,1213226839218511872,1220702202.0,1220702202,SarokaVasil,,,,,False,0,1,False,False,en,"[{'text': 'Lectrurer', 'indices': [138, 148]}, {'text': 'excellence', 'indices': [164, 175]}, {'text': 'research', 'indices': [179, 188]}, {'text': 'Supervision', 'indices': [200, 212]}, {'text': 'PhD', 'indices': [216, 220]}, {'text': 'students', 'indices': [221, 230]}, {'text': 'International', 'indices': [231, 245]}, {'text': 'Interpersonal', 'indices': [261, 275]}, {'text': 'relations', 'indices': [276, 286]}, {'text': 'Creating', 'indices': [288, 297]}, {'text': 'postdoc', 'indices': [327, 335]}, {'text': 'AcademicTwitter', 'indices': [336, 352]}]",[],"[{'screen_name': 'DLSUManila', 'name': 'DLSU', 'id': 145303817, 'id_str': '145303817', 'indices': [0, 11]}, {'screen_name': 'unitorvergata', 'name': 'Uni Tor Vergata', 'id': 526559780, 'id_str': '526559780', 'indices': [12, 26]}, {'screen_name': 'BSU_official', 'name': 'BSU (Belarus)', 'id': 529180800, 'id_str': '529180800', 'indices': [27, 40]}, {'screen_name': 'NTNU', 'name': 'NTNU', 'id': 41325780, 'id_str': '41325780', 'indices': [41, 46]}, {'screen_name': 'NatureComms', 'name': 'Nature Communications', 'id': 206255645, 'id_str': '206255645', 'indices': [47, 59]}, {'screen_name': 'EU_Commission', 'name': 'European Commission 🇪🇺', 'id': 157981564, 'id_str': '157981564', 'indices': [60, 74]}, {'screen_name': 'EU_H2020', 'name': 'Horizon 2020🇪🇺', 'id': 1379662802, 'id_str': '1379662802', 'indices': [75, 84]}, {'screen_name': 'KAU', 'name': 'Karlstads uni.', 'id': 115041992, 'id_str': '115041992', 'indices': [158, 162]}, {'screen_name': 'CTFse', 'name': 'CTF', 'id': 190956078, 'id_str': '190956078', 'indices': [354, 360]}]",[],en,recent,1220702202,1220702202,Vasil Saroka,SarokaVasil,"Trondheim, Norway","PhD, Candidate of Sciences, Theoretical condensed matter physicist",https://t.co/153YgxoGoN,[],False,37,92,0,Tue Feb 26 07:05:07 +0000 2013,342,,,True,False,182,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078614396014862337/gNE5BszN_normal.jpg,https://pbs.twimg.com/profile_images/1078614396014862337/gNE5BszN_normal.jpg,https://pbs.twimg.com/profile_banners/1220702202/1545997260,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/153YgxoGoN', 'expanded_url': 'https://sites.google.com/site/sarokavasil/', 'display_url': 'sites.google.com/site/sarokavas…', 'indices': [0, 23]}]"
