,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,possibly_sensitive,entities.media,extended_entities.media
3,Sat Jan 25 10:11:00 +0000 2020,1221012586684211201,1221012586684211201,"RT @HelenLParish: We tried 𝑇𝑟𝑎𝑛𝑠𝑚𝑢𝑡𝑎𝑡𝑖𝑜𝑛 𝑜𝑓 𝑀𝑒𝑡𝑎𝑙𝑙𝑠 at the last @UniRdg_History @UniofReading Open Day! 
Next stop the 𝐴𝑡𝑡𝑎𝑖𝑛𝑖𝑛𝑔 𝐺𝑖𝑔𝑎𝑛𝑡𝑖𝑐𝑘…",False,"[0, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'HelenLParish', 'name': 'Helen Parish', 'id': 1141080069122736129, 'id_str': '1141080069122736129', 'indices': [3, 16]}, {'screen_name': 'UniRdg_History', 'name': 'University of Reading History', 'id': 341999564, 'id_str': '341999564', 'indices': [64, 79]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [80, 93]}]",[],en,recent,341999564,341999564,University of Reading History,UniRdg_History,"University of Reading, UK","News and events from @UniofReading History Department, celebrating excellence and innovation across research and teaching in UK & International History.",https://t.co/U3U0GFRWnD,[],False,2385,400,68,Mon Jul 25 09:23:27 +0000 2011,3235,,,False,False,5363,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/829657666750468097/Vvf7PkoX_normal.jpg,https://pbs.twimg.com/profile_images/829657666750468097/Vvf7PkoX_normal.jpg,https://pbs.twimg.com/profile_banners/341999564/1579016074,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/U3U0GFRWnD', 'expanded_url': 'http://www.reading.ac.uk/history', 'display_url': 'reading.ac.uk/history', 'indices': [0, 23]}]",Sat Jan 25 09:59:26 +0000 2020,1.2210096762650542e+18,1221009676265054210,"We tried 𝑇𝑟𝑎𝑛𝑠𝑚𝑢𝑡𝑎𝑡𝑖𝑜𝑛 𝑜𝑓 𝑀𝑒𝑡𝑎𝑙𝑙𝑠 at the last @UniRdg_History @UniofReading Open Day! 
Next stop the 𝐴𝑡𝑡𝑎𝑖𝑛𝑖𝑛𝑔 𝐺𝑖𝑔𝑎𝑛𝑡𝑖𝑐𝑘 𝐷𝑖𝑚𝑒𝑛𝑠𝑖𝑜𝑛𝑠 and the 𝐸𝑚𝑢𝑙𝑎𝑡𝑖𝑛𝑔 𝑜𝑓 𝐹𝑖𝑠ℎ 𝑤𝑖𝑡ℎ𝑜𝑢𝑡 𝐸𝑛𝑔𝑖𝑛𝑒𝑠? @Jacqui1918",False,"[0, 186]",[],[],"[{'screen_name': 'UniRdg_History', 'name': 'University of Reading History', 'id': 341999564, 'id_str': '341999564', 'indices': [46, 61]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [62, 75]}, {'screen_name': 'Jacqui1918', 'name': 'Dr Jacqui Turner', 'id': 2791318421, 'id_str': '2791318421', 'indices': [175, 186]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2210096736184443e+18,1221009673618444288,1.1410800691227361e+18,1141080069122736129,HelenLParish,1.1410800691227361e+18,1141080069122736129,Helen Parish,HelenLParish,United Kingdom,"Professor of History (Reformation, religion, magic, superstition, witchcraft) University of Reading",https://t.co/U3U0GFRWnD,"[{'url': 'https://t.co/U3U0GFRWnD', 'expanded_url': 'http://www.reading.ac.uk/history', 'display_url': 'reading.ac.uk/history', 'indices': [0, 23]}]",[],False,131.0,157.0,3.0,Tue Jun 18 20:27:43 +0000 2019,409.0,,,False,False,261.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1143130438707417089/qvIhbc6S_normal.png,https://pbs.twimg.com/profile_images/1143130438707417089/qvIhbc6S_normal.png,https://pbs.twimg.com/profile_banners/1141080069122736129/1561378380,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,5.0,False,False,en,,,,,,,,,,,,,
4,Sat Jan 25 09:59:26 +0000 2020,1221009676265054210,1221009676265054210,"We tried 𝑇𝑟𝑎𝑛𝑠𝑚𝑢𝑡𝑎𝑡𝑖𝑜𝑛 𝑜𝑓 𝑀𝑒𝑡𝑎𝑙𝑙𝑠 at the last @UniRdg_History @UniofReading Open Day! 
Next stop the 𝐴𝑡𝑡𝑎𝑖𝑛𝑖𝑛𝑔 𝐺𝑖𝑔𝑎𝑛𝑡𝑖𝑐𝑘 𝐷𝑖𝑚𝑒𝑛𝑠𝑖𝑜𝑛𝑠 and the 𝐸𝑚𝑢𝑙𝑎𝑡𝑖𝑛𝑔 𝑜𝑓 𝐹𝑖𝑠ℎ 𝑤𝑖𝑡ℎ𝑜𝑢𝑡 𝐸𝑛𝑔𝑖𝑛𝑒𝑠? @Jacqui1918",False,"[0, 186]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2210096736184443e+18,1221009673618444288,1.1410800691227361e+18,1141080069122736129,HelenLParish,,,,,False,1,5,False,False,en,[],[],"[{'screen_name': 'UniRdg_History', 'name': 'University of Reading History', 'id': 341999564, 'id_str': '341999564', 'indices': [46, 61]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [62, 75]}, {'screen_name': 'Jacqui1918', 'name': 'Dr Jacqui Turner', 'id': 2791318421, 'id_str': '2791318421', 'indices': [175, 186]}]",[],en,recent,1141080069122736129,1141080069122736129,Helen Parish,HelenLParish,United Kingdom,"Professor of History (Reformation, religion, magic, superstition, witchcraft) University of Reading",https://t.co/U3U0GFRWnD,[],False,131,157,3,Tue Jun 18 20:27:43 +0000 2019,409,,,False,False,261,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1143130438707417089/qvIhbc6S_normal.png,https://pbs.twimg.com/profile_images/1143130438707417089/qvIhbc6S_normal.png,https://pbs.twimg.com/profile_banners/1141080069122736129/1561378380,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/U3U0GFRWnD', 'expanded_url': 'http://www.reading.ac.uk/history', 'display_url': 'reading.ac.uk/history', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sat Jan 25 09:35:05 +0000 2020,1221003547770261506,1221003547770261506,"Who will finish in the top 4 of the English Premier League this season? The @UniofReading Scorecasting Model finds that Liverpool and Man City now have 100% chance, Leicester 98%, Chelsea 50%, Wolves 17%, Manchester Utd 13%, Spurs 10%, and Sheffield Utd 7%.#EPL #MUFC #LCFC #Spurs",False,"[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2210035463946158e+18,1221003546394615808,22224548.0,22224548,csingletonecon,,,,,False,0,1,False,False,en,"[{'text': 'EPL', 'indices': [257, 261]}, {'text': 'MUFC', 'indices': [262, 267]}, {'text': 'LCFC', 'indices': [268, 273]}, {'text': 'Spurs', 'indices': [274, 280]}]",[],"[{'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [76, 89]}]",[],en,recent,22224548,22224548,Carl Singleton 🇬🇧🇪🇺,csingletonecon,Reading,"Lecturer in Economics | Macro, Labour and Sports Economics | #earnings #inequality research | University of Reading",https://t.co/8HV8MMcJf2,[],False,93,56,8,Sat Feb 28 03:35:29 +0000 2009,1001,,,False,False,369,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,https://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8HV8MMcJf2', 'expanded_url': 'https://www.carlsingletoneconomics.com/', 'display_url': 'carlsingletoneconomics.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Fri Jan 24 20:15:15 +0000 2020,1220802261997293570,1220802261997293570,@ReadingFC have a 7% chance of at least making the playoffs and next to no chance of relegation. --- @UniofReading Football Forecasting Model,False,"[0, 141]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208022605796352e+18,1220802260579635200,22224548.0,22224548,csingletonecon,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ReadingFC', 'name': 'Reading FC', 'id': 147919630, 'id_str': '147919630', 'indices': [0, 10]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [101, 114]}]",[],en,recent,22224548,22224548,Carl Singleton 🇬🇧🇪🇺,csingletonecon,Reading,"Lecturer in Economics | Macro, Labour and Sports Economics | #earnings #inequality research | University of Reading",https://t.co/8HV8MMcJf2,[],False,93,56,8,Sat Feb 28 03:35:29 +0000 2009,1001,,,False,False,369,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,https://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8HV8MMcJf2', 'expanded_url': 'https://www.carlsingletoneconomics.com/', 'display_url': 'carlsingletoneconomics.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Fri Jan 24 20:15:14 +0000 2020,1220802260579635200,1220802260579635200,"@dcfcofficial are most likely to finish in 15th or 16th, but still have a 5% chance of at least making the playoffs and only a tiny chance of relegation, without any financial fair play punishment. --- @UniofReading Football Forecasting Model",False,"[0, 242]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208022590109696e+18,1220802259010969602,22224548.0,22224548,csingletonecon,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'dcfcofficial', 'name': 'Derby County', 'id': 159041674, 'id_str': '159041674', 'indices': [0, 13]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [202, 215]}]",[],en,recent,22224548,22224548,Carl Singleton 🇬🇧🇪🇺,csingletonecon,Reading,"Lecturer in Economics | Macro, Labour and Sports Economics | #earnings #inequality research | University of Reading",https://t.co/8HV8MMcJf2,[],False,93,56,8,Sat Feb 28 03:35:29 +0000 2009,1001,,,False,False,369,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,https://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8HV8MMcJf2', 'expanded_url': 'https://www.carlsingletoneconomics.com/', 'display_url': 'carlsingletoneconomics.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Fri Jan 24 20:15:14 +0000 2020,1220802259010969602,1220802259010969602,"At the bottom, @LutonTown have a 93% chance of relegation, @LaticsOfficial have a 76% chance, @BarnsleyFC 67%, @htafc 24% and @CAFCofficial 16%. *[Excluding Derby County's potential points reduction] --- @UniofReading Football Forecasting Model",False,"[0, 244]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208022575009423e+18,1220802257500942338,22224548.0,22224548,csingletonecon,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'LutonTown', 'name': 'Luton Town FC', 'id': 35761373, 'id_str': '35761373', 'indices': [15, 25]}, {'screen_name': 'LaticsOfficial', 'name': 'Wigan Athletic', 'id': 21079235, 'id_str': '21079235', 'indices': [59, 74]}, {'screen_name': 'BarnsleyFC', 'name': 'Barnsley FC', 'id': 115640722, 'id_str': '115640722', 'indices': [94, 105]}, {'screen_name': 'htafc', 'name': 'Huddersfield Town', 'id': 116754180, 'id_str': '116754180', 'indices': [111, 117]}, {'screen_name': 'CAFCofficial', 'name': 'Charlton Athletic FC', 'id': 63687427, 'id_str': '63687427', 'indices': [126, 139]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [204, 217]}]",[],en,recent,22224548,22224548,Carl Singleton 🇬🇧🇪🇺,csingletonecon,Reading,"Lecturer in Economics | Macro, Labour and Sports Economics | #earnings #inequality research | University of Reading",https://t.co/8HV8MMcJf2,[],False,93,56,8,Sat Feb 28 03:35:29 +0000 2009,1001,,,False,False,369,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,https://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8HV8MMcJf2', 'expanded_url': 'https://www.carlsingletoneconomics.com/', 'display_url': 'carlsingletoneconomics.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fri Jan 24 20:15:14 +0000 2020,1220802257500942338,1220802257500942338,"At the top, @WBA have a 65% chance of automatic promotion, @LUFC have a 50% chance, @BrentfordFC 27%, @FulhamFC 21%, @NFFC 17% and @MillwallFC 8%. --- @UniofReading Football Forecasting Model",False,"[0, 191]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208022556932628e+18,1220802255693262851,22224548.0,22224548,csingletonecon,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'WBA', 'name': 'West Bromwich Albion', 'id': 280412626, 'id_str': '280412626', 'indices': [12, 16]}, {'screen_name': 'LUFC', 'name': 'Leeds United', 'id': 1024095475, 'id_str': '1024095475', 'indices': [59, 64]}, {'screen_name': 'BrentfordFC', 'name': 'Brentford FC', 'id': 103036163, 'id_str': '103036163', 'indices': [84, 96]}, {'screen_name': 'FulhamFC', 'name': 'Fulham Football Club', 'id': 22903812, 'id_str': '22903812', 'indices': [102, 111]}, {'screen_name': 'NFFC', 'name': 'Nottingham Forest FC', 'id': 39754653, 'id_str': '39754653', 'indices': [117, 122]}, {'screen_name': 'MillwallFC', 'name': 'Millwall FC', 'id': 218990507, 'id_str': '218990507', 'indices': [131, 142]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [151, 164]}]",[],en,recent,22224548,22224548,Carl Singleton 🇬🇧🇪🇺,csingletonecon,Reading,"Lecturer in Economics | Macro, Labour and Sports Economics | #earnings #inequality research | University of Reading",https://t.co/8HV8MMcJf2,[],False,93,56,8,Sat Feb 28 03:35:29 +0000 2009,1001,,,False,False,369,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,https://pbs.twimg.com/profile_images/1182214485425184768/C4S3HurI_normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8HV8MMcJf2', 'expanded_url': 'https://www.carlsingletoneconomics.com/', 'display_url': 'carlsingletoneconomics.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Thu Jan 23 22:18:41 +0000 2020,1220470939516854273,1220470939516854273,"RT @Nick_Doddrell: Big PhD milestone conquered today... I passed my transfer viva! 

Huge thanks to my supervisors @AndySibkin and @cwagsta…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'Nick_Doddrell', 'name': 'Nicholas Doddrell', 'id': 1116264594941644805, 'id_str': '1116264594941644805', 'indices': [3, 17]}, {'screen_name': 'AndySibkin', 'name': 'Andy Simkin', 'id': 282641689, 'id_str': '282641689', 'indices': [115, 126]}]",[],en,recent,25439691,25439691,Carol Wagstaff,cwagstaff,"Reading, UK","Crop scientist, Head of School @UniRdg_Chem @UniRdg_FNS @RSofPharmacy, dressage rider and horse owner, late night thinker, coffee addict. Director of @AFTPnews",https://t.co/9Rau2ZBy0g,[],False,742,1112,18,Fri Mar 20 02:22:56 +0000 2009,686,,,True,False,664,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/923576939247489024/uUNObZxU_normal.jpg,https://pbs.twimg.com/profile_images/923576939247489024/uUNObZxU_normal.jpg,,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/9Rau2ZBy0g', 'expanded_url': 'http://www.aftp.co.uk', 'display_url': 'aftp.co.uk', 'indices': [0, 23]}]",Thu Jan 09 17:48:34 +0000 2020,1.2153295308497592e+18,1215329530849759234,"Big PhD milestone conquered today... I passed my transfer viva! 

Huge thanks to my supervisors @AndySibkin and @cwagstaff for all their support and hard work so far!

@UniRdg_PhD @UniofReading @NIABEMR @CTP_FCR #phdlife",False,"[0, 220]","[{'text': 'phdlife', 'indices': [212, 220]}]",[],"[{'screen_name': 'AndySibkin', 'name': 'Andy Simkin', 'id': 282641689, 'id_str': '282641689', 'indices': [96, 107]}, {'screen_name': 'cwagstaff', 'name': 'Carol Wagstaff', 'id': 25439691, 'id_str': '25439691', 'indices': [112, 122]}, {'screen_name': 'UniRdg_PhD', 'name': 'UniRdg_PhD', 'id': 867889314, 'id_str': '867889314', 'indices': [168, 179]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [180, 193]}, {'screen_name': 'NIABEMR', 'name': 'NIAB EMR', 'id': 1310240935, 'id_str': '1310240935', 'indices': [194, 202]}, {'screen_name': 'CTP_FCR', 'name': 'CTP-FCR', 'id': 886615079894102016, 'id_str': '886615079894102016', 'indices': [203, 211]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.1162645949416448e+18,1116264594941644805,Nicholas Doddrell,Nick_Doddrell,"East Malling, South East","PhD researcher at NIAB EMR and University of Reading, working on manipulation of strawberry photosynthesis to improve yield and flavour. Tweets my own. 🏳️‍🌈🌱",https://t.co/AK7ICYXbIR,"[{'url': 'https://t.co/AK7ICYXbIR', 'expanded_url': 'http://www.ctp-fcr.org/realising-increased-photosynthetic-efficiency-to-increase-strawberry-yields/', 'display_url': 'ctp-fcr.org/realising-incr…', 'indices': [0, 23]}]",[],False,57.0,162.0,0.0,Thu Apr 11 08:59:53 +0000 2019,125.0,,,False,False,11.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1116266998860865538/odTmgLy3_normal.jpg,https://pbs.twimg.com/profile_images/1116266998860865538/odTmgLy3_normal.jpg,,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,2.0,20.0,False,False,en,,,,,,,,,,,,,
25,Thu Jan 23 18:43:52 +0000 2020,1220416878545424384,1220416878545424384,"@KnittingWitchUK @UniofReading Thank you so much for these kind words! I'm very lucky to work with such talented people. Big thank you to the #roughsketch team. All did brilliant, some amazing writers on their way! @UniofReading @RUDSdrama",False,"[31, 239]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220389922336641e+18,1220389922336641028,418216083.0,418216083,KnittingWitchUK,,,,,False,0,2,False,False,en,"[{'text': 'roughsketch', 'indices': [142, 154]}]",[],"[{'screen_name': 'KnittingWitchUK', 'name': 'The Knitting Witch', 'id': 418216083, 'id_str': '418216083', 'indices': [0, 16]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [17, 30]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [215, 228]}, {'screen_name': 'RUDSdrama', 'name': 'UoR Drama Society', 'id': 78337462, 'id_str': '78337462', 'indices': [229, 239]}]",[],en,recent,986237127774978053,986237127774978053,phoebe_spence,phoebe_spence05,"Reading, England",Welsh student trying to survive uni,,[],False,32,166,0,Tue Apr 17 13:37:09 +0000 2018,360,,,False,False,106,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/986238726668935169/oWyGej_b_normal.jpg,https://pbs.twimg.com/profile_images/986238726668935169/oWyGej_b_normal.jpg,https://pbs.twimg.com/profile_banners/986237127774978053/1560770358,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
