,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
43,Sat Jan 25 10:52:49 +0000 2020,1221023109307867137,1221023109307867137,"RT @JorgeStolfi: Why was the #LightningNetwork developed for BTC, instead of any other cryptocurrency?   

""The Nescius 2020 burns 50% less…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,"[{'text': 'LightningNetwork', 'indices': [29, 46]}]",[],"[{'screen_name': 'JorgeStolfi', 'name': 'Jorge Stolfi', 'id': 190028536, 'id_str': '190028536', 'indices': [3, 15]}]",[],en,recent,931573372059824128,931573372059824128,B̸̗͆e̴͊ͅn̵̛̬ ̷͍͊F̸̥͊o̷̻͊x̴̱͌t̵͎͊r̶̝͑o̷̖̐t̸͒͜t̸͇͠,FoxtrottBem,"Untermeitingen, Deutschland","Master sergeant HR at cyber and information domain service (airforce) by day, student of economic psychology @iubh by night. 🇩🇪",,[],False,421,1120,0,Fri Nov 17 17:22:54 +0000 2017,11094,,,True,False,3861,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/931618350911901696/HG8nb4v4_normal.jpg,https://pbs.twimg.com/profile_images/931618350911901696/HG8nb4v4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,Mon Jan 20 13:26:10 +0000 2020,1.2192497636290068e+18,1219249763629006848,"Why was the #LightningNetwork developed for BTC, instead of any other cryptocurrency?   

""The Nescius 2020 burns 50% less fuel compared to other cars. It comes in two versions: one burns common gasoline, the other burns only French Hennessy cognac. &gt;&gt;",False,"[0, 258]","[{'text': 'LightningNetwork', 'indices': [12, 29]}]",[],[],[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,190028536.0,190028536,Jorge Stolfi,JorgeStolfi,"Campinas, Brazil, usually","Computer Science professor, State University of Campinas (UNICAMP)",http://t.co/kekfIVp7AF,"[{'url': 'http://t.co/kekfIVp7AF', 'expanded_url': 'http://www.ic.unicamp.br/~stolfi', 'display_url': 'ic.unicamp.br/~stolfi', 'indices': [0, 22]}]",[],False,4693.0,1042.0,137.0,Sun Sep 12 22:06:50 +0000 2010,1470.0,,,False,False,74487.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1753297602/stolfi-22-128x128_normal.png,https://pbs.twimg.com/profile_images/1753297602/stolfi-22-128x128_normal.png,https://pbs.twimg.com/profile_banners/190028536/1402974318,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,6.0,False,False,en,,,,,,,,,,
86,Fri Jan 24 18:46:18 +0000 2020,1220779877202321408,1220779877202321408,"@brnghkmrs @JorgeStolfi The discussion is about cryptocurrency, right? Yeah, banks have nothing to do with that. Never said banks are nice, you're just not trying to create a discussion but just whine about how bad banks are",False,"[24, 224]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207782415411814e+18,1220778241541181440,8.174134567144612e+17,817413456714461184,brnghkmrs,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'brnghkmrs', 'name': 'brnghkmrs', 'id': 817413456714461184, 'id_str': '817413456714461184', 'indices': [0, 10]}, {'screen_name': 'JorgeStolfi', 'name': 'Jorge Stolfi', 'id': 190028536, 'id_str': '190028536', 'indices': [11, 23]}]",[],en,recent,2740174032,2740174032,queria ser gostosa como as e-girls,Pururinkyun,"Brasília, Brasil","Computer Engineering student at Unicamp , getting paranoid over security, love competing, weeaboo thrash. Getting started with crypto.",,[],False,68,135,0,Sun Aug 17 18:02:41 +0000 2014,825,,,True,False,2363,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1215234032499417088/EWSikaDr_normal.jpg,https://pbs.twimg.com/profile_images/1215234032499417088/EWSikaDr_normal.jpg,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2740174032/1576950012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Fri Jan 24 18:37:42 +0000 2020,1220777714833141767,1220777714833141767,"@brnghkmrs @JorgeStolfi Stolfi talks about how people are going way overboard on crypto hype, the other dudes just spank some banks in without anything to correlate",False,"[24, 164]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22077662186863e+18,1220776621868630016,8.174134567144612e+17,817413456714461184,brnghkmrs,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'brnghkmrs', 'name': 'brnghkmrs', 'id': 817413456714461184, 'id_str': '817413456714461184', 'indices': [0, 10]}, {'screen_name': 'JorgeStolfi', 'name': 'Jorge Stolfi', 'id': 190028536, 'id_str': '190028536', 'indices': [11, 23]}]",[],en,recent,2740174032,2740174032,queria ser gostosa como as e-girls,Pururinkyun,"Brasília, Brasil","Computer Engineering student at Unicamp , getting paranoid over security, love competing, weeaboo thrash. Getting started with crypto.",,[],False,68,135,0,Sun Aug 17 18:02:41 +0000 2014,825,,,True,False,2363,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1215234032499417088/EWSikaDr_normal.jpg,https://pbs.twimg.com/profile_images/1215234032499417088/EWSikaDr_normal.jpg,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2740174032/1576950012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Thu Jan 23 18:11:51 +0000 2020,1220408820117200897,1220408820117200897,"@JorgeStolfi Could be correlated with the increasing popularity of altcoins and Ethereum, even tho btc prices tend to affect altcoins prices way more than any other thing. Also people could be hoarding it because of price drop since somewhere around September I think",False,"[13, 267]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2196943487382036e+18,1219694348738203648,190028536.0,190028536,JorgeStolfi,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'JorgeStolfi', 'name': 'Jorge Stolfi', 'id': 190028536, 'id_str': '190028536', 'indices': [0, 12]}]",[],en,recent,2740174032,2740174032,queria ser gostosa como as e-girls,Pururinkyun,"Brasília, Brasil","Computer Engineering student at Unicamp , getting paranoid over security, love competing, weeaboo thrash. Getting started with crypto.",,[],False,68,135,0,Sun Aug 17 18:02:41 +0000 2014,825,,,True,False,2363,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1215234032499417088/EWSikaDr_normal.jpg,https://pbs.twimg.com/profile_images/1215234032499417088/EWSikaDr_normal.jpg,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2740174032/1576950012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5722ff20ba67083b,https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json,city,Brasília,"Brasília, Brazil",BR,Brazil,[],Polygon,"[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]"
