,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls
0,Sat Jan 25 16:05:04 +0000 2020,1221101691447234560,1221101691447234560,"@PumeraGroup @VSCHT @NTUsg I like his approach, but I find his lack of recognition on the absence of evidence not being equal to the evidence of absence in complex systems somewhat disconcerting. Not everything is a non complex, linear system with known finite variables effecting the outcome.",False,"[27, 293]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1220798172609630209,1220798172609630209,1009830656677941248,1009830656677941248,PumeraGroup,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'PumeraGroup', 'name': 'Pumera Research Group', 'id': 1009830656677941248, 'id_str': '1009830656677941248', 'indices': [0, 12]}, {'screen_name': 'VSCHT', 'name': 'VŠCHT / UCT Prague', 'id': 398786267, 'id_str': '398786267', 'indices': [13, 19]}, {'screen_name': 'NTUsg', 'name': 'NTU Singapore', 'id': 217313010, 'id_str': '217313010', 'indices': [20, 26]}]",[],en,recent,2998870522,2998870522,JKmatsciman,JKenny_47,"London, England",Former Postdoctoral Researcher at @uniofreading | Materials Science and Chemistry | Enthusiast of Human Civilisation Development | Guitarist | 'Dead' languages,,[],False,31,398,0,Sun Jan 25 23:21:33 +0000 2015,3674,,,False,False,989,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1205160614928297986/c1sdnMvo_normal.jpg,https://pbs.twimg.com/profile_images/1205160614928297986/c1sdnMvo_normal.jpg,https://pbs.twimg.com/profile_banners/2998870522/1565607060,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,
3,Tue Jan 21 21:21:29 +0000 2020,1219731765327167490,1219731765327167490,"@a_antanovich @acsnano @VSCHT @CEITEC_Brno The sample was from my Czech colleagues, Zdenek Sofer's farm and he did the graphene/guano baking. So Lu did electrochemistry and some characterization :-)",False,"[43, 198]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1217503854503301120,1217503854503301120,1124421589167235072,1124421589167235072,a_antanovich,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'a_antanovich', 'name': 'A_Antanovich', 'id': 1124421589167235072, 'id_str': '1124421589167235072', 'indices': [0, 13]}, {'screen_name': 'acsnano', 'name': 'ACS Nano', 'id': 22986026, 'id_str': '22986026', 'indices': [14, 22]}, {'screen_name': 'VSCHT', 'name': 'VŠCHT / UCT Prague', 'id': 398786267, 'id_str': '398786267', 'indices': [23, 29]}, {'screen_name': 'CEITEC_Brno', 'name': 'CEITEC', 'id': 4715131949, 'id_str': '4715131949', 'indices': [30, 42]}]",[],en,recent,1009830656677941248,1009830656677941248,Pumera Research Group,PumeraGroup,"Prague, Czech Republic","""What Starts Here Changes the World""; Prof.&Director: #Nanorobots Center @VSCHT Prague (&Chief Investigator @FutureEnergyLab). #Editor of @ApplMaterToday IF=8.0",https://t.co/u01P5LnVGz,[],False,917,254,5,Thu Jun 21 16:09:25 +0000 2018,563,,,False,False,533,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1034486053007187968/_0bMUgEm_normal.jpg,https://pbs.twimg.com/profile_images/1034486053007187968/_0bMUgEm_normal.jpg,https://pbs.twimg.com/profile_banners/1009830656677941248/1545151289,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/u01P5LnVGz', 'expanded_url': 'http://www.nanorobots.cz', 'display_url': 'nanorobots.cz', 'indices': [0, 23]}]"
4,Mon Jan 20 19:51:13 +0000 2020,1219346663065759746,1219346663065759746,@mimic60728077 @VSCHT I am much more modest. Our liquid robots are closer to cells than to human beings...,False,"[22, 106]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1219265975851175936,1219265975851175936,1117778453137203201,1117778453137203201,mimic60728077,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'mimic60728077', 'name': 'Daiki.Sh', 'id': 1117778453137203201, 'id_str': '1117778453137203201', 'indices': [0, 14]}, {'screen_name': 'VSCHT', 'name': 'VŠCHT / UCT Prague', 'id': 398786267, 'id_str': '398786267', 'indices': [15, 21]}]",[],en,recent,1018570786326679552,1018570786326679552,Jitka Cejkova,CejkovaJitka,"Prague, Czech Republic","Enjoying life & #ArtificialLife.
Working on droplets as liquid robots.
Editing the book ""ROBOT100"".
@vscht",https://t.co/nDDEMFyixb,[],False,207,185,5,Sun Jul 15 18:59:34 +0000 2018,801,,,False,False,242,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1067489751886905349/NFCelA8J_normal.jpg,https://pbs.twimg.com/profile_images/1067489751886905349/NFCelA8J_normal.jpg,https://pbs.twimg.com/profile_banners/1018570786326679552/1547391359,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/nDDEMFyixb', 'expanded_url': 'https://droplets.vscht.cz/', 'display_url': 'droplets.vscht.cz', 'indices': [0, 23]}]"
5,Mon Jan 20 14:30:36 +0000 2020,1219265975851175936,1219265975851175936,"@CejkovaJitka @VSCHT Of course, it’s because our goal is same; creating “National Robots”, right? We all wanna make something similar to Human. Only the approaches are different.",False,"[21, 178]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1216685929999540224,1216685929999540224,1018570786326679552,1018570786326679552,CejkovaJitka,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'CejkovaJitka', 'name': 'Jitka Cejkova', 'id': 1018570786326679552, 'id_str': '1018570786326679552', 'indices': [0, 13]}, {'screen_name': 'VSCHT', 'name': 'VŠCHT / UCT Prague', 'id': 398786267, 'id_str': '398786267', 'indices': [14, 20]}]",[],en,recent,1117778453137203201,1117778453137203201,Daiki.Sh,mimic60728077,Sapporo,"Master course student at Hokkaido University, KTH Royal Institute of Technology / Argument Mining, Debate, Persuasive / Conference: NTCIR-14, IJCAI-19 Workshop",,[],False,8,85,0,Mon Apr 15 13:15:25 +0000 2019,44,,,False,False,16,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1117779156954017792/FpQPTU4V_normal.jpg,https://pbs.twimg.com/profile_images/1117779156954017792/FpQPTU4V_normal.jpg,https://pbs.twimg.com/profile_banners/1117778453137203201/1555334481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,
6,Sun Jan 19 09:47:39 +0000 2020,1218832384059150337,1218832384059150337,"@gustav_sievers @acsnano @VSCHT @PSWnano @CEITEC_Brno @ACSNanotation @ACSPublications @ACS4Authors @2DResearch @NTUsg @UofT I never expected that, I spent decade on debunking graphene ""metal free"" electrocatalysis, people tried to ignore it. Somehow this last piece got noticed 😂",False,"[124, 279]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1218769334807486467,1218769334807486467,2182014966,2182014966,gustav_sievers,,,,,False,0,5,False,False,en,[],[],"[{'screen_name': 'gustav_sievers', 'name': 'Gustav Sievers', 'id': 2182014966, 'id_str': '2182014966', 'indices': [0, 15]}, {'screen_name': 'acsnano', 'name': 'ACS Nano', 'id': 22986026, 'id_str': '22986026', 'indices': [16, 24]}, {'screen_name': 'VSCHT', 'name': 'VŠCHT / UCT Prague', 'id': 398786267, 'id_str': '398786267', 'indices': [25, 31]}, {'screen_name': 'PSWnano', 'name': 'Paul Weiss', 'id': 1078804207551926272, 'id_str': '1078804207551926272', 'indices': [32, 40]}, {'screen_name': 'CEITEC_Brno', 'name': 'CEITEC', 'id': 4715131949, 'id_str': '4715131949', 'indices': [41, 53]}, {'screen_name': 'ACSNanotation', 'name': 'ACS Nanotation', 'id': 22985768, 'id_str': '22985768', 'indices': [54, 68]}, {'screen_name': 'ACSPublications', 'name': 'ACS Publications', 'id': 171599679, 'id_str': '171599679', 'indices': [69, 85]}, {'screen_name': 'ACS4Authors', 'name': 'ACS for Authors', 'id': 902349074, 'id_str': '902349074', 'indices': [86, 98]}, {'screen_name': '2DResearch', 'name': '2D Graphene Research', 'id': 607958778, 'id_str': '607958778', 'indices': [99, 110]}, {'screen_name': 'NTUsg', 'name': 'NTU Singapore', 'id': 217313010, 'id_str': '217313010', 'indices': [111, 117]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [118, 123]}]",[],en,recent,1009830656677941248,1009830656677941248,Pumera Research Group,PumeraGroup,"Prague, Czech Republic","""What Starts Here Changes the World""; Prof.&Director: #Nanorobots Center @VSCHT Prague (&Chief Investigator @FutureEnergyLab). #Editor of @ApplMaterToday IF=8.0",https://t.co/u01P5LnVGz,[],False,917,254,5,Thu Jun 21 16:09:25 +0000 2018,563,,,False,False,533,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1034486053007187968/_0bMUgEm_normal.jpg,https://pbs.twimg.com/profile_images/1034486053007187968/_0bMUgEm_normal.jpg,https://pbs.twimg.com/profile_banners/1009830656677941248/1545151289,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/u01P5LnVGz', 'expanded_url': 'http://www.nanorobots.cz', 'display_url': 'nanorobots.cz', 'indices': [0, 23]}]"
7,Sun Jan 19 05:37:07 +0000 2020,1218769334807486467,1218769334807486467,"@acsnano @PumeraGroup @VSCHT @PSWnano @CEITEC_Brno @ACSNanotation @ACSPublications @ACS4Authors @2DResearch @NTUsg @UofT Nice that also scientific papers can go viral,  we need more of that #graphene #dopedbyeverything",False,"[121, 218]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1218615273093099520,1218615273093099520,22986026,22986026,acsnano,,,,,False,0,3,False,False,en,"[{'text': 'graphene', 'indices': [190, 199]}, {'text': 'dopedbyeverything', 'indices': [200, 218]}]",[],"[{'screen_name': 'acsnano', 'name': 'ACS Nano', 'id': 22986026, 'id_str': '22986026', 'indices': [0, 8]}, {'screen_name': 'PumeraGroup', 'name': 'Pumera Research Group', 'id': 1009830656677941248, 'id_str': '1009830656677941248', 'indices': [9, 21]}, {'screen_name': 'VSCHT', 'name': 'VŠCHT / UCT Prague', 'id': 398786267, 'id_str': '398786267', 'indices': [22, 28]}, {'screen_name': 'PSWnano', 'name': 'Paul Weiss', 'id': 1078804207551926272, 'id_str': '1078804207551926272', 'indices': [29, 37]}, {'screen_name': 'CEITEC_Brno', 'name': 'CEITEC', 'id': 4715131949, 'id_str': '4715131949', 'indices': [38, 50]}, {'screen_name': 'ACSNanotation', 'name': 'ACS Nanotation', 'id': 22985768, 'id_str': '22985768', 'indices': [51, 65]}, {'screen_name': 'ACSPublications', 'name': 'ACS Publications', 'id': 171599679, 'id_str': '171599679', 'indices': [66, 82]}, {'screen_name': 'ACS4Authors', 'name': 'ACS for Authors', 'id': 902349074, 'id_str': '902349074', 'indices': [83, 95]}, {'screen_name': '2DResearch', 'name': '2D Graphene Research', 'id': 607958778, 'id_str': '607958778', 'indices': [96, 107]}, {'screen_name': 'NTUsg', 'name': 'NTU Singapore', 'id': 217313010, 'id_str': '217313010', 'indices': [108, 114]}, {'screen_name': 'UofT', 'name': 'University of Toronto', 'id': 821814254, 'id_str': '821814254', 'indices': [115, 120]}]",[],en,recent,2182014966,2182014966,Gustav Sievers,gustav_sievers,"Greifswald, Deutschland",Scientist and Windsurfer. Plasma. Material. Electrochemist. Renewable. Energy.,,[],False,65,225,0,Fri Nov 08 11:23:15 +0000 2013,131,,,False,False,122,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220027539353149443/NLCHuKAL_normal.jpg,https://pbs.twimg.com/profile_images/1220027539353149443/NLCHuKAL_normal.jpg,https://pbs.twimg.com/profile_banners/2182014966/1555063661,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,
