,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
1,Fri Jan 24 17:24:04 +0000 2020,1220759183982768128,1220759183982768128,RT @USMesports: Welcome back @SouthernMiss Golden Eagles! We hope you have a great semester!,False,"[0, 92]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'USMesports', 'name': 'University of Southern Mississippi E-Sports', 'id': 1177662787876610048, 'id_str': '1177662787876610048', 'indices': [3, 14]}, {'screen_name': 'SouthernMiss', 'name': 'Southern Miss', 'id': 438646808, 'id_str': '438646808', 'indices': [29, 42]}]",[],en,recent,876966143289950208,876966143289950208,loYol,twitchloyol,"Hattiesburg, MS",@USMesports  🖤💛 | #VR streamer | 2nd year twitch streamer | #Anime Junkie,https://t.co/nf6sZD8ago,[],False,98,42,0,Tue Jun 20 00:53:16 +0000 2017,1296,,,True,False,475,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1207608798640328704/Tu9rUa_E_normal.jpg,https://pbs.twimg.com/profile_images/1207608798640328704/Tu9rUa_E_normal.jpg,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/nf6sZD8ago', 'expanded_url': 'http://twitch.tv/loyol', 'display_url': 'twitch.tv/loyol', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/876966143289950208/1569082580,Wed Jan 22 15:00:00 +0000 2020,1.2199981511400858e+18,1219998151140085761,Welcome back @SouthernMiss Golden Eagles! We hope you have a great semester!,False,"[0, 76]",[],[],"[{'screen_name': 'SouthernMiss', 'name': 'Southern Miss', 'id': 438646808, 'id_str': '438646808', 'indices': [13, 26]}]",[],en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,1.17766278787661e+18,1177662787876610048,University of Southern Mississippi E-Sports,USMesports,,This account is the official account for the intercollegiate E-Sports teams for the University of Southern Mississippi.,,[],False,73.0,91.0,1.0,Fri Sep 27 19:14:49 +0000 2019,4.0,,,False,False,39.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1188908022627651584/d_GvvjGB_normal.jpg,https://pbs.twimg.com/profile_images/1188908022627651584/d_GvvjGB_normal.jpg,https://pbs.twimg.com/profile_banners/1177662787876610048/1572292738,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,1.0,3.0,False,False,en
