,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.scopes.followers,retweeted_status.lang,user.entities.url.urls
2,Sun Jan 26 04:00:45 +0000 2020,1221281797620760576,1221281797620760576,RT @fun_horse: @Sniper3Ri @Partisangirl @MIT @POTUS @NRA @GOP @USArmy @Somalia @Rouhani_ir @Tsinghua_Uni @IBMWatson @AIPAC @DNC @BarackObam…,False,"[0, 140]","<a href=""https://google.com"" rel=""nofollow"">Twitterbot Tsinghua</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'fun_horse', 'name': 'the_great_satan', 'id': 1489567152, 'id_str': '1489567152', 'indices': [3, 13]}, {'screen_name': 'Sniper3Ri', 'name': 'Sniper3', 'id': 1179773073505042432, 'id_str': '1179773073505042432', 'indices': [15, 25]}, {'screen_name': 'Partisangirl', 'name': 'Syrian Girl 🇸🇾🇮🇷', 'id': 312696314, 'id_str': '312696314', 'indices': [26, 39]}, {'screen_name': 'MIT', 'name': 'Massachusetts Institute of Technology (MIT)', 'id': 15460048, 'id_str': '15460048', 'indices': [40, 44]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [45, 51]}, {'screen_name': 'NRA', 'name': 'NRA', 'id': 21829541, 'id_str': '21829541', 'indices': [52, 56]}, {'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [57, 61]}, {'screen_name': 'USArmy', 'name': 'U.S. Army', 'id': 8775672, 'id_str': '8775672', 'indices': [62, 69]}, {'screen_name': 'Somalia', 'name': 'Federal Republic of Somalia🇸🇴', 'id': 720338654267252736, 'id_str': '720338654267252736', 'indices': [70, 78]}, {'screen_name': 'Rouhani_ir', 'name': 'حسن روحانی', 'id': 1371618385, 'id_str': '1371618385', 'indices': [79, 90]}, {'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [91, 104]}, {'screen_name': 'IBMWatson', 'name': 'IBM Watson', 'id': 29735775, 'id_str': '29735775', 'indices': [105, 115]}, {'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [116, 122]}, {'screen_name': 'DNC', 'name': 'Democratic Party', 'id': 722793491059769344, 'id_str': '722793491059769344', 'indices': [123, 127]}]",[],en,recent,1350882588,1350882588,Tsinghua SEM Alumni,Tsinghua_sem,"Beijing, People's Republic of ",#Beijing #Tsinghua School of Economics and Management (SEM) Alumni about @tsinghua_uni join us https://t.co/xZhJsTaXmx .RT ≠ endorsement,https://t.co/jYmzfnxpSk,"[{'url': 'https://t.co/xZhJsTaXmx', 'expanded_url': 'http://facebook.com/groups/tsinghuasemalumni', 'display_url': 'facebook.com/groups/tsinghu…', 'indices': [95, 118]}]",False,761,247,6,Sun Apr 14 03:49:20 +0000 2013,2211,,,False,False,2437,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/548437266515775488/c7dfNkhU_normal.png,https://pbs.twimg.com/profile_images/548437266515775488/c7dfNkhU_normal.png,https://pbs.twimg.com/profile_banners/1350882588/1489732197,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,Sun Jan 26 03:59:05 +0000 2020,1.2212813778675098e+18,1221281377867509760,@Sniper3Ri @Partisangirl @MIT @POTUS @NRA @GOP @USArmy @Somalia @Rouhani_ir @Tsinghua_Uni @IBMWatson @AIPAC @DNC @BarackObama @PDChina @uriminzok Re: My cousin #chicom says...,False,"[126, 175]","[{'text': 'chicom', 'indices': [160, 167]}]",[],"[{'screen_name': 'Sniper3Ri', 'name': 'Sniper3', 'id': 1179773073505042432, 'id_str': '1179773073505042432', 'indices': [0, 10]}, {'screen_name': 'Partisangirl', 'name': 'Syrian Girl 🇸🇾🇮🇷', 'id': 312696314, 'id_str': '312696314', 'indices': [11, 24]}, {'screen_name': 'MIT', 'name': 'Massachusetts Institute of Technology (MIT)', 'id': 15460048, 'id_str': '15460048', 'indices': [25, 29]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [30, 36]}, {'screen_name': 'NRA', 'name': 'NRA', 'id': 21829541, 'id_str': '21829541', 'indices': [37, 41]}, {'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [42, 46]}, {'screen_name': 'USArmy', 'name': 'U.S. Army', 'id': 8775672, 'id_str': '8775672', 'indices': [47, 54]}, {'screen_name': 'Somalia', 'name': 'Federal Republic of Somalia🇸🇴', 'id': 720338654267252736, 'id_str': '720338654267252736', 'indices': [55, 63]}, {'screen_name': 'Rouhani_ir', 'name': 'حسن روحانی', 'id': 1371618385, 'id_str': '1371618385', 'indices': [64, 75]}, {'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [76, 89]}, {'screen_name': 'IBMWatson', 'name': 'IBM Watson', 'id': 29735775, 'id_str': '29735775', 'indices': [90, 100]}, {'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [101, 107]}, {'screen_name': 'DNC', 'name': 'Democratic Party', 'id': 722793491059769344, 'id_str': '722793491059769344', 'indices': [108, 112]}, {'screen_name': 'BarackObama', 'name': 'Barack Obama', 'id': 813286, 'id_str': '813286', 'indices': [113, 125]}, {'screen_name': 'PDChina', 'name': ""People's Daily, China"", 'id': 303862998, 'id_str': '303862998', 'indices': [126, 134]}, {'screen_name': 'uriminzok', 'name': 'uriminzokkiri', 'id': 166848234, 'id_str': '166848234', 'indices': [135, 145]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2212811208782397e+18,1221281120878239747,1489567152.0,1489567152,fun_horse,1489567152.0,1489567152,the_great_satan,fun_horse,middle name great,,https://t.co/u3FjKqQEUP,"[{'url': 'https://t.co/u3FjKqQEUP', 'expanded_url': 'https://www.google.com/search?q=the+great+satan', 'display_url': 'google.com/search?q=the+g…', 'indices': [0, 23]}]",[],False,1681.0,3553.0,24.0,Fri Jun 07 05:33:36 +0000 2013,3545.0,,,False,False,11376.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/428392725411405824/lHsRWAFl_normal.png,https://pbs.twimg.com/profile_images/428392725411405824/lHsRWAFl_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,1.0,False,False,,en,"[{'url': 'https://t.co/jYmzfnxpSk', 'expanded_url': 'http://linkedin.com/groups/134432', 'display_url': 'linkedin.com/groups/134432', 'indices': [0, 23]}]"
12,Sat Jan 25 23:35:41 +0000 2020,1221215090529198080,1221215090529198080,"RT @JolandaSnell: @Tsinghua_Uni @GAUC_News Such an honour!

🇳🇱🤗🤗,
💖💖💖🐶",False,"[0, 70]","<a href=""https://google.com"" rel=""nofollow"">Twitterbot Tsinghua</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'JolandaSnell', 'name': 'Lady Wolve', 'id': 815411928109613056, 'id_str': '815411928109613056', 'indices': [3, 16]}, {'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [18, 31]}, {'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [32, 42]}]",[],en,recent,1350882588,1350882588,Tsinghua SEM Alumni,Tsinghua_sem,"Beijing, People's Republic of ",#Beijing #Tsinghua School of Economics and Management (SEM) Alumni about @tsinghua_uni join us https://t.co/xZhJsTaXmx .RT ≠ endorsement,https://t.co/jYmzfnxpSk,"[{'url': 'https://t.co/xZhJsTaXmx', 'expanded_url': 'http://facebook.com/groups/tsinghuasemalumni', 'display_url': 'facebook.com/groups/tsinghu…', 'indices': [95, 118]}]",False,761,247,6,Sun Apr 14 03:49:20 +0000 2013,2211,,,False,False,2437,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/548437266515775488/c7dfNkhU_normal.png,https://pbs.twimg.com/profile_images/548437266515775488/c7dfNkhU_normal.png,https://pbs.twimg.com/profile_banners/1350882588/1489732197,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,Sat Jan 25 23:33:01 +0000 2020,1.22121441980971e+18,1221214419809710080,"@Tsinghua_Uni @GAUC_News Such an honour!

🇳🇱🤗🤗,
💖💖💖🐶",False,"[25, 52]",[],[],"[{'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [0, 13]}, {'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [14, 24]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2199981517229793e+18,1219998151722979328,4300743322.0,4300743322,Tsinghua_Uni,8.15411928109613e+17,815411928109613056,Lady Wolve,JolandaSnell,"Dalen, The Netherlands",,,,[],False,73.0,105.0,0.0,Sun Jan 01 04:18:47 +0000 2017,5611.0,,,False,False,5917.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/815422898307469312/fiZ6ccEx_normal.jpg,https://pbs.twimg.com/profile_images/815422898307469312/fiZ6ccEx_normal.jpg,,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,1.0,0.0,False,False,,en,"[{'url': 'https://t.co/jYmzfnxpSk', 'expanded_url': 'http://linkedin.com/groups/134432', 'display_url': 'linkedin.com/groups/134432', 'indices': [0, 23]}]"
34,Sat Jan 25 14:21:55 +0000 2020,1221075731263954946,1221075731263954946,"RT @Tsinghua_Uni: Check out what @GAUC_News has been doing for climate change! This year, academics and scholars worked together seeking so…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,81,0,False,False,en,[],[],"[{'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [3, 16]}, {'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [33, 43]}]",[],en,recent,1170056149024092160,1170056149024092160,OBED ♥️🇬🇭,obedanim3,"Accra, Ghana 🇬🇭","A student at the Ghana institute of journalism currently pursuing public relations... also an Advertiser,event manager and a brand influencer",,[],False,1586,1959,0,Fri Sep 06 19:28:42 +0000 2019,27892,,,True,False,951,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1170056634648924160/QUqEpquG_normal.jpg,https://pbs.twimg.com/profile_images/1170056634648924160/QUqEpquG_normal.jpg,https://pbs.twimg.com/profile_banners/1170056149024092160/1567965464,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Wed Jan 22 19:08:09 +0000 2020,1.2200606017094e+18,1220060601709400064,"Check out what @GAUC_News has been doing for climate change! This year, academics and scholars worked together seeking solutions.",False,"[0, 129]",[],[],"[{'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [15, 25]}]",[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,4300743322.0,4300743322,Tsinghua University,Tsinghua_Uni,Beijing,"Tsinghua University is a research university located in Beijing, China, established in 1911.",https://t.co/s9SK8UTUFF,"[{'url': 'https://t.co/s9SK8UTUFF', 'expanded_url': 'http://www.tsinghua.edu.cn', 'display_url': 'tsinghua.edu.cn', 'indices': [0, 23]}]",[],False,205709.0,338.0,251.0,Fri Nov 27 22:28:00 +0000 2015,434.0,,,True,True,2868.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_banners/4300743322/1564644421,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,81.0,2017.0,False,False,False,en,
37,Sat Jan 25 13:54:30 +0000 2020,1221068832933965824,1221068832933965824,"RT @Tsinghua_Uni: The 4th Belt and Road Davos Forum begins tomorrow! Focusing on the theme of High-Quality Development &amp; Poverty Reduction,…",False,"[0, 144]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,51,0,False,False,en,[],[],"[{'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [3, 16]}]",[],en,recent,1218073384484921344,1218073384484921344,Sneha,Sneha44938302,,student,,[],False,4,3,0,Fri Jan 17 07:31:50 +0000 2020,505,,,False,False,1820,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1218073667206123520/y2yz5nPk_normal.jpg,https://pbs.twimg.com/profile_images/1218073667206123520/y2yz5nPk_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Tue Jan 21 15:59:59 +0000 2020,1.219650860520743e+18,1219650860520742912,"The 4th Belt and Road Davos Forum begins tomorrow! Focusing on the theme of High-Quality Development &amp; Poverty Reduction, the Forum boasts many panel discussions - which are you looking forward to? #wef2020",False,"[0, 210]","[{'text': 'wef2020', 'indices': [202, 210]}]",[],[],[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,4300743322.0,4300743322,Tsinghua University,Tsinghua_Uni,Beijing,"Tsinghua University is a research university located in Beijing, China, established in 1911.",https://t.co/s9SK8UTUFF,"[{'url': 'https://t.co/s9SK8UTUFF', 'expanded_url': 'http://www.tsinghua.edu.cn', 'display_url': 'tsinghua.edu.cn', 'indices': [0, 23]}]",[],False,205709.0,338.0,251.0,Fri Nov 27 22:28:00 +0000 2015,434.0,,,True,True,2868.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_banners/4300743322/1564644421,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,51.0,1004.0,False,False,False,en,
38,Sat Jan 25 13:48:23 +0000 2020,1221067292848553984,1221067292848553984,RT @Shaukat83575579: @Tsinghua_Uni what building is this? is this located in university campus?,False,"[0, 95]","<a href=""https://google.com"" rel=""nofollow"">Twitterbot Tsinghua</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Shaukat83575579', 'name': 'Dr.Shaukat Hayat', 'id': 1212917351412203520, 'id_str': '1212917351412203520', 'indices': [3, 19]}, {'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [21, 34]}]",[],en,recent,1350882588,1350882588,Tsinghua SEM Alumni,Tsinghua_sem,"Beijing, People's Republic of ",#Beijing #Tsinghua School of Economics and Management (SEM) Alumni about @tsinghua_uni join us https://t.co/xZhJsTaXmx .RT ≠ endorsement,https://t.co/jYmzfnxpSk,"[{'url': 'https://t.co/xZhJsTaXmx', 'expanded_url': 'http://facebook.com/groups/tsinghuasemalumni', 'display_url': 'facebook.com/groups/tsinghu…', 'indices': [95, 118]}]",False,761,247,6,Sun Apr 14 03:49:20 +0000 2013,2211,,,False,False,2437,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/548437266515775488/c7dfNkhU_normal.png,https://pbs.twimg.com/profile_images/548437266515775488/c7dfNkhU_normal.png,https://pbs.twimg.com/profile_banners/1350882588/1489732197,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,Sat Jan 25 13:46:55 +0000 2020,1.221066922953003e+18,1221066922953003008,@Tsinghua_Uni what building is this? is this located in university campus?,False,"[14, 74]",[],[],"[{'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [0, 13]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2210551161801073e+18,1221055116180107265,4300743322.0,4300743322,Tsinghua_Uni,1.2129173514122035e+18,1212917351412203520,Dr.Shaukat Hayat,Shaukat83575579,Ireland,"doctor, researcher",,,[],False,3.0,84.0,0.0,Fri Jan 03 02:03:40 +0000 2020,116.0,,,False,False,67.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216587978698522626/UyyFmFrc_normal.jpg,https://pbs.twimg.com/profile_images/1216587978698522626/UyyFmFrc_normal.jpg,https://pbs.twimg.com/profile_banners/1212917351412203520/1579362556,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,1.0,0.0,False,False,,en,"[{'url': 'https://t.co/jYmzfnxpSk', 'expanded_url': 'http://linkedin.com/groups/134432', 'display_url': 'linkedin.com/groups/134432', 'indices': [0, 23]}]"
50,Sat Jan 25 11:24:38 +0000 2020,1221031114829193217,1221031114829193217,"RT @Tsinghua_Uni: Check out what @GAUC_News has been doing for climate change! This year, academics and scholars worked together seeking so…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,81,0,False,False,en,[],[],"[{'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [3, 16]}, {'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [33, 43]}]",[],en,recent,1105170663269167105,1105170663269167105,SAM QUAME LEE 13,SamQuame,"Tarkwa, Ghana","SCIENTIST 😍, CHEMIST AND PROLIFIC SONGWRITER....😍🤣🎸🎷🚫🇬🇭",,[],False,1214,1167,0,Mon Mar 11 18:16:33 +0000 2019,128970,,,False,False,83088,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1192362321273905153/Y9dLPdMw_normal.jpg,https://pbs.twimg.com/profile_images/1192362321273905153/Y9dLPdMw_normal.jpg,https://pbs.twimg.com/profile_banners/1105170663269167105/1566901608,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Wed Jan 22 19:08:09 +0000 2020,1.2200606017094e+18,1220060601709400064,"Check out what @GAUC_News has been doing for climate change! This year, academics and scholars worked together seeking solutions.",False,"[0, 129]",[],[],"[{'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [15, 25]}]",[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,4300743322.0,4300743322,Tsinghua University,Tsinghua_Uni,Beijing,"Tsinghua University is a research university located in Beijing, China, established in 1911.",https://t.co/s9SK8UTUFF,"[{'url': 'https://t.co/s9SK8UTUFF', 'expanded_url': 'http://www.tsinghua.edu.cn', 'display_url': 'tsinghua.edu.cn', 'indices': [0, 23]}]",[],False,205709.0,338.0,251.0,Fri Nov 27 22:28:00 +0000 2015,434.0,,,True,True,2868.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_banners/4300743322/1564644421,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,81.0,2017.0,False,False,False,en,
60,Sat Jan 25 07:36:01 +0000 2020,1220973581313593345,1220973581313593345,"RT @Tsinghua_Uni: Check out what @GAUC_News has been doing for climate change! This year, academics and scholars worked together seeking so…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,81,0,False,False,en,[],[],"[{'screen_name': 'Tsinghua_Uni', 'name': 'Tsinghua University', 'id': 4300743322, 'id_str': '4300743322', 'indices': [3, 16]}, {'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [33, 43]}]",[],en,recent,1218183894639370240,1218183894639370240,Preeti,Preeti30700709,,student,,[],False,2,6,0,Fri Jan 17 14:51:01 +0000 2020,764,,,False,False,1505,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1218184031663034369/71svxBfl_normal.jpg,https://pbs.twimg.com/profile_images/1218184031663034369/71svxBfl_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Wed Jan 22 19:08:09 +0000 2020,1.2200606017094e+18,1220060601709400064,"Check out what @GAUC_News has been doing for climate change! This year, academics and scholars worked together seeking solutions.",False,"[0, 129]",[],[],"[{'screen_name': 'GAUC_News', 'name': 'Global Alliance of Universities on Climate', 'id': 1197782452183293953, 'id_str': '1197782452183293953', 'indices': [15, 25]}]",[],en,recent,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,4300743322.0,4300743322,Tsinghua University,Tsinghua_Uni,Beijing,"Tsinghua University is a research university located in Beijing, China, established in 1911.",https://t.co/s9SK8UTUFF,"[{'url': 'https://t.co/s9SK8UTUFF', 'expanded_url': 'http://www.tsinghua.edu.cn', 'display_url': 'tsinghua.edu.cn', 'indices': [0, 23]}]",[],False,205709.0,338.0,251.0,Fri Nov 27 22:28:00 +0000 2015,434.0,,,True,True,2868.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_images/807592621749088256/VlTfiQEi_normal.jpg,https://pbs.twimg.com/profile_banners/4300743322/1564644421,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,81.0,2017.0,False,False,False,en,
