,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type
0,Sat Jan 25 22:20:25 +0000 2020,1221196150201470977,1221196150201470977,so #TakeHerOut with an acid attack to the face is NOT offensive to @SenatorLankford @SenatorCollins @lisamurkowski??? Abusive trump trash!!! To hell with you.   @adndotcom #Alaska #AK #AKgov @PressHerald #MEpolitics @ColbyCollege @uafairbanks,False,"[0, 242]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,"[{'text': 'TakeHerOut', 'indices': [3, 14]}, {'text': 'Alaska', 'indices': [172, 179]}, {'text': 'AK', 'indices': [180, 183]}, {'text': 'AKgov', 'indices': [184, 190]}, {'text': 'MEpolitics', 'indices': [204, 215]}]",[],"[{'screen_name': 'SenatorLankford', 'name': 'Sen. James Lankford', 'id': 225921757, 'id_str': '225921757', 'indices': [67, 83]}, {'screen_name': 'SenatorCollins', 'name': 'Sen. Susan Collins', 'id': 19726613, 'id_str': '19726613', 'indices': [84, 99]}, {'screen_name': 'lisamurkowski', 'name': 'Sen. Lisa Murkowski', 'id': 18061669, 'id_str': '18061669', 'indices': [100, 114]}, {'screen_name': 'adndotcom', 'name': 'Anchorage Daily News', 'id': 15828025, 'id_str': '15828025', 'indices': [161, 171]}, {'screen_name': 'PressHerald', 'name': 'Portland Press Herald', 'id': 8859092, 'id_str': '8859092', 'indices': [191, 203]}, {'screen_name': 'ColbyCollege', 'name': 'Colby College', 'id': 15937898, 'id_str': '15937898', 'indices': [216, 229]}, {'screen_name': 'uafairbanks', 'name': 'UA Fairbanks', 'id': 132632232, 'id_str': '132632232', 'indices': [230, 242]}]",[],en,recent,1140363952372645889,1140363952372645889,Daisy Tom🌼#ImpeachedTheMF 🌊🌊 2.0 2020 🆘,DaisyTom5,Its Happening Here,They were careless people Tom&Daisy/Jared&Ivanka. #Resist #IMPOTUS 🌊🌊 #NoMoreKings #UncleScam #CloseTheCamps trump is the ENEMY of the people🗽Anti-GOPFascist,https://t.co/bszBwjd7yz,"[{'url': 'https://t.co/bszBwjd7yz', 'expanded_url': 'http://resistwear.com', 'display_url': 'resistwear.com', 'indices': [0, 23]}]",[],False,1836,3907,4,Sun Jun 16 21:02:07 +0000 2019,5911,,,False,False,38888,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1141137691775389697/jlJhxdEu_normal.png,https://pbs.twimg.com/profile_images/1141137691775389697/jlJhxdEu_normal.png,https://pbs.twimg.com/profile_banners/1140363952372645889/1571343330,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
3,Tue Jan 21 23:23:06 +0000 2020,1219762372900016129,1219762372900016129,@uafairbanks @alaska_avo It's NOT smoke! 🤦🏻‍♀️,False,"[25, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219672720926888e+18,1219672720926887936,132632232.0,132632232,uafairbanks,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'uafairbanks', 'name': 'UA Fairbanks', 'id': 132632232, 'id_str': '132632232', 'indices': [0, 12]}, {'screen_name': 'alaska_avo', 'name': 'Alaska AVO', 'id': 19672080, 'id_str': '19672080', 'indices': [13, 24]}]",[],en,recent,14973204,14973204,CJ Moose ⚒🌋,cjmoose,,"Geologist, naturalist, humanist, frmr public school science teacher, frmr NPS ranger, lucky parent of 5 fantastic felines.",,,[],False,3028,5001,107,Sun Jun 01 17:39:08 +0000 2008,238227,,,True,False,82091,,False,False,False,352726,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1100101172713717762/vsvozups_normal.jpg,https://pbs.twimg.com/profile_images/1100101172713717762/vsvozups_normal.jpg,https://pbs.twimg.com/profile_banners/14973204/1363131287,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,none
