,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
1,Sun Jan 26 00:51:02 +0000 2020,1221234055775162368,1221234055775162368,"RT @Feistykid1: We are pleased to inform you that you have been admitted to the University.

A line that changed so many lives😢😢@UFSweb ,@g…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'Feistykid1', 'name': 'Biochemist👨\u200d🎓', 'id': 1037982353031933953, 'id_str': '1037982353031933953', 'indices': [3, 14]}, {'screen_name': 'UFSweb', 'name': 'UFS', 'id': 246679035, 'id_str': '246679035', 'indices': [128, 135]}]",[],en,recent,2420178219,2420178219,BLESSINGS AND MIRACLES 😇,TheReal_Sfundo,"Empangeni,KwaZulu Natal",I’m a Student. Young. Positive. Ambitious. Happy. Brave. I Believe in the power of my dreams. 😇💯🏳️‍🌈,https://t.co/PIfzx6zkK2,[],False,12324,5723,10,Tue Mar 18 14:34:38 +0000 2014,14555,,,True,False,30076,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1200424737287135233/aeYcyQkJ_normal.jpg,https://pbs.twimg.com/profile_images/1200424737287135233/aeYcyQkJ_normal.jpg,https://pbs.twimg.com/profile_banners/2420178219/1556258896,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,Sat Jan 25 22:48:29 +0000 2020,1.221203214143574e+18,1221203214143574016,"We are pleased to inform you that you have been admitted to the University.

A line that changed so many lives😢😢@UFSweb ,@go2uj ,@UCT_news ,@theNWU and @WitsUniversity",False,"[0, 167]",[],[],"[{'screen_name': 'UFSweb', 'name': 'UFS', 'id': 246679035, 'id_str': '246679035', 'indices': [112, 119]}, {'screen_name': 'go2uj', 'name': 'University of JHB', 'id': 213246655, 'id_str': '213246655', 'indices': [121, 127]}, {'screen_name': 'UCT_news', 'name': 'UCT', 'id': 562781948, 'id_str': '562781948', 'indices': [129, 138]}, {'screen_name': 'theNWU', 'name': 'North-West University', 'id': 83843114, 'id_str': '83843114', 'indices': [140, 147]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [152, 167]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.037982353031934e+18,1037982353031933953,Biochemist👨‍🎓,Feistykid1,"Vereeniging, South Africa",Bsc graduate👨🏾‍🎓,,[],False,1850.0,589.0,0.0,Fri Sep 07 08:34:12 +0000 2018,10969.0,,,True,False,997.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1215569453062283264/iQ8RsP6W_normal.jpg,https://pbs.twimg.com/profile_images/1215569453062283264/iQ8RsP6W_normal.jpg,https://pbs.twimg.com/profile_banners/1037982353031933953/1578649264,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,2.0,5.0,False,False,en,"[{'url': 'https://t.co/PIfzx6zkK2', 'expanded_url': 'http://facebok.com/sfundo.ndlela', 'display_url': 'facebok.com/sfundo.ndlela', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
5,Sat Jan 25 21:33:16 +0000 2020,1221184283009744896,1221184283009744896,@NJ_Zack_Dlamini @generalelectric @WitsUniversity We need to talk about this,False,"[50, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2177547842052792e+18,1217754784205279233,8.671178698673889e+17,867117869867388930,NJ_Zack_Dlamini,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NJ_Zack_Dlamini', 'name': 'NJay_Zachary_Dlamini', 'id': 867117869867388930, 'id_str': '867117869867388930', 'indices': [0, 16]}, {'screen_name': 'generalelectric', 'name': 'General Electric', 'id': 267399199, 'id_str': '267399199', 'indices': [17, 33]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [34, 49]}]",[],en,recent,4898758319,4898758319,Lefa Mofokeng,levi_mofokeng10,welkom,"Wits Electrical Engineering Student 
Woke but hardly awake
Seeking enlightenment",,[],False,34,67,0,Thu Feb 11 18:12:30 +0000 2016,433,,,True,False,45,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1086053853462757376/SmwW-m5a_normal.jpg,https://pbs.twimg.com/profile_images/1086053853462757376/SmwW-m5a_normal.jpg,https://pbs.twimg.com/profile_banners/4898758319/1467752590,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sat Jan 25 14:16:56 +0000 2020,1221074478408589313,1221074478408589313,@z_mabutho @WitsUniversity The university do provide funds for study if an applicant is selected but we can't tell if it's full funding and covers accomodaton and living expenses. You may ask the @WitsUniversity  or check their website for more information.,False,"[27, 257]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220679934126981e+18,1220679934126981121,1.0380784145975747e+18,1038078414597574659,z_mabutho,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'z_mabutho', 'name': 'z', 'id': 1038078414597574659, 'id_str': '1038078414597574659', 'indices': [0, 10]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [11, 26]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [196, 211]}]",[],en,recent,778639603154751488,778639603154751488,College Reporters,collegeporters,United Kingdom,"College Reporters is an educational website for Scholarships, Study, Guides available to every student",https://t.co/M0U9QqF4y2,[],False,112,98,1,Wed Sep 21 16:58:42 +0000 2016,372,,,False,False,610,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1187748652971909122/gWSyca2U_normal.jpg,https://pbs.twimg.com/profile_images/1187748652971909122/gWSyca2U_normal.jpg,https://pbs.twimg.com/profile_banners/778639603154751488/1547071096,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/M0U9QqF4y2', 'expanded_url': 'http://collegereporters.com', 'display_url': 'collegereporters.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
11,Sat Jan 25 14:14:22 +0000 2020,1221073829713367041,1221073829713367041,@Amandaseerane @WitsUniversity Wits offers Postgraduate merit award for applicants interested in scholarships and funding to undertake study @WitsUniversity and the 2020 postgraduate award and funding application was open you may check the college portal for available funding for postgraduate study.,False,"[31, 300]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220398500501971e+18,1220398500501970951,161202353.0,161202353,Amandaseerane,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Amandaseerane', 'name': 'AmandaSeerane', 'id': 161202353, 'id_str': '161202353', 'indices': [0, 14]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [15, 30]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [141, 156]}]",[],en,recent,778639603154751488,778639603154751488,College Reporters,collegeporters,United Kingdom,"College Reporters is an educational website for Scholarships, Study, Guides available to every student",https://t.co/M0U9QqF4y2,[],False,112,98,1,Wed Sep 21 16:58:42 +0000 2016,372,,,False,False,610,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1187748652971909122/gWSyca2U_normal.jpg,https://pbs.twimg.com/profile_images/1187748652971909122/gWSyca2U_normal.jpg,https://pbs.twimg.com/profile_banners/778639603154751488/1547071096,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/M0U9QqF4y2', 'expanded_url': 'http://collegereporters.com', 'display_url': 'collegereporters.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
15,Fri Jan 24 19:23:35 +0000 2020,1220789259969486849,1220789259969486849,"@physorg_com @WitsUniversity @ScienceAdvances The article is so-so, but the pun is 💯",False,"[46, 84]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220783332784472e+18,1220783332784472069,17248121.0,17248121,physorg_com,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'physorg_com', 'name': 'Phys.org', 'id': 17248121, 'id_str': '17248121', 'indices': [0, 12]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [13, 28]}, {'screen_name': 'ScienceAdvances', 'name': 'Science Advances', 'id': 2326120952, 'id_str': '2326120952', 'indices': [29, 45]}]",[],en,recent,17541787,17541787,Kirill Zubovsky,kirillzubovsky,"Bellevue, WA","Analog nomad, I summarized a million podcasts.  
Currently https://t.co/UIY8wFnZt4 and https://t.co/UuyErEITXe

Alum of @Skule and @ycombinator.
Host of @raddadshow",https://t.co/FH2O5IoIRB,"[{'url': 'https://t.co/UIY8wFnZt4', 'expanded_url': 'http://smashnotes.com', 'display_url': 'smashnotes.com', 'indices': [59, 82]}, {'url': 'https://t.co/UuyErEITXe', 'expanded_url': 'http://clipgain.io', 'display_url': 'clipgain.io', 'indices': [87, 110]}]",False,2083,213,161,Fri Nov 21 18:08:43 +0000 2008,7621,,,True,False,5358,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1170089566801317888/vFOY2heD_normal.jpg,https://pbs.twimg.com/profile_images/1170089566801317888/vFOY2heD_normal.jpg,https://pbs.twimg.com/profile_banners/17541787/1567805999,FF691F,FFFFFF,FAF9FC,333333,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/FH2O5IoIRB', 'expanded_url': 'https://kirillzubovsky.com', 'display_url': 'kirillzubovsky.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
18,Fri Jan 24 15:58:22 +0000 2020,1220737616410284032,1220737616410284032,"@_KhanyiKunene @WitsUniversity Hoist the ore, I will process it at high recoveries.

✌🏽 well done.",False,"[31, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1616515377158472e+18,1161651537715847173,4734085581.0,4734085581,_KhanyiKunene,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': '_KhanyiKunene', 'name': 'Sunshine 🌻', 'id': 4734085581, 'id_str': '4734085581', 'indices': [0, 14]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [15, 30]}]",[],en,recent,1001792916572995584,1001792916572995584,Shwarzkopf Oliver Samukute,SSamukute,"Johannesburg, South Africa","Sales Engineer||Metallurgist by profession||Passionate about mineral processing, technical sales of mining equipment & wildlife photography||Wits&UZ alumni||",,[],False,176,584,0,Wed May 30 11:50:18 +0000 2018,263,,,False,False,225,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1038320498927644672/46DlMmzp_normal.jpg,https://pbs.twimg.com/profile_images/1038320498927644672/46DlMmzp_normal.jpg,https://pbs.twimg.com/profile_banners/1001792916572995584/1527684084,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Fri Jan 24 09:32:04 +0000 2020,1220640400026849281,1220640400026849281,@Be_Wild6 @WitsPYA @WitsUniversity Hi the outcome will be communicated in due time via email.,False,"[35, 93]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2206281860668252e+18,1220628186066825218,380944431.0,380944431,Be_Wild6,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'Be_Wild6', 'name': 'embezzle', 'id': 380944431, 'id_str': '380944431', 'indices': [0, 9]}, {'screen_name': 'WitsPYA', 'name': 'Wits PYA', 'id': 722372821, 'id_str': '722372821', 'indices': [10, 18]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [19, 34]}]",[],en,recent,948135752206077952,948135752206077952,Wits SRC,Wits_SRC,"Johannesburg, South Africa","Official Account of the Wits SRC. Where Students, Remain Central || Currently Experiencing high message volumes, we appreciate your patience",https://t.co/HJp5Rh0r0K,[],False,8072,167,3,Tue Jan 02 10:15:53 +0000 2018,1730,,,False,False,1919,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/948137860963725312/Z9CDWr98_normal.jpg,https://pbs.twimg.com/profile_images/948137860963725312/Z9CDWr98_normal.jpg,https://pbs.twimg.com/profile_banners/948135752206077952/1575567579,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/HJp5Rh0r0K', 'expanded_url': 'http://wits.ac.za', 'display_url': 'wits.ac.za', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,
33,Fri Jan 24 09:26:45 +0000 2020,1220639060408111105,1220639060408111105,"RT @pkp_phinda: ""@adamHabib @witsuniversity Many postgraduate students at wits have a problem with funding and their hope rests on the Post…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,0,False,False,en,[],[],"[{'screen_name': 'pkp_phinda', 'name': 'Phinda k.', 'id': 483697760, 'id_str': '483697760', 'indices': [3, 14]}, {'screen_name': 'AdamHabib', 'name': 'Adam Habib', 'id': 90969663, 'id_str': '90969663', 'indices': [17, 27]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [28, 43]}]",[],en,recent,831879905356939265,831879905356939265,Mbuso Makitla,mbuso_makitla,"Johannesburg, South Africa",Tech enthusiast || Borrusia Dortmund family || Wits Computer Sciences student || Wolf of Rockridge || Dennilton 1030 ||,,[],False,132,125,1,Wed Feb 15 14:56:39 +0000 2017,2367,,,True,False,1779,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1177578745961558018/AirX1nD5_normal.jpg,https://pbs.twimg.com/profile_images/1177578745961558018/AirX1nD5_normal.jpg,https://pbs.twimg.com/profile_banners/831879905356939265/1500564090,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Fri Jan 24 09:21:15 +0000 2020,1.220637676505895e+18,1220637676505894913,"""@adamHabib @witsuniversity Many postgraduate students at wits have a problem with funding and their hope rests on the Post graduate merit award. They promised to respond by mid January but nothing so far. Please help.“",False,"[0, 219]",[],[],"[{'screen_name': 'AdamHabib', 'name': 'Adam Habib', 'id': 90969663, 'id_str': '90969663', 'indices': [1, 11]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [12, 27]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,483697760.0,483697760,Phinda k.,pkp_phinda,"Johannesburg, South Africa",,,[],False,8.0,54.0,0.0,Sun Feb 05 09:11:05 +0000 2012,9.0,,,False,False,60.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1136732432210829325/li9YFScF_normal.jpg,https://pbs.twimg.com/profile_images/1136732432210829325/li9YFScF_normal.jpg,https://pbs.twimg.com/profile_banners/483697760/1559853107,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,6.0,11.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,
