,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls
0,Sat Jan 25 11:08:02 +0000 2020,1221026937855827969,1221026937855827969,@Buchemmy @HU_Research @Hiroshima_Univ Miss you already. The #scicomm/#freelancewriting world is lucky to have you!,False,"[39, 115]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1220620122160713728,1220620122160713728,1254636372,1254636372,Buchemmy,,,,,False,0,1,False,False,en,"[{'text': 'scicomm', 'indices': [61, 69]}, {'text': 'freelancewriting', 'indices': [70, 87]}]",[],"[{'screen_name': 'Buchemmy', 'name': 'Emma Buchet', 'id': 1254636372, 'id_str': '1254636372', 'indices': [0, 9]}, {'screen_name': 'HU_Research', 'name': 'Hiroshima University Research Updates', 'id': 1097742231065092096, 'id_str': '1097742231065092096', 'indices': [10, 22]}, {'screen_name': 'Hiroshima_Univ', 'name': '広島大学', 'id': 206095952, 'id_str': '206095952', 'indices': [23, 38]}]",[],en,recent,20454665,20454665,rachel webber,raeweb,"Washington, USA",2020 Science Communication Fellow at @hu_research. @JohnsHopkins graduate student. I ❤️ @AskDrUniverse. she/her ✏️,,[],False,608,837,19,Mon Feb 09 18:31:21 +0000 2009,5765,,,True,False,845,,False,False,False,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1191391977675227137/Rewbl5Lv_normal.jpg,https://pbs.twimg.com/profile_images/1191391977675227137/Rewbl5Lv_normal.jpg,https://pbs.twimg.com/profile_banners/20454665/1553748470,CC3366,DBE9ED,E6F6F9,333333,True,False,False,False,False,False,False,none,
