,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
328,Mon Jan 20 15:51:43 +0000 2020,1219286391563091971,1219286391563091971,"@JeanAmJourdan @JohnsHopkins Excellent work, Jean-Amiel. Thank you for representing @JohnsHopkins so well. #reimagineJHU",False,"[29, 120]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2190297077414912e+18,1219029707741491205,46551827.0,46551827,JeanAmJourdan,,,,,False,0,1,False,False,en,"[{'text': 'reimagineJHU', 'indices': [107, 120]}]",[],"[{'screen_name': 'JeanAmJourdan', 'name': 'Jean-Amiel Jourdan', 'id': 46551827, 'id_str': '46551827', 'indices': [0, 14]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [15, 28]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [84, 97]}]",[],en,recent,15964373,15964373,Farouk Dey 🎓🚀,faroukdey,"Baltimore, MD",VP @JohnsHopkins | TEDx Speaker 2019 | LinkedIn Top Voice in Education 2018 | Former Dean @Stanford & Director @CarnegieMellon | Change agent 4 the greater good,https://t.co/qe2UAMT6DS,"[{'url': 'https://t.co/qe2UAMT6DS', 'expanded_url': 'http://provost.jhu.edu/integrative-learning-and-life-design', 'display_url': 'provost.jhu.edu/integrative-le…', 'indices': [0, 23]}]",[],False,3315,638,169,Sun Aug 24 02:30:42 +0000 2008,12442,,,True,False,6403,,False,False,False,0E0F0F,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1197327164556922880/GvncM1LN_normal.jpg,https://pbs.twimg.com/profile_images/1197327164556922880/GvncM1LN_normal.jpg,https://pbs.twimg.com/profile_banners/15964373/1573236803,1B95E0,000000,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Mon Jan 20 15:42:14 +0000 2020,1219284003188023296,1219284003188023296,"@gcaw @JohnsHopkins Absent a more rigorous and find-grained academic sorting mechanism, carving out places for some dumb jocks doesn't strike me as any more stilted than the other mechanisms that are in place to curate a class at an elite achool.",False,"[20, 246]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192830503890002e+18,1219283050389000199,10752192.0,10752192,CaptDavidRyan,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'gcaw', 'name': 'Graeme Wood', 'id': 14848157, 'id_str': '14848157', 'indices': [0, 5]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [6, 19]}]",[],en,recent,10752192,10752192,David Ryan,CaptDavidRyan,Montauk NY,"Bus driver, ship captain, and student pilot.",https://t.co/HViJUvw1tm,"[{'url': 'https://t.co/HViJUvw1tm', 'expanded_url': 'http://www.sailingmontauk.com', 'display_url': 'sailingmontauk.com', 'indices': [0, 23]}]",[],False,1659,643,86,Fri Nov 30 22:27:30 +0000 2007,2154,,,True,False,75137,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_banners/10752192/1505480077,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,Mon Jan 20 15:38:27 +0000 2020,1219283050389000199,1219283050389000199,"@gcaw @JohnsHopkins If grades and tests are the only measure there could be 10 Stanfords, Harvards, and MITs and there still wouldn't be enough seats for all the qualified applicants.",False,"[20, 183]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192824885536236e+18,1219282488553623555,14848157.0,14848157,gcaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'gcaw', 'name': 'Graeme Wood', 'id': 14848157, 'id_str': '14848157', 'indices': [0, 5]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [6, 19]}]",[],en,recent,10752192,10752192,David Ryan,CaptDavidRyan,Montauk NY,"Bus driver, ship captain, and student pilot.",https://t.co/HViJUvw1tm,"[{'url': 'https://t.co/HViJUvw1tm', 'expanded_url': 'http://www.sailingmontauk.com', 'display_url': 'sailingmontauk.com', 'indices': [0, 23]}]",[],False,1659,643,86,Fri Nov 30 22:27:30 +0000 2007,2154,,,True,False,75137,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_banners/10752192/1505480077,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Mon Jan 20 15:33:36 +0000 2020,1219281833109659648,1219281833109659648,@gcaw @JohnsHopkins Do you have an opinion on how much relative advantage that should be?,False,"[20, 89]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219280922031403e+18,1219280922031403009,14848157.0,14848157,gcaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'gcaw', 'name': 'Graeme Wood', 'id': 14848157, 'id_str': '14848157', 'indices': [0, 5]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [6, 19]}]",[],en,recent,10752192,10752192,David Ryan,CaptDavidRyan,Montauk NY,"Bus driver, ship captain, and student pilot.",https://t.co/HViJUvw1tm,"[{'url': 'https://t.co/HViJUvw1tm', 'expanded_url': 'http://www.sailingmontauk.com', 'display_url': 'sailingmontauk.com', 'indices': [0, 23]}]",[],False,1659,643,86,Fri Nov 30 22:27:30 +0000 2007,2154,,,True,False,75137,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_banners/10752192/1505480077,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Mon Jan 20 15:28:03 +0000 2020,1219280434997211143,1219280434997211143,"@gcaw @JohnsHopkins My eldest fell into the category ""average excellent"" (4.0+, 35 ACT, lots of AP classes). I'd rather she have a couple of all-state caliber athletes as classmates than more vanilla ""scholars"". The world of dedication and achievement is more diverse than that.",False,"[20, 278]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192788003258368e+18,1219278800325836801,10752192.0,10752192,CaptDavidRyan,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'gcaw', 'name': 'Graeme Wood', 'id': 14848157, 'id_str': '14848157', 'indices': [0, 5]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [6, 19]}]",[],en,recent,10752192,10752192,David Ryan,CaptDavidRyan,Montauk NY,"Bus driver, ship captain, and student pilot.",https://t.co/HViJUvw1tm,"[{'url': 'https://t.co/HViJUvw1tm', 'expanded_url': 'http://www.sailingmontauk.com', 'display_url': 'sailingmontauk.com', 'indices': [0, 23]}]",[],False,1659,643,86,Fri Nov 30 22:27:30 +0000 2007,2154,,,True,False,75137,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_banners/10752192/1505480077,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Mon Jan 20 15:21:33 +0000 2020,1219278800325836801,1219278800325836801,"@gcaw @JohnsHopkins Yes, I understand that as tbe process works right now there are exclusive carve outs for athletes. My question is do you personally see athletic excellence as fundamentally different from other expressions of excellence not measured by the SAT? I don't.",False,"[20, 273]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192781180215583e+18,1219278118021558278,14848157.0,14848157,gcaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'gcaw', 'name': 'Graeme Wood', 'id': 14848157, 'id_str': '14848157', 'indices': [0, 5]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [6, 19]}]",[],en,recent,10752192,10752192,David Ryan,CaptDavidRyan,Montauk NY,"Bus driver, ship captain, and student pilot.",https://t.co/HViJUvw1tm,"[{'url': 'https://t.co/HViJUvw1tm', 'expanded_url': 'http://www.sailingmontauk.com', 'display_url': 'sailingmontauk.com', 'indices': [0, 23]}]",[],False,1659,643,86,Fri Nov 30 22:27:30 +0000 2007,2154,,,True,False,75137,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_banners/10752192/1505480077,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Mon Jan 20 15:20:19 +0000 2020,1219278487913213952,1219278487913213952,"@Yascha_Mounk @JRubinBlogger @JohnsHopkins @Harvard @Princeton @Yale I had no idea this was still done! Every student should get in on merit alone, not who their parents were.  When the right discusses affirmative action as “class warfare” they never mention shit like this... Fucking spare me!",False,"[69, 294]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2190314858203628e+18,1219031485820362752,301863076.0,301863076,Yascha_Mounk,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Yascha_Mounk', 'name': 'Yascha Mounk', 'id': 301863076, 'id_str': '301863076', 'indices': [0, 13]}, {'screen_name': 'JRubinBlogger', 'name': 'Jennifer Rubin', 'id': 218975278, 'id_str': '218975278', 'indices': [14, 28]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [29, 42]}, {'screen_name': 'Harvard', 'name': 'Harvard University', 'id': 39585367, 'id_str': '39585367', 'indices': [43, 51]}, {'screen_name': 'Princeton', 'name': 'Princeton University', 'id': 5694822, 'id_str': '5694822', 'indices': [52, 62]}, {'screen_name': 'Yale', 'name': 'Yale University', 'id': 5695032, 'id_str': '5695032', 'indices': [63, 68]}]",[],en,recent,796710446824849408,796710446824849408,Ken,ken33230,"Easton, PA","happy husband, father to 5 great kids, grandfather of 9, BA in history, science geek, and owner of a semi-awesome hat collection",,,[],False,39,23,0,Thu Nov 10 13:45:47 +0000 2016,40,,,False,False,7178,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/796715739281522689/KugYZZhH_normal.jpg,https://pbs.twimg.com/profile_images/796715739281522689/KugYZZhH_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Mon Jan 20 14:37:02 +0000 2020,1219267594785640448,1219267594785640448,"RT @Yascha_Mounk: Very proud that @JohnsHopkins has just abolished legacy admissions.

As Ron Daniels argues, this is ""necessary if America…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,279,0,False,False,en,[],[],"[{'screen_name': 'Yascha_Mounk', 'name': 'Yascha Mounk', 'id': 301863076, 'id_str': '301863076', 'indices': [3, 16]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [34, 47]}]",[],en,recent,948646852525744129,948646852525744129,International Studies Program | Johns Hopkins,ISP_Hopkins,"Baltimore, MD","The official twitter account of the undergraduate International Studies Program at Johns Hopkins University in Baltimore, Maryland. RTs not endorsements",https://t.co/vz90qeA7F3,"[{'url': 'https://t.co/vz90qeA7F3', 'expanded_url': 'http://krieger.jhu.edu/internationalstudies/', 'display_url': 'krieger.jhu.edu/internationals…', 'indices': [0, 23]}]",[],False,221,216,4,Wed Jan 03 20:06:49 +0000 2018,1549,,,False,False,980,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/969947878159519744/LYVfg3EH_normal.jpg,https://pbs.twimg.com/profile_images/969947878159519744/LYVfg3EH_normal.jpg,https://pbs.twimg.com/profile_banners/948646852525744129/1515016194,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,Sun Jan 19 22:58:49 +0000 2020,1.2190314858203628e+18,1219031485820362752,"Very proud that @JohnsHopkins has just abolished legacy admissions.

As Ron Daniels argues, this is ""necessary if American universities are to fulfill their democratic promise to be ladders of mobility for all.""

So @harvard, @princeton, @Yale: Will you, too, do the right thing?",False,"[0, 279]",[],[],"[{'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [16, 29]}, {'screen_name': 'Harvard', 'name': 'Harvard University', 'id': 39585367, 'id_str': '39585367', 'indices': [216, 224]}, {'screen_name': 'Princeton', 'name': 'Princeton University', 'id': 5694822, 'id_str': '5694822', 'indices': [226, 236]}, {'screen_name': 'Yale', 'name': 'Yale University', 'id': 5695032, 'id_str': '5695032', 'indices': [238, 243]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,301863076.0,301863076,Yascha Mounk,Yascha_Mounk,New York,"Associate Prof, @SAISHopkins | Contributing Editor, @TheAtlantic | Senior Fellow, @gmfus | Senior Advisor, @protctdemocracy | Host, The Good Fight",https://t.co/HK713eDHS5,"[{'url': 'https://t.co/HK713eDHS5', 'expanded_url': 'http://www.yaschamounk.com', 'display_url': 'yaschamounk.com', 'indices': [0, 23]}]",[],False,59925.0,1825.0,1109.0,Fri May 20 06:01:12 +0000 2011,4568.0,,,False,True,9232.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/752484802260008965/vVNOIF5B_normal.jpg,https://pbs.twimg.com/profile_images/752484802260008965/vVNOIF5B_normal.jpg,https://pbs.twimg.com/profile_banners/301863076/1510668429,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,279.0,1306.0,False,False,en,,,,,,,,,,,,,,,,,,,,
358,Mon Jan 20 14:32:54 +0000 2020,1219266554556305410,1219266554556305410,"@gcaw @JohnsHopkins Do you put athletes in a different class from musicians, artists, or other students who receive preferential treatment on the basis of excelling at things not measured by the SAT?",False,"[20, 199]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192654369000366e+18,1219265436900036608,14848157.0,14848157,gcaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'gcaw', 'name': 'Graeme Wood', 'id': 14848157, 'id_str': '14848157', 'indices': [0, 5]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [6, 19]}]",[],en,recent,10752192,10752192,David Ryan,CaptDavidRyan,Montauk NY,"Bus driver, ship captain, and student pilot.",https://t.co/HViJUvw1tm,"[{'url': 'https://t.co/HViJUvw1tm', 'expanded_url': 'http://www.sailingmontauk.com', 'display_url': 'sailingmontauk.com', 'indices': [0, 23]}]",[],False,1659,643,86,Fri Nov 30 22:27:30 +0000 2007,2154,,,True,False,75137,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_images/1219691098060283908/xYH4OGWb_normal.jpg,https://pbs.twimg.com/profile_banners/10752192/1505480077,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Mon Jan 20 14:14:56 +0000 2020,1219262032614027264,1219262032614027264,"RT @Yascha_Mounk: Very proud that @JohnsHopkins has just abolished legacy admissions.

As Ron Daniels argues, this is ""necessary if America…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,279,0,False,False,en,[],[],"[{'screen_name': 'Yascha_Mounk', 'name': 'Yascha Mounk', 'id': 301863076, 'id_str': '301863076', 'indices': [3, 16]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [34, 47]}]",[],en,recent,297756398,297756398,Munkhnaran Bayar,MoRientalist,Close to Eden/زیر درختان زیتون,"| 🇲🇳-ian 'orientalist' | 🔎🇮🇷🇷🇺🇹🇷 + elections |
| @SAISHopkins @Unibocconi @ceu alum | 
| will sell my soul for baklava & tahchin | RT's ≠ 👏",,,[],False,597,889,4,Fri May 13 02:01:05 +0000 2011,6460,,,False,False,9077,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1214815754094178304/ucnBgWzy_normal.jpg,https://pbs.twimg.com/profile_images/1214815754094178304/ucnBgWzy_normal.jpg,https://pbs.twimg.com/profile_banners/297756398/1516956333,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,Sun Jan 19 22:58:49 +0000 2020,1.2190314858203628e+18,1219031485820362752,"Very proud that @JohnsHopkins has just abolished legacy admissions.

As Ron Daniels argues, this is ""necessary if American universities are to fulfill their democratic promise to be ladders of mobility for all.""

So @harvard, @princeton, @Yale: Will you, too, do the right thing?",False,"[0, 279]",[],[],"[{'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [16, 29]}, {'screen_name': 'Harvard', 'name': 'Harvard University', 'id': 39585367, 'id_str': '39585367', 'indices': [216, 224]}, {'screen_name': 'Princeton', 'name': 'Princeton University', 'id': 5694822, 'id_str': '5694822', 'indices': [226, 236]}, {'screen_name': 'Yale', 'name': 'Yale University', 'id': 5695032, 'id_str': '5695032', 'indices': [238, 243]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,301863076.0,301863076,Yascha Mounk,Yascha_Mounk,New York,"Associate Prof, @SAISHopkins | Contributing Editor, @TheAtlantic | Senior Fellow, @gmfus | Senior Advisor, @protctdemocracy | Host, The Good Fight",https://t.co/HK713eDHS5,"[{'url': 'https://t.co/HK713eDHS5', 'expanded_url': 'http://www.yaschamounk.com', 'display_url': 'yaschamounk.com', 'indices': [0, 23]}]",[],False,59925.0,1825.0,1109.0,Fri May 20 06:01:12 +0000 2011,4568.0,,,False,True,9232.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/752484802260008965/vVNOIF5B_normal.jpg,https://pbs.twimg.com/profile_images/752484802260008965/vVNOIF5B_normal.jpg,https://pbs.twimg.com/profile_banners/301863076/1510668429,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,279.0,1306.0,False,False,en,,,,,,,,,,,,,,,,,,,,
370,Mon Jan 20 13:05:04 +0000 2020,1219244451123560450,1219244451123560450,"Today is MLK day! What better way to celebrate than by pondering upon one of his famous quotes?

“Life’s most persistent and urgent question is, ‘What are you doing for others?”

@aapmHQ @aapmstsc @RadiologyACR @HopkinsMedicine @Hopkins_Rad @JohnsHopkins @RSNA",False,"[0, 260]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,1,4,False,False,en,[],[],"[{'screen_name': 'aapmHQ', 'name': 'AAPM HQ', 'id': 34271917, 'id_str': '34271917', 'indices': [179, 186]}, {'screen_name': 'aapmstsc', 'name': 'aapmstsc', 'id': 2567594462, 'id_str': '2567594462', 'indices': [187, 196]}, {'screen_name': 'RadiologyACR', 'name': 'ACR Radiology', 'id': 24232840, 'id_str': '24232840', 'indices': [197, 210]}, {'screen_name': 'HopkinsMedicine', 'name': 'Johns Hopkins Medicine', 'id': 20272531, 'id_str': '20272531', 'indices': [211, 227]}, {'screen_name': 'Hopkins_Rad', 'name': 'Johns Hopkins Radiology', 'id': 925798672444600320, 'id_str': '925798672444600320', 'indices': [228, 240]}, {'screen_name': 'JohnsHopkins', 'name': 'Johns Hopkins University', 'id': 14441010, 'id_str': '14441010', 'indices': [241, 254]}, {'screen_name': 'RSNA', 'name': 'RSNA', 'id': 16027500, 'id_str': '16027500', 'indices': [255, 260]}]",[],en,recent,62584472,62584472,Dr M. Mahesh (ಮಹೇಶ್),mmahesh1,"Baltimore, MD • USA",Prof of Radiology & Cardiology-JohnsHopkinsUniv•Chief Physicist-JHH•Treasurer-AAPM•ACR-Board Member•Chair-SOM Faculty Senate•JHU Leadership Dev Prog 2018 Class,https://t.co/fbjeIB9l8c,"[{'url': 'https://t.co/fbjeIB9l8c', 'expanded_url': 'https://www.hopkinsmedicine.org/profiles/results/directory/profile/0800039/mahadevappa-mahesh', 'display_url': 'hopkinsmedicine.org/profiles/resul…', 'indices': [0, 23]}]",[],False,2318,922,70,Mon Aug 03 18:30:40 +0000 2009,13095,,,True,False,6260,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1202751723183337472/lXV2VnrX_normal.jpg,https://pbs.twimg.com/profile_images/1202751723183337472/lXV2VnrX_normal.jpg,https://pbs.twimg.com/profile_banners/62584472/1579049422,D02B55,829D5E,99CC33,3E4415,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
