,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place
0,Thu Jan 23 21:20:12 +0000 2020,1220456219590172672,1220456219590172672,RT @carla_espinos: Next February 28th I’ll be at the Fine Arts faculty from the @UPV during the @TEDxUPValencia event. Don’t miss it out! I…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'carla_espinos', 'name': 'Carla Espinós', 'id': 306418913, 'id_str': '306418913', 'indices': [3, 17]}, {'screen_name': 'UPV', 'name': 'Universitat Politècnica de València', 'id': 89472246, 'id_str': '89472246', 'indices': [80, 84]}, {'screen_name': 'TEDxUPValencia', 'name': 'TEDxUPValència', 'id': 3030258627, 'id_str': '3030258627', 'indices': [96, 111]}]",[],en,recent,1209964794,1209964794,Nathan Carson,ndcarson,"Chicago, IL",Seventh Generation Floridian in Chicago; Senior Consultant at EY for Global Agribusiness; UF alum; Purdue alum; UChicago alum,,[],False,232,335,8,Fri Feb 22 22:38:33 +0000 2013,2047,,,False,False,2182,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/980641488404123653/cZ505Ekb_normal.jpg,https://pbs.twimg.com/profile_images/980641488404123653/cZ505Ekb_normal.jpg,https://pbs.twimg.com/profile_banners/1209964794/1424096998,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,Thu Jan 23 20:32:53 +0000 2020,1.2204443143980524e+18,1220444314398052353,"Next February 28th I’ll be at the Fine Arts faculty from the @UPV during the @TEDxUPValencia event. Don’t miss it out! I’ll be talking about pursuing a PhD, basic research, rare diseases and many more 🔬🧬🦠💉
(TEDx speech in spanish)",False,"[0, 230]",[],[],"[{'screen_name': 'UPV', 'name': 'Universitat Politècnica de València', 'id': 89472246, 'id_str': '89472246', 'indices': [61, 65]}, {'screen_name': 'TEDxUPValencia', 'name': 'TEDxUPValència', 'id': 3030258627, 'id_str': '3030258627', 'indices': [77, 92]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204439429043896e+18,1220443942904389634,306418913.0,306418913,carla_espinos,306418913.0,306418913,Carla Espinós,carla_espinos,Residencia de Estudiantes CSIC,Biotechnology UPV - Medical Biotechnology KTH - Immunology ICL - Molecular Biosciences PhD CNIC #LaCaixaScholar #ResidenciaDeEstudiantes,https://t.co/m2XirhOnEf,"[{'url': 'https://t.co/m2XirhOnEf', 'expanded_url': 'https://www.linkedin.com/in/carlaespinosestevez/', 'display_url': 'linkedin.com/in/carlaespino…', 'indices': [0, 23]}]",[],False,272.0,784.0,3.0,Fri May 27 21:07:37 +0000 2011,3443.0,,,True,False,5290.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1196343317518311424/8-J59goe_normal.jpg,https://pbs.twimg.com/profile_images/1196343317518311424/8-J59goe_normal.jpg,https://pbs.twimg.com/profile_banners/306418913/1572257835,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,206c436ce43a43a3,https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json,city,Madrid,"Madrid, Spain",ES,Spain,[],Polygon,"[[[-3.8890049, 40.3120713], [-3.5180102, 40.3120713], [-3.5180102, 40.6435181], [-3.8890049, 40.6435181]]]",,False,1.0,4.0,False,False,en,,,,,,,,,,,,
1,Thu Jan 23 20:32:53 +0000 2020,1220444314398052353,1220444314398052353,"Next February 28th I’ll be at the Fine Arts faculty from the @UPV during the @TEDxUPValencia event. Don’t miss it out! I’ll be talking about pursuing a PhD, basic research, rare diseases and many more 🔬🧬🦠💉
(TEDx speech in spanish)",False,"[0, 230]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204439429043896e+18,1220443942904389634,306418913.0,306418913,carla_espinos,,,,,False,1,4,False,False,en,[],[],"[{'screen_name': 'UPV', 'name': 'Universitat Politècnica de València', 'id': 89472246, 'id_str': '89472246', 'indices': [61, 65]}, {'screen_name': 'TEDxUPValencia', 'name': 'TEDxUPValència', 'id': 3030258627, 'id_str': '3030258627', 'indices': [77, 92]}]",[],en,recent,306418913,306418913,Carla Espinós,carla_espinos,Residencia de Estudiantes CSIC,Biotechnology UPV - Medical Biotechnology KTH - Immunology ICL - Molecular Biosciences PhD CNIC #LaCaixaScholar #ResidenciaDeEstudiantes,https://t.co/m2XirhOnEf,[],False,272,784,3,Fri May 27 21:07:37 +0000 2011,3443,,,True,False,5290,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1196343317518311424/8-J59goe_normal.jpg,https://pbs.twimg.com/profile_images/1196343317518311424/8-J59goe_normal.jpg,https://pbs.twimg.com/profile_banners/306418913/1572257835,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/m2XirhOnEf', 'expanded_url': 'https://www.linkedin.com/in/carlaespinosestevez/', 'display_url': 'linkedin.com/in/carlaespino…', 'indices': [0, 23]}]",206c436ce43a43a3,https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json,city,Madrid,"Madrid, Spain",ES,Spain,[],Polygon,"[[[-3.8890049, 40.3120713], [-3.5180102, 40.3120713], [-3.5180102, 40.6435181], [-3.8890049, 40.6435181]]]",
