,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
43,Thu Jan 23 06:05:35 +0000 2020,1220226050551996417,1220226050551996417,"Just got back from a personally meaningful event tonight. I sat in at a health professions fair on @BYU campus. Turns out it was in the room where I met my wife. Also present was a past professor of mine. May not mean anything to anyone other than me, but wanted to share",False,"[0, 271]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,8,False,False,en,[],[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [99, 103]}]",[],en,recent,61637742,61637742,Matthew  Stoddard,svutility,Orem UT,"Wallflower in the BYU sports universe, occasionally have a good thought. More opinionated than I let on. Full time BYU fan, Foot and Ankle Surgeon on the side.",https://t.co/fptZXTOf2n,"[{'url': 'https://t.co/fptZXTOf2n', 'expanded_url': 'http://www.thefootblogger.com', 'display_url': 'thefootblogger.com', 'indices': [0, 23]}]",[],False,272,894,2,Fri Jul 31 00:01:49 +0000 2009,22462,,,False,False,5340,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1156653871176933377/tcUzj9sG_normal.jpg,https://pbs.twimg.com/profile_images/1156653871176933377/tcUzj9sG_normal.jpg,https://pbs.twimg.com/profile_banners/61637742/1564602748,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Thu Jan 23 05:09:48 +0000 2020,1220212012937953285,1220212012937953285,"@Chas10Buttigieg @UUtah @BYU @WeberStateU Thank you for gracing us with your compassionate, beautiful presence 💕 I didn't get a chance to say hello to @shortyvoorde at the gallery (I wanted my daughter to meet her as well), so a virtual hello and thank you for the work you do will have to suffice.",False,"[42, 298]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2201588250404332e+18,1220158825040433152,3671138595.0,3671138595,Chas10Buttigieg,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'Chas10Buttigieg', 'name': 'Chasten Buttigieg', 'id': 3671138595, 'id_str': '3671138595', 'indices': [0, 16]}, {'screen_name': 'UUtah', 'name': 'University of Utah', 'id': 14748679, 'id_str': '14748679', 'indices': [17, 23]}, {'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [24, 28]}, {'screen_name': 'WeberStateU', 'name': 'Weber State University', 'id': 46511459, 'id_str': '46511459', 'indices': [29, 41]}, {'screen_name': 'shortyvoorde', 'name': 'Emily Voorde', 'id': 303595554, 'id_str': '303595554', 'indices': [151, 164]}]",[],en,recent,32764383,32764383,Celka van Dijk 🐝 🌊🌊🌊,celkavandijk,"Salt Lake City, UT","INFJ, unschooling Mama, political junky, animal lover, Syracuse University alum, Poli Sci and Linguistics #TeamPete #WinTheEra #PeteForAmerica",,,[],False,281,388,3,Sat Apr 18 03:34:30 +0000 2009,14132,,,False,False,1250,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/152829928/n5507462_5822_normal.jpg,https://pbs.twimg.com/profile_images/152829928/n5507462_5822_normal.jpg,,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Thu Jan 23 02:44:56 +0000 2020,1220175552918609920,1220175552918609920,"@fred_warner @DICKS Ironically I will be at the @BYUbasketball vs @USFDonsMBB game in San Francisco Cheering on Fred Warner’s alma mater @BYU at 2pm, Which 49er executive can fly me in their private helicopter from Dick’s Sporting Goods in Sunnyvale to San Francisco in time for tip off? Steve Young?",False,"[20, 300]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220102228624593e+18,1220102228624592898,1258484468.0,1258484468,fred_warner,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'fred_warner', 'name': 'Fred Warner', 'id': 1258484468, 'id_str': '1258484468', 'indices': [0, 12]}, {'screen_name': 'DICKS', 'name': ""DICK'S Sporting Goods"", 'id': 41135906, 'id_str': '41135906', 'indices': [13, 19]}, {'screen_name': 'BYUbasketball', 'name': 'BYU Basketball', 'id': 19944493, 'id_str': '19944493', 'indices': [48, 62]}, {'screen_name': 'USFDonsMBB', 'name': 'USF Basketball', 'id': 3807354314, 'id_str': '3807354314', 'indices': [66, 77]}, {'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [137, 141]}]",[],en,recent,132373781,132373781,Ben Nichols,baoeste,"Modesto, CA",Physical Therapist by day & BYU Sports Fananatic at all times. Father of six and husband to an amazing wife. Argentina B.A. West Mission '01-'03.,https://t.co/nww6dnXsSF,"[{'url': 'https://t.co/nww6dnXsSF', 'expanded_url': 'https://m.facebook.com/profile.php?id=114841745206&view=page', 'display_url': 'm.facebook.com/profile.php?id…', 'indices': [0, 23]}]",[],False,62,94,1,Tue Apr 13 02:09:58 +0000 2010,311,,,True,False,942,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/687805782885138432/2pAGnRPw_normal.jpg,https://pbs.twimg.com/profile_images/687805782885138432/2pAGnRPw_normal.jpg,https://pbs.twimg.com/profile_banners/132373781/1405310334,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Wed Jan 22 16:07:38 +0000 2020,1220015171243929600,1220015171243929600,@BYU @RonaldARasband I like the idea of keeeping one foot in the hevanlies and one foot in this mortal plan.  Let our hearts be a doorway to others from the earth to the father.  Let our love so shine we illuminate this dark world.,False,"[21, 231]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.219687095091921e+18,1219687095091920896,17600950.0,17600950,BYU,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [0, 4]}, {'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [5, 20]}]",[],en,recent,1044417158845882368,1044417158845882368,ChristosLamia,ChristosLamia,"Battle Ground, WA","College Student, Anti-Rep, Linux Geek, Follower of God, budding religious demonologist.  Interested in ancient Jewish and Christian text and a Spiritual Warrior",,,[],False,0,18,0,Tue Sep 25 02:43:49 +0000 2018,91,,,False,False,145,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1044417158845882368/1553736691,981CEB,000000,000000,000000,False,False,False,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Wed Jan 22 05:11:06 +0000 2020,1219849950713933825,1219849950713933825,RT @BYU: “Do not be fooled; you are not of the world. You are divine.” - Elder @RonaldARasband #byudevo,False,"[0, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,17,0,False,False,en,"[{'text': 'byudevo', 'indices': [95, 103]}]",[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [3, 7]}, {'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [79, 94]}]",[],en,recent,2235046860,2235046860,Alec Fitz Wyble-Meza,therealalecmeza,"520 Casa Grande, Eloy, AZ","Blessed | RB @ BYU | Casa Grande, Eloy, AZ",https://t.co/4UFVTieeZv,"[{'url': 'https://t.co/4UFVTieeZv', 'expanded_url': 'https://www.hudl.com/video/3/11053202/5b99a675e984690ba4e7dac7', 'display_url': 'hudl.com/video/3/110532…', 'indices': [0, 23]}]",[],False,1045,866,5,Sat Dec 07 20:56:11 +0000 2013,36113,,,True,False,9535,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1201532943660806144/7UYZXtEw_normal.jpg,https://pbs.twimg.com/profile_images/1201532943660806144/7UYZXtEw_normal.jpg,https://pbs.twimg.com/profile_banners/2235046860/1572814509,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Tue Jan 21 18:24:32 +0000 2020,1.2196872375388733e+18,1219687237538873345,“Do not be fooled; you are not of the world. You are divine.” - Elder @RonaldARasband #byudevo,False,"[0, 94]","[{'text': 'byudevo', 'indices': [86, 94]}]",[],"[{'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [70, 85]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,17600950.0,17600950,BYU,BYU,"Provo, Utah","Enter to learn, go forth to serve. This is the official account for Brigham Young University.",https://t.co/3jCsoX6Le8,"[{'url': 'https://t.co/3jCsoX6Le8', 'expanded_url': 'http://byu.edu/', 'display_url': 'byu.edu', 'indices': [0, 23]}]",[],False,66487.0,2812.0,437.0,Mon Nov 24 20:57:19 +0000 2008,6173.0,,,True,True,8845.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_banners/17600950/1575303963,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,False,17.0,112.0,False,False,en,,,,,,,,,,,,,,,,,,,,
78,Wed Jan 22 02:00:47 +0000 2020,1219802056644390914,1219802056644390914,RT @BYU: “You are ‘children of the light’ and you must never let the darkness of today get in the way of your desire to be with God and bec…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,16,0,False,False,en,[],[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [3, 7]}]",[],en,recent,54273537,54273537,Derek Blad,derekblad,,Faith. Family. Freedom. Football. Food. #BYU,,,[],False,129,154,9,Mon Jul 06 17:36:22 +0000 2009,22991,,,False,False,6444,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1196932996/BladFamily_082610_00021_normal.jpg,https://pbs.twimg.com/profile_images/1196932996/BladFamily_082610_00021_normal.jpg,https://pbs.twimg.com/profile_banners/54273537/1406563766,0443E0,000000,000000,000000,False,False,False,False,False,False,False,none,Tue Jan 21 18:22:21 +0000 2020,1.219686688437371e+18,1219686688437370880,“You are ‘children of the light’ and you must never let the darkness of today get in the way of your desire to be with God and become like Him.” - Elder @RonaldARasband #byudevo,False,"[0, 177]","[{'text': 'byudevo', 'indices': [169, 177]}]",[],"[{'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [153, 168]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,17600950.0,17600950,BYU,BYU,"Provo, Utah","Enter to learn, go forth to serve. This is the official account for Brigham Young University.",https://t.co/3jCsoX6Le8,"[{'url': 'https://t.co/3jCsoX6Le8', 'expanded_url': 'http://byu.edu/', 'display_url': 'byu.edu', 'indices': [0, 23]}]",[],False,66487.0,2812.0,437.0,Mon Nov 24 20:57:19 +0000 2008,6173.0,,,True,True,8845.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_banners/17600950/1575303963,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,False,16.0,70.0,False,False,en,,,,,,,,,,,,,,,,,,,,
83,Tue Jan 21 22:49:19 +0000 2020,1219753872668803072,1219753872668803072,Dear student who just walked out of the bathroom in the ESC without washing his hands: please don't do that again. You're better than that. @BYU,False,"[0, 144]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [140, 144]}]",[],en,recent,796473031,796473031,John Colton,JohnColton70,"Orem, UT","Physicist, prof @byu. @utahjazz fan, admin of @jazzfanz. Church of Jesus Christ of Latter-day Saints (LDS/Mormon). #NeverTrump. Be the light of the world.",https://t.co/v7bETwq01I,"[{'url': 'https://t.co/v7bETwq01I', 'expanded_url': 'https://www.physics.byu.edu/faculty/colton/', 'display_url': 'physics.byu.edu/faculty/colton/', 'indices': [0, 23]}]",[],False,217,678,5,Sat Sep 01 16:59:07 +0000 2012,14946,,,False,False,3200,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160720244794544128/DRFhxtsC_normal.jpg,https://pbs.twimg.com/profile_images/1160720244794544128/DRFhxtsC_normal.jpg,https://pbs.twimg.com/profile_banners/796473031/1562708973,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Tue Jan 21 21:52:25 +0000 2020,1219739550882263040,1219739550882263040,RT @BYU: “Do not be fooled; you are not of the world. You are divine.” - Elder @RonaldARasband #byudevo,False,"[0, 103]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,17,0,False,False,en,"[{'text': 'byudevo', 'indices': [95, 103]}]",[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [3, 7]}, {'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [79, 94]}]",[],en,recent,3511191314,3511191314,ashtyn hill,ashtynh_,usa,"utah - wsu - byu...i bleed all the colors
byutv sports",https://t.co/ToPcJodxDY,"[{'url': 'https://t.co/ToPcJodxDY', 'expanded_url': 'https://donate.lls.org/lls/donate?at=h&gclid=EAIaIQobChMIuoL4x7OH5wIVl6DsCh2ehA4kEAAYASAAEgKNPfD_BwE', 'display_url': 'donate.lls.org/lls/donate?at=…', 'indices': [0, 23]}]",[],False,824,371,4,Thu Sep 10 03:30:14 +0000 2015,15163,,,False,False,2905,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1088327419457548288/TpAm7HHO_normal.jpg,https://pbs.twimg.com/profile_images/1088327419457548288/TpAm7HHO_normal.jpg,https://pbs.twimg.com/profile_banners/3511191314/1548312438,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,Tue Jan 21 18:24:32 +0000 2020,1.2196872375388733e+18,1219687237538873345,“Do not be fooled; you are not of the world. You are divine.” - Elder @RonaldARasband #byudevo,False,"[0, 94]","[{'text': 'byudevo', 'indices': [86, 94]}]",[],"[{'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [70, 85]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,17600950.0,17600950,BYU,BYU,"Provo, Utah","Enter to learn, go forth to serve. This is the official account for Brigham Young University.",https://t.co/3jCsoX6Le8,"[{'url': 'https://t.co/3jCsoX6Le8', 'expanded_url': 'http://byu.edu/', 'display_url': 'byu.edu', 'indices': [0, 23]}]",[],False,66487.0,2812.0,437.0,Mon Nov 24 20:57:19 +0000 2008,6173.0,,,True,True,8845.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_banners/17600950/1575303963,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,False,17.0,112.0,False,False,en,,,,,,,,,,,,,,,,,,,,
92,Tue Jan 21 21:03:28 +0000 2020,1219727232463065088,1219727232463065088,RT @BrigitteMadrian: “Everybody can be great because anybody can serve.” MLK Jr.  Nothing better than spending this morning with 100s of @B…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'BrigitteMadrian', 'name': 'Brigitte Madrian', 'id': 999239782894104576, 'id_str': '999239782894104576', 'indices': [3, 19]}]",[],en,recent,296382871,296382871,BYU MPA Program,BYUmpa,"Provo, UT, USA","An engaging faculty, dynamic student environment, and strong alumni network make the Romney Institute's MPA program one of the finest in the country.",http://t.co/pGfOBYbXLq,"[{'url': 'http://t.co/pGfOBYbXLq', 'expanded_url': 'http://marriottschool.byu.edu/mpa/', 'display_url': 'marriottschool.byu.edu/mpa/', 'indices': [0, 22]}]",[],False,430,307,13,Tue May 10 17:25:16 +0000 2011,127,,,False,False,571,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/793469676185460736/r2ea7i0j_normal.jpg,https://pbs.twimg.com/profile_images/793469676185460736/r2ea7i0j_normal.jpg,https://pbs.twimg.com/profile_banners/296382871/1484239422,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,Mon Jan 20 17:01:36 +0000 2020,1.219303978963366e+18,1219303978963365889,“Everybody can be great because anybody can serve.” MLK Jr.  Nothing better than spending this morning with 100s of @BYU students for the MLK day of service activities 2020.,False,"[0, 173]",[],[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [116, 120]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.992397828941046e+17,999239782894104576,Brigitte Madrian,BrigitteMadrian,"Provo, UT","Dean and Marriott Distinguished Professor, Brigham Young University Marriott School of Business",https://t.co/22kjv4TIbD,"[{'url': 'https://t.co/22kjv4TIbD', 'expanded_url': 'http://marriottschool.byu.edu/brigitte-madrian', 'display_url': 'marriottschool.byu.edu/brigitte-madri…', 'indices': [0, 23]}]",[],False,1983.0,286.0,23.0,Wed May 23 10:45:03 +0000 2018,3841.0,,,False,False,611.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1085765676998901760/-Sc5NJ06_normal.jpg,https://pbs.twimg.com/profile_images/1085765676998901760/-Sc5NJ06_normal.jpg,https://pbs.twimg.com/profile_banners/999239782894104576/1548454271,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,20.0,False,False,en,,,,,,,,,,,,,,,,,,,,
97,Tue Jan 21 20:16:11 +0000 2020,1219715331964293121,1219715331964293121,RT @BYU: “Do not be fooled; you are not of the world. You are divine.” - Elder @RonaldARasband #byudevo,False,"[0, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,17,0,False,False,en,"[{'text': 'byudevo', 'indices': [95, 103]}]",[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [3, 7]}, {'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [79, 94]}]",[],en,recent,1706006341,1706006341,Chels,Chels_FAC14,"Rexburg, ID",Lover of all things lovely 🌻 | BYU-I | Texas Lubbock Mission RM |,https://t.co/zhFuQRQZ4i,"[{'url': 'https://t.co/zhFuQRQZ4i', 'expanded_url': 'http://churchofjesuschrist.org', 'display_url': 'churchofjesuschrist.org', 'indices': [0, 23]}]",[],False,736,772,23,Wed Aug 28 00:56:56 +0000 2013,137044,,,True,False,44705,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1204629489591803905/EAlk5QQc_normal.jpg,https://pbs.twimg.com/profile_images/1204629489591803905/EAlk5QQc_normal.jpg,https://pbs.twimg.com/profile_banners/1706006341/1515750525,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,Tue Jan 21 18:24:32 +0000 2020,1.2196872375388733e+18,1219687237538873345,“Do not be fooled; you are not of the world. You are divine.” - Elder @RonaldARasband #byudevo,False,"[0, 94]","[{'text': 'byudevo', 'indices': [86, 94]}]",[],"[{'screen_name': 'RonaldARasband', 'name': 'Ronald A. Rasband', 'id': 2160247458, 'id_str': '2160247458', 'indices': [70, 85]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,17600950.0,17600950,BYU,BYU,"Provo, Utah","Enter to learn, go forth to serve. This is the official account for Brigham Young University.",https://t.co/3jCsoX6Le8,"[{'url': 'https://t.co/3jCsoX6Le8', 'expanded_url': 'http://byu.edu/', 'display_url': 'byu.edu', 'indices': [0, 23]}]",[],False,66487.0,2812.0,437.0,Mon Nov 24 20:57:19 +0000 2008,6173.0,,,True,True,8845.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_images/877277240404221953/cnvr3MSp_normal.jpg,https://pbs.twimg.com/profile_banners/17600950/1575303963,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,False,17.0,112.0,False,False,en,,,,,,,,,,,,,,,,,,,,
104,Tue Jan 21 19:26:07 +0000 2020,1219702734158327808,1219702734158327808,@BYU needs a STDEV class on how to be considerate of others while walking,False,"[0, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,17600950.0,17600950,BYU,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'BYU', 'name': 'BYU', 'id': 17600950, 'id_str': '17600950', 'indices': [0, 4]}]",[],en,recent,1092927763168645120,1092927763168645120,Eric 👨🏻‍🦰,ericthered926,,Latter-day Saint | BYU | 🏳️‍🌈,,,[],False,59,176,0,Tue Feb 05 23:27:39 +0000 2019,1112,,,True,False,73,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1200869739213361154/yHHM2Z_U_normal.jpg,https://pbs.twimg.com/profile_images/1200869739213361154/yHHM2Z_U_normal.jpg,https://pbs.twimg.com/profile_banners/1092927763168645120/1575144467,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
