,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls
4,Fri Jan 24 15:44:05 +0000 2020,1220734020805365760,1220734020805365760,RT @eLene2learn: Excellent news! Our #eLene4Life Progress Report has been approved by @ErasmusplusFR and it’s very positive! 👏🙏 to an excel…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,7,0,False,False,en,"[{'text': 'eLene4Life', 'indices': [37, 48]}]",[],"[{'screen_name': 'eLene2learn', 'name': 'eLene network', 'id': 222070242, 'id_str': '222070242', 'indices': [3, 15]}, {'screen_name': 'ErasmusplusFR', 'name': 'Erasmus+ Educ & Form', 'id': 534307928, 'id_str': '534307928', 'indices': [86, 100]}]",[],en,recent,443115118,443115118,EUCA,EUCA_BXL,Brussels,The European University College Association represents more than 194 University residences across Europe which are active in soft skills training of students.,https://t.co/BOjE4kCcLd,[],False,861,1262,33,Wed Dec 21 20:46:05 +0000 2011,667,,,True,False,1697,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1706675810/LOGO_tagliato_normal.gif,https://pbs.twimg.com/profile_images/1706675810/LOGO_tagliato_normal.gif,https://pbs.twimg.com/profile_banners/443115118/1571905920,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 11:25:49 +0000 2020,1.2206690283703951e+18,1220669028370395137,Excellent news! Our #eLene4Life Progress Report has been approved by @ErasmusplusFR and it’s very positive! 👏🙏 to an excellent partnership @Aunege @FondaPoliMi @polimi @UniBremen @EUCA_BXL  @PW_edu @UniLUMSA  @dundeeuni Let’s keep up the great work &amp; celebrate in Bremen soon!🥂,False,"[0, 281]","[{'text': 'eLene4Life', 'indices': [20, 31]}]",[],"[{'screen_name': 'ErasmusplusFR', 'name': 'Erasmus+ Educ & Form', 'id': 534307928, 'id_str': '534307928', 'indices': [69, 83]}, {'screen_name': 'Aunege', 'name': 'Aunege', 'id': 517563934, 'id_str': '517563934', 'indices': [139, 146]}, {'screen_name': 'FondaPoliMi', 'name': 'Fondazione PoliMi', 'id': 716899693859573760, 'id_str': '716899693859573760', 'indices': [147, 159]}, {'screen_name': 'polimi', 'name': 'Politecnico Milano', 'id': 253099487, 'id_str': '253099487', 'indices': [160, 167]}, {'screen_name': 'UniBremen', 'name': 'Universität Bremen', 'id': 327245709, 'id_str': '327245709', 'indices': [168, 178]}, {'screen_name': 'EUCA_BXL', 'name': 'EUCA', 'id': 443115118, 'id_str': '443115118', 'indices': [179, 188]}, {'screen_name': 'PW_edu', 'name': 'Politechnika', 'id': 1649772690, 'id_str': '1649772690', 'indices': [190, 197]}, {'screen_name': 'UniLUMSA', 'name': 'Università LUMSA', 'id': 183955279, 'id_str': '183955279', 'indices': [198, 207]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [209, 219]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,222070242.0,222070242,eLene network,eLene2learn,Europe,eLene network account. Current #Erasmusplus project eLene4Life on #activelearning for #softskills in HE curated by @DebJArnold,https://t.co/4QxEa3X866,"[{'url': 'https://t.co/4QxEa3X866', 'expanded_url': 'http://www.elene4Life.eu', 'display_url': 'elene4Life.eu', 'indices': [0, 23]}]",[],False,329.0,470.0,20.0,Thu Dec 02 11:24:07 +0000 2010,63.0,,,False,False,418.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2286383398/vqvab7ehf5jmrelumfb8_normal.jpeg,https://pbs.twimg.com/profile_images/2286383398/vqvab7ehf5jmrelumfb8_normal.jpeg,https://pbs.twimg.com/profile_banners/222070242/1553463030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,7.0,8.0,False,False,en,"[{'url': 'https://t.co/BOjE4kCcLd', 'expanded_url': 'http://www.euca.eu', 'display_url': 'euca.eu', 'indices': [0, 23]}]"
7,Fri Jan 24 12:45:52 +0000 2020,1220689170844344320,1220689170844344320,RT @eLene2learn: Excellent news! Our #eLene4Life Progress Report has been approved by @ErasmusplusFR and it’s very positive! 👏🙏 to an excel…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,7,0,False,False,en,"[{'text': 'eLene4Life', 'indices': [37, 48]}]",[],"[{'screen_name': 'eLene2learn', 'name': 'eLene network', 'id': 222070242, 'id_str': '222070242', 'indices': [3, 15]}, {'screen_name': 'ErasmusplusFR', 'name': 'Erasmus+ Educ & Form', 'id': 534307928, 'id_str': '534307928', 'indices': [86, 100]}]",[],en,recent,600584981,600584981,Maria Angel Ferrero,mangelferrero,"Montpellier, France","#PhD in #academic #entrepreneurship #innovation #creativity #finance #cognition, research and teaching at @IAE_Montpellier @umontpellier",,[],False,1089,2460,147,Wed Jun 06 01:49:41 +0000 2012,1463,,,True,False,2721,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1106586426622332928/N1EF1e-o_normal.jpg,https://pbs.twimg.com/profile_images/1106586426622332928/N1EF1e-o_normal.jpg,https://pbs.twimg.com/profile_banners/600584981/1560878034,9266CC,000000,000000,000000,False,True,False,False,False,False,False,none,Fri Jan 24 11:25:49 +0000 2020,1.2206690283703951e+18,1220669028370395137,Excellent news! Our #eLene4Life Progress Report has been approved by @ErasmusplusFR and it’s very positive! 👏🙏 to an excellent partnership @Aunege @FondaPoliMi @polimi @UniBremen @EUCA_BXL  @PW_edu @UniLUMSA  @dundeeuni Let’s keep up the great work &amp; celebrate in Bremen soon!🥂,False,"[0, 281]","[{'text': 'eLene4Life', 'indices': [20, 31]}]",[],"[{'screen_name': 'ErasmusplusFR', 'name': 'Erasmus+ Educ & Form', 'id': 534307928, 'id_str': '534307928', 'indices': [69, 83]}, {'screen_name': 'Aunege', 'name': 'Aunege', 'id': 517563934, 'id_str': '517563934', 'indices': [139, 146]}, {'screen_name': 'FondaPoliMi', 'name': 'Fondazione PoliMi', 'id': 716899693859573760, 'id_str': '716899693859573760', 'indices': [147, 159]}, {'screen_name': 'polimi', 'name': 'Politecnico Milano', 'id': 253099487, 'id_str': '253099487', 'indices': [160, 167]}, {'screen_name': 'UniBremen', 'name': 'Universität Bremen', 'id': 327245709, 'id_str': '327245709', 'indices': [168, 178]}, {'screen_name': 'EUCA_BXL', 'name': 'EUCA', 'id': 443115118, 'id_str': '443115118', 'indices': [179, 188]}, {'screen_name': 'PW_edu', 'name': 'Politechnika', 'id': 1649772690, 'id_str': '1649772690', 'indices': [190, 197]}, {'screen_name': 'UniLUMSA', 'name': 'Università LUMSA', 'id': 183955279, 'id_str': '183955279', 'indices': [198, 207]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [209, 219]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,222070242.0,222070242,eLene network,eLene2learn,Europe,eLene network account. Current #Erasmusplus project eLene4Life on #activelearning for #softskills in HE curated by @DebJArnold,https://t.co/4QxEa3X866,"[{'url': 'https://t.co/4QxEa3X866', 'expanded_url': 'http://www.elene4Life.eu', 'display_url': 'elene4Life.eu', 'indices': [0, 23]}]",[],False,329.0,470.0,20.0,Thu Dec 02 11:24:07 +0000 2010,63.0,,,False,False,418.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2286383398/vqvab7ehf5jmrelumfb8_normal.jpeg,https://pbs.twimg.com/profile_images/2286383398/vqvab7ehf5jmrelumfb8_normal.jpeg,https://pbs.twimg.com/profile_banners/222070242/1553463030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,7.0,8.0,False,False,en,
8,Fri Jan 24 12:04:38 +0000 2020,1220678794673098753,1220678794673098753,Thanks @CiscoItalia @ChuckRobbins for your support of the @Unibocconi / @polimi MSc program  and having our students on stage!,False,"[0, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,8,False,False,en,[],[],"[{'screen_name': 'CiscoItalia', 'name': 'Cisco Italia', 'id': 20777103, 'id_str': '20777103', 'indices': [7, 19]}, {'screen_name': 'ChuckRobbins', 'name': 'Chuck Robbins', 'id': 16810559, 'id_str': '16810559', 'indices': [20, 33]}, {'screen_name': 'Unibocconi', 'name': 'Università Bocconi', 'id': 342641955, 'id_str': '342641955', 'indices': [58, 69]}, {'screen_name': 'polimi', 'name': 'Politecnico Milano', 'id': 253099487, 'id_str': '253099487', 'indices': [72, 79]}]",[],en,recent,526837239,526837239,Stefano Zanero,raistolo,"Milan, Italy (sometimes)","Tinkerer, security geek, entrepreneur, associate professor @polimi, frequent flyer, and generic pundit",http://t.co/2Sf7GWEwct,[],False,11058,1652,338,Fri Mar 16 22:03:58 +0000 2012,45136,,,False,True,56318,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1152172781154557952/qh33cWJi_normal.jpg,https://pbs.twimg.com/profile_images/1152172781154557952/qh33cWJi_normal.jpg,https://pbs.twimg.com/profile_banners/526837239/1471902927,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/2Sf7GWEwct', 'expanded_url': 'http://zanero.org', 'display_url': 'zanero.org', 'indices': [0, 22]}]"
