,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
44,Fri Jan 24 19:52:36 +0000 2020,1220796564219793408,1220796564219793408,"@nyuniversity We've got some classic readings but also ones from @PublicDomainRev + @NewYorker, podcasts galore and TONS of amazing objects + images. Plus @aAcciavatti_sc is coming in! It's going to be a fun semester.",False,"[14, 217]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207952388910408e+18,1220795238891040768,3988062023.0,3988062023,eayers0,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [0, 13]}, {'screen_name': 'PublicDomainRev', 'name': 'Public Domain Review', 'id': 203307838, 'id_str': '203307838', 'indices': [65, 81]}, {'screen_name': 'NewYorker', 'name': 'The New Yorker', 'id': 14677919, 'id_str': '14677919', 'indices': [84, 94]}, {'screen_name': 'aAcciavatti_sc', 'name': 'Anthony Acciavatti', 'id': 3207132527, 'id_str': '3207132527', 'indices': [155, 170]}]",[],en,recent,3988062023,3988062023,Elaine Ayers,eayers0,"Philadelphia, PA / NYC",Historian of art + science // Professor of Museum Studies at @NYuniversity // PhD in History of Science from Princeton.,https://t.co/GoKwYcUHe9,[],False,1333,1061,45,Sun Oct 18 16:02:11 +0000 2015,5440,,,False,False,4221,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1085539986974429185/nr1Z7dkR_normal.jpg,https://pbs.twimg.com/profile_images/1085539986974429185/nr1Z7dkR_normal.jpg,https://pbs.twimg.com/profile_banners/3988062023/1531408621,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/GoKwYcUHe9', 'expanded_url': 'http://elaineayers.com/', 'display_url': 'elaineayers.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Fri Jan 24 19:49:13 +0000 2020,1220795712054661121,1220795712054661121,"@nyuniversity Looking forward to working with grad students this semester from my program and from beyond--visual studies, history, MFA, etc.--in teaching this survey course studded with some v. cool museum/garden/planetarium/cemetery visits!",False,"[14, 242]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207952388910408e+18,1220795238891040768,3988062023.0,3988062023,eayers0,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [0, 13]}]",[],en,recent,3988062023,3988062023,Elaine Ayers,eayers0,"Philadelphia, PA / NYC",Historian of art + science // Professor of Museum Studies at @NYuniversity // PhD in History of Science from Princeton.,https://t.co/GoKwYcUHe9,[],False,1333,1061,45,Sun Oct 18 16:02:11 +0000 2015,5440,,,False,False,4221,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1085539986974429185/nr1Z7dkR_normal.jpg,https://pbs.twimg.com/profile_images/1085539986974429185/nr1Z7dkR_normal.jpg,https://pbs.twimg.com/profile_banners/3988062023/1531408621,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/GoKwYcUHe9', 'expanded_url': 'http://elaineayers.com/', 'display_url': 'elaineayers.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Fri Jan 24 16:36:40 +0000 2020,1220747253188583424,1220747253188583424,@NauMatt @doellerlab It’s been great! Come visit! Lots and lots of great research happening @nyuniversity! :),False,"[21, 109]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207455988544758e+18,1220745598854475776,8.207154901674189e+17,820715490167418881,NauMatt,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'NauMatt', 'name': 'Matthias Nau', 'id': 820715490167418881, 'id_str': '820715490167418881', 'indices': [0, 8]}, {'screen_name': 'doellerlab', 'name': 'DoellerLab', 'id': 3131064826, 'id_str': '3131064826', 'indices': [9, 20]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [92, 105]}]",[],en,recent,2223168730,2223168730,Agata Bochynska,agboch,"New York, NY","Postdoctoral researcher @LDM_NYU, alumn of @NTNU and @UniOslo, interested in the development of spatial thinking and language",https://t.co/QTNLQIdMxG,[],False,105,198,0,Fri Dec 13 10:17:01 +0000 2013,565,,,False,False,85,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1060641303187386368/XelM7nvb_normal.jpg,https://pbs.twimg.com/profile_images/1060641303187386368/XelM7nvb_normal.jpg,,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/QTNLQIdMxG', 'expanded_url': 'https://www.linkedin.com/in/agata-bochynska/', 'display_url': 'linkedin.com/in/agata-bochy…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Fri Jan 24 08:35:54 +0000 2020,1220626264190541824,1220626264190541824,"@amgoetz @NYUSPS @nyuniversity Thank you @amgoetz, grateful to be part of such a fantastic team @NYUCGA!",False,"[31, 104]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2204095893358223e+18,1220409589335822336,339920734.0,339920734,amgoetz,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'amgoetz', 'name': 'anne marie goetz', 'id': 339920734, 'id_str': '339920734', 'indices': [0, 8]}, {'screen_name': 'NYUSPS', 'name': 'NYU SPS', 'id': 120674274, 'id_str': '120674274', 'indices': [9, 16]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [17, 30]}, {'screen_name': 'amgoetz', 'name': 'anne marie goetz', 'id': 339920734, 'id_str': '339920734', 'indices': [41, 49]}, {'screen_name': 'NYUCGA', 'name': 'NYUGlobalAffairs', 'id': 581138129, 'id_str': '581138129', 'indices': [96, 103]}]",[],en,recent,35081012,35081012,Christian Busch,ChrisSerendip,"New York, London",Prof @NYUniversity & @LSEmarshall. Cofounder @sandboxers & LoP. https://t.co/OeBzSq9fmq,https://t.co/feNgG3dRNo,"[{'url': 'https://t.co/OeBzSq9fmq', 'expanded_url': 'https://www.penguinrandomhouse.com/books/611516/the-serendipity-mindset-by-christian-busch-phd/', 'display_url': 'penguinrandomhouse.com/books/611516/t…', 'indices': [64, 87]}]",False,3819,1925,165,Fri Apr 24 23:47:18 +0000 2009,2251,,,True,False,3108,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/443662095356162049/L8lsSjHr_normal.jpeg,https://pbs.twimg.com/profile_images/443662095356162049/L8lsSjHr_normal.jpeg,https://pbs.twimg.com/profile_banners/35081012/1579956971,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/feNgG3dRNo', 'expanded_url': 'http://linkd.in/ZCDXfX', 'display_url': 'linkd.in/ZCDXfX', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Thu Jan 23 15:45:38 +0000 2020,1220372022288617475,1220372022288617475,"@Ashidakim1 @NYUCGA @NYUGlobalCyber @NYUSPS @nyuniversity Global Security, Conflict and Cybercrime",False,"[58, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203716684612895e+18,1220371668461289477,1.174105667961049e+18,1174105667961049089,Ashidakim1,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Ashidakim1', 'name': 'Ashidakim', 'id': 1174105667961049089, 'id_str': '1174105667961049089', 'indices': [0, 11]}, {'screen_name': 'NYUCGA', 'name': 'NYUGlobalAffairs', 'id': 581138129, 'id_str': '581138129', 'indices': [12, 19]}, {'screen_name': 'NYUGlobalCyber', 'name': 'NYU Global Security, Conflict, & Cybercrime', 'id': 1149381151003463680, 'id_str': '1149381151003463680', 'indices': [20, 35]}, {'screen_name': 'NYUSPS', 'name': 'NYU SPS', 'id': 120674274, 'id_str': '120674274', 'indices': [36, 43]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [44, 57]}]",[],en,recent,1573516801,1573516801,Sum Discipulus,thebeestang,Mos Eisley,"International Affairs• Student• interests: Global Security | Diplomacy | UN | Cyber | No, I don’t Live in an Ivory Tower & Yes, All Sides Must Be Heard•",,[],False,1142,398,31,Sat Jul 06 19:30:31 +0000 2013,5192,,,False,False,11726,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1217930121916624896/W5Dx4zGI_normal.jpg,https://pbs.twimg.com/profile_images/1217930121916624896/W5Dx4zGI_normal.jpg,https://pbs.twimg.com/profile_banners/1573516801/1579212260,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Thu Jan 23 06:17:50 +0000 2020,1220229131465445376,1220229131465445376,@RadioFreeTom Used to teach part time at NYU @nyuniversity - love that city.,False,"[14, 76]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2201848591398134e+18,1220184859139813376,459872442.0,459872442,RadioFreeTom,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'RadioFreeTom', 'name': 'Tom Nichols', 'id': 459872442, 'id_str': '459872442', 'indices': [0, 13]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [45, 58]}]",[],en,recent,901065891353374721,901065891353374721,Eric Little,OntoEric,"Melbourne, FL","Applied philosopher and a cognitive neuroscientist working on advanced data modeling, analytics and Big Data problems.",,[],False,436,748,7,Fri Aug 25 12:57:04 +0000 2017,4666,,,False,False,7399,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/901069531405266944/Jvr7CV0t_normal.jpg,https://pbs.twimg.com/profile_images/901069531405266944/Jvr7CV0t_normal.jpg,https://pbs.twimg.com/profile_banners/901065891353374721/1504007946,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Wed Jan 22 17:08:22 +0000 2020,1220030456156119040,1220030456156119040,RT @PorraG0: @patricionavia @ContraloritoCGR @nyuniversity  it might be of interest to such a prestigious institution that one Political Sc…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,9,0,False,False,en,[],[],"[{'screen_name': 'PorraG0', 'name': 'Gabriel 나는 한국어를 모른다', 'id': 313081686, 'id_str': '313081686', 'indices': [3, 11]}, {'screen_name': 'patricionavia', 'name': 'Patricio Navia', 'id': 11061482, 'id_str': '11061482', 'indices': [13, 27]}, {'screen_name': 'ContraloritoCGR', 'name': 'Contralorito', 'id': 736208993660571649, 'id_str': '736208993660571649', 'indices': [28, 44]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [45, 58]}]",[],en,recent,238845357,238845357,Ceiling Cat,gatodeltecho,Planeta Tierra,"omnipresente, omnisciente, omnipotente y omnívoro. DIOS de los gatos, meto la cabeza por los agujeros en el techo para ver como la gente se masturba. Pew pew!",http://t.co/dJ717bCc5U,[],False,108,430,1,Sun Jan 16 05:08:56 +0000 2011,294,,,False,False,2689,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/631119922526089217/GbuyBfoX_normal.png,https://pbs.twimg.com/profile_images/631119922526089217/GbuyBfoX_normal.png,,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/dJ717bCc5U', 'expanded_url': 'http://www.lolcats.com', 'display_url': 'lolcats.com', 'indices': [0, 22]}]",Wed Jan 22 01:13:46 +0000 2020,1.2197902250791854e+18,1219790225079185415,@patricionavia @ContraloritoCGR @nyuniversity  it might be of interest to such a prestigious institution that one Political Science teacher of yours is harassing and doxxing a public worker over his personal political opinions due to loosing a childish argument.,False,"[32, 262]",[],[],"[{'screen_name': 'patricionavia', 'name': 'Patricio Navia', 'id': 11061482, 'id_str': '11061482', 'indices': [0, 14]}, {'screen_name': 'ContraloritoCGR', 'name': 'Contralorito', 'id': 736208993660571649, 'id_str': '736208993660571649', 'indices': [15, 31]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [32, 45]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2197855281550336e+18,1219785528155033600,11061482.0,11061482,patricionavia,313081686.0,313081686,Gabriel 나는 한국어를 모른다,PorraG0,Chile,"El sarcasmo nos hará libres. No sé de qué.

No vas a encontrar en mi perfil ese argumento milagroso que te haga menos tarado. Lo siento :c . Intenta mañana ;) .",,,[],False,315.0,760.0,3.0,Wed Jun 08 03:38:32 +0000 2011,26418.0,,,True,False,11931.0,,False,False,False,664941,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1209076249697624064/-i3R0kdO_normal.jpg,https://pbs.twimg.com/profile_images/1209076249697624064/-i3R0kdO_normal.jpg,https://pbs.twimg.com/profile_banners/313081686/1434345087,990000,252C09,5E634A,551E18,True,True,False,False,False,False,False,none,,,,,False,9.0,34.0,False,False,en,,,,,,,,,,,,,,,,,,,,
130,Wed Jan 22 17:05:42 +0000 2020,1220029785348460544,1220029785348460544,"@dariusrucker @nyuniversity She’s pretty, looks just like u! ❤️❤️",False,"[28, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200230281779528e+18,1220023028177952768,17074822.0,17074822,dariusrucker,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'dariusrucker', 'name': 'Darius Rucker', 'id': 17074822, 'id_str': '17074822', 'indices': [0, 13]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [14, 27]}]",[],en,recent,1132977858429763585,1132977858429763585,xMissCevansx 🥰,BreezyGirl248,,Just a mild mannered scientist. 🥰❤️,,[],False,27,44,0,Mon May 27 11:52:25 +0000 2019,1968,,,False,False,1634,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1180811315104960513/cfeoK85u_normal.jpg,https://pbs.twimg.com/profile_images/1180811315104960513/cfeoK85u_normal.jpg,https://pbs.twimg.com/profile_banners/1132977858429763585/1579928805,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Wed Jan 22 11:05:41 +0000 2020,1219939182719664128,1219939182719664128,"RT @EdinUniLEL: Don't forget today's Variation and Change talk by Mary Robinson (@nyuniversity), entitled 'Variationist data as a window in…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'EdinUniLEL', 'name': 'Linguistics & English Language at Edinburgh', 'id': 3355062569, 'id_str': '3355062569', 'indices': [3, 14]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [81, 94]}]",[],en,recent,883413608163684354,883413608163684354,Alicia Chatten,alchatten,,"PhD student @nyuling. Phonological typology/computational modeling [she/her] Ex astris, scientia.",https://t.co/bzfGADXjTv,[],False,262,496,2,Fri Jul 07 19:53:12 +0000 2017,8599,,,False,False,1335,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/883441915584274432/lAw3fUcS_normal.jpg,https://pbs.twimg.com/profile_images/883441915584274432/lAw3fUcS_normal.jpg,https://pbs.twimg.com/profile_banners/883413608163684354/1499463990,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/bzfGADXjTv', 'expanded_url': 'http://alchatten.com', 'display_url': 'alchatten.com', 'indices': [0, 23]}]",Wed Jan 22 09:41:53 +0000 2020,1.219918096208728e+18,1219918096208728064,"Don't forget today's Variation and Change talk by Mary Robinson (@nyuniversity), entitled 'Variationist data as a window into the syntax of negative concord in English' @ 1pm in S38 (7 George Square)! #variation #linguistics #syntax #research",False,"[0, 242]","[{'text': 'variation', 'indices': [201, 211]}, {'text': 'linguistics', 'indices': [212, 224]}, {'text': 'syntax', 'indices': [225, 232]}, {'text': 'research', 'indices': [233, 242]}]",[],"[{'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [65, 78]}]",[],en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,3355062569.0,3355062569,Linguistics & English Language at Edinburgh,EdinUniLEL,Dugald Stewart Building,"Linguistics and English Language at @EdinburghUni. Part of @SchoolofPPLS, the School of Philosophy, Psychology & Language Sciences.",https://t.co/Ua62BtJhAF,"[{'url': 'https://t.co/Ua62BtJhAF', 'expanded_url': 'http://www.ed.ac.uk/ppls/linguistics-and-english-language', 'display_url': 'ed.ac.uk/ppls/linguisti…', 'indices': [0, 23]}]",[],False,1806.0,506.0,25.0,Thu Jul 02 13:37:21 +0000 2015,377.0,,,True,False,1208.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/880429931062329344/Z4pXypcR_normal.jpg,https://pbs.twimg.com/profile_images/880429931062329344/Z4pXypcR_normal.jpg,https://pbs.twimg.com/profile_banners/3355062569/1435845908,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,3.0,6.0,False,False,en,,,,,,,,,,,,,,,,,,,,
149,Wed Jan 22 10:54:33 +0000 2020,1219936382648553472,1219936382648553472,"RT @EdinUniLEL: Don't forget today's Variation and Change talk by Mary Robinson (@nyuniversity), entitled 'Variationist data as a window in…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'EdinUniLEL', 'name': 'Linguistics & English Language at Edinburgh', 'id': 3355062569, 'id_str': '3355062569', 'indices': [3, 14]}, {'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [81, 94]}]",[],en,recent,916360387586674689,916360387586674689,Alexander Martin,jenaimarretin,"Edinburgh, Scotland",Often sidetracked language scientist currently milling about the @UoE_CLE EN/FR,https://t.co/8euPbXtsyh,[],False,274,229,8,Fri Oct 06 17:51:56 +0000 2017,2666,,,True,False,800,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1122889349220249601/ebGZUZw8_normal.jpg,https://pbs.twimg.com/profile_images/1122889349220249601/ebGZUZw8_normal.jpg,https://pbs.twimg.com/profile_banners/916360387586674689/1541438218,6EAD4F,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/8euPbXtsyh', 'expanded_url': 'http://www.lscp.net/persons/martin/', 'display_url': 'lscp.net/persons/martin/', 'indices': [0, 23]}]",Wed Jan 22 09:41:53 +0000 2020,1.219918096208728e+18,1219918096208728064,"Don't forget today's Variation and Change talk by Mary Robinson (@nyuniversity), entitled 'Variationist data as a window into the syntax of negative concord in English' @ 1pm in S38 (7 George Square)! #variation #linguistics #syntax #research",False,"[0, 242]","[{'text': 'variation', 'indices': [201, 211]}, {'text': 'linguistics', 'indices': [212, 224]}, {'text': 'syntax', 'indices': [225, 232]}, {'text': 'research', 'indices': [233, 242]}]",[],"[{'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [65, 78]}]",[],en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,3355062569.0,3355062569,Linguistics & English Language at Edinburgh,EdinUniLEL,Dugald Stewart Building,"Linguistics and English Language at @EdinburghUni. Part of @SchoolofPPLS, the School of Philosophy, Psychology & Language Sciences.",https://t.co/Ua62BtJhAF,"[{'url': 'https://t.co/Ua62BtJhAF', 'expanded_url': 'http://www.ed.ac.uk/ppls/linguistics-and-english-language', 'display_url': 'ed.ac.uk/ppls/linguisti…', 'indices': [0, 23]}]",[],False,1806.0,506.0,25.0,Thu Jul 02 13:37:21 +0000 2015,377.0,,,True,False,1208.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/880429931062329344/Z4pXypcR_normal.jpg,https://pbs.twimg.com/profile_images/880429931062329344/Z4pXypcR_normal.jpg,https://pbs.twimg.com/profile_banners/3355062569/1435845908,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,3.0,6.0,False,False,en,,,,,,,,,,,,,,,,,,,,
152,Wed Jan 22 09:41:53 +0000 2020,1219918096208728064,1219918096208728064,"Don't forget today's Variation and Change talk by Mary Robinson (@nyuniversity), entitled 'Variationist data as a window into the syntax of negative concord in English' @ 1pm in S38 (7 George Square)! #variation #linguistics #syntax #research",False,"[0, 242]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,3,6,False,False,en,"[{'text': 'variation', 'indices': [201, 211]}, {'text': 'linguistics', 'indices': [212, 224]}, {'text': 'syntax', 'indices': [225, 232]}, {'text': 'research', 'indices': [233, 242]}]",[],"[{'screen_name': 'nyuniversity', 'name': 'New York University', 'id': 28421825, 'id_str': '28421825', 'indices': [65, 78]}]",[],en,recent,3355062569,3355062569,Linguistics & English Language at Edinburgh,EdinUniLEL,Dugald Stewart Building,"Linguistics and English Language at @EdinburghUni. Part of @SchoolofPPLS, the School of Philosophy, Psychology & Language Sciences.",https://t.co/Ua62BtJhAF,[],False,1806,506,25,Thu Jul 02 13:37:21 +0000 2015,377,,,True,False,1208,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/880429931062329344/Z4pXypcR_normal.jpg,https://pbs.twimg.com/profile_images/880429931062329344/Z4pXypcR_normal.jpg,https://pbs.twimg.com/profile_banners/3355062569/1435845908,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/Ua62BtJhAF', 'expanded_url': 'http://www.ed.ac.uk/ppls/linguistics-and-english-language', 'display_url': 'ed.ac.uk/ppls/linguisti…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
