,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type
0,Fri Jan 24 09:14:59 +0000 2020,1220636103012757505,1220636103012757505,@MP_Grosz @PhDForum @AcademicChatter Thanks so much! These look great 🙂,False,"[37, 71]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1220634776471777281,1220634776471777281,863051236618235906,863051236618235906,MP_Grosz,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MP_Grosz', 'name': 'Michael P. Grosz', 'id': 863051236618235906, 'id_str': '863051236618235906', 'indices': [0, 9]}, {'screen_name': 'PhDForum', 'name': 'PhD Forum', 'id': 604416116, 'id_str': '604416116', 'indices': [10, 19]}, {'screen_name': 'AcademicChatter', 'name': 'Academic Chatter', 'id': 885953601067208705, 'id_str': '885953601067208705', 'indices': [20, 36]}]",[],en,recent,932977287963840513,932977287963840513,Jana Berkessel,JanaBerkessel,University of Mannheim,"PhD Student interested in cross-cultural social & personality psych; especially well-being, social class, person-environment-interaction, open science, and R.",https://t.co/ib30LbC9Et,"[{'url': 'https://t.co/ib30LbC9Et', 'expanded_url': 'http://psy.de/english/jana.htm', 'display_url': 'psy.de/english/jana.h…', 'indices': [0, 23]}]",[],False,245,404,1,Tue Nov 21 14:21:34 +0000 2017,510,,,False,False,72,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/932979689735512064/MGh0Jr4y_normal.jpg,https://pbs.twimg.com/profile_images/932979689735512064/MGh0Jr4y_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none
