,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.profile_banner_url,user.entities.url.urls,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
0,Sun Jan 26 07:14:58 +0000 2020,1221330672997957633,1221330672997957633,"@MumbaiMirror apologize to the students of @iitbombay 
Or just cover the negative news",False,"[0, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,990761677.0,990761677,MumbaiMirror,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MumbaiMirror', 'name': 'Mumbai Mirror', 'id': 990761677, 'id_str': '990761677', 'indices': [0, 13]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [43, 53]}]",[],en,recent,2429371112,2429371112,Mritunjay Tripathi,mritunjay118,New Delhi/ Nainital Uttrakhand,"Student Public Policy | | SEMITE, NAINITAl  | Former Analyst QCI ,Ministry of Commerce| |In charge Think India Mumbai |Former NITI AAYOG|Done being a Liberal|",,[],False,1251,180,3,Sat Apr 05 19:39:37 +0000 2014,1133,,,True,False,4626,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1214158891514126340/5ftJq6bz_normal.jpg,https://pbs.twimg.com/profile_images/1214158891514126340/5ftJq6bz_normal.jpg,https://pbs.twimg.com/profile_banners/2429371112/1577219235,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun Jan 26 06:35:54 +0000 2020,1221320843369730049,1221320843369730049,"@MumbaiMirror is just good in serving a political purpose. 
Yesterday's @iitbombay March has been negatively covered. 500 students participated it says I wish the reporter studied science. In what ways can 500 people hold a 1000 feet tiranga. Explain
Please cover Appsc not us",False,"[0, 276]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,990761677.0,990761677,MumbaiMirror,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MumbaiMirror', 'name': 'Mumbai Mirror', 'id': 990761677, 'id_str': '990761677', 'indices': [0, 13]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [72, 82]}]",[],en,recent,2429371112,2429371112,Mritunjay Tripathi,mritunjay118,New Delhi/ Nainital Uttrakhand,"Student Public Policy | | SEMITE, NAINITAl  | Former Analyst QCI ,Ministry of Commerce| |In charge Think India Mumbai |Former NITI AAYOG|Done being a Liberal|",,[],False,1251,180,3,Sat Apr 05 19:39:37 +0000 2014,1133,,,True,False,4626,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1214158891514126340/5ftJq6bz_normal.jpg,https://pbs.twimg.com/profile_images/1214158891514126340/5ftJq6bz_normal.jpg,https://pbs.twimg.com/profile_banners/2429371112/1577219235,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Fri Jan 24 16:46:50 +0000 2020,1220749811881779201,1220749811881779201,"RT @SciComm_India: Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achieveme…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'SciComm_India', 'name': 'Science Communication & Public Engagement - India', 'id': 1150270064400011265, 'id_str': '1150270064400011265', 'indices': [3, 17]}]",[],en,recent,1271350770,1271350770,Jawahar Singh,Jawahar_India,"Delhi, India","Plant Scientist by Profession, Social Worker by Passion, Marathon Runner by Hobby.",,[],False,59,344,0,Sat Mar 16 04:04:48 +0000 2013,299,,,False,False,41,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1139954196369694720/xhSiu-Hr_normal.jpg,https://pbs.twimg.com/profile_images/1139954196369694720/xhSiu-Hr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Thu Jan 23 02:00:19 +0000 2020,1.2201643240831631e+18,1220164324083163137,"Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achievements among public.

@iitmadras
@iitbombay 
@IITKanpur 
@IITGuwahati 
@IITKgp 
@iitdelhi 
@IITHyderabad 
@NCBS_Bangalore 
@CSIR_IND 
@ICMRDELHI 
@PrinSciAdvGoI",False,"[0, 277]",[],[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [139, 149]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [150, 160]}, {'screen_name': 'IITKanpur', 'name': 'IIT Kanpur', 'id': 365925205, 'id_str': '365925205', 'indices': [162, 172]}, {'screen_name': 'IITGuwahati', 'name': 'IIT Guwahati', 'id': 464883319, 'id_str': '464883319', 'indices': [174, 186]}, {'screen_name': 'IITKgp', 'name': 'IIT Kharagpur', 'id': 735527910, 'id_str': '735527910', 'indices': [188, 195]}, {'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [197, 206]}, {'screen_name': 'IITHyderabad', 'name': 'IIT Hyderabad', 'id': 2459340313, 'id_str': '2459340313', 'indices': [208, 221]}, {'screen_name': 'NCBS_Bangalore', 'name': 'National Centre for Biological Sciences', 'id': 2583287312, 'id_str': '2583287312', 'indices': [223, 238]}, {'screen_name': 'CSIR_IND', 'name': 'CSIR', 'id': 3250593031, 'id_str': '3250593031', 'indices': [240, 249]}, {'screen_name': 'ICMRDELHI', 'name': 'ICMR', 'id': 2695241174, 'id_str': '2695241174', 'indices': [251, 261]}, {'screen_name': 'PrinSciAdvGoI', 'name': 'Principal Scientific Adviser, Govt. of India', 'id': 980299472197468160, 'id_str': '980299472197468160', 'indices': [263, 277]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1502700644000113e+18,1150270064400011265,Science Communication & Public Engagement - India,SciComm_India,India,#Science #Communication (#scicomm) & #PublicEngagement/#ScienceOutreach | #SciCommIndia Curated by : @Ratnesh_thakur | Tweeting here in personal capacity,https://t.co/vFFQRsfRfG,[],False,1239.0,287.0,1.0,Sun Jul 14 05:05:29 +0000 2019,1205.0,,,False,False,1523.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,12.0,False,False,en,https://pbs.twimg.com/profile_banners/1150270064400011265/1575456523,,"[{'url': 'https://t.co/vFFQRsfRfG', 'expanded_url': 'http://www.facebook.com/SciCommIndia', 'display_url': 'facebook.com/SciCommIndia', 'indices': [0, 23]}]",,,,,,,,,,
33,Fri Jan 24 05:01:58 +0000 2020,1220572429015142402,1220572429015142402,"RT @SciComm_India: Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achieveme…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'SciComm_India', 'name': 'Science Communication & Public Engagement - India', 'id': 1150270064400011265, 'id_str': '1150270064400011265', 'indices': [3, 17]}]",[],en,recent,1150270064400011265,1150270064400011265,Science Communication & Public Engagement - India,SciComm_India,India,#Science #Communication (#scicomm) & #PublicEngagement/#ScienceOutreach | #SciCommIndia Curated by : @Ratnesh_thakur | Tweeting here in personal capacity,https://t.co/vFFQRsfRfG,[],False,1239,287,1,Sun Jul 14 05:05:29 +0000 2019,1205,,,False,False,1523,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_banners/1150270064400011265/1575456523,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Thu Jan 23 02:00:19 +0000 2020,1.2201643240831631e+18,1220164324083163137,"Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achievements among public.

@iitmadras
@iitbombay 
@IITKanpur 
@IITGuwahati 
@IITKgp 
@iitdelhi 
@IITHyderabad 
@NCBS_Bangalore 
@CSIR_IND 
@ICMRDELHI 
@PrinSciAdvGoI",False,"[0, 277]",[],[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [139, 149]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [150, 160]}, {'screen_name': 'IITKanpur', 'name': 'IIT Kanpur', 'id': 365925205, 'id_str': '365925205', 'indices': [162, 172]}, {'screen_name': 'IITGuwahati', 'name': 'IIT Guwahati', 'id': 464883319, 'id_str': '464883319', 'indices': [174, 186]}, {'screen_name': 'IITKgp', 'name': 'IIT Kharagpur', 'id': 735527910, 'id_str': '735527910', 'indices': [188, 195]}, {'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [197, 206]}, {'screen_name': 'IITHyderabad', 'name': 'IIT Hyderabad', 'id': 2459340313, 'id_str': '2459340313', 'indices': [208, 221]}, {'screen_name': 'NCBS_Bangalore', 'name': 'National Centre for Biological Sciences', 'id': 2583287312, 'id_str': '2583287312', 'indices': [223, 238]}, {'screen_name': 'CSIR_IND', 'name': 'CSIR', 'id': 3250593031, 'id_str': '3250593031', 'indices': [240, 249]}, {'screen_name': 'ICMRDELHI', 'name': 'ICMR', 'id': 2695241174, 'id_str': '2695241174', 'indices': [251, 261]}, {'screen_name': 'PrinSciAdvGoI', 'name': 'Principal Scientific Adviser, Govt. of India', 'id': 980299472197468160, 'id_str': '980299472197468160', 'indices': [263, 277]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1502700644000113e+18,1150270064400011265,Science Communication & Public Engagement - India,SciComm_India,India,#Science #Communication (#scicomm) & #PublicEngagement/#ScienceOutreach | #SciCommIndia Curated by : @Ratnesh_thakur | Tweeting here in personal capacity,https://t.co/vFFQRsfRfG,[],False,1239.0,287.0,1.0,Sun Jul 14 05:05:29 +0000 2019,1205.0,,,False,False,1523.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,12.0,False,False,en,https://pbs.twimg.com/profile_banners/1150270064400011265/1575456523,"[{'url': 'https://t.co/vFFQRsfRfG', 'expanded_url': 'http://www.facebook.com/SciCommIndia', 'display_url': 'facebook.com/SciCommIndia', 'indices': [0, 23]}]","[{'url': 'https://t.co/vFFQRsfRfG', 'expanded_url': 'http://www.facebook.com/SciCommIndia', 'display_url': 'facebook.com/SciCommIndia', 'indices': [0, 23]}]",,,,,,,,,,
35,Thu Jan 23 17:08:54 +0000 2020,1220392977496932354,1220392977496932354,"@MaryMenezes11 @unimelb @SciReports @lia_iki @UofGlasgow @wrair @mimi1inh @Columbia @TheCrick @KU_Leuven @BIUNigeria @faith_uwadiae @IMSECGhaziabad @JennerInstitute @mcgillu @ALisaValenciano @CTEGD @iitbombay @patankar_lab @JNU_IN @UmeaUniversity @LUMCPara @womeninmalaria @WiParasitology @Cambridge_Uni @CamBiochem @DeptofPhysics @nvbdcpmohfw @funmilolaAjayi1 @nimr_delhi @KEMRI_Kenya @MaureenACarey @UVA_ID @MiM_Melbourne @ShivNadarUniv @Bio21Institute @DionneArgy @MarieHermy @_SLU @ITMantwerp @SamNScience @UQ_News @Deakin @TaniadKW @Elody_scientist @WitsUniversity @MedsforMalaria @Rutgers_NJMS Our third #WomenInMalaria addition has come to #Plasmodium from the dark side (#schistosoma in this case😉) &amp; has joined the lab of Catherine Merrick at @CamPathology: welcome to #malaria research, Dr Holly Craven (@SchistoHolly)! An expert on quadruplex gDNA structure!",False,"[600, 873]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203906920249958e+18,1220390692024995841,1673685936.0,1673685936,hanniepower,,,,,False,0,3,False,False,en,"[{'text': 'WomenInMalaria', 'indices': [610, 625]}, {'text': 'Plasmodium', 'indices': [647, 658]}, {'text': 'schistosoma', 'indices': [679, 691]}, {'text': 'malaria', 'indices': [782, 790]}]",[],"[{'screen_name': 'MaryMenezes11', 'name': 'MaryMenezes', 'id': 1165600234778562561, 'id_str': '1165600234778562561', 'indices': [0, 14]}, {'screen_name': 'unimelb', 'name': 'University of Melbourne', 'id': 14862794, 'id_str': '14862794', 'indices': [15, 23]}, {'screen_name': 'SciReports', 'name': 'Scientific Reports', 'id': 260685403, 'id_str': '260685403', 'indices': [24, 35]}, {'screen_name': 'lia_iki', 'name': 'Adalia Ikiroma', 'id': 710595555739770882, 'id_str': '710595555739770882', 'indices': [36, 44]}, {'screen_name': 'UofGlasgow', 'name': 'University of Glasgow', 'id': 19760151, 'id_str': '19760151', 'indices': [45, 56]}, {'screen_name': 'wrair', 'name': 'WRAIR', 'id': 339106744, 'id_str': '339106744', 'indices': [57, 63]}, {'screen_name': 'mimi1inh', 'name': 'Chi-Min Ho', 'id': 867870262527643649, 'id_str': '867870262527643649', 'indices': [64, 73]}, {'screen_name': 'Columbia', 'name': 'Columbia University', 'id': 248795646, 'id_str': '248795646', 'indices': [74, 83]}, {'screen_name': 'TheCrick', 'name': 'The Crick', 'id': 74724779, 'id_str': '74724779', 'indices': [84, 93]}, {'screen_name': 'KU_Leuven', 'name': 'KU Leuven', 'id': 130828533, 'id_str': '130828533', 'indices': [94, 104]}, {'screen_name': 'BIUNigeria', 'name': 'Benson Idahosa University', 'id': 1449042756, 'id_str': '1449042756', 'indices': [105, 116]}, {'screen_name': 'faith_uwadiae', 'name': 'Dr Faith Uwadiae', 'id': 905390565365350404, 'id_str': '905390565365350404', 'indices': [117, 131]}, {'screen_name': 'IMSECGhaziabad', 'name': 'IMSEC', 'id': 1947117163, 'id_str': '1947117163', 'indices': [132, 147]}, {'screen_name': 'JennerInstitute', 'name': 'Jenner Institute', 'id': 3364000629, 'id_str': '3364000629', 'indices': [148, 164]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [165, 173]}, {'screen_name': 'ALisaValenciano', 'name': 'Ana Lisa Valenciano', 'id': 1290271350, 'id_str': '1290271350', 'indices': [174, 190]}, {'screen_name': 'CTEGD', 'name': 'UGA CTEGD', 'id': 1362199675, 'id_str': '1362199675', 'indices': [191, 197]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [198, 208]}, {'screen_name': 'patankar_lab', 'name': 'Plasmotox', 'id': 1128240615374802944, 'id_str': '1128240615374802944', 'indices': [209, 222]}, {'screen_name': 'JNU_IN', 'name': 'JNU India', 'id': 3937932193, 'id_str': '3937932193', 'indices': [223, 230]}, {'screen_name': 'UmeaUniversity', 'name': 'Umeå University', 'id': 20660144, 'id_str': '20660144', 'indices': [231, 246]}, {'screen_name': 'LUMCPara', 'name': 'LUMC Parasitology', 'id': 1098943185257152512, 'id_str': '1098943185257152512', 'indices': [247, 256]}, {'screen_name': 'womeninmalaria', 'name': 'Women In Malaria', 'id': 1172048232719028224, 'id_str': '1172048232719028224', 'indices': [257, 272]}, {'screen_name': 'WiParasitology', 'name': 'Women In Parasitology', 'id': 1032602137107345408, 'id_str': '1032602137107345408', 'indices': [273, 288]}, {'screen_name': 'Cambridge_Uni', 'name': 'Cambridge University', 'id': 33474655, 'id_str': '33474655', 'indices': [289, 303]}, {'screen_name': 'CamBiochem', 'name': 'Cambridge Biochemistry', 'id': 808722647509037056, 'id_str': '808722647509037056', 'indices': [304, 315]}, {'screen_name': 'DeptofPhysics', 'name': 'Cavendish Laboratory', 'id': 2885042988, 'id_str': '2885042988', 'indices': [316, 330]}, {'screen_name': 'nvbdcpmohfw', 'name': 'nvbdcp-mohfw', 'id': 832580039514271745, 'id_str': '832580039514271745', 'indices': [331, 343]}, {'screen_name': 'funmilolaAjayi1', 'name': 'funmilola Ajayi', 'id': 818921095, 'id_str': '818921095', 'indices': [344, 360]}, {'screen_name': 'nimr_delhi', 'name': 'ICMR - NIMR', 'id': 983216648613126149, 'id_str': '983216648613126149', 'indices': [361, 372]}, {'screen_name': 'KEMRI_Kenya', 'name': 'Kenya Medical Research Institute', 'id': 738710583416131584, 'id_str': '738710583416131584', 'indices': [373, 385]}, {'screen_name': 'MaureenACarey', 'name': 'Maureen Carey', 'id': 478132968, 'id_str': '478132968', 'indices': [386, 400]}, {'screen_name': 'UVA_ID', 'name': 'UVA ID', 'id': 748989119213240320, 'id_str': '748989119213240320', 'indices': [401, 408]}, {'screen_name': 'MiM_Melbourne', 'name': 'Malaria in Melbourne conference', 'id': 1062152843748995072, 'id_str': '1062152843748995072', 'indices': [409, 423]}, {'screen_name': 'ShivNadarUniv', 'name': 'Shiv Nadar University', 'id': 288195815, 'id_str': '288195815', 'indices': [424, 438]}, {'screen_name': 'Bio21Institute', 'name': 'Bio21 Institute', 'id': 278759186, 'id_str': '278759186', 'indices': [439, 454]}, {'screen_name': 'DionneArgy', 'name': 'Dionne Argyropoulos', 'id': 1070461904189980672, 'id_str': '1070461904189980672', 'indices': [455, 466]}, {'screen_name': 'MarieHermy', 'name': 'Marie Hermy', 'id': 2841160714, 'id_str': '2841160714', 'indices': [467, 478]}, {'screen_name': '_SLU', 'name': 'SLU', 'id': 128211584, 'id_str': '128211584', 'indices': [479, 484]}, {'screen_name': 'ITMantwerp', 'name': 'ITM Antwerp', 'id': 397151941, 'id_str': '397151941', 'indices': [485, 496]}, {'screen_name': 'SamNScience', 'name': 'Samantha Nixon', 'id': 768341718026457088, 'id_str': '768341718026457088', 'indices': [497, 509]}, {'screen_name': 'UQ_News', 'name': 'UQ News', 'id': 17383073, 'id_str': '17383073', 'indices': [510, 518]}, {'screen_name': 'Deakin', 'name': 'Deakin University', 'id': 191723833, 'id_str': '191723833', 'indices': [519, 526]}, {'screen_name': 'TaniadKW', 'name': 'Tania de Koning-Ward', 'id': 776737095398207488, 'id_str': '776737095398207488', 'indices': [527, 536]}, {'screen_name': 'Elody_scientist', 'name': 'Elodie Ekoka', 'id': 1026054583393636352, 'id_str': '1026054583393636352', 'indices': [537, 553]}, {'screen_name': 'WitsUniversity', 'name': 'Wits University', 'id': 58521645, 'id_str': '58521645', 'indices': [554, 569]}, {'screen_name': 'MedsforMalaria', 'name': 'MedicinesforMalaria', 'id': 55198079, 'id_str': '55198079', 'indices': [570, 585]}, {'screen_name': 'Rutgers_NJMS', 'name': 'Rutgers New Jersey Medical School', 'id': 1563385638, 'id_str': '1563385638', 'indices': [586, 599]}, {'screen_name': 'CamPathology', 'name': 'Dept of Pathology', 'id': 845526480125857792, 'id_str': '845526480125857792', 'indices': [756, 769]}, {'screen_name': 'SchistoHolly', 'name': 'Holly Craven', 'id': 931803980, 'id_str': '931803980', 'indices': [818, 831]}]",[],en,recent,1673685936,1673685936,Joanne Power,hanniepower,"Pennsylvania, USA","Dr Power, PhD. Scientist in parasitology (#Plasmodium/#malaria) @LindnerLab postdoc. @ucddublin & @UofGlasgow alumna. Ireland - Scotland - USA",https://t.co/ICIN02V4QT,[],False,3431,4221,48,Thu Aug 15 17:48:32 +0000 2013,72633,,,True,False,14089,,False,False,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1004319350537453568/6PAq4rjE_normal.jpg,https://pbs.twimg.com/profile_images/1004319350537453568/6PAq4rjE_normal.jpg,https://pbs.twimg.com/profile_banners/1673685936/1558459993,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ICIN02V4QT', 'expanded_url': 'https://www.researchgate.net/profile/Bridget_Power', 'display_url': 'researchgate.net/profile/Bridge…', 'indices': [0, 23]}]",,,,,,,,,,,
36,Thu Jan 23 16:06:26 +0000 2020,1220377259036430338,1220377259036430338,@mrslab_iitb @vineetk008 @JECAM_GEOGLAM @GEOSEC2025 @MDA_maxar @iitbombay Thanks to @JECAM_GEOGLAM  and @MDA_maxar for sharing the data through network. #RCM,False,"[74, 157]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2198350682034545e+18,1219835068203454466,1.0475318200599511e+18,1047531820059951104,mrslab_iitb,,,,,False,0,2,False,False,en,"[{'text': 'RCM', 'indices': [153, 157]}]",[],"[{'screen_name': 'mrslab_iitb', 'name': 'Microwave Remote Sensing Lab (MRSLab)', 'id': 1047531820059951104, 'id_str': '1047531820059951104', 'indices': [0, 12]}, {'screen_name': 'vineetk008', 'name': 'vineet kumar', 'id': 66680924, 'id_str': '66680924', 'indices': [13, 24]}, {'screen_name': 'JECAM_GEOGLAM', 'name': 'JECAM', 'id': 986584817650360321, 'id_str': '986584817650360321', 'indices': [25, 39]}, {'screen_name': 'GEOSEC2025', 'name': 'Group on Earth Observations', 'id': 2253206665, 'id_str': '2253206665', 'indices': [40, 51]}, {'screen_name': 'MDA_maxar', 'name': 'MDA', 'id': 2193267995, 'id_str': '2193267995', 'indices': [52, 62]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [63, 73]}, {'screen_name': 'JECAM_GEOGLAM', 'name': 'JECAM', 'id': 986584817650360321, 'id_str': '986584817650360321', 'indices': [84, 98]}, {'screen_name': 'MDA_maxar', 'name': 'MDA', 'id': 2193267995, 'id_str': '2193267995', 'indices': [104, 114]}]",[],en,recent,1389022532,1389022532,Dipankar Mandal,dipankar_iitb,"Mumbai, India","PhD Research Scholar, IIT Bombay",https://t.co/ahYZP2730R,[],False,42,78,0,Mon Apr 29 08:41:17 +0000 2013,79,,,True,False,57,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/905090298455437312/Mhk-bCPI_normal.jpg,https://pbs.twimg.com/profile_images/905090298455437312/Mhk-bCPI_normal.jpg,https://pbs.twimg.com/profile_banners/1389022532/1510116826,19CF86,FFFFFF,95E8EC,3C3940,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ahYZP2730R', 'expanded_url': 'http://dipankaragrotech.in', 'display_url': 'dipankaragrotech.in', 'indices': [0, 23]}]",,,,,,,,,,,
