,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
2,Fri Jan 24 21:29:04 +0000 2020,1220820840092262403,1220820840092262403,@Cate_cholamine @PNASNews @KatarzynaAnnaD1 @oculaumotor @ellenrosetuck @manonlebel5 @CERVO_ULaval @facmedUL @universitelaval Thanks Cate ! 😃,False,"[125, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22078644502519e+18,1220786445025189893,355523806.0,355523806,Cate_cholamine,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Cate_cholamine', 'name': 'Dr. Cate', 'id': 355523806, 'id_str': '355523806', 'indices': [0, 15]}, {'screen_name': 'PNASNews', 'name': 'PNAS', 'id': 258847118, 'id_str': '258847118', 'indices': [16, 25]}, {'screen_name': 'KatarzynaAnnaD1', 'name': 'Katarzyna Anna Dudek', 'id': 1219329027162492934, 'id_str': '1219329027162492934', 'indices': [26, 42]}, {'screen_name': 'oculaumotor', 'name': 'Laurence', 'id': 727293276, 'id_str': '727293276', 'indices': [43, 55]}, {'screen_name': 'ellenrosetuck', 'name': 'Ellen Tuck', 'id': 1009155419443466240, 'id_str': '1009155419443466240', 'indices': [56, 70]}, {'screen_name': 'manonlebel5', 'name': 'manonlebel', 'id': 1004409954885947392, 'id_str': '1004409954885947392', 'indices': [71, 83]}, {'screen_name': 'CERVO_ULaval', 'name': 'CERVO', 'id': 878302784789118976, 'id_str': '878302784789118976', 'indices': [84, 97]}, {'screen_name': 'facmedUL', 'name': 'Fac de médecine UL', 'id': 288389370, 'id_str': '288389370', 'indices': [98, 107]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [108, 124]}]",[],en,recent,793604624779444224,793604624779444224,Caroline Menard,caromenard666,"Québec, Canada","🇨🇦 Assistant Professor, Research Chair on Neurobiology of Stress & Resilience, foodie, gamer & metalhead. Menard Lab is @CERVO_ULaval @universitelaval 🎉🐭🔬",https://t.co/zqO2rq8sEp,[],False,2144,616,8,Wed Nov 02 00:04:21 +0000 2016,15786,,,True,False,5310,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_banners/793604624779444224/1562942289,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/zqO2rq8sEp', 'expanded_url': 'http://menardneurolab.com', 'display_url': 'menardneurolab.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Fri Jan 24 19:12:24 +0000 2020,1220786445025189893,1220786445025189893,"@caromenard666 @PNASNews @KatarzynaAnnaD1 @oculaumotor @ellenrosetuck @manonlebel5 @CERVO_ULaval @facmedUL @universitelaval Crushing it, Caro! 🥳",False,"[124, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2204604005102305e+18,1220460400510230559,7.936046247794442e+17,793604624779444224,caromenard666,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'caromenard666', 'name': 'Caroline Menard', 'id': 793604624779444224, 'id_str': '793604624779444224', 'indices': [0, 14]}, {'screen_name': 'PNASNews', 'name': 'PNAS', 'id': 258847118, 'id_str': '258847118', 'indices': [15, 24]}, {'screen_name': 'KatarzynaAnnaD1', 'name': 'Katarzyna Anna Dudek', 'id': 1219329027162492934, 'id_str': '1219329027162492934', 'indices': [25, 41]}, {'screen_name': 'oculaumotor', 'name': 'Laurence', 'id': 727293276, 'id_str': '727293276', 'indices': [42, 54]}, {'screen_name': 'ellenrosetuck', 'name': 'Ellen Tuck', 'id': 1009155419443466240, 'id_str': '1009155419443466240', 'indices': [55, 69]}, {'screen_name': 'manonlebel5', 'name': 'manonlebel', 'id': 1004409954885947392, 'id_str': '1004409954885947392', 'indices': [70, 82]}, {'screen_name': 'CERVO_ULaval', 'name': 'CERVO', 'id': 878302784789118976, 'id_str': '878302784789118976', 'indices': [83, 96]}, {'screen_name': 'facmedUL', 'name': 'Fac de médecine UL', 'id': 288389370, 'id_str': '288389370', 'indices': [97, 106]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [107, 123]}]",[],en,recent,355523806,355523806,Dr. Cate,Cate_cholamine,NYC / Princeton,"Neuroscientist. Interested in brain development & mental health, epigenetics, cats, donuts, and lots of coffee. she/her",https://t.co/J8axOOaFBJ,[],False,3049,961,43,Mon Aug 15 13:59:54 +0000 2011,15826,,,True,False,2581,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1080996608161054720/dU71dgeM_normal.jpg,https://pbs.twimg.com/profile_images/1080996608161054720/dU71dgeM_normal.jpg,https://pbs.twimg.com/profile_banners/355523806/1546448475,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/J8axOOaFBJ', 'expanded_url': 'http://PenaLab.org', 'display_url': 'PenaLab.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Fri Jan 24 17:50:08 +0000 2020,1220765742200737792,1220765742200737792,@ampolter @PNASNews @KatarzynaAnnaD1 @oculaumotor @ellenrosetuck @manonlebel5 @CERVO_ULaval @facmedUL @universitelaval Thank you Abby ! 😄,False,"[119, 137]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220762027582464e+18,1220762027582464000,1232258426.0,1232258426,ampolter,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ampolter', 'name': 'Abby Polter', 'id': 1232258426, 'id_str': '1232258426', 'indices': [0, 9]}, {'screen_name': 'PNASNews', 'name': 'PNAS', 'id': 258847118, 'id_str': '258847118', 'indices': [10, 19]}, {'screen_name': 'KatarzynaAnnaD1', 'name': 'Katarzyna Anna Dudek', 'id': 1219329027162492934, 'id_str': '1219329027162492934', 'indices': [20, 36]}, {'screen_name': 'oculaumotor', 'name': 'Laurence', 'id': 727293276, 'id_str': '727293276', 'indices': [37, 49]}, {'screen_name': 'ellenrosetuck', 'name': 'Ellen Tuck', 'id': 1009155419443466240, 'id_str': '1009155419443466240', 'indices': [50, 64]}, {'screen_name': 'manonlebel5', 'name': 'manonlebel', 'id': 1004409954885947392, 'id_str': '1004409954885947392', 'indices': [65, 77]}, {'screen_name': 'CERVO_ULaval', 'name': 'CERVO', 'id': 878302784789118976, 'id_str': '878302784789118976', 'indices': [78, 91]}, {'screen_name': 'facmedUL', 'name': 'Fac de médecine UL', 'id': 288389370, 'id_str': '288389370', 'indices': [92, 101]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [102, 118]}]",[],en,recent,793604624779444224,793604624779444224,Caroline Menard,caromenard666,"Québec, Canada","🇨🇦 Assistant Professor, Research Chair on Neurobiology of Stress & Resilience, foodie, gamer & metalhead. Menard Lab is @CERVO_ULaval @universitelaval 🎉🐭🔬",https://t.co/zqO2rq8sEp,[],False,2144,616,8,Wed Nov 02 00:04:21 +0000 2016,15786,,,True,False,5310,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_banners/793604624779444224/1562942289,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/zqO2rq8sEp', 'expanded_url': 'http://menardneurolab.com', 'display_url': 'menardneurolab.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Fri Jan 24 17:35:22 +0000 2020,1220762027582464000,1220762027582464000,"@caromenard666 @PNASNews @KatarzynaAnnaD1 @oculaumotor @ellenrosetuck @manonlebel5 @CERVO_ULaval @facmedUL @universitelaval congrats, Caroline and team!",False,"[124, 152]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2204604005102305e+18,1220460400510230559,7.936046247794442e+17,793604624779444224,caromenard666,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'caromenard666', 'name': 'Caroline Menard', 'id': 793604624779444224, 'id_str': '793604624779444224', 'indices': [0, 14]}, {'screen_name': 'PNASNews', 'name': 'PNAS', 'id': 258847118, 'id_str': '258847118', 'indices': [15, 24]}, {'screen_name': 'KatarzynaAnnaD1', 'name': 'Katarzyna Anna Dudek', 'id': 1219329027162492934, 'id_str': '1219329027162492934', 'indices': [25, 41]}, {'screen_name': 'oculaumotor', 'name': 'Laurence', 'id': 727293276, 'id_str': '727293276', 'indices': [42, 54]}, {'screen_name': 'ellenrosetuck', 'name': 'Ellen Tuck', 'id': 1009155419443466240, 'id_str': '1009155419443466240', 'indices': [55, 69]}, {'screen_name': 'manonlebel5', 'name': 'manonlebel', 'id': 1004409954885947392, 'id_str': '1004409954885947392', 'indices': [70, 82]}, {'screen_name': 'CERVO_ULaval', 'name': 'CERVO', 'id': 878302784789118976, 'id_str': '878302784789118976', 'indices': [83, 96]}, {'screen_name': 'facmedUL', 'name': 'Fac de médecine UL', 'id': 288389370, 'id_str': '288389370', 'indices': [97, 106]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [107, 123]}]",[],en,recent,1232258426,1232258426,Abby Polter,ampolter,"Washington, DC",Neuroscientist  studying stressed-out synapses.,https://t.co/ku4dUdCpIk,[],False,1015,330,8,Sat Mar 02 00:48:54 +0000 2013,5059,,,False,False,3600,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/989686337996574720/O8u5fZGF_normal.jpg,https://pbs.twimg.com/profile_images/989686337996574720/O8u5fZGF_normal.jpg,https://pbs.twimg.com/profile_banners/1232258426/1401576012,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/ku4dUdCpIk', 'expanded_url': 'http://www.polterlab.org', 'display_url': 'polterlab.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Fri Jan 24 17:23:35 +0000 2020,1220759062071119872,1220759062071119872,@Bangasser_Lab @PNASNews @KatarzynaAnnaD1 @oculaumotor @ellenrosetuck @manonlebel5 @CERVO_ULaval @facmedUL @universitelaval Thank you Debra ! 😄,False,"[124, 143]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207569553685258e+18,1220756955368525824,3398624303.0,3398624303,Bangasser_Lab,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Bangasser_Lab', 'name': 'Debra Bangasser', 'id': 3398624303, 'id_str': '3398624303', 'indices': [0, 14]}, {'screen_name': 'PNASNews', 'name': 'PNAS', 'id': 258847118, 'id_str': '258847118', 'indices': [15, 24]}, {'screen_name': 'KatarzynaAnnaD1', 'name': 'Katarzyna Anna Dudek', 'id': 1219329027162492934, 'id_str': '1219329027162492934', 'indices': [25, 41]}, {'screen_name': 'oculaumotor', 'name': 'Laurence', 'id': 727293276, 'id_str': '727293276', 'indices': [42, 54]}, {'screen_name': 'ellenrosetuck', 'name': 'Ellen Tuck', 'id': 1009155419443466240, 'id_str': '1009155419443466240', 'indices': [55, 69]}, {'screen_name': 'manonlebel5', 'name': 'manonlebel', 'id': 1004409954885947392, 'id_str': '1004409954885947392', 'indices': [70, 82]}, {'screen_name': 'CERVO_ULaval', 'name': 'CERVO', 'id': 878302784789118976, 'id_str': '878302784789118976', 'indices': [83, 96]}, {'screen_name': 'facmedUL', 'name': 'Fac de médecine UL', 'id': 288389370, 'id_str': '288389370', 'indices': [97, 106]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [107, 123]}]",[],en,recent,793604624779444224,793604624779444224,Caroline Menard,caromenard666,"Québec, Canada","🇨🇦 Assistant Professor, Research Chair on Neurobiology of Stress & Resilience, foodie, gamer & metalhead. Menard Lab is @CERVO_ULaval @universitelaval 🎉🐭🔬",https://t.co/zqO2rq8sEp,[],False,2144,616,8,Wed Nov 02 00:04:21 +0000 2016,15786,,,True,False,5310,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_banners/793604624779444224/1562942289,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/zqO2rq8sEp', 'expanded_url': 'http://menardneurolab.com', 'display_url': 'menardneurolab.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Fri Jan 24 15:09:01 +0000 2020,1220725197055102977,1220725197055102977,@SavageBean @PNASNews @KatarzynaAnnaD1 @oculaumotor @ellenrosetuck @manonlebel5 @CERVO_ULaval @facmedUL @universitelaval @ScottRusso_CAN @NMechawar @GoldenNeuron @BBRFoundation @sentinelle_nord @FRQS1 @DouglasResearch @bbbpapers @douglas_bank Thank you Julie !,False,"[243, 260]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207182070335775e+18,1220718207033577472,14186787.0,14186787,SavageBean,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'SavageBean', 'name': 'Julie 🎄', 'id': 14186787, 'id_str': '14186787', 'indices': [0, 11]}, {'screen_name': 'PNASNews', 'name': 'PNAS', 'id': 258847118, 'id_str': '258847118', 'indices': [12, 21]}, {'screen_name': 'KatarzynaAnnaD1', 'name': 'Katarzyna Anna Dudek', 'id': 1219329027162492934, 'id_str': '1219329027162492934', 'indices': [22, 38]}, {'screen_name': 'oculaumotor', 'name': 'Laurence', 'id': 727293276, 'id_str': '727293276', 'indices': [39, 51]}, {'screen_name': 'ellenrosetuck', 'name': 'Ellen Tuck', 'id': 1009155419443466240, 'id_str': '1009155419443466240', 'indices': [52, 66]}, {'screen_name': 'manonlebel5', 'name': 'manonlebel', 'id': 1004409954885947392, 'id_str': '1004409954885947392', 'indices': [67, 79]}, {'screen_name': 'CERVO_ULaval', 'name': 'CERVO', 'id': 878302784789118976, 'id_str': '878302784789118976', 'indices': [80, 93]}, {'screen_name': 'facmedUL', 'name': 'Fac de médecine UL', 'id': 288389370, 'id_str': '288389370', 'indices': [94, 103]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [104, 120]}, {'screen_name': 'ScottRusso_CAN', 'name': 'Center for Affective Neuroscience', 'id': 938827211557294081, 'id_str': '938827211557294081', 'indices': [121, 136]}, {'screen_name': 'NMechawar', 'name': 'Naguib Mechawar', 'id': 1115344443903762432, 'id_str': '1115344443903762432', 'indices': [137, 147]}, {'screen_name': 'GoldenNeuron', 'name': 'Sam A. Golden', 'id': 30684018, 'id_str': '30684018', 'indices': [148, 161]}, {'screen_name': 'BBRFoundation', 'name': 'BBRFoundation', 'id': 17133444, 'id_str': '17133444', 'indices': [162, 176]}, {'screen_name': 'sentinelle_nord', 'name': 'Sentinelle Nord | Sentinel North', 'id': 860561435117719553, 'id_str': '860561435117719553', 'indices': [177, 193]}, {'screen_name': 'FRQS1', 'name': 'FRQS', 'id': 932760326, 'id_str': '932760326', 'indices': [194, 200]}, {'screen_name': 'DouglasResearch', 'name': 'Douglas Research Centre', 'id': 1171852631238688768, 'id_str': '1171852631238688768', 'indices': [201, 217]}, {'screen_name': 'bbbpapers', 'name': 'Blood brain barrier', 'id': 2359468056, 'id_str': '2359468056', 'indices': [218, 228]}, {'screen_name': 'douglas_bank', 'name': 'Douglas Bell Canada Brain Bank', 'id': 1085284070341443585, 'id_str': '1085284070341443585', 'indices': [229, 242]}]",[],en,recent,793604624779444224,793604624779444224,Caroline Menard,caromenard666,"Québec, Canada","🇨🇦 Assistant Professor, Research Chair on Neurobiology of Stress & Resilience, foodie, gamer & metalhead. Menard Lab is @CERVO_ULaval @universitelaval 🎉🐭🔬",https://t.co/zqO2rq8sEp,[],False,2144,616,8,Wed Nov 02 00:04:21 +0000 2016,15786,,,True,False,5310,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_images/1149687260511711232/YMW8g5Td_normal.png,https://pbs.twimg.com/profile_banners/793604624779444224/1562942289,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/zqO2rq8sEp', 'expanded_url': 'http://menardneurolab.com', 'display_url': 'menardneurolab.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Fri Jan 24 14:53:06 +0000 2020,1220721189280272384,1220721189280272384,@Cano_Lab @edellab @universitelaval Thank you!,False,"[36, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220720619224019e+18,1220720619224018945,235600263.0,235600263,Cano_Lab,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Cano_Lab', 'name': 'Liliana Cano', 'id': 235600263, 'id_str': '235600263', 'indices': [0, 9]}, {'screen_name': 'edellab', 'name': 'EdeLab', 'id': 1155580048365281286, 'id_str': '1155580048365281286', 'indices': [10, 18]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [19, 35]}]",[],en,recent,1573189160,1573189160,Edel,Edel_PLopez,"Saskatoon, Saskatchewan",In love with Plant Pathology! Third year Postdoc intrigued by Phytoplasmas and Clubroot. Future Assistant Professor of Phytopathology at @universitelaval 🔬🧬🌱,https://t.co/nGmge1rpo7,[],False,876,567,11,Sat Jul 06 16:43:45 +0000 2013,13441,,,True,False,13570,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1210736908734590977/orKUmRdF_normal.jpg,https://pbs.twimg.com/profile_images/1210736908734590977/orKUmRdF_normal.jpg,https://pbs.twimg.com/profile_banners/1573189160/1576819715,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/nGmge1rpo7', 'expanded_url': 'https://www.researchgate.net/profile/Edel_Perez-Lopez2', 'display_url': 'researchgate.net/profile/Edel_P…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bb41f9d86e16416,https://api.twitter.com/1.1/geo/id/4bb41f9d86e16416.json,city,Saskatoon,"Saskatoon, Saskatchewan",CA,Canada,[],Polygon,"[[[-106.8249536, 52.069634], [-106.5036955, 52.069634], [-106.5036955, 52.2305208], [-106.8249536, 52.2305208]]]"
11,Fri Jan 24 14:50:50 +0000 2020,1220720619224018945,1220720619224018945,@Edel_PLopez @edellab @universitelaval Congrats! well deserved,False,"[39, 62]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2205213489355162e+18,1220521348935516165,1573189160.0,1573189160,Edel_PLopez,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Edel_PLopez', 'name': 'Edel', 'id': 1573189160, 'id_str': '1573189160', 'indices': [0, 12]}, {'screen_name': 'edellab', 'name': 'EdeLab', 'id': 1155580048365281286, 'id_str': '1155580048365281286', 'indices': [13, 21]}, {'screen_name': 'universitelaval', 'name': 'Université Laval', 'id': 60184668, 'id_str': '60184668', 'indices': [22, 38]}]",[],en,recent,235600263,235600263,Liliana Cano,Cano_Lab,"Fort Pierce, FL","Mother and Scientist. Enjoy to study pathogen effectors & disease resistance in crops. https://t.co/Ekg2DEHRnF 
@UFPlantPath @UFIFAS_IRREC",https://t.co/TdMrhl9u0u,"[{'url': 'https://t.co/Ekg2DEHRnF', 'expanded_url': 'https://canolabuf.weebly.com/', 'display_url': 'canolabuf.weebly.com', 'indices': [87, 110]}]",False,1672,2823,49,Sat Jan 08 16:26:23 +0000 2011,575,,,True,False,2564,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154939670821818368/tyHIT8oe_normal.jpg,https://pbs.twimg.com/profile_images/1154939670821818368/tyHIT8oe_normal.jpg,https://pbs.twimg.com/profile_banners/235600263/1481299793,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/TdMrhl9u0u', 'expanded_url': 'http://www.irrec.ifas.ufl.edu/cano-research-/', 'display_url': 'irrec.ifas.ufl.edu/cano-research-/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
