,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type
1,Sun Jan 19 10:51:49 +0000 2020,1218848531726905350,1218848531726905350,@UniversidadMH @IB_UMH Congrats Deputy Director @IB_UMH Well explained.,False,"[15, 71]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1218503301433626624,1218503301433626624,292265422,292265422,UniversidadMH,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'UniversidadMH', 'name': 'UMH', 'id': 292265422, 'id_str': '292265422', 'indices': [0, 14]}, {'screen_name': 'IB_UMH', 'name': 'Instituto de Bioingeniería', 'id': 1052628793850880006, 'id_str': '1052628793850880006', 'indices': [15, 22]}, {'screen_name': 'IB_UMH', 'name': 'Instituto de Bioingeniería', 'id': 1052628793850880006, 'id_str': '1052628793850880006', 'indices': [48, 55]}]",[],en,recent,1463141065,1463141065,Angela Sastre Santos,A_Sastre_Santos,Elche (Spain),"Born in Mudrián (Segovia, Spain), Organic Chemistry Professor @UniversidadMH. Director @IB_UMH, President @Nanomatmol @RSEQUIMICA and @RSEF_ESP",https://t.co/aZHdzif98D,"[{'url': 'https://t.co/aZHdzif98D', 'expanded_url': 'http://quimicaorganica.umh.es', 'display_url': 'quimicaorganica.umh.es', 'indices': [0, 23]}]",[],False,486,334,10,Mon May 27 20:54:57 +0000 2013,903,,,False,False,694,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/788327485188501504/qK60EP6F_normal.jpg,https://pbs.twimg.com/profile_images/788327485188501504/qK60EP6F_normal.jpg,https://pbs.twimg.com/profile_banners/1463141065/1573653883,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
2,Sat Jan 18 12:15:48 +0000 2020,1218507279890354182,1218507279890354182,@bmarfer2 @UniversidadMH @unizar @pablodeolavide @UV_EG @IJERPH_MDPI Thanks!,False,"[69, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1218503288972247040,1218503288972247040,1092323148706521088,1092323148706521088,bmarfer2,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'bmarfer2', 'name': 'Belén M-F', 'id': 1092323148706521088, 'id_str': '1092323148706521088', 'indices': [0, 9]}, {'screen_name': 'UniversidadMH', 'name': 'UMH', 'id': 292265422, 'id_str': '292265422', 'indices': [10, 24]}, {'screen_name': 'unizar', 'name': 'Universidad Zaragoza', 'id': 134037648, 'id_str': '134037648', 'indices': [25, 32]}, {'screen_name': 'pablodeolavide', 'name': 'Pablo de Olavide', 'id': 103939677, 'id_str': '103939677', 'indices': [33, 48]}, {'screen_name': 'UV_EG', 'name': 'Universitat València', 'id': 108440425, 'id_str': '108440425', 'indices': [49, 55]}, {'screen_name': 'IJERPH_MDPI', 'name': 'IJERPH', 'id': 3588239910, 'id_str': '3588239910', 'indices': [56, 68]}]",[],en,recent,224256173,224256173,Simon Hunter,SimonCHunter,"Glasgow, Scotland",#bullying #aggression #MentalHealthStigma #loneliness #mentalhealth #OpenScience #C8203. https://t.co/fhpr5B4Kei He/him,https://t.co/cbaDa4QjUr,"[{'url': 'https://t.co/cbaDa4QjUr', 'expanded_url': 'http://www.strath.ac.uk/staff/huntersimoncdr/', 'display_url': 'strath.ac.uk/staff/huntersi…', 'indices': [0, 23]}]","[{'url': 'https://t.co/fhpr5B4Kei', 'expanded_url': 'http://tinyurl.com/SCHunter', 'display_url': 'tinyurl.com/SCHunter', 'indices': [89, 112]}]",False,1041,338,44,Wed Dec 08 15:05:17 +0000 2010,5853,,,True,False,11732,,False,False,False,59472F,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/846447848010977283/dOe8tTCI_normal.jpg,https://pbs.twimg.com/profile_images/846447848010977283/dOe8tTCI_normal.jpg,https://pbs.twimg.com/profile_banners/224256173/1348570861,ABB8C2,000515,061127,827972,True,False,False,False,False,False,False,none
