,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
0,Sat Jan 25 20:57:15 +0000 2020,1221175219659988998,1221175219659988998,RT @iain_gray: @BoeingAirplanes @Boeing Congratulations from @cranfieldaero at @CranfieldUni on successful take-off of #777X - looking forw…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,"[{'text': '777X', 'indices': [119, 124]}]",[],"[{'screen_name': 'iain_gray', 'name': 'Iain Gray', 'id': 17309853, 'id_str': '17309853', 'indices': [3, 13]}, {'screen_name': 'BoeingAirplanes', 'name': 'Boeing Airplanes', 'id': 22090282, 'id_str': '22090282', 'indices': [15, 31]}, {'screen_name': 'Boeing', 'name': 'The Boeing Company', 'id': 25103967, 'id_str': '25103967', 'indices': [32, 39]}, {'screen_name': 'cranfieldaero', 'name': 'Cranfield Aerospace', 'id': 242698472, 'id_str': '242698472', 'indices': [61, 75]}, {'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [79, 92]}]",[],en,recent,242698472,242698472,Cranfield Aerospace,cranfieldaero,"England, United Kingdom",Internationally recognised aerospace research and teaching from @CranfieldUni,https://t.co/AydZT34FBi,"[{'url': 'https://t.co/AydZT34FBi', 'expanded_url': 'http://www.cranfield.ac.uk/aerospace', 'display_url': 'cranfield.ac.uk/aerospace', 'indices': [0, 23]}]",[],False,244,169,5,Tue Jan 25 11:33:40 +0000 2011,99,,,True,False,370,,False,False,False,EEF0F2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1192034100535812096/iqGK5B3F_normal.jpg,https://pbs.twimg.com/profile_images/1192034100535812096/iqGK5B3F_normal.jpg,https://pbs.twimg.com/profile_banners/242698472/1573038738,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,Sat Jan 25 18:27:05 +0000 2020,1.221137429882712e+18,1221137429882712064,@BoeingAirplanes @Boeing Congratulations from @cranfieldaero at @CranfieldUni on successful take-off of #777X - looking forward to seeing all the pictures and the reports ... well done to all involved and have a succesful #777XFirstFlight,False,"[25, 238]","[{'text': '777X', 'indices': [104, 109]}, {'text': '777XFirstFlight', 'indices': [222, 238]}]",[],"[{'screen_name': 'BoeingAirplanes', 'name': 'Boeing Airplanes', 'id': 22090282, 'id_str': '22090282', 'indices': [0, 16]}, {'screen_name': 'Boeing', 'name': 'The Boeing Company', 'id': 25103967, 'id_str': '25103967', 'indices': [17, 24]}, {'screen_name': 'cranfieldaero', 'name': 'Cranfield Aerospace', 'id': 242698472, 'id_str': '242698472', 'indices': [46, 60]}, {'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [64, 77]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211346895971082e+18,1221134689597108224,22090282.0,22090282,BoeingAirplanes,17309853.0,17309853,Iain Gray,iain_gray,Bristol,"Traveller and fan of Innovation, views and tweets are personal .. Director Aerospace, Cranfield University from March 2015",http://t.co/OrShMaMUem,"[{'url': 'http://t.co/OrShMaMUem', 'expanded_url': 'http://www.cranfield.ac.uk/about/cranfield/themes/aerospace/', 'display_url': 'cranfield.ac.uk/about/cranfiel…', 'indices': [0, 22]}]",[],False,11768.0,3192.0,622.0,Tue Nov 11 13:50:31 +0000 2008,12106.0,,,True,False,38264.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1144128882/igg_compressed_normal.jpg,https://pbs.twimg.com/profile_images/1144128882/igg_compressed_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,6.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
2,Sat Jan 25 18:27:05 +0000 2020,1221137429882712064,1221137429882712064,@BoeingAirplanes @Boeing Congratulations from @cranfieldaero at @CranfieldUni on successful take-off of #777X - looking forward to seeing all the pictures and the reports ... well done to all involved and have a succesful #777XFirstFlight,False,"[25, 238]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2211346895971082e+18,1221134689597108224,22090282.0,22090282,BoeingAirplanes,,,,,False,1,6,False,False,en,"[{'text': '777X', 'indices': [104, 109]}, {'text': '777XFirstFlight', 'indices': [222, 238]}]",[],"[{'screen_name': 'BoeingAirplanes', 'name': 'Boeing Airplanes', 'id': 22090282, 'id_str': '22090282', 'indices': [0, 16]}, {'screen_name': 'Boeing', 'name': 'The Boeing Company', 'id': 25103967, 'id_str': '25103967', 'indices': [17, 24]}, {'screen_name': 'cranfieldaero', 'name': 'Cranfield Aerospace', 'id': 242698472, 'id_str': '242698472', 'indices': [46, 60]}, {'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [64, 77]}]",[],en,recent,17309853,17309853,Iain Gray,iain_gray,Bristol,"Traveller and fan of Innovation, views and tweets are personal .. Director Aerospace, Cranfield University from March 2015",http://t.co/OrShMaMUem,"[{'url': 'http://t.co/OrShMaMUem', 'expanded_url': 'http://www.cranfield.ac.uk/about/cranfield/themes/aerospace/', 'display_url': 'cranfield.ac.uk/about/cranfiel…', 'indices': [0, 22]}]",[],False,11768,3192,622,Tue Nov 11 13:50:31 +0000 2008,12106,,,True,False,38264,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1144128882/igg_compressed_normal.jpg,https://pbs.twimg.com/profile_images/1144128882/igg_compressed_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat Jan 25 09:37:38 +0000 2020,1221004189146517505,1221004189146517505,"RT @CranfieldUni: 🇨🇳 Happy Chinese New Year to all our staff, students and alumni! 🎇",False,"[0, 84]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4,0,False,False,en,[],[],"[{'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [3, 16]}]",[],en,recent,916010633870667778,916010633870667778,Harry,yongliang_yan,"Cranfield, England","Made in China 🇨🇳Live long, laugh much, love often.（PhD in Energy and Power @Cranfieldenergy @CranfieldUni 🏀）#CCS #ML #hydrogen #cleanenergy",,,[],False,78,717,1,Thu Oct 05 18:42:08 +0000 2017,1504,,,True,False,330,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1200688339864690688/KLqrV7CT_normal.jpg,https://pbs.twimg.com/profile_images/1200688339864690688/KLqrV7CT_normal.jpg,https://pbs.twimg.com/profile_banners/916010633870667778/1574008062,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Sat Jan 25 08:12:24 +0000 2020,1.2209827395638395e+18,1220982739563839489,"🇨🇳 Happy Chinese New Year to all our staff, students and alumni! 🎇",False,"[0, 66]",[],[],[],[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,20779142.0,20779142,Cranfield University,CranfieldUni,"Cranfield, Bedfordshire, UK","Creating leaders in aerospace, defence and security, energy, environment and agrifood, management, manufacturing, transport systems and water. #OnlyatCranfield",https://t.co/hJjcNFiKu1,"[{'url': 'https://t.co/hJjcNFiKu1', 'expanded_url': 'http://www.cranfield.ac.uk', 'display_url': 'cranfield.ac.uk', 'indices': [0, 23]}]",[],False,22490.0,2221.0,558.0,Fri Feb 13 15:45:18 +0000 2009,4913.0,,,True,True,6037.0,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1159474793248428032/gr84SjMf_normal.jpg,https://pbs.twimg.com/profile_images/1159474793248428032/gr84SjMf_normal.jpg,4D5BF0,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,False,4.0,18.0,False,False,en,https://pbs.twimg.com/profile_banners/20779142/1572967525,,,,,,,,,,,,,,,,,,,,
16,Fri Jan 24 15:25:51 +0000 2020,1220729431225962504,1220729431225962504,@AlisonP_WASH @CranfieldUni And as there was no light in the toilets you don't realise before it's too late that there is no water to flush or to wash your hands...,False,"[28, 164]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2207175402567475e+18,1220717540256747520,3619291455.0,3619291455,AlisonP_WASH,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'AlisonP_WASH', 'name': 'Alison Parker', 'id': 3619291455, 'id_str': '3619291455', 'indices': [0, 13]}, {'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [14, 27]}]",[],en,recent,847423565880213504,847423565880213504,Kristin Ravndal,kristin_ravndal,"Bedford, England",Research fellow @Cranfielduni working on #wash,https://t.co/MeyGwSFJ5a,"[{'url': 'https://t.co/MeyGwSFJ5a', 'expanded_url': 'https://www.linkedin.com/in/kristin-t-ravndal-29b69221', 'display_url': 'linkedin.com/in/kristin-t-r…', 'indices': [0, 23]}]",[],False,311,254,6,Thu Mar 30 12:21:37 +0000 2017,2479,,,False,False,584,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/879733792319123456/fJOUx0XZ_normal.jpg,https://pbs.twimg.com/profile_images/879733792319123456/fJOUx0XZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Fri Jan 24 15:14:25 +0000 2020,1220726556135391232,1220726556135391232,RT @AlisonP_WASH: In solidarity with 1 billion people in the world who don't have an electricity supply we've had a campus wide power cut t…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'AlisonP_WASH', 'name': 'Alison Parker', 'id': 3619291455, 'id_str': '3619291455', 'indices': [3, 16]}]",[],en,recent,847423565880213504,847423565880213504,Kristin Ravndal,kristin_ravndal,"Bedford, England",Research fellow @Cranfielduni working on #wash,https://t.co/MeyGwSFJ5a,"[{'url': 'https://t.co/MeyGwSFJ5a', 'expanded_url': 'https://www.linkedin.com/in/kristin-t-ravndal-29b69221', 'display_url': 'linkedin.com/in/kristin-t-r…', 'indices': [0, 23]}]",[],False,311,254,6,Thu Mar 30 12:21:37 +0000 2017,2479,,,False,False,584,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/879733792319123456/fJOUx0XZ_normal.jpg,https://pbs.twimg.com/profile_images/879733792319123456/fJOUx0XZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 14:38:36 +0000 2020,1.2207175402567475e+18,1220717540256747520,"In solidarity with 1 billion people in the world who don't have an electricity supply we've had a campus wide power cut today. The novelty of meetings in the dark wore off when we realized we also had no heating, no fresh air, no cafés, no tea, no flush toilets.... @CranfieldUni",False,"[0, 279]",[],[],"[{'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [266, 279]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3619291455.0,3619291455,Alison Parker,AlisonP_WASH,"Cranfield, England",Lecturer in International Water and Sanitation at Cranfield Unviersity. Focus on adapting technologies to human and environmental needs,http://t.co/FNAbovXjcW,"[{'url': 'http://t.co/FNAbovXjcW', 'expanded_url': 'http://www.nanomembranetoilet.org', 'display_url': 'nanomembranetoilet.org', 'indices': [0, 22]}]",[],False,1437.0,875.0,25.0,Fri Sep 11 10:21:28 +0000 2015,196.0,,,False,False,1470.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/642284075047342080/xNLdliaR_normal.jpg,https://pbs.twimg.com/profile_images/642284075047342080/xNLdliaR_normal.jpg,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,3.0,17.0,False,False,en,https://pbs.twimg.com/profile_banners/3619291455/1496766700,,,,,,,,,,,,,,,,,,,,
19,Fri Jan 24 14:58:55 +0000 2020,1220722654061219842,1220722654061219842,RT @AlisonP_WASH: In solidarity with 1 billion people in the world who don't have an electricity supply we've had a campus wide power cut t…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'AlisonP_WASH', 'name': 'Alison Parker', 'id': 3619291455, 'id_str': '3619291455', 'indices': [3, 16]}]",[],en,recent,484925529,484925529,Paul Hutchings,pt_hutch,UK researches IND + ETH,"Lecturer @CranfieldUni | #Socialscience in water, sanitation & hygiene (#WASH) | Latest fads: wellbeing indicators & urban-rural links | Co-Editor: Waterlines",https://t.co/HtkQf7HfPw,"[{'url': 'https://t.co/HtkQf7HfPw', 'expanded_url': 'https://www.cranfield.ac.uk/people/dr-paul-hutchings-805215', 'display_url': 'cranfield.ac.uk/people/dr-paul…', 'indices': [0, 23]}]",[],False,954,598,26,Mon Feb 06 16:58:25 +0000 2012,723,,,True,False,2029,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1078686515490889728/XI0iES8v_normal.jpg,https://pbs.twimg.com/profile_images/1078686515490889728/XI0iES8v_normal.jpg,https://pbs.twimg.com/profile_banners/484925529/1521045424,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 14:38:36 +0000 2020,1.2207175402567475e+18,1220717540256747520,"In solidarity with 1 billion people in the world who don't have an electricity supply we've had a campus wide power cut today. The novelty of meetings in the dark wore off when we realized we also had no heating, no fresh air, no cafés, no tea, no flush toilets.... @CranfieldUni",False,"[0, 279]",[],[],"[{'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [266, 279]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3619291455.0,3619291455,Alison Parker,AlisonP_WASH,"Cranfield, England",Lecturer in International Water and Sanitation at Cranfield Unviersity. Focus on adapting technologies to human and environmental needs,http://t.co/FNAbovXjcW,"[{'url': 'http://t.co/FNAbovXjcW', 'expanded_url': 'http://www.nanomembranetoilet.org', 'display_url': 'nanomembranetoilet.org', 'indices': [0, 22]}]",[],False,1437.0,875.0,25.0,Fri Sep 11 10:21:28 +0000 2015,196.0,,,False,False,1470.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/642284075047342080/xNLdliaR_normal.jpg,https://pbs.twimg.com/profile_images/642284075047342080/xNLdliaR_normal.jpg,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,3.0,17.0,False,False,en,https://pbs.twimg.com/profile_banners/3619291455/1496766700,,,,,,,,,,,,,,,,,,,,
20,Fri Jan 24 14:42:32 +0000 2020,1220718532125712384,1220718532125712384,RT @AlisonP_WASH: In solidarity with 1 billion people in the world who don't have an electricity supply we've had a campus wide power cut t…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'AlisonP_WASH', 'name': 'Alison Parker', 'id': 3619291455, 'id_str': '3619291455', 'indices': [3, 16]}]",[],en,recent,570013252,570013252,Bertha Darteh 🇬🇭🇬🇭,BerthaDarteh,,Civil Engineer. PhD. Development Studies #WASH Specialist. Independent Consultant. Facilitator. Passionate about #sanitation.,http://t.co/zwT1mVTSp1,"[{'url': 'http://t.co/zwT1mVTSp1', 'expanded_url': 'http://www.linkedin.com/pub/bertha-darteh/12/a18/907', 'display_url': 'linkedin.com/pub/bertha-dar…', 'indices': [0, 22]}]",[],False,252,837,8,Thu May 03 14:20:52 +0000 2012,577,,,False,False,4311,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2986254995/6f171056c3c4a0fabb87baf91477aa18_normal.jpeg,https://pbs.twimg.com/profile_images/2986254995/6f171056c3c4a0fabb87baf91477aa18_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 14:38:36 +0000 2020,1.2207175402567475e+18,1220717540256747520,"In solidarity with 1 billion people in the world who don't have an electricity supply we've had a campus wide power cut today. The novelty of meetings in the dark wore off when we realized we also had no heating, no fresh air, no cafés, no tea, no flush toilets.... @CranfieldUni",False,"[0, 279]",[],[],"[{'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [266, 279]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3619291455.0,3619291455,Alison Parker,AlisonP_WASH,"Cranfield, England",Lecturer in International Water and Sanitation at Cranfield Unviersity. Focus on adapting technologies to human and environmental needs,http://t.co/FNAbovXjcW,"[{'url': 'http://t.co/FNAbovXjcW', 'expanded_url': 'http://www.nanomembranetoilet.org', 'display_url': 'nanomembranetoilet.org', 'indices': [0, 22]}]",[],False,1437.0,875.0,25.0,Fri Sep 11 10:21:28 +0000 2015,196.0,,,False,False,1470.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/642284075047342080/xNLdliaR_normal.jpg,https://pbs.twimg.com/profile_images/642284075047342080/xNLdliaR_normal.jpg,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,3.0,17.0,False,False,en,https://pbs.twimg.com/profile_banners/3619291455/1496766700,,,,,,,,,,,,,,,,,,,,
25,Fri Jan 24 13:50:40 +0000 2020,1220705480298893314,1220705480298893314,@CranfieldUni That’s code for their isn’t any. We  locked 🔒 and slid off..,False,"[14, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2206718185137562e+18,1220671818513756160,20779142.0,20779142,CranfieldUni,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [0, 13]}]",[],en,recent,2619260513,2619260513,John at Cranfield Uni,JT_CranfieldUni,Buckingamshire/Bedfordshire,working at Cranfield University #manufacturing. My own ramblings here. #AWeldI #CranfieldGrad,https://t.co/VqGk2rPjXW,"[{'url': 'https://t.co/VqGk2rPjXW', 'expanded_url': 'https://www.cranfield.ac.uk', 'display_url': 'cranfield.ac.uk', 'indices': [0, 23]}]",[],False,259,677,14,Wed Jun 18 06:19:38 +0000 2014,1155,,,True,False,621,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/880405013994119168/yPK1gqJp_normal.jpg,https://pbs.twimg.com/profile_images/880405013994119168/yPK1gqJp_normal.jpg,https://pbs.twimg.com/profile_banners/2619260513/1478605447,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Fri Jan 24 13:49:45 +0000 2020,1220705250501365760,1220705250501365760,"RT @CranfieldUni: We are currently experiencing an issue with the high voltage power supply. 

We are working to resolve the problem as qui…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'CranfieldUni', 'name': 'Cranfield University', 'id': 20779142, 'id_str': '20779142', 'indices': [3, 16]}]",[],en,recent,2619260513,2619260513,John at Cranfield Uni,JT_CranfieldUni,Buckingamshire/Bedfordshire,working at Cranfield University #manufacturing. My own ramblings here. #AWeldI #CranfieldGrad,https://t.co/VqGk2rPjXW,"[{'url': 'https://t.co/VqGk2rPjXW', 'expanded_url': 'https://www.cranfield.ac.uk', 'display_url': 'cranfield.ac.uk', 'indices': [0, 23]}]",[],False,259,677,14,Wed Jun 18 06:19:38 +0000 2014,1155,,,True,False,621,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/880405013994119168/yPK1gqJp_normal.jpg,https://pbs.twimg.com/profile_images/880405013994119168/yPK1gqJp_normal.jpg,https://pbs.twimg.com/profile_banners/2619260513/1478605447,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,Fri Jan 24 11:36:55 +0000 2020,1.2206718185137562e+18,1220671818513756160,"We are currently experiencing an issue with the high voltage power supply. 

We are working to resolve the problem as quickly as possible. 

We will provide a further update as soon as we know more.",False,"[0, 198]",[],[],[],[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,20779142.0,20779142,Cranfield University,CranfieldUni,"Cranfield, Bedfordshire, UK","Creating leaders in aerospace, defence and security, energy, environment and agrifood, management, manufacturing, transport systems and water. #OnlyatCranfield",https://t.co/hJjcNFiKu1,"[{'url': 'https://t.co/hJjcNFiKu1', 'expanded_url': 'http://www.cranfield.ac.uk', 'display_url': 'cranfield.ac.uk', 'indices': [0, 23]}]",[],False,22490.0,2221.0,558.0,Fri Feb 13 15:45:18 +0000 2009,4913.0,,,True,True,6037.0,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1159474793248428032/gr84SjMf_normal.jpg,https://pbs.twimg.com/profile_images/1159474793248428032/gr84SjMf_normal.jpg,4D5BF0,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,False,3.0,12.0,False,False,en,https://pbs.twimg.com/profile_banners/20779142/1572967525,,,,,,,,,,,,,,,,,,,,
