,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
5,Tue Jan 21 15:13:08 +0000 2020,1219639068025413633,1219639068025413633,@FWF_at @ChristianHddd @uniinnsbruck @univienna It’s not about joining these discussions - we do this and @ChristianHddd is at the forefront- but about steering them through appointment of social scientists in high impact events let alone governing bodies of funding Institutions. That’s science politics.,False,"[48, 305]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196215465511363e+18,1219621546551136256,3074775867.0,3074775867,FWF_at,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'FWF_at', 'name': 'FWF', 'id': 3074775867, 'id_str': '3074775867', 'indices': [0, 7]}, {'screen_name': 'ChristianHddd', 'name': 'christian haddad', 'id': 998864240420311045, 'id_str': '998864240420311045', 'indices': [8, 22]}, {'screen_name': 'uniinnsbruck', 'name': 'Uni Innsbruck', 'id': 22127500, 'id_str': '22127500', 'indices': [23, 36]}, {'screen_name': 'univienna', 'name': 'Universität Wien', 'id': 1156701156, 'id_str': '1156701156', 'indices': [37, 47]}, {'screen_name': 'ChristianHddd', 'name': 'christian haddad', 'id': 998864240420311045, 'id_str': '998864240420311045', 'indices': [106, 120]}]",[],en,recent,2451061273,2451061273,Anna Durnova,evrop_anka,Vienna,research on #policy #emotion #science #health at @IHS_vienna. @CCSYale Fellow. Author @UofMPress & @elgar_politics. op-eds for @nazoryHN and #coffee for thought,https://t.co/7ICZW9Aqxw,"[{'url': 'https://t.co/7ICZW9Aqxw', 'expanded_url': 'http://www.negotiating-truth.com', 'display_url': 'negotiating-truth.com', 'indices': [0, 23]}]",[],False,1409,1207,31,Fri Apr 18 08:14:02 +0000 2014,10294,,,False,False,1454,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1177133802822545408/1EwSr_cx_normal.jpg,https://pbs.twimg.com/profile_images/1177133802822545408/1EwSr_cx_normal.jpg,https://pbs.twimg.com/profile_banners/2451061273/1527060275,8C1466,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Tue Jan 21 14:03:30 +0000 2020,1219621546551136256,1219621546551136256,@ChristianHddd @uniinnsbruck @univienna Please do join the discussions that are open for everyone and every discipline!,False,"[40, 119]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196167088534774e+18,1219616708853477376,9.98864240420311e+17,998864240420311045,ChristianHddd,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ChristianHddd', 'name': 'christian haddad', 'id': 998864240420311045, 'id_str': '998864240420311045', 'indices': [0, 14]}, {'screen_name': 'uniinnsbruck', 'name': 'Uni Innsbruck', 'id': 22127500, 'id_str': '22127500', 'indices': [15, 28]}, {'screen_name': 'univienna', 'name': 'Universität Wien', 'id': 1156701156, 'id_str': '1156701156', 'indices': [29, 39]}]",[],en,recent,3074775867,3074775867,FWF,FWF_at,Wien Österreich,"News from the Austrian Science Fund FWF, Austria's central funding organization for basic research. 
See also @FWFOpenAccess",,,[],False,3796,450,58,Fri Mar 06 13:28:10 +0000 2015,1827,,,True,False,5108,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/575658110745845760/41187EzE_normal.jpeg,https://pbs.twimg.com/profile_images/575658110745845760/41187EzE_normal.jpeg,https://pbs.twimg.com/profile_banners/3074775867/1557947680,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Mon Jan 20 14:00:54 +0000 2020,1219258501211545600,1219258501211545600,"1960 and was the longest-known cave in Greenland until 2019.  (2/2)

#Greenland #arctic #cave #speleology #exploration #expedition #geology @FWF_at @uniinnsbruck",False,"[0, 161]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2192582184357642e+18,1219258218435764233,2860083653.0,2860083653,Greenland_Caves,,,,,False,1,1,False,False,en,"[{'text': 'Greenland', 'indices': [69, 79]}, {'text': 'arctic', 'indices': [80, 87]}, {'text': 'cave', 'indices': [88, 93]}, {'text': 'speleology', 'indices': [94, 105]}, {'text': 'exploration', 'indices': [106, 118]}, {'text': 'expedition', 'indices': [119, 130]}, {'text': 'geology', 'indices': [131, 139]}]",[],"[{'screen_name': 'FWF_at', 'name': 'FWF', 'id': 3074775867, 'id_str': '3074775867', 'indices': [140, 147]}, {'screen_name': 'uniinnsbruck', 'name': 'Uni Innsbruck', 'id': 22127500, 'id_str': '22127500', 'indices': [148, 161]}]",[],en,recent,2860083653,2860083653,Greenland_Caves,Greenland_Caves,"Innsbruck, Austria",Using cave-based deposits in Greenland to improve understanding of past climate change @uniinnsbruck,https://t.co/f1oDpHQMcJ,"[{'url': 'https://t.co/f1oDpHQMcJ', 'expanded_url': 'http://greenlandcavesproject.org', 'display_url': 'greenlandcavesproject.org', 'indices': [0, 23]}]",[],False,1576,845,62,Tue Nov 04 07:41:47 +0000 2014,76243,,,True,False,3712,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/998947606284746753/6vgdkfb0_normal.jpg,https://pbs.twimg.com/profile_images/998947606284746753/6vgdkfb0_normal.jpg,https://pbs.twimg.com/profile_banners/2860083653/1564081039,89C9FA,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
