,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
101,Fri Jan 24 16:54:39 +0000 2020,1220751781807804417,1220751781807804417,"RT @loveleighla: The fact that the @UCSanDiego chancellor is getting paid $400,000+ a year and can’t even answer a student asking what he p…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,122,0,False,False,en,[],[],"[{'screen_name': 'loveleighla', 'name': 'وزیر leighla', 'id': 1137972923430342657, 'id_str': '1137972923430342657', 'indices': [3, 15]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [35, 46]}]",[],en,recent,816426873622171648,816426873622171648,dad,thatoneasianben,"San Diego, CA",UCSD Cognitive and Behavioral Neuroscience 🤯,,,[],False,287,367,1,Tue Jan 03 23:31:49 +0000 2017,3645,,,True,False,7546,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1202624597251612672/mm4657kS_normal.jpg,https://pbs.twimg.com/profile_images/1202624597251612672/mm4657kS_normal.jpg,https://pbs.twimg.com/profile_banners/816426873622171648/1572132789,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Fri Jan 24 01:03:33 +0000 2020,1.2205124269546414e+18,1220512426954641408,"The fact that the @UCSanDiego chancellor is getting paid $400,000+ a year and can’t even answer a student asking what he plans on doing to serve black students shows how half ass UCSD’s efforts to be a minority serving institution is. It’s all for PR and we see right through it.",False,"[0, 279]",[],[],"[{'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [18, 29]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.1379729234303427e+18,1137972923430342657,وزیر leighla,loveleighla,⊙ ♋︎ ↑ ♈︎ ☾ ♒︎,ucsd / insta: leighl.a / snap: leighlabee,,[],False,307.0,319.0,0.0,Mon Jun 10 06:41:02 +0000 2019,6483.0,,,True,False,4581.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1212514025277231104/N93h-puN_normal.jpg,https://pbs.twimg.com/profile_images/1212514025277231104/N93h-puN_normal.jpg,https://pbs.twimg.com/profile_banners/1137972923430342657/1578011987,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,122.0,363.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
107,Fri Jan 24 16:18:53 +0000 2020,1220742781087440903,1220742781087440903,@NSF @UCSanDiego Im22andbrokebythesystemhavenoonetohelpandnowaytogobutwantstolivesomewherepeacefultostudyscienceandanythingwhatcanhelppeopletofixglobalproblemsnegativityviolencesufferinghungerdiseasesandtogivealllivingbeingsontheplanetprosperandpeacefulexistencebutimjustdyingherecansomeonehelpme?,False,"[17, 297]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203653411398984e+18,1220365341139898368,16245822.0,16245822,NSF,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'NSF', 'name': 'National Science Foundation', 'id': 16245822, 'id_str': '16245822', 'indices': [0, 4]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [5, 16]}]",[],en,recent,1117449259912134657,1117449259912134657,emptinessence,emptinessence,,we all are nothing but conscious interdependent particles of the reality itself,,,[],False,1,6,0,Sun Apr 14 15:27:19 +0000 2019,15,,,False,False,8,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220376231226609665/TrVcsS0P_normal.jpg,https://pbs.twimg.com/profile_images/1220376231226609665/TrVcsS0P_normal.jpg,https://pbs.twimg.com/profile_banners/1117449259912134657/1555257096,000000,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Fri Jan 24 10:38:57 +0000 2020,1220657230967558144,1220657230967558144,"RT @loveleighla: The fact that the @UCSanDiego chancellor is getting paid $400,000+ a year and can’t even answer a student asking what he p…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,122,0,False,False,en,[],[],"[{'screen_name': 'loveleighla', 'name': 'وزیر leighla', 'id': 1137972923430342657, 'id_str': '1137972923430342657', 'indices': [3, 15]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [35, 46]}]",[],en,recent,983094541136769024,983094541136769024,James 🇸🇻🏳️‍🌈,jamretana,they/them,as a film major-,https://t.co/7TLZKFOp4I,"[{'url': 'https://t.co/7TLZKFOp4I', 'expanded_url': 'http://AHHHHHHHH.com', 'display_url': 'AHHHHHHHH.com', 'indices': [0, 23]}]",[],False,218,288,0,Sun Apr 08 21:29:38 +0000 2018,42227,,,False,False,4089,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1143783376605863937/TOvRfxE6_normal.jpg,https://pbs.twimg.com/profile_images/1143783376605863937/TOvRfxE6_normal.jpg,https://pbs.twimg.com/profile_banners/983094541136769024/1579580578,F58EA8,000000,000000,000000,False,False,False,False,False,False,False,none,Fri Jan 24 01:03:33 +0000 2020,1.2205124269546414e+18,1220512426954641408,"The fact that the @UCSanDiego chancellor is getting paid $400,000+ a year and can’t even answer a student asking what he plans on doing to serve black students shows how half ass UCSD’s efforts to be a minority serving institution is. It’s all for PR and we see right through it.",False,"[0, 279]",[],[],"[{'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [18, 29]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.1379729234303427e+18,1137972923430342657,وزیر leighla,loveleighla,⊙ ♋︎ ↑ ♈︎ ☾ ♒︎,ucsd / insta: leighl.a / snap: leighlabee,,[],False,307.0,319.0,0.0,Mon Jun 10 06:41:02 +0000 2019,6483.0,,,True,False,4581.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1212514025277231104/N93h-puN_normal.jpg,https://pbs.twimg.com/profile_images/1212514025277231104/N93h-puN_normal.jpg,https://pbs.twimg.com/profile_banners/1137972923430342657/1578011987,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,122.0,363.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
146,Fri Jan 24 03:58:20 +0000 2020,1220556414348750849,1220556414348750849,"Catestatin is a regulator of several cardiovascular function: protection after ischemia, anti-hypertensive. BP in Catestatin knock out mice is controlled by macrophages! Sushil Mahata @UCSanDiego #ISCCB20",False,"[0, 204]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,2,False,False,en,"[{'text': 'ISCCB20', 'indices': [196, 204]}]",[],"[{'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [184, 195]}]",[],en,recent,963306738391879680,963306738391879680,Sandhya Koushika Lab,WormlockHolmes,"Mumbai, India","Cellular neurobiologists @TIFRScience Mumbai, who love genetics, live imaging and worms. Science is fun, let's go exploring. Many tweets by Sandhya Koushika.",https://t.co/bLd4WsyeSA,"[{'url': 'https://t.co/bLd4WsyeSA', 'expanded_url': 'http://www.tifr.res.in/~dbs/faculty/koushika/index.html', 'display_url': 'tifr.res.in/~dbs/faculty/k…', 'indices': [0, 23]}]",[],False,1748,496,11,Tue Feb 13 06:59:58 +0000 2018,1832,,,False,False,3195,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/963314405084549120/UFlUzLP5_normal.jpg,https://pbs.twimg.com/profile_images/963314405084549120/UFlUzLP5_normal.jpg,https://pbs.twimg.com/profile_banners/963306738391879680/1518507027,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Fri Jan 24 01:09:54 +0000 2020,1220514026934829056,1220514026934829056,"RT @loveleighla: The fact that the @UCSanDiego chancellor is getting paid $400,000+ a year and can’t even answer a student asking what he p…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,122,0,False,False,en,[],[],"[{'screen_name': 'loveleighla', 'name': 'وزیر leighla', 'id': 1137972923430342657, 'id_str': '1137972923430342657', 'indices': [3, 15]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [35, 46]}]",[],en,recent,1191668185,1191668185,kim coding face girl ass,beansnflip,she/her,what did u tell me!?!! bitch i’ll hack u! computer science and engineering| uc scam diego,,,[],False,316,381,0,Mon Feb 18 01:15:09 +0000 2013,16202,,,True,False,10279,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1190546434677972993/pV3gm2o0_normal.jpg,https://pbs.twimg.com/profile_images/1190546434677972993/pV3gm2o0_normal.jpg,https://pbs.twimg.com/profile_banners/1191668185/1565669034,003366,000000,000000,000000,False,True,False,False,False,False,False,none,Fri Jan 24 01:03:33 +0000 2020,1.2205124269546414e+18,1220512426954641408,"The fact that the @UCSanDiego chancellor is getting paid $400,000+ a year and can’t even answer a student asking what he plans on doing to serve black students shows how half ass UCSD’s efforts to be a minority serving institution is. It’s all for PR and we see right through it.",False,"[0, 279]",[],[],"[{'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [18, 29]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.1379729234303427e+18,1137972923430342657,وزیر leighla,loveleighla,⊙ ♋︎ ↑ ♈︎ ☾ ♒︎,ucsd / insta: leighl.a / snap: leighlabee,,[],False,307.0,319.0,0.0,Mon Jun 10 06:41:02 +0000 2019,6483.0,,,True,False,4581.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1212514025277231104/N93h-puN_normal.jpg,https://pbs.twimg.com/profile_images/1212514025277231104/N93h-puN_normal.jpg,https://pbs.twimg.com/profile_banners/1137972923430342657/1578011987,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,122.0,363.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
179,Thu Jan 23 12:55:25 +0000 2020,1220329185287081985,1220329185287081985,"@east_winds @UCSanDiego It depends on person. I teach at GPS in NW of campus. I have students who drive their cars from student housing on E of campus! (Near Thornton, also near Overflow parking lots w shuttle service.) 20 minute walk, 8 minute drive.",False,"[24, 251]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219826179307262e+18,1219826179307261953,154541629.0,154541629,east_winds,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'east_winds', 'name': 'Michael Davidson', 'id': 154541629, 'id_str': '154541629', 'indices': [0, 11]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [12, 23]}]",[],en,recent,32017845,32017845,Roger Bohn,RogerBohn,San Diego,"Professor at UC San Diego. Changing technologies from crafts to sciences. Technologies I currently follow: big data, semicon manufacturing, flying.",https://t.co/INIhuNfkds,"[{'url': 'https://t.co/INIhuNfkds', 'expanded_url': 'http://art2science.org', 'display_url': 'art2science.org', 'indices': [0, 23]}]",[],False,263,371,26,Thu Apr 16 17:38:56 +0000 2009,7709,,,True,False,2054,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/578706701/Roger1_normal.jpg,https://pbs.twimg.com/profile_images/578706701/Roger1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Thu Jan 23 02:46:36 +0000 2020,1220175972651036672,1220175972651036672,@Rupal_N_Mehta @UCSanDiego @IGCCatUCSD Congratulations! Look forward to reading it.,False,"[39, 83]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200735328743793e+18,1220073532874379267,7.405568250959872e+17,740556825095987202,Rupal_N_Mehta,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Rupal_N_Mehta', 'name': 'Rupal Mehta', 'id': 740556825095987202, 'id_str': '740556825095987202', 'indices': [0, 14]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [15, 26]}, {'screen_name': 'IGCCatUCSD', 'name': 'IGCC at UCSD', 'id': 2584123550, 'id_str': '2584123550', 'indices': [27, 38]}]",[],en,recent,115102139,115102139,Kunal Singh,d_extrovert,"Cambridge, MA","PHDing @MIT. Past affiliations: @httweets, @livemint, @CPR_India. Trained engineer from @IITKgp. Interested in nuclear weapons, cricket and Hindi/Urdu poetry.",https://t.co/22ew1i6zn4,"[{'url': 'https://t.co/22ew1i6zn4', 'expanded_url': 'https://www.kunaltheextrovert.com/', 'display_url': 'kunaltheextrovert.com', 'indices': [0, 23]}]",[],False,7265,1628,83,Wed Feb 17 16:26:06 +0000 2010,13400,,,False,True,17998,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1215767219382124550/3ossehQP_normal.jpg,https://pbs.twimg.com/profile_images/1215767219382124550/3ossehQP_normal.jpg,https://pbs.twimg.com/profile_banners/115102139/1539883735,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Wed Jan 22 18:08:03 +0000 2020,1220045474117275654,1220045474117275654,"@breakliquid @UCSanDiego Parking at Disneyland is EXQUISITE, we would only be so lucky, they should hire the company to designed the Disneyland parking structures",False,"[25, 162]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200449954171453e+18,1220044995417145344,25800048.0,25800048,breakliquid,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'breakliquid', 'name': 'Phillip Kyriakakis', 'id': 25800048, 'id_str': '25800048', 'indices': [0, 12]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [13, 24]}]",[],en,recent,18377414,18377414,Dr Danielle,schmittwitt_,"San Diego, CA",Dr of Biochem. Postdoc @jinzhanglab. Pod Coordinator @500WomenSciSD. Chem BS @BallState & PhD @UMBC. Cat Lady. Opinions are my own. She/her,https://t.co/OZlIdc2unJ,"[{'url': 'https://t.co/OZlIdc2unJ', 'expanded_url': 'https://dlschmitt.wordpress.com/', 'display_url': 'dlschmitt.wordpress.com', 'indices': [0, 23]}]",[],False,262,677,14,Thu Dec 25 18:17:10 +0000 2008,3875,,,True,False,9422,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_banners/18377414/1484024949,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Wed Jan 22 18:05:09 +0000 2020,1220044746791350272,1220044746791350272,@breakliquid @UCSanDiego That's INSANE. I can't afford to live in La Jo$$a so I commute. Even giving up my permit would not enable me to pay rent in this area around campus to allow me to go without driving to work.,False,"[25, 215]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200443237580186e+18,1220044323758018560,25800048.0,25800048,breakliquid,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'breakliquid', 'name': 'Phillip Kyriakakis', 'id': 25800048, 'id_str': '25800048', 'indices': [0, 12]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [13, 24]}]",[],en,recent,18377414,18377414,Dr Danielle,schmittwitt_,"San Diego, CA",Dr of Biochem. Postdoc @jinzhanglab. Pod Coordinator @500WomenSciSD. Chem BS @BallState & PhD @UMBC. Cat Lady. Opinions are my own. She/her,https://t.co/OZlIdc2unJ,"[{'url': 'https://t.co/OZlIdc2unJ', 'expanded_url': 'https://dlschmitt.wordpress.com/', 'display_url': 'dlschmitt.wordpress.com', 'indices': [0, 23]}]",[],False,262,677,14,Thu Dec 25 18:17:10 +0000 2008,3875,,,True,False,9422,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_banners/18377414/1484024949,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Wed Jan 22 18:03:57 +0000 2020,1220044443975208960,1220044443975208960,@breakliquid @UCSanDiego I would rather pay more monthly for my permit than force people to pay on weekends. The university takes over 50% overhead costs on grants we come in on weekends and holidays to get data for...without our research funding &amp; tuition they would have no money,False,"[25, 285]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200440930713477e+18,1220044093071347712,25800048.0,25800048,breakliquid,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'breakliquid', 'name': 'Phillip Kyriakakis', 'id': 25800048, 'id_str': '25800048', 'indices': [0, 12]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [13, 24]}]",[],en,recent,18377414,18377414,Dr Danielle,schmittwitt_,"San Diego, CA",Dr of Biochem. Postdoc @jinzhanglab. Pod Coordinator @500WomenSciSD. Chem BS @BallState & PhD @UMBC. Cat Lady. Opinions are my own. She/her,https://t.co/OZlIdc2unJ,"[{'url': 'https://t.co/OZlIdc2unJ', 'expanded_url': 'https://dlschmitt.wordpress.com/', 'display_url': 'dlschmitt.wordpress.com', 'indices': [0, 23]}]",[],False,262,677,14,Thu Dec 25 18:17:10 +0000 2008,3875,,,True,False,9422,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_banners/18377414/1484024949,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Wed Jan 22 18:02:13 +0000 2020,1220044006060523520,1220044006060523520,"@breakliquid @UCSanDiego RIGHT? And don't use ""in our 20 year plan we are expanding parking by 500%"" and say that the light rail expansion will help. 20 years from now is not now, employees who are paying a lot of their paycheck to get parking cant park, and the light rail isn't opening for 1.5 years!",False,"[25, 302]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200434783289385e+18,1220043478328938496,25800048.0,25800048,breakliquid,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'breakliquid', 'name': 'Phillip Kyriakakis', 'id': 25800048, 'id_str': '25800048', 'indices': [0, 12]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [13, 24]}]",[],en,recent,18377414,18377414,Dr Danielle,schmittwitt_,"San Diego, CA",Dr of Biochem. Postdoc @jinzhanglab. Pod Coordinator @500WomenSciSD. Chem BS @BallState & PhD @UMBC. Cat Lady. Opinions are my own. She/her,https://t.co/OZlIdc2unJ,"[{'url': 'https://t.co/OZlIdc2unJ', 'expanded_url': 'https://dlschmitt.wordpress.com/', 'display_url': 'dlschmitt.wordpress.com', 'indices': [0, 23]}]",[],False,262,677,14,Thu Dec 25 18:17:10 +0000 2008,3875,,,True,False,9422,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_banners/18377414/1484024949,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Wed Jan 22 17:52:34 +0000 2020,1220041579919896576,1220041579919896576,"@breakliquid @UCSanDiego A grad student in my lab told me to park across the 5 and take a shuttle in. Like you, I am able-bodied so this isn’t an issue for me, but it is for a lot of people. People are also parking in reserved &amp; EV spots who don’t have the reserved permit or EV so it’s anarchy tbh",False,"[25, 302]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200400750161633e+18,1220040075016163328,25800048.0,25800048,breakliquid,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'breakliquid', 'name': 'Phillip Kyriakakis', 'id': 25800048, 'id_str': '25800048', 'indices': [0, 12]}, {'screen_name': 'UCSanDiego', 'name': 'UC San Diego', 'id': 338660808, 'id_str': '338660808', 'indices': [13, 24]}]",[],en,recent,18377414,18377414,Dr Danielle,schmittwitt_,"San Diego, CA",Dr of Biochem. Postdoc @jinzhanglab. Pod Coordinator @500WomenSciSD. Chem BS @BallState & PhD @UMBC. Cat Lady. Opinions are my own. She/her,https://t.co/OZlIdc2unJ,"[{'url': 'https://t.co/OZlIdc2unJ', 'expanded_url': 'https://dlschmitt.wordpress.com/', 'display_url': 'dlschmitt.wordpress.com', 'indices': [0, 23]}]",[],False,262,677,14,Thu Dec 25 18:17:10 +0000 2008,3875,,,True,False,9422,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_images/1215414219148935169/Gry308M6_normal.jpg,https://pbs.twimg.com/profile_banners/18377414/1484024949,7FDBB6,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
