,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
6,Fri Jan 24 23:17:47 +0000 2020,1220848198551556096,1220848198551556096,@kcjohnson9 @LoyolaChicago Well deserved recognition for Phil Byler &amp; Andrew Miltenberg @NMLLPLaw on Purdue and Columbia citations.,False,"[27, 135]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208385859953418e+18,1220838585995341826,87180920.0,87180920,kcjohnson9,,,,,False,1,11,False,False,en,[],[],"[{'screen_name': 'kcjohnson9', 'name': 'KC Johnson', 'id': 87180920, 'id_str': '87180920', 'indices': [0, 11]}, {'screen_name': 'LoyolaChicago', 'name': 'Loyola Chicago', 'id': 18036912, 'id_str': '18036912', 'indices': [12, 26]}, {'screen_name': 'NMLLPLaw', 'name': 'Nesenoff&Miltenberg', 'id': 902961041897861130, 'id_str': '902961041897861130', 'indices': [92, 101]}]",[],en,recent,89251950,89251950,Marybeth Sydor,Mbsydor,"New York, USA",Title IX Higher Education Consultant. Advisor representing Students & Faculty due process rights in campus disciplinary and #TitleIX matters,https://t.co/XqqO7u0eMV,[],False,519,188,1,Wed Nov 11 18:41:35 +0000 2009,1740,,,False,False,1079,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/817291056744198144/Lh2Xd4Xx_normal.jpg,https://pbs.twimg.com/profile_images/817291056744198144/Lh2Xd4Xx_normal.jpg,https://pbs.twimg.com/profile_banners/89251950/1503774845,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/XqqO7u0eMV', 'expanded_url': 'http://nmllplaw.com/law/marybeth-sydor/', 'display_url': 'nmllplaw.com/law/marybeth-s…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Wed Jan 22 17:48:03 +0000 2020,1220040442475163648,1220040442475163648,"RT @MJJAlbani: @LUMAChicago Hey @LoyolaChicago, 

You've got a real treasure in the form of @LUMAChicago. Maybe you could allocate more fun…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'MJJAlbani', 'name': 'Michael J. Albani, ABD', 'id': 2393328301, 'id_str': '2393328301', 'indices': [3, 13]}, {'screen_name': 'LUMAChicago', 'name': 'LUMA', 'id': 18910853, 'id_str': '18910853', 'indices': [15, 27]}, {'screen_name': 'LoyolaChicago', 'name': 'Loyola Chicago', 'id': 18036912, 'id_str': '18036912', 'indices': [32, 46]}, {'screen_name': 'LUMAChicago', 'name': 'LUMA', 'id': 18910853, 'id_str': '18910853', 'indices': [92, 104]}]",[],en,recent,2747621768,2747621768,Nathan Ellstrand,nellstra,"Chicago, IL","History PhD candidate at Loyola Chicago studying transnational political history between US & Latin America. Passionate about social justice, education & food​.",https://t.co/xjpWe2DuZ4,[],False,1827,1694,27,Wed Aug 20 01:45:55 +0000 2014,32346,,,True,False,11511,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/501910584762200064/ECSZoeWR_normal.jpeg,https://pbs.twimg.com/profile_images/501910584762200064/ECSZoeWR_normal.jpeg,https://pbs.twimg.com/profile_banners/2747621768/1551847251,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/xjpWe2DuZ4', 'expanded_url': 'https://w.taskstream.com/ts/ellstrand/NathanEllstrand', 'display_url': 'w.taskstream.com/ts/ellstrand/N…', 'indices': [0, 23]}]",Wed Jan 22 16:48:46 +0000 2020,1.2200255231764644e+18,1220025523176464387,"@LUMAChicago Hey @LoyolaChicago, 

You've got a real treasure in the form of @LUMAChicago. Maybe you could allocate more funding for staff, programming, and it operating at regular business hours again? 

Regards, 
An alumnus reluctant to donate to an alma mater that disrespects its art",False,"[13, 287]",[],[],"[{'screen_name': 'LUMAChicago', 'name': 'LUMA', 'id': 18910853, 'id_str': '18910853', 'indices': [0, 12]}, {'screen_name': 'LoyolaChicago', 'name': 'Loyola Chicago', 'id': 18036912, 'id_str': '18036912', 'indices': [17, 31]}, {'screen_name': 'LUMAChicago', 'name': 'LUMA', 'id': 18910853, 'id_str': '18910853', 'indices': [77, 89]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200193402354934e+18,1220019340235493376,18910853.0,18910853,LUMAChicago,2393328301.0,2393328301,"Michael J. Albani, ABD",MJJAlbani,Anishinaabewaki,#Twitterstorian of the Great Lakes Region. Earning PhD at @MSU_HistoryDept. Earned MA at @loyolahistdept. @SECTSED Co-Host. Should Be Writing. He/Him/His 🌹,https://t.co/FP7ToGrzrx,"[{'url': 'https://t.co/FP7ToGrzrx', 'expanded_url': 'http://history.msu.edu/people/graduate-students/michael-albani/', 'display_url': 'history.msu.edu/people/graduat…', 'indices': [0, 23]}]",[],False,1135.0,1492.0,19.0,Sun Mar 16 21:53:13 +0000 2014,11237.0,,,False,False,1785.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1203567087509286912/z491NovV_normal.jpg,https://pbs.twimg.com/profile_images/1203567087509286912/z491NovV_normal.jpg,https://pbs.twimg.com/profile_banners/2393328301/1564028278,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,1.0,1.0,False,False,en
12,Wed Jan 22 16:48:46 +0000 2020,1220025523176464387,1220025523176464387,"@LUMAChicago Hey @LoyolaChicago, 

You've got a real treasure in the form of @LUMAChicago. Maybe you could allocate more funding for staff, programming, and it operating at regular business hours again? 

Regards, 
An alumnus reluctant to donate to an alma mater that disrespects its art",False,"[13, 287]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200193402354934e+18,1220019340235493376,18910853.0,18910853,LUMAChicago,,,,,False,1,1,False,False,en,[],[],"[{'screen_name': 'LUMAChicago', 'name': 'LUMA', 'id': 18910853, 'id_str': '18910853', 'indices': [0, 12]}, {'screen_name': 'LoyolaChicago', 'name': 'Loyola Chicago', 'id': 18036912, 'id_str': '18036912', 'indices': [17, 31]}, {'screen_name': 'LUMAChicago', 'name': 'LUMA', 'id': 18910853, 'id_str': '18910853', 'indices': [77, 89]}]",[],en,recent,2393328301,2393328301,"Michael J. Albani, ABD",MJJAlbani,Anishinaabewaki,#Twitterstorian of the Great Lakes Region. Earning PhD at @MSU_HistoryDept. Earned MA at @loyolahistdept. @SECTSED Co-Host. Should Be Writing. He/Him/His 🌹,https://t.co/FP7ToGrzrx,[],False,1135,1492,19,Sun Mar 16 21:53:13 +0000 2014,11237,,,False,False,1785,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1203567087509286912/z491NovV_normal.jpg,https://pbs.twimg.com/profile_images/1203567087509286912/z491NovV_normal.jpg,https://pbs.twimg.com/profile_banners/2393328301/1564028278,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/FP7ToGrzrx', 'expanded_url': 'http://history.msu.edu/people/graduate-students/michael-albani/', 'display_url': 'history.msu.edu/people/graduat…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
