,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
6,Sat Jan 25 21:03:59 +0000 2020,1221176916134285314,1221176916134285314,"""Mentors. Collaborators. Serendipity"". Charley Zeanah MD Key ingredients in child psychiatry professional development. #ktgf  @tulane",False,"[0, 133]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,2,False,False,en,"[{'text': 'ktgf', 'indices': [119, 124]}]",[],"[{'screen_name': 'Tulane', 'name': 'Tulane University', 'id': 28120277, 'id_str': '28120277', 'indices': [126, 133]}]",[],en,recent,3683795900,3683795900,TECC,Tulane_TECC,"New Orleans, LA",The Tulane Early Childhood Collaborative raises awareness of early childhood and family mental health in the primary care setting.,http://t.co/bz3prHbL7C,[],False,281,311,3,Fri Sep 25 17:39:18 +0000 2015,2237,,,False,False,1606,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1029217292301684742/ia6YpEi1_normal.jpg,https://pbs.twimg.com/profile_images/1029217292301684742/ia6YpEi1_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/bz3prHbL7C', 'expanded_url': 'http://tulane.edu/som/tecc/', 'display_url': 'tulane.edu/som/tecc/', 'indices': [0, 22]}]",https://pbs.twimg.com/profile_banners/3683795900/1443548127,,,,,,,,,,
7,Sat Jan 25 20:47:57 +0000 2020,1221172878386831361,1221172878386831361,"@Sophiesticatio2 Why Turley was the best prof at my law school (@Tulane).  He cares about justice, truth and the rule of law, and he offers a clear, apolitical, balanced take on EVERY CASE.  He'd make a wonderful USSC justice.",False,"[17, 226]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.2211713141798912e+18,1221171314179891202,1.0976925306557972e+18,1097692530655797248,Sophiesticatio2,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Sophiesticatio2', 'name': 'Sophiestications', 'id': 1097692530655797248, 'id_str': '1097692530655797248', 'indices': [0, 16]}, {'screen_name': 'Tulane', 'name': 'Tulane University', 'id': 28120277, 'id_str': '28120277', 'indices': [64, 71]}]",[],en,recent,47047182,47047182,Ian Wilkie,Wilkmaster,Northern Virginia,"Attorney, risk analyst, fund manager. Alumnus of @Vassar & @Tulane. ex DLA Piper, Clifford Chance and @USArmy.",,[],False,1674,541,36,Sun Jun 14 06:26:36 +0000 2009,14145,,,True,False,13516,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1134129424088145921/4MBcKeSn_normal.jpg,https://pbs.twimg.com/profile_images/1134129424088145921/4MBcKeSn_normal.jpg,0084B4,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/47047182/1499627758,,,,,,,,,,
14,Thu Jan 23 23:05:40 +0000 2020,1220482760550297615,1220482760550297615,"Shout out to @qaxaawut @Tulane doesn't have a Native American or indigenous student organization on campus! CA NDNS putting in work at PWIs far from home, recognizing we are guests and centering the original peoples of the homelands we are on",False,"[0, 242]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'qaxaawut', 'name': 'Shelbi Nahwilet', 'id': 156333716, 'id_str': '156333716', 'indices': [13, 22]}, {'screen_name': 'Tulane', 'name': 'Tulane University', 'id': 28120277, 'id_str': '28120277', 'indices': [23, 30]}]",[],en,recent,1198446436557508609,1198446436557508609,Maura,Brujascholar1,Bulbancha ,"Anti-colonial cutie, Indigenous linguist, ocean protector, PhD student, guest in Bulbancha, homelands in CA",,[],False,59,119,1,Sun Nov 24 03:41:18 +0000 2019,117,,,False,False,54,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1198446603125870593/FWCIqG5W_normal.jpg,https://pbs.twimg.com/profile_images/1198446603125870593/FWCIqG5W_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1198446436557508609/1578183007,,,,,,,,,,
