,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.profile_banner_url,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
1,Sat Jan 25 06:52:39 +0000 2020,1220962670083543040,1220962670083543040,"Some very pertinent questions were raised by the audience, including Prof V Ramgopal Rao, Director @iitdelhi, Prof A K Ganguli, Deputy Director, Professors, Post-docs, PhDs, and MS(R) students.",False,"[0, 193]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2209575398877307e+18,1220957539887730688,3265607628.0,3265607628,_Bakul_,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [99, 108]}]",[],en,recent,3265607628,3265607628,Bakul Piplani,_Bakul_,"New Delhi, India",PhD Researcher @iitdelhi | Protein Biochemistry and Biophysics | Amateur photographer | I love books and Chai | She/Her,,[],False,66,565,0,Thu Jul 02 03:30:10 +0000 2015,3404,,,True,False,279,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/970219715288322053/SUCOGiPb_normal.jpg,https://pbs.twimg.com/profile_images/970219715288322053/SUCOGiPb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/3265607628/1446032289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sat Jan 25 06:32:15 +0000 2020,1220957537111019520,1220957537111019520,"Last morning we had a wonderful Q&amp;A session with Dr. Emilie Marcus, former Editor-in-Chief @CellCellPress, and Prof. Venki Ramakrishnan, Nobel laureate and biologist, at the Kusuma School of Biological Sciences, @iitdelhi. What an amazing start to the day it was!",False,"[0, 267]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'CellCellPress', 'name': 'Cell', 'id': 65134016, 'id_str': '65134016', 'indices': [95, 109]}, {'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [216, 225]}]",[],en,recent,3265607628,3265607628,Bakul Piplani,_Bakul_,"New Delhi, India",PhD Researcher @iitdelhi | Protein Biochemistry and Biophysics | Amateur photographer | I love books and Chai | She/Her,,[],False,66,565,0,Thu Jul 02 03:30:10 +0000 2015,3404,,,True,False,279,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/970219715288322053/SUCOGiPb_normal.jpg,https://pbs.twimg.com/profile_images/970219715288322053/SUCOGiPb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/3265607628/1446032289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Fri Jan 24 16:46:50 +0000 2020,1220749811881779201,1220749811881779201,"RT @SciComm_India: Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achieveme…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'SciComm_India', 'name': 'Science Communication & Public Engagement - India', 'id': 1150270064400011265, 'id_str': '1150270064400011265', 'indices': [3, 17]}]",[],en,recent,1271350770,1271350770,Jawahar Singh,Jawahar_India,"Delhi, India","Plant Scientist by Profession, Social Worker by Passion, Marathon Runner by Hobby.",,[],False,59,344,0,Sat Mar 16 04:04:48 +0000 2013,299,,,False,False,41,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1139954196369694720/xhSiu-Hr_normal.jpg,https://pbs.twimg.com/profile_images/1139954196369694720/xhSiu-Hr_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,Thu Jan 23 02:00:19 +0000 2020,1.2201643240831631e+18,1220164324083163137,"Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achievements among public.

@iitmadras
@iitbombay 
@IITKanpur 
@IITGuwahati 
@IITKgp 
@iitdelhi 
@IITHyderabad 
@NCBS_Bangalore 
@CSIR_IND 
@ICMRDELHI 
@PrinSciAdvGoI",False,"[0, 277]",[],[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [139, 149]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [150, 160]}, {'screen_name': 'IITKanpur', 'name': 'IIT Kanpur', 'id': 365925205, 'id_str': '365925205', 'indices': [162, 172]}, {'screen_name': 'IITGuwahati', 'name': 'IIT Guwahati', 'id': 464883319, 'id_str': '464883319', 'indices': [174, 186]}, {'screen_name': 'IITKgp', 'name': 'IIT Kharagpur', 'id': 735527910, 'id_str': '735527910', 'indices': [188, 195]}, {'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [197, 206]}, {'screen_name': 'IITHyderabad', 'name': 'IIT Hyderabad', 'id': 2459340313, 'id_str': '2459340313', 'indices': [208, 221]}, {'screen_name': 'NCBS_Bangalore', 'name': 'National Centre for Biological Sciences', 'id': 2583287312, 'id_str': '2583287312', 'indices': [223, 238]}, {'screen_name': 'CSIR_IND', 'name': 'CSIR', 'id': 3250593031, 'id_str': '3250593031', 'indices': [240, 249]}, {'screen_name': 'ICMRDELHI', 'name': 'ICMR', 'id': 2695241174, 'id_str': '2695241174', 'indices': [251, 261]}, {'screen_name': 'PrinSciAdvGoI', 'name': 'Principal Scientific Adviser, Govt. of India', 'id': 980299472197468160, 'id_str': '980299472197468160', 'indices': [263, 277]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1502700644000113e+18,1150270064400011265,Science Communication & Public Engagement - India,SciComm_India,India,#Science #Communication (#scicomm) & #PublicEngagement/#ScienceOutreach | #SciCommIndia Curated by : @Ratnesh_thakur | Tweeting here in personal capacity,https://t.co/vFFQRsfRfG,"[{'url': 'https://t.co/vFFQRsfRfG', 'expanded_url': 'http://www.facebook.com/SciCommIndia', 'display_url': 'facebook.com/SciCommIndia', 'indices': [0, 23]}]",[],False,1239.0,287.0,1.0,Sun Jul 14 05:05:29 +0000 2019,1204.0,,,False,False,1522.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_banners/1150270064400011265/1575456523,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,12.0,False,False,en,,,,,,,,,,,,,,,,,,,,
10,Fri Jan 24 05:01:58 +0000 2020,1220572429015142402,1220572429015142402,"RT @SciComm_India: Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achieveme…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'SciComm_India', 'name': 'Science Communication & Public Engagement - India', 'id': 1150270064400011265, 'id_str': '1150270064400011265', 'indices': [3, 17]}]",[],en,recent,1150270064400011265,1150270064400011265,Science Communication & Public Engagement - India,SciComm_India,India,#Science #Communication (#scicomm) & #PublicEngagement/#ScienceOutreach | #SciCommIndia Curated by : @Ratnesh_thakur | Tweeting here in personal capacity,https://t.co/vFFQRsfRfG,[],False,1239,287,1,Sun Jul 14 05:05:29 +0000 2019,1204,,,False,False,1522,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/1150270064400011265/1575456523,"[{'url': 'https://t.co/vFFQRsfRfG', 'expanded_url': 'http://www.facebook.com/SciCommIndia', 'display_url': 'facebook.com/SciCommIndia', 'indices': [0, 23]}]",Thu Jan 23 02:00:19 +0000 2020,1.2201643240831631e+18,1220164324083163137,"Dear Admins of social media, help us to connect with more people. We are here to promote your developments and achievements among public.

@iitmadras
@iitbombay 
@IITKanpur 
@IITGuwahati 
@IITKgp 
@iitdelhi 
@IITHyderabad 
@NCBS_Bangalore 
@CSIR_IND 
@ICMRDELHI 
@PrinSciAdvGoI",False,"[0, 277]",[],[],"[{'screen_name': 'iitmadras', 'name': 'IIT Madras', 'id': 1130703085, 'id_str': '1130703085', 'indices': [139, 149]}, {'screen_name': 'iitbombay', 'name': 'IIT Bombay', 'id': 19959268, 'id_str': '19959268', 'indices': [150, 160]}, {'screen_name': 'IITKanpur', 'name': 'IIT Kanpur', 'id': 365925205, 'id_str': '365925205', 'indices': [162, 172]}, {'screen_name': 'IITGuwahati', 'name': 'IIT Guwahati', 'id': 464883319, 'id_str': '464883319', 'indices': [174, 186]}, {'screen_name': 'IITKgp', 'name': 'IIT Kharagpur', 'id': 735527910, 'id_str': '735527910', 'indices': [188, 195]}, {'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [197, 206]}, {'screen_name': 'IITHyderabad', 'name': 'IIT Hyderabad', 'id': 2459340313, 'id_str': '2459340313', 'indices': [208, 221]}, {'screen_name': 'NCBS_Bangalore', 'name': 'National Centre for Biological Sciences', 'id': 2583287312, 'id_str': '2583287312', 'indices': [223, 238]}, {'screen_name': 'CSIR_IND', 'name': 'CSIR', 'id': 3250593031, 'id_str': '3250593031', 'indices': [240, 249]}, {'screen_name': 'ICMRDELHI', 'name': 'ICMR', 'id': 2695241174, 'id_str': '2695241174', 'indices': [251, 261]}, {'screen_name': 'PrinSciAdvGoI', 'name': 'Principal Scientific Adviser, Govt. of India', 'id': 980299472197468160, 'id_str': '980299472197468160', 'indices': [263, 277]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1502700644000113e+18,1150270064400011265,Science Communication & Public Engagement - India,SciComm_India,India,#Science #Communication (#scicomm) & #PublicEngagement/#ScienceOutreach | #SciCommIndia Curated by : @Ratnesh_thakur | Tweeting here in personal capacity,https://t.co/vFFQRsfRfG,"[{'url': 'https://t.co/vFFQRsfRfG', 'expanded_url': 'http://www.facebook.com/SciCommIndia', 'display_url': 'facebook.com/SciCommIndia', 'indices': [0, 23]}]",[],False,1239.0,287.0,1.0,Sun Jul 14 05:05:29 +0000 2019,1204.0,,,False,False,1522.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_images/1163380108708552710/zJkjq-Bk_normal.jpg,https://pbs.twimg.com/profile_banners/1150270064400011265/1575456523,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,5.0,12.0,False,False,en,,,,,,,,,,,,,,,,,,,,
11,Fri Jan 24 04:06:11 +0000 2020,1220558390176309248,1220558390176309248,@anilgb @iitdelhi @CSIR_IND Not very far Sir..,False,"[28, 46]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201402585258967e+18,1220140258525896707,45914458.0,45914458,anilgb,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'anilgb', 'name': 'anil gupta', 'id': 45914458, 'id_str': '45914458', 'indices': [0, 7]}, {'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [8, 17]}, {'screen_name': 'CSIR_IND', 'name': 'CSIR', 'id': 3250593031, 'id_str': '3250593031', 'indices': [18, 27]}]",[],en,recent,706905355868086273,706905355868086273,Anurag srivastava,profanurag1,Gwalior,"Professor,
Mentor - Advanced Materials Research Group (AMRG), CNT Lab,
Head, Technology Innovation and Incubation Center (TIIC),
Students Activity Council",https://t.co/LquO0gWduN,[],False,32,50,0,Mon Mar 07 18:12:25 +0000 2016,6,,,False,False,12,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1199963738410930176/uT-obS5C_normal.jpg,https://pbs.twimg.com/profile_images/1199963738410930176/uT-obS5C_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,https://pbs.twimg.com/profile_banners/706905355868086273/1574928626,"[{'url': 'https://t.co/LquO0gWduN', 'expanded_url': 'http://tiiciiitm.com/profanurag', 'display_url': 'tiiciiitm.com/profanurag', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Thu Jan 23 18:25:04 +0000 2020,1220412144828723201,1220412144828723201,"@arunabraham_ @tradegovukIND @iitdelhi @AirbusSpace @mamatharm @NORSSuk @STAR_Dundee @InmarsatGlobal @OxfordSpace @Heads_InSpace @e2vteledyne @seradata Sad to miss the last day of this, but I hope it was as productive as the other days! Look forward to meeting you all again in the future. 👍",False,"[152, 291]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203959254090752e+18,1220395925409075201,59493425.0,59493425,arunabraham_,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'arunabraham_', 'name': 'Arun Abraham', 'id': 59493425, 'id_str': '59493425', 'indices': [0, 13]}, {'screen_name': 'tradegovukIND', 'name': 'Dept. Int. Trade Ind', 'id': 90335287, 'id_str': '90335287', 'indices': [14, 28]}, {'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [29, 38]}, {'screen_name': 'AirbusSpace', 'name': 'Airbus Space', 'id': 44324383, 'id_str': '44324383', 'indices': [39, 51]}, {'screen_name': 'mamatharm', 'name': 'Mamatha', 'id': 2288423102, 'id_str': '2288423102', 'indices': [52, 62]}, {'screen_name': 'NORSSuk', 'name': 'Northern Space & Security', 'id': 1057240128849108993, 'id_str': '1057240128849108993', 'indices': [63, 71]}, {'screen_name': 'STAR_Dundee', 'name': 'STAR-Dundee', 'id': 866614276211040257, 'id_str': '866614276211040257', 'indices': [72, 84]}, {'screen_name': 'InmarsatGlobal', 'name': 'Inmarsat', 'id': 48310425, 'id_str': '48310425', 'indices': [85, 100]}, {'screen_name': 'OxfordSpace', 'name': 'Oxford Space Systems', 'id': 2965905519, 'id_str': '2965905519', 'indices': [101, 113]}, {'screen_name': 'Heads_InSpace', 'name': 'In-Space Missions', 'id': 989480484039163905, 'id_str': '989480484039163905', 'indices': [114, 128]}, {'screen_name': 'e2vteledyne', 'name': 'Teledyne e2v', 'id': 25531503, 'id_str': '25531503', 'indices': [129, 141]}, {'screen_name': 'seradata', 'name': 'Seradata', 'id': 1150350484563222531, 'id_str': '1150350484563222531', 'indices': [142, 151]}]",[],en,recent,39252761,39252761,Simon Proud,simon_sat,"Oxford, England",Husband and Father | @NCEOscience / @UniofOxford | Aviation Safety Fellow | Meteorologist | Satellite data specialist | Pilot | 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,https://t.co/Lfv47d1Tdt,[],False,5710,904,191,Mon May 11 13:42:29 +0000 2009,19795,,,False,False,599,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/477270308454293504/JDLdCIKq_normal.jpeg,https://pbs.twimg.com/profile_images/477270308454293504/JDLdCIKq_normal.jpeg,185870,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/39252761/1353779304,"[{'url': 'https://t.co/Lfv47d1Tdt', 'expanded_url': 'http://www.satwx.co.uk', 'display_url': 'satwx.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Thu Jan 23 03:05:54 +0000 2020,1220180830317768705,1220180830317768705,"@iitdelhi ...with affordable societal benefits in the long term.

@SPIEtweets @SPIEstudents @WomenInOptics @Holmarc_Kochi",False,"[10, 121]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201805243181507e+18,1220180524318150657,7.227963205162312e+17,722796320516231174,amardeochandra1,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [0, 9]}, {'screen_name': 'SPIEtweets', 'name': 'SPIE', 'id': 25591011, 'id_str': '25591011', 'indices': [66, 77]}, {'screen_name': 'SPIEstudents', 'name': 'SPIE Student News', 'id': 19211686, 'id_str': '19211686', 'indices': [78, 91]}, {'screen_name': 'WomenInOptics', 'name': 'SPIE Women in Optics', 'id': 27064536, 'id_str': '27064536', 'indices': [92, 106]}, {'screen_name': 'Holmarc_Kochi', 'name': 'Holmarc', 'id': 384691616, 'id_str': '384691616', 'indices': [107, 121]}]",[],en,recent,722796320516231174,722796320516231174,Amar Deo Chandra,amardeochandra1,"Ranchi, India","Astronomer learning to untwinkle stars,interferometry, optics,science outreach,pulsars, python ML, part-time poet;   
Co-founder @PromoteScience,@paradigmiiserk",https://t.co/vLXYHXdOOE,[],False,296,2343,5,Wed Apr 20 14:37:26 +0000 2016,950,,,False,False,1590,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220888386652688384/joKYRtQg_normal.jpg,https://pbs.twimg.com/profile_images/1220888386652688384/joKYRtQg_normal.jpg,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/722796320516231174/1579917282,"[{'url': 'https://t.co/vLXYHXdOOE', 'expanded_url': 'https://amardeo09.wordpress.com/', 'display_url': 'amardeo09.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Thu Jan 23 03:04:41 +0000 2020,1220180524318150657,1220180524318150657,"@iitdelhi ...being manufactured by an Indian company is perhaps the meaningful realization of a ""make in India"" endeavour. Really looking forward to a meaningful exciting collaboration with Prof. Khare and taking computational imaging/phase retrieval to the next higher level...",False,"[10, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201803063695114e+18,1220180306369511424,7.227963205162312e+17,722796320516231174,amardeochandra1,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [0, 9]}]",[],en,recent,722796320516231174,722796320516231174,Amar Deo Chandra,amardeochandra1,"Ranchi, India","Astronomer learning to untwinkle stars,interferometry, optics,science outreach,pulsars, python ML, part-time poet;   
Co-founder @PromoteScience,@paradigmiiserk",https://t.co/vLXYHXdOOE,[],False,296,2343,5,Wed Apr 20 14:37:26 +0000 2016,950,,,False,False,1590,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220888386652688384/joKYRtQg_normal.jpg,https://pbs.twimg.com/profile_images/1220888386652688384/joKYRtQg_normal.jpg,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/722796320516231174/1579917282,"[{'url': 'https://t.co/vLXYHXdOOE', 'expanded_url': 'https://amardeo09.wordpress.com/', 'display_url': 'amardeo09.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Thu Jan 23 03:03:49 +0000 2020,1220180306369511424,1220180306369511424,"@iitdelhi ...impacts in the short/long term. In some sense, the invention of a holographic microsocpe (which is in fact the cheapest one can find with competitive performance beating the world standards) using algorithms developed in house, prototype development in an Indian lab and now...",False,"[10, 290]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201800945864827e+18,1220180094586482689,7.227963205162312e+17,722796320516231174,amardeochandra1,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'iitdelhi', 'name': 'IIT Delhi', 'id': 27686420, 'id_str': '27686420', 'indices': [0, 9]}]",[],en,recent,722796320516231174,722796320516231174,Amar Deo Chandra,amardeochandra1,"Ranchi, India","Astronomer learning to untwinkle stars,interferometry, optics,science outreach,pulsars, python ML, part-time poet;   
Co-founder @PromoteScience,@paradigmiiserk",https://t.co/vLXYHXdOOE,[],False,296,2343,5,Wed Apr 20 14:37:26 +0000 2016,950,,,False,False,1590,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220888386652688384/joKYRtQg_normal.jpg,https://pbs.twimg.com/profile_images/1220888386652688384/joKYRtQg_normal.jpg,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,https://pbs.twimg.com/profile_banners/722796320516231174/1579917282,"[{'url': 'https://t.co/vLXYHXdOOE', 'expanded_url': 'https://amardeo09.wordpress.com/', 'display_url': 'amardeo09.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
