,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type
0,Sat Jan 18 15:46:43 +0000 2020,1218560355040997380,1218560355040997380,@carolynedy @tglannon @newlypaul I hope the discussions about this will not end soon.,False,"[33, 85]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1218559905101176834,1218559905101176834,24300740,24300740,carolynedy,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'carolynedy', 'name': 'Carolyn Edy', 'id': 24300740, 'id_str': '24300740', 'indices': [0, 11]}, {'screen_name': 'tglannon', 'name': 'Thomas Lannon', 'id': 299813491, 'id_str': '299813491', 'indices': [12, 21]}, {'screen_name': 'newlypaul', 'name': 'Newly Paul', 'id': 83642092, 'id_str': '83642092', 'indices': [22, 32]}]",[],en,recent,17539638,17539638,Jennifer E Moore,jem2998,"Duluth, MN",Associate professor of journalism | University of Minnesota Duluth | Alum @UIowa (BA) & @UMN_HSJMC (MA & PhD) | she/her/hers,https://t.co/n1foc2wjN3,"[{'url': 'https://t.co/n1foc2wjN3', 'expanded_url': 'http://onerivermn.com', 'display_url': 'onerivermn.com', 'indices': [0, 23]}]",[],False,1033,1219,74,Fri Nov 21 16:33:48 +0000 2008,5945,,,True,False,5606,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/562273015203778560/zxRwArqz_normal.jpeg,https://pbs.twimg.com/profile_images/562273015203778560/zxRwArqz_normal.jpeg,https://pbs.twimg.com/profile_banners/17539638/1564012032,154D40,5ED4DC,95E8EC,3C3940,False,False,False,False,False,False,False,none
