,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.user.entities.url.urls,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
18,Fri Jan 24 23:44:58 +0000 2020,1220855039926964224,1220855039926964224,"RT @SenShelby: .@NSF is again investing in Alabama! @AuburnU recently received two #NSF grants totaling $1,842,034 as part of the #CAREER a…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,16,0,False,False,en,"[{'text': 'NSF', 'indices': [83, 87]}, {'text': 'CAREER', 'indices': [130, 137]}]",[],"[{'screen_name': 'SenShelby', 'name': 'Richard Shelby', 'id': 21111098, 'id_str': '21111098', 'indices': [3, 13]}, {'screen_name': 'NSF', 'name': 'National Science Foundation', 'id': 16245822, 'id_str': '16245822', 'indices': [16, 20]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [52, 60]}]",[],en,recent,1483818002,1483818002,RDuke,QualisPrez,"Huntsville, Alabama","Over 35 years supporting the US and NATO Warfighters! Missile Defense, National Security, NASA, DOT, FAA, DoD, Intel, Space, Cyber. UAH Alumnus.",https://t.co/ufmBYyiJGX,[],False,198,559,13,Wed Jun 05 02:11:28 +0000 2013,5258,,,True,False,2441,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/681638443135406080/Iu4aqlaH_normal.jpg,https://pbs.twimg.com/profile_images/681638443135406080/Iu4aqlaH_normal.jpg,https://pbs.twimg.com/profile_banners/1483818002/1528395651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Fri Jan 24 20:47:28 +0000 2020,1.2208103688529306e+18,1220810368852930560,".@NSF is again investing in Alabama! @AuburnU recently received two #NSF grants totaling $1,842,034 as part of the #CAREER award program. Look forward to the work that will take place at #Auburn to continue benefiting #research and #education in #science and #engineering!",False,"[0, 272]","[{'text': 'NSF', 'indices': [68, 72]}, {'text': 'CAREER', 'indices': [115, 122]}, {'text': 'Auburn', 'indices': [187, 194]}, {'text': 'research', 'indices': [218, 227]}, {'text': 'education', 'indices': [232, 242]}, {'text': 'science', 'indices': [246, 254]}, {'text': 'engineering', 'indices': [259, 271]}]",[],"[{'screen_name': 'NSF', 'name': 'National Science Foundation', 'id': 16245822, 'id_str': '16245822', 'indices': [1, 5]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [37, 45]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,21111098.0,21111098,Richard Shelby,SenShelby,"Tuscaloosa, Alabama",The official Twitter page for U.S. Senator Richard Shelby (R-Ala.) https://t.co/YqOy54UpSf,https://t.co/1iULT8X6Vz,"[{'url': 'https://t.co/YqOy54UpSf', 'expanded_url': 'https://www.facebook.com/RichardShelby', 'display_url': 'facebook.com/RichardShelby', 'indices': [67, 90]}]",False,86691.0,509.0,2171.0,Tue Feb 17 17:53:43 +0000 2009,349.0,,,True,True,2463.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/621070518834212864/ikIQKvUq_normal.jpg,https://pbs.twimg.com/profile_images/621070518834212864/ikIQKvUq_normal.jpg,https://pbs.twimg.com/profile_banners/21111098/1436912050,A60000,FFFFFF,FFFFFF,333333,False,False,False,False,False,False,False,none,,,,,False,16.0,57.0,False,False,en,"[{'url': 'https://t.co/ufmBYyiJGX', 'expanded_url': 'http://www.qualis-corp.com', 'display_url': 'qualis-corp.com', 'indices': [0, 23]}]",,,,,,,,,,,"[{'url': 'https://t.co/1iULT8X6Vz', 'expanded_url': 'http://www.shelby.senate.gov', 'display_url': 'shelby.senate.gov', 'indices': [0, 23]}]",,,,
30,Fri Jan 24 21:12:56 +0000 2020,1220816779460694016,1220816779460694016,"RT @SenShelby: .@NSF is again investing in Alabama! @AuburnU recently received two #NSF grants totaling $1,842,034 as part of the #CAREER a…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,16,0,False,False,en,"[{'text': 'NSF', 'indices': [83, 87]}, {'text': 'CAREER', 'indices': [130, 137]}]",[],"[{'screen_name': 'SenShelby', 'name': 'Richard Shelby', 'id': 21111098, 'id_str': '21111098', 'indices': [3, 13]}, {'screen_name': 'NSF', 'name': 'National Science Foundation', 'id': 16245822, 'id_str': '16245822', 'indices': [16, 20]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [52, 60]}]",[],en,recent,287957501,287957501,Excellence,EXXO__,"Chicago, IL",Auburn Alumnus,,[],False,754,603,20,Tue Apr 26 00:23:32 +0000 2011,12162,,,True,False,95651,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1214053038215880704/cr18SOxU_normal.jpg,https://pbs.twimg.com/profile_images/1214053038215880704/cr18SOxU_normal.jpg,https://pbs.twimg.com/profile_banners/287957501/1544333782,0084B4,000000,B8C8CF,165BC4,True,True,False,False,False,False,False,none,Fri Jan 24 20:47:28 +0000 2020,1.2208103688529306e+18,1220810368852930560,".@NSF is again investing in Alabama! @AuburnU recently received two #NSF grants totaling $1,842,034 as part of the #CAREER award program. Look forward to the work that will take place at #Auburn to continue benefiting #research and #education in #science and #engineering!",False,"[0, 272]","[{'text': 'NSF', 'indices': [68, 72]}, {'text': 'CAREER', 'indices': [115, 122]}, {'text': 'Auburn', 'indices': [187, 194]}, {'text': 'research', 'indices': [218, 227]}, {'text': 'education', 'indices': [232, 242]}, {'text': 'science', 'indices': [246, 254]}, {'text': 'engineering', 'indices': [259, 271]}]",[],"[{'screen_name': 'NSF', 'name': 'National Science Foundation', 'id': 16245822, 'id_str': '16245822', 'indices': [1, 5]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [37, 45]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,21111098.0,21111098,Richard Shelby,SenShelby,"Tuscaloosa, Alabama",The official Twitter page for U.S. Senator Richard Shelby (R-Ala.) https://t.co/YqOy54UpSf,https://t.co/1iULT8X6Vz,"[{'url': 'https://t.co/YqOy54UpSf', 'expanded_url': 'https://www.facebook.com/RichardShelby', 'display_url': 'facebook.com/RichardShelby', 'indices': [67, 90]}]",False,86691.0,509.0,2171.0,Tue Feb 17 17:53:43 +0000 2009,349.0,,,True,True,2463.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/621070518834212864/ikIQKvUq_normal.jpg,https://pbs.twimg.com/profile_images/621070518834212864/ikIQKvUq_normal.jpg,https://pbs.twimg.com/profile_banners/21111098/1436912050,A60000,FFFFFF,FFFFFF,333333,False,False,False,False,False,False,False,none,,,,,False,16.0,57.0,False,False,en,,,,,,,,,,,,"[{'url': 'https://t.co/1iULT8X6Vz', 'expanded_url': 'http://www.shelby.senate.gov', 'display_url': 'shelby.senate.gov', 'indices': [0, 23]}]",,,,
47,Fri Jan 24 19:43:03 +0000 2020,1220794161303113728,1220794161303113728,"RT @Darrell_Harden: Hey, @AuburnU, on #NationalComplimentDay, I want to sing the praises of @AuburnElvis, @IAMBARNINGHARD, @dee_ford,  @GoA…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,0,False,False,en,"[{'text': 'NationalComplimentDay', 'indices': [38, 60]}]",[],"[{'screen_name': 'Darrell_Harden', 'name': 'Darrell Harden', 'id': 32310958, 'id_str': '32310958', 'indices': [3, 18]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [25, 33]}, {'screen_name': 'AuburnElvis', 'name': 'Auburn Elvis', 'id': 79209683, 'id_str': '79209683', 'indices': [92, 104]}, {'screen_name': 'IAMBARNINGHARD', 'name': 'BARNING HARD (16-15)', 'id': 950774421547094023, 'id_str': '950774421547094023', 'indices': [106, 121]}, {'screen_name': 'dee_ford', 'name': 'Dee', 'id': 16999160, 'id_str': '16999160', 'indices': [123, 132]}]",[],en,recent,488599147,488599147,WAR EAGLE 💙,GoAuburnTigers,,"Auburn Alumna. Mom. Married chick. Engineer. Ocean, Sports & Unsolved Murders",,[],False,610,1976,18,Fri Feb 10 16:40:47 +0000 2012,29428,,,False,False,64935,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1167830353354137600/HftjzyQi_normal.jpg,https://pbs.twimg.com/profile_images/1167830353354137600/HftjzyQi_normal.jpg,https://pbs.twimg.com/profile_banners/488599147/1562703811,FF4D00,181A1E,252429,666666,True,False,False,False,False,False,False,none,Fri Jan 24 19:39:29 +0000 2020,1.2207932612725678e+18,1220793261272567808,"Hey, @AuburnU, on #NationalComplimentDay, I want to sing the praises of @AuburnElvis, @IAMBARNINGHARD, @dee_ford,  @GoAuburnTigers, and @PabloEscobarner. They have their fun on here, but they also uphold the Auburn Creed. You should be very proud of them.",False,"[0, 255]","[{'text': 'NationalComplimentDay', 'indices': [18, 40]}]",[],"[{'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [5, 13]}, {'screen_name': 'AuburnElvis', 'name': 'Auburn Elvis', 'id': 79209683, 'id_str': '79209683', 'indices': [72, 84]}, {'screen_name': 'IAMBARNINGHARD', 'name': 'BARNING HARD (16-15)', 'id': 950774421547094023, 'id_str': '950774421547094023', 'indices': [86, 101]}, {'screen_name': 'dee_ford', 'name': 'Dee', 'id': 16999160, 'id_str': '16999160', 'indices': [103, 112]}, {'screen_name': 'GoAuburnTigers', 'name': 'WAR EAGLE 💙', 'id': 488599147, 'id_str': '488599147', 'indices': [115, 130]}, {'screen_name': 'PabloEscobarner', 'name': 'Jalen Green 🤝 Auburn', 'id': 1084177274306551809, 'id_str': '1084177274306551809', 'indices': [136, 152]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,32310958.0,32310958,Darrell Harden,Darrell_Harden,"6th planet, Hoth system","Alphabetizer, Christian, employee, husband, runner, servant of feline overlords. #BuiltByBama",https://t.co/uNiFMachHV,[],False,1059.0,939.0,49.0,Fri Apr 17 04:45:22 +0000 2009,31078.0,,,False,False,31430.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1031329776156504066/fsqHnnh0_normal.jpg,https://pbs.twimg.com/profile_images/1031329776156504066/fsqHnnh0_normal.jpg,https://pbs.twimg.com/profile_banners/32310958/1555980160,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,4.0,32.0,False,False,en,,,,,,,,,,,,"[{'url': 'https://t.co/uNiFMachHV', 'expanded_url': 'http://darrellharden.com', 'display_url': 'darrellharden.com', 'indices': [0, 23]}]",,,,
51,Fri Jan 24 14:19:33 +0000 2020,1220712746234322944,1220712746234322944,@IsaacGB9 @AuburnU Well best of luck! Looking forward to seeing your future work!!,False,"[19, 82]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2205476778317496e+18,1220547677831749633,548504385.0,548504385,IsaacGB9,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'IsaacGB9', 'name': 'Isaac Garcia Bosch', 'id': 548504385, 'id_str': '548504385', 'indices': [0, 9]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [10, 18]}]",[],en,recent,1403017970,1403017970,Kacey G. Ortiz (🌞🌞🌞),Kacey_Ortiz,"Auburn, AL","Kind of a Synthetic Organic Chemist, KFBF, Husband/Dog Dad, Into Video Games, Sports, and Running. BSc TAMU '15, PhD Auburn 20??, @KarimovLab",,[],False,239,1490,3,Sat May 04 18:07:39 +0000 2013,26541,,,True,False,3454,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1203141370472468482/YqMVmaPZ_normal.jpg,https://pbs.twimg.com/profile_images/1203141370472468482/YqMVmaPZ_normal.jpg,https://pbs.twimg.com/profile_banners/1403017970/1562728329,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Fri Jan 24 01:29:31 +0000 2020,1220518962351484928,1220518962351484928,"@IsaacGB9 gave a wonderful seminar at @AuburnU today! 

It's always really cool to see strategic organic transformations possible through inorganic chemistry!",False,"[0, 158]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,548504385.0,548504385,IsaacGB9,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'IsaacGB9', 'name': 'Isaac Garcia Bosch', 'id': 548504385, 'id_str': '548504385', 'indices': [0, 9]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [38, 46]}]",[],en,recent,1403017970,1403017970,Kacey G. Ortiz (🌞🌞🌞),Kacey_Ortiz,"Auburn, AL","Kind of a Synthetic Organic Chemist, KFBF, Husband/Dog Dad, Into Video Games, Sports, and Running. BSc TAMU '15, PhD Auburn 20??, @KarimovLab",,[],False,239,1490,3,Sat May 04 18:07:39 +0000 2013,26541,,,True,False,3454,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1203141370472468482/YqMVmaPZ_normal.jpg,https://pbs.twimg.com/profile_images/1203141370472468482/YqMVmaPZ_normal.jpg,https://pbs.twimg.com/profile_banners/1403017970/1562728329,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb349182b3f42bb,https://api.twitter.com/1.1/geo/id/deb349182b3f42bb.json,city,Auburn,"Auburn, AL",US,United States,[],Polygon,"[[[-85.569969, 32.532449], [-85.413112, 32.532449], [-85.413112, 32.6620408], [-85.569969, 32.6620408]]]",,,,,
68,Mon Jan 20 16:34:41 +0000 2020,1219297204730396672,1219297204730396672,@lis0628 @AuburnFootball @AuburnU My dad had one too!!,False,"[34, 54]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191205032245248e+18,1219120503224524802,27267400.0,27267400,lis0628,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'lis0628', 'name': 'lis', 'id': 27267400, 'id_str': '27267400', 'indices': [0, 8]}, {'screen_name': 'AuburnFootball', 'name': 'Auburn Football', 'id': 26762221, 'id_str': '26762221', 'indices': [9, 24]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [25, 33]}]",[],en,recent,2332823678,2332823678,Amy Douglas,WarEGalakd,,"I believe in Auburn and love it! CPA, wife and mother.  AU alumni, employee and fan.",,[],False,44,138,0,Sat Feb 08 04:04:25 +0000 2014,770,,,True,False,349,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/432334130102415360/vXgX5mAo_normal.jpeg,https://pbs.twimg.com/profile_images/432334130102415360/vXgX5mAo_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Mon Jan 20 15:14:34 +0000 2020,1219277041855582209,1219277041855582209,@AuburnU War Eagle and Happy MLK Day!,False,"[9, 37]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192710705759437e+18,1219271070575943680,14114564.0,14114564,AuburnU,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [0, 8]}]",[],en,recent,46937754,46937754,Wanona Satcher,wajisa,"Atlanta, GA","CEO @MakhersStudio, Senior Fellow @Summit, #LandscapeArch, #housing, #ShippingContainers, @AuburnU, @NextCityOrg #vanguard, https://t.co/RW4RIUq7wD",https://t.co/vFa7SsMqm0,"[{'url': 'https://t.co/RW4RIUq7wD', 'expanded_url': 'http://www.wanonasatcher.com', 'display_url': 'wanonasatcher.com', 'indices': [124, 147]}]",False,1856,705,279,Sat Jun 13 18:35:54 +0000 2009,54289,,,True,False,14598,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/709408687190904832/_NiBV52c_normal.jpg,https://pbs.twimg.com/profile_images/709408687190904832/_NiBV52c_normal.jpg,https://pbs.twimg.com/profile_banners/46937754/1489457365,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/vFa7SsMqm0', 'expanded_url': 'http://www.makhersstudio.com', 'display_url': 'makhersstudio.com', 'indices': [0, 23]}]",8173485c72e78ca5,https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json,city,Atlanta,"Atlanta, GA",US,United States,[],Polygon,"[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]]",,,,,
73,Sat Jan 18 20:47:14 +0000 2020,1218635984448999424,1218635984448999424,"@NotABombBunkE @AuburnU If you’re looking at SEC schools, you may want to consider @VanderbiltU too. Illinois and Georgia tech are great engineering schools as well... even Purdue or NC State, but UF is special.",False,"[24, 211]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.218635338492629e+18,1218635338492628995,7.830298040021484e+17,783029804002148353,NotABombBunkE,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NotABombBunkE', 'name': 'Elijah Horland', 'id': 783029804002148353, 'id_str': '783029804002148353', 'indices': [0, 14]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [15, 23]}, {'screen_name': 'VanderbiltU', 'name': 'Vanderbilt University', 'id': 14775752, 'id_str': '14775752', 'indices': [83, 95]}]",[],en,recent,2364545413,2364545413,"Dr. Tracy Fanara, Agent of G.I.R.L.",inspectorplanet,Earth...most of the time,"🐊 PhD Environmental Engineer & Scientist fighting 2 extend humanity's⌛️on 🌎Hydrologist,HABs,CitSci 📹Mythbusters🕵️‍♀️,AnimalOuttakes @MoteMarineLab @Marvel",https://t.co/Z8VIHDehwT,[],False,13504,12877,136,Thu Feb 27 18:42:12 +0000 2014,24981,,,False,False,16870,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/943894325888520193/95kDTCHy_normal.jpg,https://pbs.twimg.com/profile_images/943894325888520193/95kDTCHy_normal.jpg,https://pbs.twimg.com/profile_banners/2364545413/1553020835,09B300,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Z8VIHDehwT', 'expanded_url': 'https://youtu.be/-UIf31xGuIY', 'display_url': 'youtu.be/-UIf31xGuIY', 'indices': [0, 23]}]",,,,,,,,,,,,,,,
74,Sat Jan 18 20:44:40 +0000 2020,1218635338492628995,1218635338492628995,"@inspectorplanet I'll visit for sure.

Also going to give @AuburnU a look. #WDE

There are some amazing state schools and even city colleges here in NY.",False,"[17, 152]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2186345029075395e+18,1218634502907539458,2364545413.0,2364545413,inspectorplanet,,,,,False,0,3,False,False,en,"[{'text': 'WDE', 'indices': [75, 79]}]",[],"[{'screen_name': 'inspectorplanet', 'name': 'Dr. Tracy Fanara, Agent of G.I.R.L.', 'id': 2364545413, 'id_str': '2364545413', 'indices': [0, 16]}, {'screen_name': 'AuburnU', 'name': 'Auburn University', 'id': 14114564, 'id_str': '14114564', 'indices': [58, 66]}]",[],en,recent,783029804002148353,783029804002148353,Elijah Horland #1440makers,NotABombBunkE,"New York, NY","Builder, Maker... MythBuster! It's true, I'm on MythBusters Jr. Follow me, my friends, @MythBusters, @ScienceChannel & #MythBustersJr for more. 

Goals ＞ Grades",https://t.co/cYhsEfNtqf,[],False,2700,3280,27,Mon Oct 03 19:43:48 +0000 2016,37018,,,True,False,9232,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1115450986498277377/qU0UO2Fn_normal.png,https://pbs.twimg.com/profile_images/1115450986498277377/qU0UO2Fn_normal.png,https://pbs.twimg.com/profile_banners/783029804002148353/1576516715,448D44,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/cYhsEfNtqf', 'expanded_url': 'http://www.notabomb.org', 'display_url': 'notabomb.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,
