,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls
2,Fri Jan 24 22:33:29 +0000 2020,1220837051672727552,1220837051672727552,Bla bla. Witty comment about the trump rally and the people not from dc who attended it. Supported by @CatholicUniv who demonize condoms and protect peodophiles. Any marchers walk past a homeless person today? Right by them right? #MarchForLife #hypocrites #ProLife ?,False,"[0, 267]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'MarchForLife', 'indices': [231, 244]}, {'text': 'hypocrites', 'indices': [245, 256]}, {'text': 'ProLife', 'indices': [257, 265]}]",[],"[{'screen_name': 'CatholicUniv', 'name': 'The Catholic University of America', 'id': 68475814, 'id_str': '68475814', 'indices': [102, 115]}]",[],en,recent,1038882366327058432,1038882366327058432,saltyscience,sciencevsman,"Washington, DC",Science News Parenting Weird Space News,,,[],False,9,107,0,Sun Sep 09 20:10:32 +0000 2018,1147,,,False,False,375,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1038886442049720322/Y90UzAbU_normal.jpg,https://pbs.twimg.com/profile_images/1038886442049720322/Y90UzAbU_normal.jpg,https://pbs.twimg.com/profile_banners/1038882366327058432/1536524829,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Mon Jan 20 14:27:30 +0000 2020,1219265198416105474,1219265198416105474,"I'm just strolling along headed to do some community service and I strike up a conversation with a gentleman, low and behold it's the president of the @CatholicUniv !  We're headed to the same service site! #MLKDay #DayofService #ncsss",False,"[0, 235]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'MLKDay', 'indices': [207, 214]}, {'text': 'DayofService', 'indices': [215, 228]}, {'text': 'ncsss', 'indices': [229, 235]}]",[],"[{'screen_name': 'CatholicUniv', 'name': 'The Catholic University of America', 'id': 68475814, 'id_str': '68475814', 'indices': [151, 164]}]",[],en,recent,3996472817,3996472817,Jelani the Social Work student,UDCCrusader,"Washington, DC","BSW. Current MSW student at the Catholic University of America. father, husband, and friend. #BLM #HTTR #Lakers @JGPennypacker is also me #Buttigieg2020",https://t.co/r0uuuEWcke,"[{'url': 'https://t.co/r0uuuEWcke', 'expanded_url': 'http://udcproject.tumblr.com/', 'display_url': 'udcproject.tumblr.com', 'indices': [0, 23]}]",[],False,22,119,2,Mon Oct 19 18:56:55 +0000 2015,97,,,True,False,205,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1148394428761083904/K2UXl6fl_normal.jpg,https://pbs.twimg.com/profile_images/1148394428761083904/K2UXl6fl_normal.jpg,https://pbs.twimg.com/profile_banners/3996472817/1562633630,0084B4,000000,000000,000000,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Sun Jan 19 13:50:55 +0000 2020,1218893603872952321,1218893603872952321,"@ArmchairTheolo1 @CUATheology @CatholicUniv @MMorozowich This was 100% gift of a donor, and faculty came when their classes ended",False,"[57, 129]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2183871575193395e+18,1218387157519339520,1.218384597408473e+18,1218384597408473088,ArmchairTheolo1,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ArmchairTheolo1', 'name': 'ArmchairTheologian', 'id': 1218384597408473088, 'id_str': '1218384597408473088', 'indices': [0, 16]}, {'screen_name': 'CUATheology', 'name': 'CatholicU Theology and Religious Studies', 'id': 1872833888, 'id_str': '1872833888', 'indices': [17, 29]}, {'screen_name': 'CatholicUniv', 'name': 'The Catholic University of America', 'id': 68475814, 'id_str': '68475814', 'indices': [30, 43]}, {'screen_name': 'MMorozowich', 'name': 'Fr. Mark Morozowich', 'id': 276448121, 'id_str': '276448121', 'indices': [44, 56]}]",[],en,recent,727023818,727023818,BobMiller,Hroedeburt,"Washington, DC",#Franciscan Catholic with #Maronite tendencies; Biblical Scholar @CatholicUniv; Archaeologist; a tad bit #Lenape 📜,https://t.co/zw2L3E4uoH,"[{'url': 'https://t.co/zw2L3E4uoH', 'expanded_url': 'http://trs.cua.edu/faculty/Miller/index.cfm', 'display_url': 'trs.cua.edu/faculty/Miller…', 'indices': [0, 23]}]",[],False,95,706,1,Mon Jul 30 22:54:13 +0000 2012,139,,,False,False,340,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/937867189230751745/ox6YRnys_normal.jpg,https://pbs.twimg.com/profile_images/937867189230751745/ox6YRnys_normal.jpg,https://pbs.twimg.com/profile_banners/727023818/1512439775,088253,D3D2CF,E3E2DE,634047,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
