,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
0,Fri Jan 24 14:35:45 +0000 2020,1220716824192524290,1220716824192524290,"@Peter_shirley @UniversiteEge @ege_ube Thank you, Peter..",False,"[39, 57]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2206933731466568e+18,1220693373146656768,337709874.0,337709874,Peter_shirley,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'Peter_shirley', 'name': 'Peter Shirley 🔮🧢', 'id': 337709874, 'id_str': '337709874', 'indices': [0, 14]}, {'screen_name': 'UniversiteEge', 'name': 'Ege Üniversitesi', 'id': 351526708, 'id_str': '351526708', 'indices': [15, 29]}, {'screen_name': 'ege_ube', 'name': 'Ege Üniversitesi Uluslararası Bilgisayar Enstitüsü', 'id': 1182623489708253184, 'id_str': '1182623489708253184', 'indices': [30, 38]}]",[],en,recent,464147783,464147783,Murat Kurt,MuratKurtUbe,"İzmir, TURKEY",Assistant Professor of Computer Science at Ege University,https://t.co/eQeac7245N,"[{'url': 'https://t.co/eQeac7245N', 'expanded_url': 'http://akademik.ube.ege.edu.tr/~kurt/', 'display_url': 'akademik.ube.ege.edu.tr/~kurt/', 'indices': [0, 23]}]",[],False,263,207,95,Sat Jan 14 22:18:12 +0000 2012,8517,,,True,False,9868,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_banners/464147783/1508764482,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Fri Jan 24 08:46:35 +0000 2020,1220628954261880832,1220628954261880832,"@topher_batty @UniversiteEge @ege_ube Thank you, Christopher. I'm happy to be a part of #ProfLife mainly based on computer graphics.",False,"[38, 132]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2206270916261028e+18,1220627091626102785,18309340.0,18309340,topher_batty,,,,,False,0,0,False,False,en,"[{'text': 'ProfLife', 'indices': [88, 97]}]",[],"[{'screen_name': 'topher_batty', 'name': 'Christopher Batty', 'id': 18309340, 'id_str': '18309340', 'indices': [0, 13]}, {'screen_name': 'UniversiteEge', 'name': 'Ege Üniversitesi', 'id': 351526708, 'id_str': '351526708', 'indices': [14, 28]}, {'screen_name': 'ege_ube', 'name': 'Ege Üniversitesi Uluslararası Bilgisayar Enstitüsü', 'id': 1182623489708253184, 'id_str': '1182623489708253184', 'indices': [29, 37]}]",[],en,recent,464147783,464147783,Murat Kurt,MuratKurtUbe,"İzmir, TURKEY",Assistant Professor of Computer Science at Ege University,https://t.co/eQeac7245N,"[{'url': 'https://t.co/eQeac7245N', 'expanded_url': 'http://akademik.ube.ege.edu.tr/~kurt/', 'display_url': 'akademik.ube.ege.edu.tr/~kurt/', 'indices': [0, 23]}]",[],False,263,207,95,Sat Jan 14 22:18:12 +0000 2012,8517,,,True,False,9868,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_banners/464147783/1508764482,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Fri Jan 24 08:30:47 +0000 2020,1220624977076064256,1220624977076064256,"RT @MuratKurtUbe: I'm happy to announce that I have started to work as Assistant Professor at Department of Computer Science, International…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,0,False,False,en,[],[],"[{'screen_name': 'MuratKurtUbe', 'name': 'Murat Kurt', 'id': 464147783, 'id_str': '464147783', 'indices': [3, 16]}]",[],en,recent,464147783,464147783,Murat Kurt,MuratKurtUbe,"İzmir, TURKEY",Assistant Professor of Computer Science at Ege University,https://t.co/eQeac7245N,"[{'url': 'https://t.co/eQeac7245N', 'expanded_url': 'http://akademik.ube.ege.edu.tr/~kurt/', 'display_url': 'akademik.ube.ege.edu.tr/~kurt/', 'indices': [0, 23]}]",[],False,263,207,95,Sat Jan 14 22:18:12 +0000 2012,8517,,,True,False,9868,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_banners/464147783/1508764482,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Thu Jan 23 15:40:57 +0000 2020,1.2203708437102305e+18,1220370843710230528,"I'm happy to announce that I have started to work as Assistant Professor at Department of Computer Science, International Computer Institute, Ege University. @UniversiteEge @ege_ube",False,"[0, 181]",[],[],"[{'screen_name': 'UniversiteEge', 'name': 'Ege Üniversitesi', 'id': 351526708, 'id_str': '351526708', 'indices': [158, 172]}, {'screen_name': 'ege_ube', 'name': 'Ege Üniversitesi Uluslararası Bilgisayar Enstitüsü', 'id': 1182623489708253184, 'id_str': '1182623489708253184', 'indices': [173, 181]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,464147783.0,464147783,Murat Kurt,MuratKurtUbe,"İzmir, TURKEY",Assistant Professor of Computer Science at Ege University,https://t.co/eQeac7245N,"[{'url': 'https://t.co/eQeac7245N', 'expanded_url': 'http://akademik.ube.ege.edu.tr/~kurt/', 'display_url': 'akademik.ube.ege.edu.tr/~kurt/', 'indices': [0, 23]}]",[],False,263.0,207.0,95.0,Sat Jan 14 22:18:12 +0000 2012,8517.0,,,True,False,9868.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_banners/464147783/1508764482,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,4.0,19.0,False,False,en
8,Thu Jan 23 20:19:00 +0000 2020,1220440817577361413,1220440817577361413,@karoly_zsolnai @UniversiteEge @ege_ube thanks Karoly...,False,"[40, 56]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2204374423245046e+18,1220437442324504576,2978637351.0,2978637351,karoly_zsolnai,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'karoly_zsolnai', 'name': 'Károly Zsolnai-Fehér 📜', 'id': 2978637351, 'id_str': '2978637351', 'indices': [0, 15]}, {'screen_name': 'UniversiteEge', 'name': 'Ege Üniversitesi', 'id': 351526708, 'id_str': '351526708', 'indices': [16, 30]}, {'screen_name': 'ege_ube', 'name': 'Ege Üniversitesi Uluslararası Bilgisayar Enstitüsü', 'id': 1182623489708253184, 'id_str': '1182623489708253184', 'indices': [31, 39]}]",[],en,recent,464147783,464147783,Murat Kurt,MuratKurtUbe,"İzmir, TURKEY",Assistant Professor of Computer Science at Ege University,https://t.co/eQeac7245N,"[{'url': 'https://t.co/eQeac7245N', 'expanded_url': 'http://akademik.ube.ege.edu.tr/~kurt/', 'display_url': 'akademik.ube.ege.edu.tr/~kurt/', 'indices': [0, 23]}]",[],False,263,207,95,Sat Jan 14 22:18:12 +0000 2012,8517,,,True,False,9868,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_banners/464147783/1508764482,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Thu Jan 23 15:40:57 +0000 2020,1220370843710230528,1220370843710230528,"I'm happy to announce that I have started to work as Assistant Professor at Department of Computer Science, International Computer Institute, Ege University. @UniversiteEge @ege_ube",False,"[0, 181]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,19,False,False,en,[],[],"[{'screen_name': 'UniversiteEge', 'name': 'Ege Üniversitesi', 'id': 351526708, 'id_str': '351526708', 'indices': [158, 172]}, {'screen_name': 'ege_ube', 'name': 'Ege Üniversitesi Uluslararası Bilgisayar Enstitüsü', 'id': 1182623489708253184, 'id_str': '1182623489708253184', 'indices': [173, 181]}]",[],en,recent,464147783,464147783,Murat Kurt,MuratKurtUbe,"İzmir, TURKEY",Assistant Professor of Computer Science at Ege University,https://t.co/eQeac7245N,"[{'url': 'https://t.co/eQeac7245N', 'expanded_url': 'http://akademik.ube.ege.edu.tr/~kurt/', 'display_url': 'akademik.ube.ege.edu.tr/~kurt/', 'indices': [0, 23]}]",[],False,263,207,95,Sat Jan 14 22:18:12 +0000 2012,8517,,,True,False,9868,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_images/1180873279869001733/1VZAXDFB_normal.jpg,https://pbs.twimg.com/profile_banners/464147783/1508764482,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
