,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
26,Thu Jan 23 23:53:30 +0000 2020,1220494800098660353,1220494800098660353,"RT @benshinews: @CanesSwimDive had their third consecutive victory over #FGCU on Saturday, seizing a 160-82 win at the @UnivMiami Whitten U…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,"[{'text': 'FGCU', 'indices': [72, 77]}]",[],"[{'screen_name': 'benshinews', 'name': 'Claudia Benshimol', 'id': 1056713652399681536, 'id_str': '1056713652399681536', 'indices': [3, 14]}, {'screen_name': 'CanesSwimDive', 'name': 'Miami Swim & Dive', 'id': 1158764868, 'id_str': '1158764868', 'indices': [16, 30]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [119, 129]}]",[],en,recent,28196619,28196619,Michelle Kaufman,kaufsports,"Miami, FL","Miami Herald sportswriter/Mom/University of Miami adjunct prof. Love tennis, soccer, Olympics, college hoops and football.",https://t.co/6KpRmDdPe2,[],False,8234,555,423,Wed Apr 01 21:10:13 +0000 2009,5849,,,False,True,24785,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/290222269/mysig_normal.jpg,https://pbs.twimg.com/profile_images/290222269/mysig_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/6KpRmDdPe2', 'expanded_url': 'http://www.miamiherald.com', 'display_url': 'miamiherald.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/28196619/1579187313,,,,,,,,,,,Thu Jan 23 23:38:33 +0000 2020,1.220491036126077e+18,1220491036126076928,"@CanesSwimDive had their third consecutive victory over #FGCU on Saturday, seizing a 160-82 win at the @UnivMiami Whitten University Center Pool. #523TheU",False,"[0, 154]","[{'text': 'FGCU', 'indices': [56, 61]}, {'text': '523TheU', 'indices': [146, 154]}]",[],"[{'screen_name': 'CanesSwimDive', 'name': 'Miami Swim & Dive', 'id': 1158764868, 'id_str': '1158764868', 'indices': [0, 14]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [103, 113]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1158764868.0,1158764868,CanesSwimDive,1.0567136523996815e+18,1056713652399681536,Claudia Benshimol,benshinews,"Miami, FL","FIU Grad, UM Journalism Grad Student, Event Planner, Venezuelan in Miami. PGP Key: 95612A3D6172EF9F",https://t.co/PEMY5KR92u,"[{'url': 'https://t.co/PEMY5KR92u', 'expanded_url': 'http://claudiabenshimol.com', 'display_url': 'claudiabenshimol.com', 'indices': [0, 23]}]",[],False,3.0,2.0,0.0,Mon Oct 29 01:05:42 +0000 2018,6.0,,,False,False,33.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1056731849597349890/7a8hfPky_normal.jpg,https://pbs.twimg.com/profile_images/1056731849597349890/7a8hfPky_normal.jpg,https://pbs.twimg.com/profile_banners/1056713652399681536/1540779590,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,1.0,1.0,False,False,en,,,,,,,,,,
27,Thu Jan 23 23:38:33 +0000 2020,1220491036126076928,1220491036126076928,"@CanesSwimDive had their third consecutive victory over #FGCU on Saturday, seizing a 160-82 win at the @UnivMiami Whitten University Center Pool. #523TheU",False,"[0, 154]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1158764868.0,1158764868,CanesSwimDive,,,,,False,1,1,False,False,en,"[{'text': 'FGCU', 'indices': [56, 61]}, {'text': '523TheU', 'indices': [146, 154]}]",[],"[{'screen_name': 'CanesSwimDive', 'name': 'Miami Swim & Dive', 'id': 1158764868, 'id_str': '1158764868', 'indices': [0, 14]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [103, 113]}]",[],en,recent,1056713652399681536,1056713652399681536,Claudia Benshimol,benshinews,"Miami, FL","FIU Grad, UM Journalism Grad Student, Event Planner, Venezuelan in Miami. PGP Key: 95612A3D6172EF9F",https://t.co/PEMY5KR92u,[],False,3,2,0,Mon Oct 29 01:05:42 +0000 2018,6,,,False,False,33,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1056731849597349890/7a8hfPky_normal.jpg,https://pbs.twimg.com/profile_images/1056731849597349890/7a8hfPky_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/PEMY5KR92u', 'expanded_url': 'http://claudiabenshimol.com', 'display_url': 'claudiabenshimol.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1056713652399681536/1540779590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Thu Jan 23 17:08:11 +0000 2020,1220392799570317313,1220392799570317313,@TBRPropertyMgmt @UMDining @univmiami You bet it is! It wouldn't be very Miami of us if it wasn't. 😀,False,"[38, 100]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220389750500139e+18,1220389750500139009,9.307872642754068e+17,930787264275406849,TBRPropertyMgmt,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'TBRPropertyMgmt', 'name': 'Toby Becerra Rohrer', 'id': 930787264275406849, 'id_str': '930787264275406849', 'indices': [0, 16]}, {'screen_name': 'UMDining', 'name': 'UM Dining', 'id': 344885128, 'id_str': '344885128', 'indices': [17, 26]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [27, 37]}]",[],en,recent,1969149488,1969149488,Life@TheU,LifeAt_TheU,"Miami, FL",The official University of Miami employee account. Facebook: https://t.co/9u59iocER2 Instagram: https://t.co/gDNFcaeDdR,https://t.co/6zoc9NqOWr,"[{'url': 'https://t.co/9u59iocER2', 'expanded_url': 'http://facebook.com/lifeattheu', 'display_url': 'facebook.com/lifeattheu', 'indices': [61, 84]}, {'url': 'https://t.co/gDNFcaeDdR', 'expanded_url': 'http://instagram.com/lifeattheu', 'display_url': 'instagram.com/lifeattheu', 'indices': [96, 119]}]",False,1147,269,13,Fri Oct 18 16:09:10 +0000 2013,777,,,True,False,2097,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1030162950424879105/aiSBTcku_normal.jpg,https://pbs.twimg.com/profile_images/1030162950424879105/aiSBTcku_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/6zoc9NqOWr', 'expanded_url': 'https://news.miami.edu/life/', 'display_url': 'news.miami.edu/life/', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1969149488/1549380246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Wed Jan 22 22:21:07 +0000 2020,1220109162262224896,1220109162262224896,@JSandhuMD Thank you @JSandhuMD! Looking forward to 5 more years with you at the beautiful @univmiami @umiamimedicine,False,"[11, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2182345102544937e+18,1218234510254493697,9.813375226336297e+17,981337522633629696,JSandhuMD,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'JSandhuMD', 'name': 'Jagteshwar Sandhu', 'id': 981337522633629696, 'id_str': '981337522633629696', 'indices': [0, 10]}, {'screen_name': 'JSandhuMD', 'name': 'Jagteshwar Sandhu', 'id': 981337522633629696, 'id_str': '981337522633629696', 'indices': [21, 31]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [91, 101]}, {'screen_name': 'umiamimedicine', 'name': 'Miller Medicine', 'id': 1304995332, 'id_str': '1304995332', 'indices': [102, 117]}]",[],en,recent,1060930026684796934,1060930026684796934,Vinay Madhusoodanan,vmadhu_med,"Miami, FL",MD/MBA Candidate Class of 2020 | University of Miami Miller School of Medicine | Incoming Urology PGY1 at the []_[] | Go Canes,,[],False,197,440,0,Fri Nov 09 16:20:04 +0000 2018,2180,,,False,False,277,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1060931487145582592/w0Zy0KA2_normal.jpg,https://pbs.twimg.com/profile_images/1060931487145582592/w0Zy0KA2_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1060930026684796934/1541780885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Wed Jan 22 15:12:37 +0000 2020,1220001328627355649,1220001328627355649,@LaraMBrownPhD I was a senior at @univmiami doing my capstone poli sci elections seminar in fall 1988. We were all stunned by the Dukakis team's reluctance to play Lee Atwater's game.,False,"[15, 183]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200001458042307e+18,1220000145804230656,461652793.0,461652793,LaraMBrownPhD,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'LaraMBrownPhD', 'name': 'Lara M Brown', 'id': 461652793, 'id_str': '461652793', 'indices': [0, 14]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [33, 43]}]",[],en,recent,36058970,36058970,Hurricane 6 Actual,Hurricane_Six,"Alexandria, VA","#NatSec & #CivMil; once upon a time, I did elections. @USArmyReserve (Ret). AuH2O Conservative. @GSPMgwu, @univmiami, @sae1856. ""Snark is easy; policy is hard.""",,[],False,546,437,16,Tue Apr 28 13:05:30 +0000 2009,18230,,,True,False,10993,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1042609992552116224/QdZJyewe_normal.jpg,https://pbs.twimg.com/profile_images/1042609992552116224/QdZJyewe_normal.jpg,4B5320,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/36058970/1530552573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Wed Jan 22 00:31:12 +0000 2020,1219779509446225922,1219779509446225922,@TheRaiLab @univmiami @LFD_art Love it!,False,"[31, 39]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197557632221102e+18,1219755763222110209,9.514825321172623e+17,951482532117262338,TheRaiLab,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'TheRaiLab', 'name': 'Priyamvada Rai', 'id': 951482532117262338, 'id_str': '951482532117262338', 'indices': [0, 10]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [11, 21]}, {'screen_name': 'LFD_art', 'name': 'Lauren Faith Dawson', 'id': 1365728664, 'id_str': '1365728664', 'indices': [22, 30]}]",[],en,recent,2183065733,2183065733,gilberto lopes,GlopesMd,"Miami, FL","Cancer Doctor and Researcher, Faculty @SylvesterCancer @UnivMiami. Helping improve Cancer Control in LMICs. EIC @JGO_ASCO",https://t.co/FffYJPVt6x,[],False,28773,31553,253,Sat Nov 16 10:47:34 +0000 2013,34175,,,True,False,18684,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/717018715343159296/6XfyLguN_normal.jpg,https://pbs.twimg.com/profile_images/717018715343159296/6XfyLguN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/FffYJPVt6x', 'expanded_url': 'http://br.linkedin.com/in/drgilbertolopes', 'display_url': 'br.linkedin.com/in/drgilbertol…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2183065733/1528052220,04cb31bae3b3af93,https://api.twitter.com/1.1/geo/id/04cb31bae3b3af93.json,city,Miami,"Miami, FL",US,United States,[],Polygon,"[[[-80.321683, 25.7090404], [-80.144974, 25.7090404], [-80.144974, 25.855667], [-80.321683, 25.855667]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Tue Jan 21 20:59:26 +0000 2020,1219726217143816198,1219726217143816198,@C_Wolbrecht This is true at @univmiami.,False,"[13, 40]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197237091680215e+18,1219723709168021504,458962565.0,458962565,C_Wolbrecht,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'C_Wolbrecht', 'name': 'Christina Wolbrecht', 'id': 458962565, 'id_str': '458962565', 'indices': [0, 12]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [29, 39]}]",[],en,recent,930906528,930906528,Gregory Koger,GregoryKoger,,"Author of Filibustering & Strategic Party Government, https://t.co/UtKbzfz27k political scientist, @MisofFact blogger. Brings a lightsaber to a knife fight.",http://t.co/QMlPFv11,"[{'url': 'https://t.co/UtKbzfz27k', 'expanded_url': 'http://U.Miami', 'display_url': 'U.Miami', 'indices': [54, 77]}]",False,2783,797,108,Wed Nov 07 01:16:07 +0000 2012,10270,,,False,False,361,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3153680878/a0efa06ff3639e9e8fa4ea2c0aa00236_normal.jpeg,https://pbs.twimg.com/profile_images/3153680878/a0efa06ff3639e9e8fa4ea2c0aa00236_normal.jpeg,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'http://t.co/QMlPFv11', 'expanded_url': 'http://works.bepress.com/gregorykoger/', 'display_url': 'works.bepress.com/gregorykoger/', 'indices': [0, 20]}]",https://pbs.twimg.com/profile_banners/930906528/1498574369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Fri Jan 17 23:29:12 +0000 2020,1218314355739107328,1218314355739107328,"RT @WMGarbageman: @Montreal_Cane @CanesHoops @HardwoodU @strauzer @TheStateOfTheU @univmiami @CanesCartel @CanesFamNews You already know 
T…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'WMGarbageman', 'name': 'JD Da Boss', 'id': 354967067, 'id_str': '354967067', 'indices': [3, 16]}, {'screen_name': 'Montreal_Cane', 'name': 'Montreal Cane', 'id': 233662015, 'id_str': '233662015', 'indices': [18, 32]}, {'screen_name': 'CanesHoops', 'name': 'Canes Hoops', 'id': 171483987, 'id_str': '171483987', 'indices': [33, 44]}, {'screen_name': 'HardwoodU', 'name': 'Hardwood Hurricanes', 'id': 2904299229, 'id_str': '2904299229', 'indices': [45, 55]}, {'screen_name': 'strauzer', 'name': 'Charlie Strauzer', 'id': 23460991, 'id_str': '23460991', 'indices': [56, 65]}, {'screen_name': 'TheStateOfTheU', 'name': 'StateOfTheU.com', 'id': 18661414, 'id_str': '18661414', 'indices': [66, 81]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [82, 92]}, {'screen_name': 'CanesCartel', 'name': 'Canes Cartel 🔨⏰', 'id': 958358278144188417, 'id_str': '958358278144188417', 'indices': [93, 105]}, {'screen_name': 'CanesFamNews', 'name': 'Hurricanes Updates', 'id': 860617513, 'id_str': '860617513', 'indices': [106, 119]}]",[],en,recent,233662015,233662015,Montreal Cane,Montreal_Cane,Miami-Montreal,"University of Miami Alumnus, President of CAD communications Huge fan of the Canes and Jeff Lynne’s Electric Light Orchestra (ELO)",,[],False,761,1071,36,Mon Jan 03 20:20:55 +0000 2011,46646,,,False,False,61934,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1215169035337453568/CnEspkzV_normal.jpg,https://pbs.twimg.com/profile_images/1215169035337453568/CnEspkzV_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/233662015/1578553974,,,,,,,,,,,Fri Jan 17 23:25:44 +0000 2020,1.218313485693739e+18,1218313485693739009,"@Montreal_Cane @CanesHoops @HardwoodU @strauzer @TheStateOfTheU @univmiami @CanesCartel @CanesFamNews You already know 
Tailgate starts at 9:00 AM",False,"[102, 146]",[],[],"[{'screen_name': 'Montreal_Cane', 'name': 'Montreal Cane', 'id': 233662015, 'id_str': '233662015', 'indices': [0, 14]}, {'screen_name': 'CanesHoops', 'name': 'Canes Hoops', 'id': 171483987, 'id_str': '171483987', 'indices': [15, 26]}, {'screen_name': 'HardwoodU', 'name': 'Hardwood Hurricanes', 'id': 2904299229, 'id_str': '2904299229', 'indices': [27, 37]}, {'screen_name': 'strauzer', 'name': 'Charlie Strauzer', 'id': 23460991, 'id_str': '23460991', 'indices': [38, 47]}, {'screen_name': 'TheStateOfTheU', 'name': 'StateOfTheU.com', 'id': 18661414, 'id_str': '18661414', 'indices': [48, 63]}, {'screen_name': 'univmiami', 'name': 'University of Miami', 'id': 15585350, 'id_str': '15585350', 'indices': [64, 74]}, {'screen_name': 'CanesCartel', 'name': 'Canes Cartel 🔨⏰', 'id': 958358278144188417, 'id_str': '958358278144188417', 'indices': [75, 87]}, {'screen_name': 'CanesFamNews', 'name': 'Hurricanes Updates', 'id': 860617513, 'id_str': '860617513', 'indices': [88, 101]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.218313136262013e+18,1218313136262012934,233662015.0,233662015,Montreal_Cane,354967067.0,354967067,JD Da Boss,WMGarbageman,305 Miami Dade County,,,,[],False,1668.0,2304.0,7.0,Sun Aug 14 16:13:03 +0000 2011,5921.0,,,True,False,3605.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/951957158140301318/vd3oa4-a_normal.jpg,https://pbs.twimg.com/profile_images/951957158140301318/vd3oa4-a_normal.jpg,https://pbs.twimg.com/profile_banners/354967067/1475023929,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,False,3.0,6.0,False,False,en,5727d936119423c0,https://api.twitter.com/1.1/geo/id/5727d936119423c0.json,city,Pembroke Pines,"Pembroke Pines, FL",US,United States,[],Polygon,"[[[-80.442683, 25.992486], [-80.2133136, 25.992486], [-80.2133136, 26.0632929], [-80.442683, 26.0632929]]]"
