,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
12,Sat Jan 25 16:17:30 +0000 2020,1221104817776529408,1221104817776529408,@JuanSaaa @UofMaryland The highest form of empathy is helping someone you don't even know.,False,"[23, 90]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2210949292603392e+18,1221094929260339200,33989747.0,33989747,JuanSaaa,,,,,False,1,6,False,False,en,[],[],"[{'screen_name': 'JuanSaaa', 'name': 'Juan Escalante', 'id': 33989747, 'id_str': '33989747', 'indices': [0, 9]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [10, 22]}]",[],en,recent,1400875652,1400875652,Ricardo de Anda,ricardo_de_anda,Tex-Mex Border,"Human rights lawyer. IU, Stanford Law. TX, CA licensed. Border radical, anti-fascist, enemy-white supremacists. #ACLU #DACA #Resist #RuleofLaw #FreeTheChildren",https://t.co/mcyHg0Rlp7,[],False,34425,26984,71,Fri May 03 22:26:59 +0000 2013,13348,,,True,False,15362,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1020155491434016768/WA7M9bXq_normal.jpg,https://pbs.twimg.com/profile_images/1020155491434016768/WA7M9bXq_normal.jpg,https://pbs.twimg.com/profile_banners/1400875652/1556128114,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/mcyHg0Rlp7', 'expanded_url': 'http://reunitefamili.es', 'display_url': 'reunitefamili.es', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Fri Jan 24 20:54:30 +0000 2020,1220812138429763584,1220812138429763584,"And 14 seniors on their way to their first college degree May 22nd! (Who should hear some good news from @UofMaryland soon!)

@MCPS and @montgomerycoll make good partners!",False,"[0, 171]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220812137230209e+18,1220812137230209024,1697454661.0,1697454661,Northwood_MC2,,,,,False,1,3,False,False,en,[],[],"[{'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [105, 117]}, {'screen_name': 'MCPS', 'name': 'MCPS', 'id': 16453846, 'id_str': '16453846', 'indices': [126, 131]}, {'screen_name': 'montgomerycoll', 'name': 'Montgomery College', 'id': 29475822, 'id_str': '29475822', 'indices': [136, 151]}]",[],en,recent,1697454661,1697454661,Northwood_MC2,Northwood_MC2,"Kemp Mill, MD",Montgomery College Middle College Program at Northwood High School. Our students are earning their first college degree while in high school!,https://t.co/fLEu0IEA7l,[],False,360,487,8,Sat Aug 24 21:01:01 +0000 2013,4684,,,True,False,2837,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1062738611920142336/78GRyNCl_normal.jpg,https://pbs.twimg.com/profile_images/1062738611920142336/78GRyNCl_normal.jpg,https://pbs.twimg.com/profile_banners/1697454661/1542211500,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/fLEu0IEA7l', 'expanded_url': 'http://www.montgomeryschoolsmd.org/schools/northwoodhs/departments/middlecollege/index.aspx', 'display_url': 'montgomeryschoolsmd.org/schools/northw…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94643543d7c3184b,https://api.twitter.com/1.1/geo/id/94643543d7c3184b.json,city,Kemp Mill,"Kemp Mill, MD",US,United States,[],Polygon,"[[[-77.034067, 39.01498], [-77.006713, 39.01498], [-77.006713, 39.064684], [-77.034067, 39.064684]]]"
77,Tue Jan 21 12:11:19 +0000 2020,1219593312274960384,1219593312274960384,RT @ResearchInColor: Mentor 6. Dr. Jessica Goldberg (@JessAGoldberg) - an Associate Prof. of Econ @UofMaryland. She is a dev economist whos…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'ResearchInColor', 'name': 'Research In Color Foundation', 'id': 1130132584694984704, 'id_str': '1130132584694984704', 'indices': [3, 19]}, {'screen_name': 'JessAGoldberg', 'name': 'Jessica Goldberg', 'id': 2375693790, 'id_str': '2375693790', 'indices': [53, 67]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [98, 110]}]",[],en,recent,1080988027948859392,1080988027948859392,Rahma Ahmed,RahmaSAhmed,,PhD student - development econ/ political econ @ LSE • LSE International Inequalities Institute fellow • World Bank consultant • Research in Colour Treasurer,https://t.co/aUl6mYeJbp,[],False,48,174,0,Fri Jan 04 00:43:24 +0000 2019,334,,,False,False,61,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1221129809167822850/ifG3wD4x_normal.jpg,https://pbs.twimg.com/profile_images/1221129809167822850/ifG3wD4x_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/aUl6mYeJbp', 'expanded_url': 'http://researchincolor.org', 'display_url': 'researchincolor.org', 'indices': [0, 23]}]",Mon Jan 20 17:48:13 +0000 2020,1.2193157097188024e+18,1219315709718802432,"Mentor 6. Dr. Jessica Goldberg (@JessAGoldberg) - an Associate Prof. of Econ @UofMaryland. She is a dev economist whose research interests include rural labor markets, strategies and obstacles to financial inclusion, and the role of social networks in econ decisions.",False,"[0, 267]",[],[],"[{'screen_name': 'JessAGoldberg', 'name': 'Jessica Goldberg', 'id': 2375693790, 'id_str': '2375693790', 'indices': [32, 46]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [77, 89]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2188985496368292e+18,1218898549636829186,1.1301325846949847e+18,1130132584694984704,ResearchInColor,1.1301325846949847e+18,1130132584694984704,Research In Color Foundation,ResearchInColor,"Princeton, NJ",We provide mentoring and financial support for prospective PhD students of color doing independent research in economics-based disciplines. #painttheprofession,https://t.co/uU4xzn84T7,"[{'url': 'https://t.co/uU4xzn84T7', 'expanded_url': 'http://www.researchincolor.org', 'display_url': 'researchincolor.org', 'indices': [0, 23]}]",[],False,387.0,334.0,6.0,Sun May 19 15:26:19 +0000 2019,242.0,,,False,False,222.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1148992413769379842/qfII4kJY_normal.jpg,https://pbs.twimg.com/profile_images/1148992413769379842/qfII4kJY_normal.jpg,https://pbs.twimg.com/profile_banners/1130132584694984704/1560608028,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,1.0,8.0,False,False,en,,,,,,,,,,,,,,,,,,,,
105,Tue Jan 21 03:46:33 +0000 2020,1219466282858352640,1219466282858352640,@WRC_Candess @UofMaryland @TerrapinClub @1stLadiesOfFB @Redskins @umterps Congratulations!!! What an awesome accomplishment. 👏🏾👏🏾,False,"[74, 129]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193543012246692e+18,1219354301224669185,8.627763723637678e+17,862776372363767810,WRC_Candess,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'WRC_Candess', 'name': 'WRC Candess', 'id': 862776372363767810, 'id_str': '862776372363767810', 'indices': [0, 12]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [13, 25]}, {'screen_name': 'TerrapinClub', 'name': 'Terrapin Club', 'id': 494185340, 'id_str': '494185340', 'indices': [26, 39]}, {'screen_name': '1stLadiesOfFB', 'name': 'Washington Redskins Cheerleaders', 'id': 381679514, 'id_str': '381679514', 'indices': [40, 54]}, {'screen_name': 'Redskins', 'name': 'Washington Redskins', 'id': 36375662, 'id_str': '36375662', 'indices': [55, 64]}, {'screen_name': 'umterps', 'name': 'Maryland Terrapins', 'id': 54994166, 'id_str': '54994166', 'indices': [65, 73]}]",[],en,recent,2614573800,2614573800,Anthony,JacksonCAnthony,"Tallahassee, Florida",A Bronx kid enjoying life in sunny Florida / Yankees..Cowboys..Heat/ WVU Alum and Former Equipment Manager/God is my rock!,,[],False,324,2794,9,Thu Jul 10 01:56:46 +0000 2014,20608,,,False,False,4959,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1101243018147958784/Sel5QjiO_normal.jpg,https://pbs.twimg.com/profile_images/1101243018147958784/Sel5QjiO_normal.jpg,https://pbs.twimg.com/profile_banners/2614573800/1575323128,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Mon Jan 20 17:48:13 +0000 2020,1219315709718802432,1219315709718802432,"Mentor 6. Dr. Jessica Goldberg (@JessAGoldberg) - an Associate Prof. of Econ @UofMaryland. She is a dev economist whose research interests include rural labor markets, strategies and obstacles to financial inclusion, and the role of social networks in econ decisions.",False,"[0, 267]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2188985496368292e+18,1218898549636829186,1.1301325846949847e+18,1130132584694984704,ResearchInColor,,,,,False,1,8,False,False,en,[],[],"[{'screen_name': 'JessAGoldberg', 'name': 'Jessica Goldberg', 'id': 2375693790, 'id_str': '2375693790', 'indices': [32, 46]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [77, 89]}]",[],en,recent,1130132584694984704,1130132584694984704,Research In Color Foundation,ResearchInColor,"Princeton, NJ",We provide mentoring and financial support for prospective PhD students of color doing independent research in economics-based disciplines. #painttheprofession,https://t.co/uU4xzn84T7,[],False,387,334,6,Sun May 19 15:26:19 +0000 2019,242,,,False,False,222,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1148992413769379842/qfII4kJY_normal.jpg,https://pbs.twimg.com/profile_images/1148992413769379842/qfII4kJY_normal.jpg,https://pbs.twimg.com/profile_banners/1130132584694984704/1560608028,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/uU4xzn84T7', 'expanded_url': 'http://www.researchincolor.org', 'display_url': 'researchincolor.org', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Mon Jan 20 13:55:30 +0000 2020,1219257143594897409,1219257143594897409,RT @SenRubioPress: .@UofMaryland should be lauded for a deliberative process in looking for a way forward w/ its Confucius Institute (CI).…,False,"[0, 139]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1073,0,False,False,en,[],[],"[{'screen_name': 'SenRubioPress', 'name': 'Senator Rubio Press', 'id': 229966028, 'id_str': '229966028', 'indices': [3, 17]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [20, 32]}]",[],en,recent,1177891687667945472,1177891687667945472,cclmt,cclmt1,,"#standwithhongkong
#手足互科 
Liberate Hong Kong , Revolution of our times
Hkers | Students | 90's🚹",,[],False,83,161,0,Sat Sep 28 10:24:03 +0000 2019,5592,,,False,False,3766,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1177892309599313921/FVG3nr_2_normal.jpg,https://pbs.twimg.com/profile_images/1177892309599313921/FVG3nr_2_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,Sun Jan 19 20:37:52 +0000 2020,1.2189960134505267e+18,1218996013450526725,.@UofMaryland should be lauded for a deliberative process in looking for a way forward w/ its Confucius Institute (CI). Other universities also will close their CIs if they do an honest review. The dangers of the Chinese Communist Party on campus are simply not worth it.,False,"[0, 271]",[],[],"[{'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [1, 13]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,229966028.0,229966028,Senator Rubio Press,SenRubioPress,"Florida, USA",Official account of U.S. Senator Marco Rubio’s press shop. For more information please visit his website,https://t.co/TiIO1bPBQw,"[{'url': 'https://t.co/TiIO1bPBQw', 'expanded_url': 'http://rubio.senate.gov', 'display_url': 'rubio.senate.gov', 'indices': [0, 23]}]",[],False,118396.0,560.0,1587.0,Thu Dec 23 21:22:47 +0000 2010,68.0,,,False,True,9748.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/951541361483894784/ZWLWOoil_normal.jpg,https://pbs.twimg.com/profile_images/951541361483894784/ZWLWOoil_normal.jpg,https://pbs.twimg.com/profile_banners/229966028/1486679186,962121,DBDBDB,F5F5F5,777777,True,True,False,False,False,False,False,none,,,,,False,1073.0,1272.0,False,False,en,,,,,,,,,,,,,,,,,,,,
475,Mon Jan 20 13:45:26 +0000 2020,1219254610851794945,1219254610851794945,RT @SenRubioPress: .@UofMaryland should be lauded for a deliberative process in looking for a way forward w/ its Confucius Institute (CI).…,False,"[0, 139]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1073,0,False,False,en,[],[],"[{'screen_name': 'SenRubioPress', 'name': 'Senator Rubio Press', 'id': 229966028, 'id_str': '229966028', 'indices': [3, 17]}, {'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [20, 32]}]",[],en,recent,1120013164903419905,1120013164903419905,Tsz Ching,toufuckcaogai,Hong Kong,"Student in Hong Kong
✒🏀🏃‍♂️📚❤                                                
寧為飛灰，不作浮塵。
#StandwithHongKong",,[],False,1854,1605,3,Sun Apr 21 17:15:22 +0000 2019,20285,,,False,False,16546,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1193948362287898625/6UM634Bw_normal.jpg,https://pbs.twimg.com/profile_images/1193948362287898625/6UM634Bw_normal.jpg,https://pbs.twimg.com/profile_banners/1120013164903419905/1566362168,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,Sun Jan 19 20:37:52 +0000 2020,1.2189960134505267e+18,1218996013450526725,.@UofMaryland should be lauded for a deliberative process in looking for a way forward w/ its Confucius Institute (CI). Other universities also will close their CIs if they do an honest review. The dangers of the Chinese Communist Party on campus are simply not worth it.,False,"[0, 271]",[],[],"[{'screen_name': 'UofMaryland', 'name': 'Univ. of Maryland', 'id': 16129880, 'id_str': '16129880', 'indices': [1, 13]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,229966028.0,229966028,Senator Rubio Press,SenRubioPress,"Florida, USA",Official account of U.S. Senator Marco Rubio’s press shop. For more information please visit his website,https://t.co/TiIO1bPBQw,"[{'url': 'https://t.co/TiIO1bPBQw', 'expanded_url': 'http://rubio.senate.gov', 'display_url': 'rubio.senate.gov', 'indices': [0, 23]}]",[],False,118396.0,560.0,1587.0,Thu Dec 23 21:22:47 +0000 2010,68.0,,,False,True,9748.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/951541361483894784/ZWLWOoil_normal.jpg,https://pbs.twimg.com/profile_images/951541361483894784/ZWLWOoil_normal.jpg,https://pbs.twimg.com/profile_banners/229966028/1486679186,962121,DBDBDB,F5F5F5,777777,True,True,False,False,False,False,False,none,,,,,False,1073.0,1272.0,False,False,en,,,,,,,,,,,,,,,,,,,,
