,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls
1,Fri Jan 24 21:50:33 +0000 2020,1220826245723774977,1220826245723774977,RT @PatGiraudeau: @CEDRICBERTRAND7 @rfmf_official @upvd1 @Occitanie @criobe_pf Let's define a new hashtag for this event! #13JSRFMF,False,"[0, 131]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,"[{'text': '13JSRFMF', 'indices': [122, 131]}]",[],"[{'screen_name': 'PatGiraudeau', 'name': 'Patrick Giraudeau', 'id': 1111996765, 'id_str': '1111996765', 'indices': [3, 16]}, {'screen_name': 'CEDRICBERTRAND7', 'name': 'CEDRIC BERTRAND', 'id': 1063045326486102016, 'id_str': '1063045326486102016', 'indices': [18, 34]}, {'screen_name': 'rfmf_official', 'name': 'RFMF', 'id': 4891165211, 'id_str': '4891165211', 'indices': [35, 49]}, {'screen_name': 'upvd1', 'name': 'Université Perpignan', 'id': 474702426, 'id_str': '474702426', 'indices': [50, 56]}, {'screen_name': 'Occitanie', 'name': 'Région Occitanie', 'id': 3900082893, 'id_str': '3900082893', 'indices': [57, 67]}, {'screen_name': 'criobe_pf', 'name': 'criobe_pf', 'id': 702855571930742784, 'id_str': '702855571930742784', 'indices': [68, 78]}]",[],en,recent,4891165211,4891165211,RFMF,rfmf_official,France,"Scientific society gathering more than 300 people working in the field of #Metabolomics and #Fluxomics.
#GoodFoodScience",https://t.co/FPfj1VvnNl,[],False,517,298,5,Tue Feb 09 07:32:08 +0000 2016,518,,,False,False,487,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/989534700556443650/bxNq2lNM_normal.jpg,https://pbs.twimg.com/profile_images/989534700556443650/bxNq2lNM_normal.jpg,https://pbs.twimg.com/profile_banners/4891165211/1455003726,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Fri Jan 24 21:36:36 +0000 2020,1.2208227359931556e+18,1220822735993155584,@CEDRICBERTRAND7 @rfmf_official @upvd1 @Occitanie @criobe_pf Let's define a new hashtag for this event! #13JSRFMF,False,"[61, 113]","[{'text': '13JSRFMF', 'indices': [104, 113]}]",[],"[{'screen_name': 'CEDRICBERTRAND7', 'name': 'CEDRIC BERTRAND', 'id': 1063045326486102016, 'id_str': '1063045326486102016', 'indices': [0, 16]}, {'screen_name': 'rfmf_official', 'name': 'RFMF', 'id': 4891165211, 'id_str': '4891165211', 'indices': [17, 31]}, {'screen_name': 'upvd1', 'name': 'Université Perpignan', 'id': 474702426, 'id_str': '474702426', 'indices': [32, 38]}, {'screen_name': 'Occitanie', 'name': 'Région Occitanie', 'id': 3900082893, 'id_str': '3900082893', 'indices': [39, 49]}, {'screen_name': 'criobe_pf', 'name': 'criobe_pf', 'id': 702855571930742784, 'id_str': '702855571930742784', 'indices': [50, 60]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220817994940547e+18,1220817994940547073,1.063045326486102e+18,1063045326486102016,CEDRICBERTRAND7,1111996765.0,1111996765,Patrick Giraudeau,PatGiraudeau,Nantes,"Professor of Analytical Chemistry @UnivNantes, happy father and NMR spectroscopist, VP of @rfmf_official, Associate Editor of @MagnResonChem",https://t.co/i61gE7JlIi,"[{'url': 'https://t.co/i61gE7JlIi', 'expanded_url': 'http://www.univ-nantes.fr/giraudeau-p', 'display_url': 'univ-nantes.fr/giraudeau-p', 'indices': [0, 23]}]",[],False,315.0,245.0,3.0,Tue Jan 22 16:33:11 +0000 2013,966.0,,,False,False,287.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1097599989134561286/TnBjIHY3_normal.jpg,https://pbs.twimg.com/profile_images/1097599989134561286/TnBjIHY3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,3.0,1.0,False,False,en,"[{'url': 'https://t.co/FPfj1VvnNl', 'expanded_url': 'http://www.rfmf.fr/', 'display_url': 'rfmf.fr', 'indices': [0, 23]}]"
2,Fri Jan 24 21:37:54 +0000 2020,1220823064251899904,1220823064251899904,RT @PatGiraudeau: @CEDRICBERTRAND7 @rfmf_official @upvd1 @Occitanie @criobe_pf Let's define a new hashtag for this event! #13JSRFMF,False,"[0, 131]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,0,False,False,en,"[{'text': '13JSRFMF', 'indices': [122, 131]}]",[],"[{'screen_name': 'PatGiraudeau', 'name': 'Patrick Giraudeau', 'id': 1111996765, 'id_str': '1111996765', 'indices': [3, 16]}, {'screen_name': 'CEDRICBERTRAND7', 'name': 'CEDRIC BERTRAND', 'id': 1063045326486102016, 'id_str': '1063045326486102016', 'indices': [18, 34]}, {'screen_name': 'rfmf_official', 'name': 'RFMF', 'id': 4891165211, 'id_str': '4891165211', 'indices': [35, 49]}, {'screen_name': 'upvd1', 'name': 'Université Perpignan', 'id': 474702426, 'id_str': '474702426', 'indices': [50, 56]}, {'screen_name': 'Occitanie', 'name': 'Région Occitanie', 'id': 3900082893, 'id_str': '3900082893', 'indices': [57, 67]}, {'screen_name': 'criobe_pf', 'name': 'criobe_pf', 'id': 702855571930742784, 'id_str': '702855571930742784', 'indices': [68, 78]}]",[],en,recent,103070450,103070450,Camille,Camille__Dupuy,France,"PhD Student in Metabolomics & Neurosciences Tours, France",,[],False,65,173,1,Fri Jan 08 19:47:02 +0000 2010,323,,,True,False,2444,,False,False,False,87798A,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1192374209483362304/vh-5g-l1_normal.jpg,https://pbs.twimg.com/profile_images/1192374209483362304/vh-5g-l1_normal.jpg,,633442,FFFFFF,252429,666666,False,False,False,False,False,False,False,none,Fri Jan 24 21:36:36 +0000 2020,1.2208227359931556e+18,1220822735993155584,@CEDRICBERTRAND7 @rfmf_official @upvd1 @Occitanie @criobe_pf Let's define a new hashtag for this event! #13JSRFMF,False,"[61, 113]","[{'text': '13JSRFMF', 'indices': [104, 113]}]",[],"[{'screen_name': 'CEDRICBERTRAND7', 'name': 'CEDRIC BERTRAND', 'id': 1063045326486102016, 'id_str': '1063045326486102016', 'indices': [0, 16]}, {'screen_name': 'rfmf_official', 'name': 'RFMF', 'id': 4891165211, 'id_str': '4891165211', 'indices': [17, 31]}, {'screen_name': 'upvd1', 'name': 'Université Perpignan', 'id': 474702426, 'id_str': '474702426', 'indices': [32, 38]}, {'screen_name': 'Occitanie', 'name': 'Région Occitanie', 'id': 3900082893, 'id_str': '3900082893', 'indices': [39, 49]}, {'screen_name': 'criobe_pf', 'name': 'criobe_pf', 'id': 702855571930742784, 'id_str': '702855571930742784', 'indices': [50, 60]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220817994940547e+18,1220817994940547073,1.063045326486102e+18,1063045326486102016,CEDRICBERTRAND7,1111996765.0,1111996765,Patrick Giraudeau,PatGiraudeau,Nantes,"Professor of Analytical Chemistry @UnivNantes, happy father and NMR spectroscopist, VP of @rfmf_official, Associate Editor of @MagnResonChem",https://t.co/i61gE7JlIi,"[{'url': 'https://t.co/i61gE7JlIi', 'expanded_url': 'http://www.univ-nantes.fr/giraudeau-p', 'display_url': 'univ-nantes.fr/giraudeau-p', 'indices': [0, 23]}]",[],False,315.0,245.0,3.0,Tue Jan 22 16:33:11 +0000 2013,966.0,,,False,False,287.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1097599989134561286/TnBjIHY3_normal.jpg,https://pbs.twimg.com/profile_images/1097599989134561286/TnBjIHY3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,3.0,1.0,False,False,en,
